Token	Stem	Lemma
21st	21st	21st
Century	centuri	Century
Wire	wire	Wire
says	say	say
The	the	The
following	follow	following
video	video	video
presented	present	presented
by	by	by
US	us	US
-based	-base	-based
activist	activist	activist
Dahlia	dahlia	Dahlia
Wasfi	wasfi	Wasfi
was	was	wa
posted	post	posted
in	in	in
2012	2012	2012
but	but	but
it	it	it
remains	remain	remains
extremely	extrem	extremely
relevant	relev	relevant
today	today	today
when	when	when
one	one	one
considers	consid	considers
the	the	the
current	current	current
trajectory	trajectori	trajectory
of	of	of
instability	instabl	instability
in	in	in
the	the	the
the	the	the
Middle	middl	Middle
East	east	East
WATCH	watch	WATCH
BIBI	bibi	BIBI
Knows	know	Knows
the	the	the
US	us	US
Congress	congress	Congress
is	is	is
bought	bought	bought
and	and	and
paid	paid	paid
for	for	for
Jewish	jewish	Jewish
Institute	institut	Institute
for	for	for
National	nation	National
Security	secur	Security
Affairs	affair	Affairs
JINSA	jinsa	JINSA
dvisory	dvisori	dvisory
board	board	board
includes	includ	includes
such	such	such
notable	notabl	notable
figures	figur	figure
as	as	a
Michael	michael	Michael
Ledeen	ledeen	Ledeen
Richard	richard	Richard
Perle	perl	Perle
and	and	and
R	r	R
James	jame	James
Woolsey	woolsey	Woolsey
while	while	while
Vice	vice	Vice
President	presid	President
Dick	dick	Dick
Cheney	cheney	Cheney
former	former	former
U	u	U
S	s	S
Representative	repres	Representative
to	to	to
the	the	the
United	unit	United
Nations	nation	Nations
John	john	John
Bolton	bolton	Bolton
and	and	and
former	former	former
Undersecretary	undersecretari	Undersecretary
of	of	of
Defense	defens	Defense
for	for	for
Policy	polici	Policy
Douglas	dougla	Douglas
Feith	feith	Feith
were	were	were
all	all	all
on	on	on
JINSA	jinsa	JINSA
s	s	s
Board	board	Board
of	of	of
Advisors	advisor	Advisors
before	befor	before
they	they	they
entered	enter	entered
the	the	the
Bush	bush	Bush
administration	administr	administration
Jason	jason	Jason
Vest	vest	Vest
writing	write	writing
in	in	in
The	the	The
Nation	nation	Nation
alleges	alleg	alleges
that	that	that
JINSA	jinsa	JINSA
along	along	along
with	with	with
Frank	frank	Frank
Gaffney	gaffney	Gaffney
s	s	s
Center	center	Center
for	for	for
Security	secur	Security
Policy	polici	Policy
are	are	are
underwritten	underwritten	underwritten
by	by	by
far	far	far
-right	-right	-right
American	american	American
Zionists	zionist	Zionists
and	and	and
both	both	both
believe	believ	believe
strongly	strong	strongly
that	that	that
regime	regim	regime
change	chang	change
by	by	by
any	ani	any
means	mean	mean
necessary	necessari	necessary
in	in	in
Iraq	iraq	Iraq
Iran	iran	Iran
Syria	syria	Syria
Saudi	saudi	Saudi
Arabia	arabia	Arabia
and	and	and
the	the	the
Palestinian	palestinian	Palestinian
Authority	author	Authority
is	is	is
an	an	an
urgent	urgent	urgent
imperative	imper	imperative
SUPPORT	support	SUPPORT
21WIRE	21wire	21WIRE
SUBSCRIBE	subscrib	SUBSCRIBE
BECOME	becom	BECOME
A	a	A
MEMBER	member	MEMBER
21WIRE	21wire	21WIRE
TV	tv	TV
