Token	Stem	Lemma
Despite	despit	Despite
his	his	his
promises	promis	promise
to	to	to
drain	drain	drain
the	the	the
swamp	swamp	swamp
Trump	trump	Trump
is	is	is
doing	do	doing
the	the	the
exact	exact	exact
opposite	opposit	opposite
So	so	So
far	far	far
his	his	his
cabinet	cabinet	cabinet
picks	pick	pick
are	are	are
basically	basic	basically
a	a	a
who	who	who
s	s	s
who	who	who
of	of	of
Washington	washington	Washington
insiders	insid	insider
and	and	and
big	big	big
business	busi	business
executives	execut	executive
making	make	making
the	the	the
swamp	swamp	swamp
slimier	slimier	slimier
than	than	than
ever	ever	ever
And	and	And
the	the	the
Democratic	democrat	Democratic
Party	parti	Party
isn	isn	isn
t	t	t
missing	miss	missing
the	the	the
opportunity	opportun	opportunity
to	to	to
highlight	highlight	highlight
Trump	trump	Trump
s	s	s
incompetence	incompet	incompetence
and	and	and
hypocrisy	hypocrisi	hypocrisy
In	in	In
a	a	a
30	30	30
-second	-second	-second
video	video	video
released	releas	released
on	on	on
Twitter	twitter	Twitter
the	the	the
Democrats	democrat	Democrats
lambasted	lambast	lambasted
Trump	trump	Trump
for	for	for
hiring	hire	hiring
the	the	the
very	veri	very
idiots	idiot	idiot
who	who	who
caused	caus	caused
the	the	the
financial	financi	financial
crisis	crisi	crisis
to	to	to
undo	undo	undo
all	all	all
of	of	of
the	the	the
hard	hard	hard
work	work	work
done	done	done
by	by	by
the	the	the
Obama	obama	Obama
administration	administr	administration
to	to	to
pull	pull	pull
this	this	this
country	countri	country
back	back	back
from	from	from
the	the	the
brink	brink	brink
of	of	of
financial	financi	financial
ruin	ruin	ruin
You	you	You
can	can	can
watch	watch	watch
the	the	the
video	video	video
below	below	below
We	we	We
ve	ve	ve
seen	seen	seen
so	so	so
much	much	much
economic	econom	economic
growth	growth	growth
over	over	over
the	the	the
last	last	last
6	6	6
years	year	year
Now	now	Now
Donald	donald	Donald
Trump	trump	Trump
is	is	is
hiring	hire	hiring
the	the	the
people	peopl	people
who	who	who
created	creat	created
the	the	the
crisis	crisi	crisis
we	we	we
recovered	recov	recovered
from	from	from
pic.twitter.com/F7nQqDCmUM	pic.twitter.com/f7nqqdcmum	pic.twitter.com/F7nQqDCmUM
The	the	The
Democrats	democrat	Democrats
@TheDemocrats	@thedemocrat	@TheDemocrats
December	decemb	December
3	3	3
2016Although	2016although	2016Although
the	the	the
list	list	list
is	is	is
always	alway	always
changing	chang	changing
you	you	you
can	can	can
see	see	see
a	a	a
live	live	live
updated	updat	updated
version	version	version
by	by	by
The	the	The
New	new	New
York	york	York
Times	time	Times
here	here	here
here	here	here
s	s	s
a	a	a
quick	quick	quick
rundown	rundown	rundown
of	of	of
his	his	his
current	current	current
appointments	appoint	appointment
and	and	and
their	their	their
anything	anyth	anything
-but	-but	-but
outsider	outsid	outsider
backgrounds	background	background
Steve	steve	Steve
Bannon	bannon	Bannon
is	is	is
a	a	a
white	white	white
supremacist	supremacist	supremacist
and	and	and
nationalist	nationalist	nationalist
and	and	and
architect	architect	architect
of	of	of
Breitbart	breitbart	Breitbart
which	which	which
he	he	he
has	has	ha
called	call	called
a	a	a
platform	platform	platform
of	of	of
the	the	the
alt	alt	alt
-right	-right	-right
Alt	alt	Alt
-right	-right	-right
is	is	is
the	the	the
politically	polit	politically
correct	correct	correct
word	word	word
for	for	for
neo	neo	neo
-Nazis	-nazi	-Nazis
that	that	that
can	can	can
t	t	t
stand	stand	stand
being	be	being
called	call	called
neo	neo	neo
-Nazis	-nazi	-Nazis
He	he	He
was	was	wa
also	also	also
an	an	an
investment	invest	investment
banker	banker	banker
at	at	at
Goldman	goldman	Goldman
-Sachs	-sach	-Sachs
and	and	and
ran	ran	ran
his	his	his
own	own	own
financial	financi	financial
firm	firm	firm
Bannon	bannon	Bannon
Co	co	Co
Reince	reinc	Reince
Priebus	priebus	Priebus
who	who	who
was	was	wa
chairman	chairman	chairman
to	to	to
the	the	the
RNC	rnc	RNC
and	and	and
instrumental	instrument	instrumental
in	in	in
the	the	the
rise	rise	rise
of	of	of
Paul	paul	Paul
Ryan	ryan	Ryan
Scott	scott	Scott
Walker	walker	Walker
and	and	and
others	other	others
is	is	is
about	about	about
as	as	a
establishment	establish	establishment
as	as	a
you	you	you
can	can	can
get	get	get
He	he	He
s	s	s
a	a	a
lawyer	lawyer	lawyer
and	and	and
career	career	career
politician	politician	politician
and	and	and
was	was	wa
the	the	the
chairman	chairman	chairman
of	of	of
one	one	one
of	of	of
two	two	two
major	major	major
political	polit	political
parties	parti	party
What	what	What
is	is	is
more	more	more
establishment	establish	establishment
than	than	than
that	that	that
Yet	yet	Yet
for	for	for
his	his	his
early	earli	early
promotion	promot	promotion
of	of	of
the	the	the
Donald	donald	Donald
he	he	he
s	s	s
getting	get	getting
rewarded	reward	rewarded
with	with	with
a	a	a
spot	spot	spot
in	in	in
the	the	the
White	white	White
House	hous	House
Trump	trump	Trump
doesn	doesn	doesn
t	t	t
give	give	give
a	a	a
damn	damn	damn
about	about	about
draining	drain	draining
the	the	the
swamp	swamp	swamp
he	he	he
s	s	s
giving	give	giving
favors	favor	favor
to	to	to
friends	friend	friend
Flynn	flynn	Flynn
isn	isn	isn
t	t	t
as	as	a
bad	bad	bad
as	as	a
Trump	trump	Trump
s	s	s
other	other	other
picks	pick	pick
at	at	at
first	first	first
glance	glanc	glance
that	that	that
is	is	is
He	he	He
seems	seem	seems
to	to	to
have	have	have
no	no	no
clue	clue	clue
what	what	what
he	he	he
s	s	s
talking	talk	talking
about	about	about
with	with	with
regard	regard	regard
to	to	to
many	mani	many
political	polit	political
issues	issu	issue
but	but	but
on	on	on
the	the	the
subject	subject	subject
of	of	of
national	nation	national
security	secur	security
he	he	he
does	doe	doe
at	at	at
least	least	least
have	have	have
some	some	some
expertise	expertis	expertise
Unfortunately	unfortun	Unfortunately
that	that	that
expertise	expertis	expertise
is	is	is
tempered	temper	tempered
with	with	with
a	a	a
let	let	let
s	s	s
bomb	bomb	bomb
the	the	the
shit	shit	shit
out	out	out
of	of	of
everything	everyth	everything
attitude	attitud	attitude
combined	combin	combined
with	with	with
extreme	extrem	extreme
Islamophobia	islamophobia	Islamophobia
Lovely	love	Lovely
He	he	He
s	s	s
also	also	also
been	been	been
reported	report	reported
to	to	to
have	have	have
a	a	a
loose	loos	loose
relationship	relationship	relationship
with	with	with
the	the	the
truth	truth	truth
A	a	A
leaked	leak	leaked
email	email	email
from	from	from
former	former	former
Secretary	secretari	Secretary
of	of	of
State	state	State
and	and	and
four	four	four
-star	-star	-star
general	general	general
Colin	colin	Colin
Powell	powel	Powell
is	is	is
even	even	even
more	more	more
telling	tell	telling
I	i	I
spoke	spoke	spoke
at	at	at
DIA	dia	DIA
last	last	last
month	month	month
Powell	powel	Powell
wrote	wrote	wrote
to	to	to
his	his	his
son	son	son
Michael	michael	Michael
on	on	on
July	juli	July
19	19	19
before	befor	before
relaying	relay	relaying
a	a	a
story	stori	story
he	he	he
apparently	appar	apparently
heard	heard	heard
from	from	from
Marine	marin	Marine
Lt	lt	Lt
Gen	gen	Gen
Vincent	vincent	Vincent
Stewart	stewart	Stewart
the	the	the
current	current	current
DIA	dia	DIA
director	director	director
Flynn	flynn	Flynn
got	got	got
fired	fire	fired
as	as	a
head	head	head
of	of	of
DIA	dia	DIA
His	his	His
replacement	replac	replacement
is	is	is
a	a	a
black	black	black
Marine	marin	Marine
3	3	3
-star	-star	-star
I	i	I
asked	ask	asked
why	whi	why
Flynn	flynn	Flynn
got	got	got
fired	fire	fired
Abusive	abus	Abusive
with	with	with
staff	staff	staff
didn	didn	didn
t	t	t
listen	listen	listen
worked	work	worked
against	against	against
policy	polici	policy
bad	bad	bad
management	manag	management
etc	etc	etc
He	he	He
has	has	ha
been	been	been
and	and	and
was	was	wa
right	right	right
-wing	-wing	-wing
nutty	nutti	nutty
every	everi	every
sic	sic	sic
since	sinc	since
The	the	The
Washington	washington	Washington
Post	post	Post
Come	come	Come
on	on	on
Trump	trump	Trump
you	you	you
can	can	can
t	t	t
do	do	do
better	better	better
than	than	than
that	that	that
Who	who	Who
am	am	am
I	i	I
kidding	kid	kidding
of	of	of
course	cours	course
you	you	you
can	can	can
t	t	t
None	none	None
of	of	of
those	those	those
require	requir	require
Senate	senat	Senate
confirmation	confirm	confirmation
so	so	so
they	they	they
re	re	re
already	alreadi	already
a	a	a
done	done	done
deal	deal	deal
The	the	The
following	follow	following
names	name	name
however	howev	however
are	are	are
not	not	not
yet	yet	yet
set	set	set
in	in	in
stone	stone	stone
but	but	but
are	are	are
likely	like	likely
I	i	I
won	won	won
t	t	t
get	get	get
into	into	into
the	the	the
many	mani	many
many	mani	many
terrible	terribl	terrible
policy	polici	policy
positions	posit	position
of	of	of
Jeff	jeff	Jeff
Sessions	session	Sessions
That	that	That
s	s	s
not	not	not
important	import	important
here	here	here
What	what	What
is	is	is
important	import	important
is	is	is
that	that	that
he	he	he
is	is	is
another	anoth	another
career	career	career
politician	politician	politician
who	who	who
is	is	is
owned	own	owned
by	by	by
the	the	the
insurance	insur	insurance
industry	industri	industry
and	and	and
has	has	ha
no	no	no
interest	interest	interest
in	in	in
fighting	fight	fighting
for	for	for
the	the	the
