Token	Stem	Lemma
43	43	43
days	day	day
and	and	and
counting	count	counting
Characterizing	character	Characterizing
the	the	the
military	militari	military
s	s	s
mission	mission	mission
as	as	a
a	a	a
fight	fight	fight
against	against	against
violent	violent	violent
extremism	extrem	extremism
Obama	obama	Obama
insisted	insist	insisted
that	that	that
soldiers	soldier	soldier
need	need	need
to	to	to
rise	rise	rise
up	up	up
against	against	against
Trump	trump	Trump
if	if	if
they	they	they
feel	feel	feel
he	he	he
is	is	is
pushing	push	pushing
policies	polici	policy
that	that	that
are	are	are
ill	ill	ill
considered	consid	considered
Obama	obama	Obama
told	told	told
the	the	the
troops	troop	troop
each	each	each
of	of	of
us	us	u
has	has	ha
the	the	the
universal	univers	universal
right	right	right
to	to	to
speak	speak	speak
your	your	your
minds	mind	mind
and	and	and
to	to	to
protest	protest	protest
against	against	against
authority	author	authority
to	to	to
live	live	live
in	in	in
a	a	a
society	societi	society
that	that	that
s	s	s
open	open	open
and	and	and
free	free	free
that	that	that
can	can	can
criticize	critic	criticize
our	our	our
president	presid	president
without	without	without
retribution	retribut	retribution
Obama	obama	Obama
went	went	went
on	on	on
to	to	to
insist	insist	insist
that	that	that
a	a	a
proper	proper	proper
U	u	U
S	s	S
policy	polici	policy
against	against	against
violent	violent	violent
extremism	extrem	extremism
is	is	is
a	a	a
long	long	long
term	term	term
policy	polici	policy
So	so	So
rather	rather	rather
than	than	than
offer	offer	offer
false	fals	false
promises	promis	promise
that	that	that
we	we	we
can	can	can
eliminate	elimin	eliminate
terrorism	terror	terrorism
by	by	by
dropping	drop	dropping
more	more	more
bombs	bomb	bomb
or	or	or
deploying	deploy	deploying
more	more	more
and	and	and
more	more	more
troops	troop	troop
or	or	or
fencing	fenc	fencing
ourselves	ourselv	ourselves
off	off	off
from	from	from
the	the	the
rest	rest	rest
of	of	of
the	the	the
world	world	world
Obama	obama	Obama
said	said	said
we	we	we
have	have	have
to	to	to
take	take	take
a	a	a
long	long	long
view	view	view
of	of	of
the	the	the
terrorist	terrorist	terrorist
threat	threat	threat
And	and	And
we	we	we
have	have	have
to	to	to
pursue	pursu	pursue
a	a	a
smart	smart	smart
strategy	strategi	strategy
that	that	that
can	can	can
be	be	be
sustained	sustain	sustained
In	in	In
the	the	the
time	time	time
remaining	remain	remaining
let	let	let
me	me	me
just	just	just
suggest	suggest	suggest
what	what	what
I	i	I
think	think	think
should	should	should
guide	guid	guide
this	this	this
approach	approach	approach
In	in	In
addressing	address	addressing
the	the	the
war	war	war
-torn	-torn	-torn
Middle	middl	Middle
East	east	East
Obama	obama	Obama
insisted	insist	insisted
that	that	that
global	global	global
warming	warm	warming
forms	form	form
a	a	a
large	larg	large
part	part	part
of	of	of
that	that	that
conflict	conflict	conflict
A	a	A
changing	chang	changing
climate	climat	climate
is	is	is
increasing	increas	increasing
competition	competit	competition
for	for	for
food	food	food
and	and	and
water	water	water
which	which	which
he	he	he
claimed	claim	claimed
drives	drive	drive
the	the	the
conflict	conflict	conflict
in	in	in
Syria	syria	Syria
and	and	and
other	other	other
nearby	nearbi	nearby
nations	nation	nation
Obama	obama	Obama
also	also	also
blamed	blame	blamed
the	the	the
Second	second	Second
Amendment	amend	Amendment
to	to	to
the	the	the
U	u	U
S	s	S
Constitution	constitut	Constitution
for	for	for
violent	violent	violent
extremism	extrem	extremism
in	in	in
the	the	the
United	unit	United
States	state	States
