If	if	If
the	the	the
Chicago	chicago	Chicago
Public	public	Public
Schools	school	Schools
were	were	were
a	a	a
business	busi	business
in	in	in
the	the	the
private	privat	private
sector	sector	sector
,	,	,
they	they	they
would	would	would
have	have	have
been	been	been
bankrupt	bankrupt	bankrupt
decades	decad	decade
ago	ago	ago
There	there	There
s	s	s
no	no	no
doubt	doubt	doubt
that	that	that
Chicago	chicago	Chicago
Public	public	Public
Schools	school	Schools
have	have	have
serious	serious	serious
money	money	money
problems	problem	problem
,	,	,
and	and	and
they	they	they
are	are	are
not	not	not
all	all	all
the	the	the
fault	fault	fault
of	of	of
district	district	district
administrators	administr	administrator
.	.	.
Labor	labor	Labor
costs	cost	cost
for	for	for
union	union	union
employees	employe	employee
have	have	have
been	been	been
through	through	through
the	the	the
roof	roof	roof
for	for	for
years	year	year
.	.	.

And	and	And
Illinois	illinoi	Illinois
state	state	state
law	law	law
forces	forc	force
the	the	the
district	district	district
to	to	to
directly	direct	directly
fund	fund	fund
a	a	a
huge	huge	huge
percentage	percentag	percentage
of	of	of
a	a	a
pension	pension	pension
program	program	program
for	for	for
retirees	retire	retiree
.	.	.
Earlier	earlier	Earlier
this	this	this
week	week	week
the	the	the
district	district	district
,	,	,
which	which	which
has	has	ha
been	been	been
operating	oper	operating
with	with	with
an	an	an
budget	budget	budget
deficit	deficit	deficit
of	of	of
more	more	more
than	than	than
1	1	1
billion	billion	billion
,	,	,
had	had	had
to	to	to
borrow	borrow	borrow
money	money	money
to	to	to
make	make	make
the	the	the
latest	latest	latest
installment	instal	installment
on	on	on
the	the	the
pension	pension	pension
program	program	program
,	,	,
which	which	which
came	came	came
to	to	to
a	a	a
whopping	whop	whopping
634	634	634
million	million	million
,	,	,
according	accord	according
to	to	to
NBCChicago	nbcchicago	NBCChicago
.	.	.
As	as	As
a	a	a
result	result	result
,	,	,
the	the	the
district	district	district
announced	announc	announced
that	that	that
it	it	it
will	will	will
have	have	have
to	to	to
make	make	make
about	about	about
200	200	200
million	million	million
in	in	in
budget	budget	budget
cuts	cut	cut
in	in	in
the	the	the
next	next	next
fiscal	fiscal	fiscal
year	year	year
.	.	.

That	that	That
means	mean	mean
that	that	that
approximately	approxim	approximately
1	1	1
,	,	,
400	400	400
district	district	district
jobs	job	job
will	will	will
be	be	be
impacted	impact	impacted
one	one	one
way	way	way
or	or	or
the	the	the
other	other	other
,	,	,
according	accord	according
to	to	to
the	the	the
district	district	district
CEO	ceo	CEO
.	.	.
It	it	It
just	just	just
so	so	so
happens	happen	happens
that	that	that
there	there	there
are	are	are
1	1	1
,	,	,
599	599	599
CPS	cps	CPS
employees	employe	employee
a	a	a
bit	bit	bit
more	more	more
than	than	than
the	the	the
targeted	target	targeted
1	1	1
,	,	,
400	400	400
who	who	who
could	could	could
easily	easili	easily
be	be	be
impacted	impact	impacted
by	by	by
the	the	the
budget	budget	budget
ax	ax	ax
without	without	without
hurting	hurt	hurting
them	them	them
or	or	or
impacting	impact	impacting
student	student	student
instruction	instruct	instruction
.	.	.
Those	those	Those
are	are	are
the	the	the
employees	employe	employee
mostly	most	mostly
administrators	administr	administrator
who	who	who
made	made	made
more	more	more
than	than	than
100	100	100
,	,	,
000	000	000
in	in	in
straight	straight	straight
salary	salari	salary
in	in	in
2013	2013	2013
