Token	Stem	Lemma
When	when	When
far	far	far
left	left	left
publications	public	publication
like	like	like
Democracy	democraci	Democracy
Now	now	Now
and	and	and
Global	global	Global
Research	research	Research
start	start	start
questioning	question	questioning
Hillary	hillari	Hillary
s	s	s
involvement	involv	involvement
in	in	in
the	the	the
murder	murder	murder
of	of	of
Honduran	honduran	Honduran
environmental	environment	environmental
activist	activist	activist
Berta	berta	Berta
C	c	C
ceres	cere	cere
there	there	there
is	is	is
probably	probabl	probably
good	good	good
reason	reason	reason
to	to	to
look	look	look
a	a	a
little	littl	little
deeper	deeper	deeper
into	into	into
the	the	the
controversy	controversi	controversy
Former	former	Former
Secretary	secretari	Secretary
of	of	of
State	state	State
Hillary	hillari	Hillary
Clinton	clinton	Clinton
is	is	is
facing	face	facing
a	a	a
new	new	new
round	round	round
of	of	of
questions	question	question
about	about	about
her	her	her
handling	handl	handling
of	of	of
the	the	the
2009	2009	2009
coup	coup	coup
in	in	in
Honduras	hondura	Honduras
that	that	that
ousted	oust	ousted
democratically	democrat	democratically
elected	elect	elected
President	presid	President
Manuel	manuel	Manuel
Zelaya	zelaya	Zelaya
Since	sinc	Since
the	the	the
coup	coup	coup
Honduras	hondura	Honduras
has	has	ha
become	becom	become
one	one	one
of	of	of
the	the	the
most	most	most
violent	violent	violent
places	place	place
in	in	in
the	the	the
world	world	world
Last	last	Last
week	week	week
indigenous	indigen	indigenous
environmental	environment	environmental
activist	activist	activist
Berta	berta	Berta
C	c	C
ceres	cere	cere
was	was	wa
assassinated	assassin	assassinated
in	in	in
her	her	her
home	home	home
Before	befor	Before
her	her	her
murder	murder	murder
on	on	on
March	march	March
3	3	3
Berta	berta	Berta
C	c	C
ceres	cere	cere
a	a	a
Honduran	honduran	Honduran
indigenous	indigen	indigenous
rights	right	right
and	and	and
environmental	environment	environmental
activist	activist	activist
named	name	named
Hillary	hillari	Hillary
Clinton	clinton	Clinton
holding	hold	holding
her	her	her
responsible	respons	responsible
for	for	for
legitimating	legitim	legitimating
the	the	the
2009	2009	2009
coup	coup	coup
We	we	We
warned	warn	warned
that	that	that
this	this	this
would	would	would
be	be	be
very	veri	very
dangerous	danger	dangerous
she	she	she
said	said	said
referring	refer	referring
to	to	to
Clinton	clinton	Clinton
s	s	s
effort	effort	effort
to	to	to
impose	impos	impose
elections	elect	election
that	that	that
would	would	would
consolidate	consolid	consolidate
the	the	the
power	power	power
of	of	of
murderers	murder	murderer
Berta	berta	Berta
C	c	C
ceres	cere	cere
was	was	wa
an	an	an
award	award	award
-winning	-win	-winning
land	land	land
activist	activist	activist
a	a	a
leader	leader	leader
in	in	in
her	her	her
community	communiti	community
and	and	and
a	a	a
mother	mother	mother
of	of	of
four	four	four
She	she	She
was	was	wa
shot	shot	shot
four	four	four
times	time	time
while	while	while
in	in	in
bed	bed	bed
at	at	at
1am	1am	1am
on	on	on
2	2	2
March	march	March
As	as	As
a	a	a
founding	found	founding
member	member	member
of	of	of
the	the	the
Civic	civic	Civic
Council	council	Council
of	of	of
Indigenous	indigen	Indigenous
and	and	and
Popular	popular	Popular
Organizations	organ	Organizations
of	of	of
Honduras	hondura	Honduras
COPINH	copinh	COPINH
C	c	C
ceres	cere	cere
fought	fought	fought
against	against	against
logging	log	logging
hydro	hydro	hydro
-power	-power	-power
and	and	and
mining	mine	mining
projects	project	project
threatening	threaten	threatening
indigenous	indigen	indigenous
people	peopl	people
in	in	in
Honduras	hondura	Honduras
Her	her	Her
death	death	death
has	has	ha
exposed	expos	exposed
the	the	the
poor	poor	poor
judgement	judgement	judgement
of	of	of
impact	impact	impact
investor	investor	investor
bank	bank	bank
FMO	fmo	FMO
the	the	the
bully	bulli	bully
tactics	tactic	tactic
of	of	of
mining	mine	mining
corporations	corpor	corporation
and	and	and
murky	murki	murky
situations	situat	situation
from	from	from
Clinton	clinton	Clinton
s	s	s
time	time	time
as	as	a
Secretary	secretari	Secretary
of	of	of
State	state	State
We	we	We
re	re	re
coming	come	coming
out	out	out
of	of	of
a	a	a
coup	coup	coup
that	that	that
we	we	we
can	can	can
t	t	t
put	put	put
behind	behind	behind
us	us	u
We	we	We
can	can	can
t	t	t
reverse	revers	reverse
it	it	it
C	c	C
ceres	cere	cere
said	said	said
It	it	It
just	just	just
kept	kept	kept
going	go	going
And	and	And
after	after	after
there	there	there
was	was	wa
the	the	the
issue	issu	issue
of	of	of
the	the	the
elections	elect	election
The	the	The
same	same	same
Hillary	hillari	Hillary
Clinton	clinton	Clinton
in	in	in
her	her	her
book	book	book
Hard	hard	Hard
Choices	choic	Choices
practically	practic	practically
said	said	said
what	what	what
was	was	wa
going	go	going
to	to	to
happen	happen	happen
in	in	in
Honduras	hondura	Honduras
Via	via	Via
Democracy	democraci	Democracy
NowThe	nowth	NowThe
military	militari	military
coup	coup	coup
in	in	in
2009	2009	2009
did	did	did
nothing	noth	nothing
to	to	to
protect	protect	protect
Honduran	honduran	Honduran
land	land	land
or	or	or
people	peopl	people
President	presid	President
Manuel	manuel	Manuel
Zelaya	zelaya	Zelaya
had	had	had
moved	move	moved
towards	toward	towards
grassroots	grassroot	grassroots
social	social	social
movements	movement	movement
the	the	the
kinds	kind	kind
of	of	of
social	social	social
reforms	reform	reform
that	that	that
the	the	the
United	unit	United
States	state	States
has	has	ha
always	alway	always
opposed	oppos	opposed
Chomsky	chomski	Chomsky
and	and	and
deals	deal	deal
with	with	with
Venezuela	venezuela	Venezuela
The	the	The
military	militari	military
kidnapped	kidnap	kidnapped
President	presid	President
Zelaya	zelaya	Zelaya
at	at	at
gunpoint	gunpoint	gunpoint
and	and	and
flew	flew	flew
him	him	him
out	out	out
of	of	of
the	the	the
country	countri	country
in	in	in
his	his	his
pyjamas	pyjama	pyjama
This	this	This
was	was	wa
certainly	certain	certainly
a	a	a
coup	coup	coup
d	d	d
etat	etat	etat
and	and	and
was	was	wa
defined	defin	defined
as	as	a
such	such	such
by	by	by
the	the	the
UN	un	UN
the	the	the
EU	eu	EU
and	and	and
other	other	other
Latin	latin	Latin
America	america	America
nations	nation	nation
and	and	and
dictionaries	dictionari	dictionary
everywhere	everywher	everywhere
As	as	As
Obama	obama	Obama
s	s	s
Secretary	secretari	Secretary
of	of	of
State	state	State
Clinton	clinton	Clinton
refused	refus	refused
to	to	to
call	call	call
what	what	what
had	had	had
happened	happen	happened
a	a	a
coup	coup	coup
in	in	in
public	public	public
Doing	do	Doing
so	so	so
would	would	would
have	have	have
automatically	automat	automatically
cut	cut	cut
off	off	off
US	us	US
non	non	non
-humanitarian	-humanitarian	-humanitarian
aid	aid	aid
to	to	to
Honduras	hondura	Honduras
Members	member	Members
of	of	of
Clinton	clinton	Clinton
s	s	s
own	own	own
party	parti	party
wrote	wrote	wrote
to	to	to
Barak	barak	Barak
Obama	obama	Obama
about	about	about
the	the	the
outrage	outrag	outrage
But	but	But
Hillary	hillari	Hillary
did	did	did
not	not	not
relent	relent	relent
despite	despit	despite
being	be	being
informed	inform	informed
that	that	that
the	the	the
coup	coup	coup
question	question	question
was	was	wa
an	an	an
open	open	open
and	and	and
shut	shut	shut
case	case	case
in	in	in
US	us	US
embassy	embassi	embassy
cables	cabl	cable
In	in	In
a	a	a
video	video	video
interview	interview	interview
given	given	given
in	in	in
Buenos	bueno	Buenos
Aires	air	Aires
in	in	in
2014	2014	2014
C	c	C
ceres	cere	cere
says	say	say
it	it	it
was	was	wa
Clinton	clinton	Clinton
who	who	who
helped	help	helped
legitimate	legitim	legitimate
and	and	and
institutionalize	institution	institutionalize
the	the	the
coup	coup	coup
In	in	In
response	respons	response
to	to	to
a	a	a
question	question	question
about	about	about
the	the	the
exhaustion	exhaust	exhaustion
of	of	of
the	the	the
opposition	opposit	opposition
movement	movement	movement
to	to	to
restore	restor	restore
democracy	democraci	democracy
C	c	C
ceres	cere	cere
says	say	say
around	around	around
6	6	6
