Token	Stem	Lemma
It	it	It
s	s	s
been	been	been
more	more	more
than	than	than
18	18	18
years	year	year
but	but	but
anyone	anyon	anyone
who	who	who
was	was	wa
alive	aliv	alive
at	at	at
the	the	the
time	time	time
will	will	will
remember	rememb	remember
when	when	when
they	they	they
first	first	first
heard	heard	heard
the	the	the
news	news	news
that	that	that
Eric	eric	Eric
David	david	David
Harris	harri	Harris
18	18	18
and	and	and
Dylan	dylan	Dylan
Bennet	bennet	Bennet
Klebold	klebold	Klebold
17	17	17
two	two	two
students	student	student
from	from	from
Columbine	columbin	Columbine
High	high	High
School	school	School
in	in	in
Littleton	littleton	Littleton
Colorado	colorado	Colorado
had	had	had
shot	shot	shot
and	and	and
killed	kill	killed
12	12	12
of	of	of
their	their	their
fellow	fellow	fellow
students	student	student
plus	plus	plus
one	one	one
teacher	teacher	teacher
and	and	and
wounded	wound	wounded
21	21	21
additional	addit	additional
people	peopl	people
before	befor	before
turning	turn	turning
their	their	their
guns	gun	gun
on	on	on
themselves	themselv	themselves
in	in	in
the	the	the
school	school	school
s	s	s
library	librari	library
on	on	on
that	that	that
fateful	fate	fateful
morning	morn	morning
of	of	of
April	april	April
20	20	20
1999	1999	1999
The	the	The
pair	pair	pair
were	were	were
also	also	also
packing	pack	packing
almost	almost	almost
100	100	100
explosives	explos	explosive
in	in	in
what	what	what
USA	usa	USA
Today	today	Today
described	describ	described
as	as	a
a	a	a
suicidal	suicid	suicidal
attack	attack	attack
that	that	that
was	was	wa
planned	plan	planned
as	as	a
a	a	a
grand	grand	grand
if	if	if
badly	bad	badly
implemented	implement	implemented
terrorist	terrorist	terrorist
bombing	bomb	bombing
At	at	At
the	the	the
time	time	time
it	it	it
was	was	wa
almost	almost	almost
impossible	imposs	impossible
to	to	to
conceive	conceiv	conceive
a	a	a
greater	greater	greater
tragedy	tragedi	tragedy
two	two	two
lonely	lone	lonely
teenage	teenag	teenage
outcasts	outcast	outcast
feeling	feel	feeling
the	the	the
need	need	need
to	to	to
take	take	take
so	so	so
many	mani	many
innocent	innoc	innocent
young	young	young
lives	live	life
on	on	on
just	just	just
a	a	a
regular	regular	regular
day	day	day
at	at	at
school	school	school
Sure	sure	Sure
there	there	there
had	had	had
been	been	been
other	other	other
mass	mass	mass
-shootings	-shoot	-shootings
of	of	of
a	a	a
greater	greater	greater
scale	scale	scale
but	but	but
Columbine	columbin	Columbine
is	is	is
still	still	still
the	the	the
worst	worst	worst
US	us	US
high	high	high
school	school	school
shooting	shoot	shooting
on	on	on
record	record	record
was	was	wa
the	the	the
second	second	second
-worst	-worst	-worst
mass	mass	mass
-shooting	-shoot	-shooting
on	on	on
any	ani	any
school	school	school
campus	campus	campus
at	at	at
the	the	the
time	time	time
behind	behind	behind
the	the	the
1966	1966	1966
University	univers	University
of	of	of
Texas	texa	Texas
massacre	massacr	massacre
and	and	and
the	the	the
fifth	fifth	fifth
-worst	-worst	-worst
mass	mass	mass
-shooting	-shoot	-shooting
on	on	on
US	us	US
soil	soil	soil
Fast	fast	Fast
-forward	-forward	-forward
less	less	le
than	than	than
two	two	two
decades	decad	decade
later	later	later
and	and	and
the	the	the
murder	murder	murder
spree	spree	spree
at	at	at
Columbine	columbin	Columbine
High	high	High
School	school	School
no	no	no
longer	longer	longer
even	even	even
cracks	crack	crack
the	the	the
top	top	top
-10	-10	-10
when	when	when
it	it	it
comes	come	come
to	to	to
the	the	the
worst	worst	worst
single	singl	single
-day	-day	-day
mass	mass	mass
-shootings	-shoot	-shootings
in	in	in
modern	modern	modern
US	us	US
history	histori	history
What	what	What
makes	make	make
the	the	the
statistics	statist	statistic
even	even	even
more	more	more
terrifying	terrifi	terrifying
is	is	is
that	that	that
the	the	the
five	five	five
worst	worst	worst
mass	mass	mass
-shootings	-shoot	-shootings
in	in	in
the	the	the
United	unit	United
States	state	States
and	and	and
six	six	six
of	of	of
the	the	the
top	top	top
-10	-10	-10
have	have	have
all	all	all
occurred	occur	occurred
in	in	in
the	the	the
last	last	last
10	10	10
years	year	year
To	to	To
make	make	make
matters	matter	matter
worse	wors	worse
three	three	three
of	of	of
the	the	the
top	top	top
-5	-5	-5
were	were	were
in	in	in
the	the	the
past	past	past
18	18	18
months	month	month
Here	here	Here
are	are	are
the	the	the
10	10	10
worst	worst	worst
single	singl	single
-day	-day	-day
mass	mass	mass
-shootings	-shoot	-shootings
in	in	in
modern	modern	modern
US	us	US
history	histori	history
counting	count	counting
victims	victim	victim
only	onli	only
In	in	In
each	each	each
instance	instanc	instance
the	the	the
shooter	shooter	shooter
s	s	s
death	death	death
has	has	ha
been	been	been
omitted	omit	omitted
Which	which	Which
brings	bring	brings
us	us	u
to	to	to
Eric	eric	Eric
Harris	harri	Harris
Dylan	dylan	Dylan
Klebold	klebold	Klebold
and	and	and
the	the	the
Columbine	columbin	Columbine
High	high	High
School	school	School
massacre	massacr	massacre
To	to	To
many	mani	many
that	that	that
is	is	is
one	one	one
of	of	of
the	the	the
worst	worst	worst
tragedies	tragedi	tragedy
the	the	the
human	human	human
mind	mind	mind
can	can	can
conjure	conjur	conjure
up	up	up
Just	just	Just
a	a	a
couple	coupl	couple
of	of	of
misunderstood	misunderstood	misunderstood
teenagers	teenag	teenager
who	who	who
sought	sought	sought
the	the	the
justice	justic	justice
of	of	of
who	who	who
they	they	they
saw	saw	saw
as	as	a
their	their	their
transgressors	transgressor	transgressor
by	by	by
running	run	running
riot	riot	riot
on	on	on
their	their	their
school	school	school
and	and	and
shooting	shoot	shooting
at	at	at
anyone	anyon	anyone
in	in	in
their	their	their
path	path	path
resulting	result	resulting
in	in	in
13	13	13
deaths	death	death
before	befor	before
killing	kill	killing
themselves	themselv	themselves
This	this	This
incident	incid	incident
is	is	is
no	no	no
longer	longer	longer
one	one	one
of	of	of
the	the	the
10	10	10
worst	worst	worst
mass	mass	mass
-shootings	-shoot	-shootings
in	in	in
modern	modern	modern
US	us	US
history	histori	history
but	but	but
something	someth	something
needs	need	need
to	to	to
be	be	be
done	done	done
before	befor	before
it	it	it
drops	drop	drop
any	ani	any
lower	lower	lower
Featured	featur	Featured
image	imag	image
via	via	via
screenshot	screenshot	screenshot
