With	with	With
all	all	all
the	the	the
talk	talk	talk
of	of	of
Trump	trump	Trump
working	work	working
on	on	on
his	his	his
list	list	list
of	of	of
potential	potenti	potential
VP	vp	VP
picks	pick	pick
,	,	,
it	it	it
s	s	s
only	onli	only
natural	natur	natural
that	that	that
absolutely	absolut	absolutely
everyone	everyon	everyone
under	under	under
the	the	the
sun	sun	sun
would	would	would
have	have	have
an	an	an
opinion	opinion	opinion
or	or	or
two	two	two
about	about	about
it	it	it
.	.	.
However	howev	However
,	,	,
Fox	fox	Fox
News	news	News
editor	editor	editor
Chris	chris	Chris
Stirewalt	stirewalt	Stirewalt
s	s	s
opinion	opinion	opinion
should	should	should
never	never	never
have	have	have
been	been	been
uttered	utter	uttered
.	.	.
He	he	He
wants	want	want
the	the	the
King	king	King
of	of	of
Dunces	dunc	Dunces
to	to	to
choose	choos	choose
his	his	his
own	own	own
daughter	daughter	daughter
,	,	,
Ivanka	ivanka	Ivanka
,	,	,
for	for	for
VP	vp	VP
.	.	.
Why	whi	Why
?	?	?
Well	well	Well
,	,	,
Stirewalt	stirewalt	Stirewalt
no	no	no
doubt	doubt	doubt
thinks	think	think
this	this	this
is	is	is
a	a	a
good	good	good
enough	enough	enough
reason	reason	reason
My	my	My
favorite	favorit	favorite
pick	pick	pick
my	my	my
absolutely	absolut	absolutely
favorite	favorit	favorite
pick	pick	pick
,	,	,
I	i	I
think	think	think
is	is	is
his	his	his
daughter	daughter	daughter
Ivanka	ivanka	Ivanka
.	.	.
I	i	I
think	think	think
that	that	that
is	is	is
the	the	the
best	best	best
choice	choic	choice
that	that	that
he	he	he
could	could	could
make	make	make
,	,	,
he	he	he
said	said	said
.	.	.
Everybody	everybodi	Everybody
likes	like	like
her	her	her
!	!	!
Has	has	Has
anybody	anybodi	anybody
ever	ever	ever
said	said	said
that	that	that
they	they	they
didn	didn	didn
t	t	t
like	like	like
her	her	her
?	?	?
Everybody	everybodi	Everybody
likes	like	like
her	her	her
I	i	I
think	think	think
he	he	he
would	would	would
be	be	be
smart	smart	smart
to	to	to
pick	pick	pick
his	his	his
own	own	own
daughter	daughter	daughter
When	when	When
it	it	it
s	s	s
a	a	a
crazy	crazi	crazy
election	elect	election
year	year	year
,	,	,
when	when	when
weird	weird	weird
stuff	stuff	stuff
is	is	is
happening	happen	happening
,	,	,
you	you	you
gotta	gotta	gotta
embrace	embrac	embrace
the	the	the
weird	weird	weird
.	.	.
Yeah	yeah	Yeah
,	,	,
that	that	that
would	would	would
be	be	be
weird	weird	weird
all	all	all
right	right	right
.	.	.
Way	way	Way
too	too	too
weird	weird	weird
.	.	.
This	this	This
is	is	is
a	a	a
man	man	man
who	who	who
is	is	is
potentially	potenti	potentially
a	a	a
pedophile	pedophil	pedophile
,	,	,
and	and	and
who	who	who
has	has	ha
openly	open	openly
discussed	discuss	discussed
screwing	screw	screwing
Ivanka	ivanka	Ivanka
multiple	multipl	multiple
times	time	time
.	.	.
Recommending	recommend	Recommending
that	that	that
he	he	he
embrace	embrac	embrace
the	the	the
weird	weird	weird
takes	take	take
on	on	on
a	a	a
whole	whole	whole
different	differ	different
and	and	and
creepy	creepi	creepy
vibe	vibe	vibe
when	when	when
put	put	put
together	togeth	together
with	with	with
how	how	how
disgusting	disgust	disgusting
His	his	His
Royal	royal	Royal
Womanizer	woman	Womanizer
is	is	is
.	.	.
Watch	watch	Watch
Stirewalt	stirewalt	Stirewalt
turn	turn	turn
horribly	horribl	horribly
gross	gross	gross
below	below	below
Of	of	Of
course	cours	course
,	,	,
Charles	charl	Charles
Payne	payn	Payne
agreed	agre	agreed
that	that	that
Ivanka	ivanka	Ivanka
would	would	would
be	be	be
a	a	a
fantastic	fantast	fantastic
choice	choic	choice
.	.	.
She	she	She
d	d	d
definitely	definit	definitely
be	be	be
one	one	one
of	of	of
the	the	the
only	onli	only
women	women	woman
in	in	in
His	his	His
Royal	royal	Royal
Incestness	incest	Incestness
inner	inner	inner
circle	circl	circle
,	,	,
making	make	making
the	the	the
choice	choic	choice
even	even	even
more	more	more
sickening	sicken	sickening
.	.	.
That	that	That
an	an	an
editor	editor	editor
would	would	would
actually	actual	actually
suggest	suggest	suggest
this	this	this
shows	show	show
how	how	how
low	low	low
Fox	fox	Fox
News	news	News
is	is	is
sinking	sink	sinking
to	to	to
tout	tout	tout
Donald	donald	Donald
Trump	trump	Trump
.	.	.
Featured	featur	Featured
image	imag	image
via	via	via
screen	screen	screen
capture	captur	capture
from	from	from
embedded	embed	embedded
video	video	video
