Token	Stem	Lemma
Donald	donald	Donald
Trump	trump	Trump
s	s	s
executive	execut	executive
order	order	order
barring	bar	barring
people	peopl	people
from	from	from
entering	enter	entering
the	the	the
United	unit	United
States	state	States
from	from	from
seven	seven	seven
countries	countri	country
in	in	in
the	the	the
Middle	middl	Middle
East	east	East
exposed	expos	exposed
his	his	his
violation	violat	violation
of	of	of
the	the	the
Emoluments	emolu	Emoluments
Clause	claus	Clause
of	of	of
the	the	the
Constitution	constitut	Constitution
And	and	And
a	a	a
House	hous	House
Democrat	democrat	Democrat
took	took	took
him	him	him
to	to	to
task	task	task
for	for	for
it	it	it
on	on	on
Thursday	thursday	Thursday
during	dure	during
a	a	a
speech	speech	speech
on	on	on
the	the	the
House	hous	House
floor	floor	floor
When	when	When
Trump	trump	Trump
signed	sign	signed
the	the	the
executive	execut	executive
order	order	order
last	last	last
Friday	friday	Friday
he	he	he
targeted	target	targeted
people	peopl	people
traveling	travel	traveling
for	for	for
nations	nation	nation
that	that	that
are	are	are
not	not	not
responsible	respons	responsible
for	for	for
any	ani	any
deaths	death	death
of	of	of
American	american	American
citizens	citizen	citizen
on	on	on
American	american	American
soil	soil	soil
despite	despit	despite
claiming	claim	claiming
that	that	that
his	his	his
order	order	order
is	is	is
meant	meant	meant
to	to	to
protect	protect	protect
Americans	american	Americans
from	from	from
terrorists	terrorist	terrorist
Trump	trump	Trump
even	even	even
invoked	invok	invoked
9	9	9
11	11	11
to	to	to
justify	justifi	justify
the	the	the
order	order	order
but	but	but
left	left	left
countries	countri	country
off	off	off
the	the	the
list	list	list
where	where	where
many	mani	many
of	of	of
the	the	the
hijackers	hijack	hijacker
came	came	came
from	from	from
such	such	such
as	as	a
Saudi	saudi	Saudi
Arabia	arabia	Arabia
which	which	which
also	also	also
helped	help	helped
fund	fund	fund
them	them	them
and	and	and
their	their	their
operation	oper	operation
The	the	The
nations	nation	nation
Trump	trump	Trump
conveniently	conveni	conveniently
left	left	left
off	off	off
the	the	the
list	list	list
also	also	also
have	have	have
something	someth	something
else	els	else
in	in	in
common	common	common
They	they	They
all	all	all
have	have	have
business	busi	business
ties	tie	tie
with	with	with
the	the	the
Trump	trump	Trump
Organization	organ	Organization
In	in	In
other	other	other
words	word	word
Trump	trump	Trump
is	is	is
a	a	a
complete	complet	complete
hypocrite	hypocrit	hypocrite
and	and	and
is	is	is
making	make	making
foreign	foreign	foreign
policy	polici	policy
decisions	decis	decision
based	base	based
on	on	on
whether	whether	whether
they	they	they
will	will	will
hurt	hurt	hurt
his	his	his
family	famili	family
s	s	s
business	busi	business
or	or	or
not	not	not
And	and	And
Wisconsin	wisconsin	Wisconsin
Rep	rep	Rep
Mark	mark	Mark
Pocan	pocan	Pocan
absolutely	absolut	absolutely
hammered	hammer	hammered
Trump	trump	Trump
for	for	for
it	it	it
on	on	on
the	the	the
House	hous	House
floor	floor	floor
with	with	with
a	a	a
devastating	devast	devastating
speech	speech	speech
These	these	These
countries	countri	country
were	were	were
excluded	exclud	excluded
from	from	from
the	the	the
executive	execut	executive
order	order	order
despite	despit	despite
being	be	being
home	home	home
to	to	to
many	mani	many
of	of	of
the	the	the
terrorists	terrorist	terrorist
who	who	who
carried	carri	carried
out	out	out
9	9	9
11	11	11
Pocan	pocan	Pocan
pointed	point	pointed
out	out	out
I	i	I
m	m	m
not	not	not
saying	say	saying
we	we	we
should	should	should
ban	ban	ban
people	peopl	people
from	from	from
these	these	these
countries	countri	country
I	i	I
firmly	firm	firmly
oppose	oppos	oppose
any	ani	any
ban	ban	ban
based	base	based
on	on	on
nationality	nation	nationality
or	or	or
religion	religion	religion
But	but	But
it	it	it
is	is	is
unacceptable	unaccept	unacceptable
that	that	that
business	busi	business
interests	interest	interest
have	have	have
played	play	played
potentially	potenti	potentially
a	a	a
role	role	role
in	in	in
such	such	such
a	a	a
destructive	destruct	destructive
policy	polici	policy
a	a	a
policy	polici	policy
that	that	that
also	also	also
makes	make	make
our	our	our
country	countri	country
less	less	le
safe	safe	safe
in	in	in
the	the	the
long	long	long
run	run	run
Pocan	pocan	Pocan
explained	explain	explained
that	that	that
Trump	trump	Trump
s	s	s
business	busi	business
interests	interest	interest
in	in	in
the	the	the
countries	countri	country
left	left	left
off	off	off
the	the	the
list	list	list
influenced	influenc	influenced
his	his	his
decision	decis	decision
to	to	to
not	not	not
include	includ	include
them	them	them
even	even	even
though	though	though
Trump	trump	Trump
repeatedly	repeat	repeatedly
declared	declar	declared
that	that	that
he	he	he
would	would	would
make	make	make
America	america	America
safe	safe	safe
by	by	by
blocking	block	blocking
nations	nation	nation
where	where	where
terrorists	terrorist	terrorist
come	come	come
from	from	from
to	to	to
attack	attack	attack
us	us	u
Trump	trump	Trump
clearly	clear	clearly
believes	believ	belief
that	that	that
maintaining	maintain	maintaining
his	his	his
business	busi	business
interests	interest	interest
are	are	are
more	more	more
important	import	important
than	than	than
banning	ban	banning
travel	travel	travel
from	from	from
Saudi	saudi	Saudi
Arabia	arabia	Arabia
the	the	the
country	countri	country
where	where	where
most	most	most
of	of	of
the	the	the
9	9	9
11	11	11
attackers	attack	attacker
