Token	Stem	Lemma
Earlier	earlier	Earlier
in	in	in
January	januari	January
31	31	31
-year	-year	-year
-old	-old	-old
Michael	michael	Michael
Cox	cox	Cox
was	was	wa
found	found	found
guilty	guilti	guilty
of	of	of
sexually	sexual	sexually
abusing	abus	abusing
a	a	a
five	five	five
-year	-year	-year
-old	-old	-old
girl	girl	girl
After	after	After
the	the	the
jury	juri	jury
read	read	read
the	the	the
verdict	verdict	verdict
attorneys	attorney	attorney
for	for	for
the	the	the
prosecution	prosecut	prosecution
and	and	and
defense	defens	defense
approached	approach	approached
the	the	the
bench	bench	bench
for	for	for
a	a	a
sidebar	sidebar	sidebar
with	with	with
the	the	the
judge	judg	judge
As	as	As
the	the	the
attorneys	attorney	attorney
were	were	were
making	make	making
their	their	their
way	way	way
back	back	back
across	across	across
the	the	the
courtroom	courtroom	courtroom
Cox	cox	Cox
suddenly	sudden	suddenly
attacked	attack	attacked
Deputy	deputi	Deputy
District	district	District
Attorney	attorney	Attorney
Scot	scot	Scot
Key	key	Key
in	in	in
a	a	a
violent	violent	violent
rage	rage	rage
shoving	shove	shoving
him	him	him
to	to	to
the	the	the
ground	ground	ground
before	befor	before
leaping	leap	leaping
on	on	on
top	top	top
of	of	of
him	him	him
As	as	As
the	the	the
courtroom	courtroom	courtroom
erupted	erupt	erupted
in	in	in
chaos	chao	chaos
Transport	transport	Transport
Officer	offic	Officer
KaeDea	kaedea	KaeDea
Smith	smith	Smith
burst	burst	burst
onto	onto	onto
the	the	the
scene	scene	scene
Video	video	Video
of	of	of
the	the	the
incident	incid	incident
shows	show	show
the	the	the
female	femal	female
officer	offic	officer
shooting	shoot	shooting
like	like	like
a	a	a
bolt	bolt	bolt
of	of	of
lightning	lightn	lightning
through	through	through
the	the	the
double	doubl	double
doors	door	door
leading	lead	leading
into	into	into
the	the	the
courtroom	courtroom	courtroom
Within	within	Within
seconds	second	second
she	she	she
has	has	ha
the	the	the
rampaging	rampag	rampaging
pedophile	pedophil	pedophile
pinned	pin	pinned
to	to	to
the	the	the
floor	floor	floor
Thankfully	thank	Thankfully
Cox	cox	Cox
did	did	did
not	not	not
have	have	have
a	a	a
gun	gun	gun
on	on	on
him	him	him
during	dure	during
his	his	his
courtroom	courtroom	courtroom
rampage	rampag	rampage
Here	here	Here
s	s	s
video	video	video
of	of	of
the	the	the
attack	attack	attack
courtesy	courtesi	courtesy
of	of	of
KOB	kob	KOB
This	this	This
is	is	is
poetic	poetic	poetic
justice	justic	justice
at	at	at
its	it	it
finest	finest	finest
Since	sinc	Since
Cox	cox	Cox
is	is	is
clearly	clear	clearly
used	use	used
to	to	to
victimizing	victim	victimizing
helpless	helpless	helpless
little	littl	little
girls	girl	girl
who	who	who
can	can	can
t	t	t
defend	defend	defend
themselves	themselv	themselves
let	let	let
alone	alon	alone
others	other	others
it	it	it
s	s	s
fitting	fit	fitting
to	to	to
see	see	see
his	his	his
rampage	rampag	rampage
brought	brought	brought
to	to	to
an	an	an
end	end	end
by	by	by
this	this	this
heroic	heroic	heroic
and	and	and
incredibly	incred	incredibly
badass	badass	badass
female	femal	female
officer	offic	officer
Unlike	unlik	Unlike
many	mani	many
of	of	of
the	the	the
cops	cop	cop
we	we	we
hear	hear	hear
about	about	about
today	today	today
Officer	offic	Officer
Smith	smith	Smith
put	put	put
the	the	the
safety	safeti	safety
of	of	of
others	other	others
before	befor	before
her	her	her
own	own	own
rushing	rush	rushing
in	in	in
to	to	to
protect	protect	protect
the	the	the
attorneys	attorney	attorney
judge	judg	judge
jury	juri	jury
and	and	and
others	other	others
Instead	instead	Instead
of	of	of
firing	fire	firing
her	her	her
police	polic	police
-issued	-issu	-issued
weapon	weapon	weapon
into	into	into
a	a	a
crowded	crowd	crowded
courtroom	courtroom	courtroom
she	she	she
used	use	used
non	non	non
-lethal	-lethal	-lethal
force	forc	force
to	to	to
subdue	subdu	subdue
the	the	the
threat	threat	threat
During	dure	During
an	an	an
interview	interview	interview
with	with	with
KRQE	krqe	KRQE
Officer	offic	Officer
Smith	smith	Smith
told	told	told
reporters	report	reporter
she	she	she
was	was	wa
just	just	just
doing	do	doing
her	her	her
job	job	job
I	i	I
was	was	wa
able	abl	able
to	to	to
get	get	get
a	a	a
hold	hold	hold
of	of	of
the	the	the
defendant	defend	defendant
and	and	and
use	use	use
the	the	the
least	least	least
