Token	Stem	Lemma
Military	militari	Military
veterans	veteran	veteran
are	are	are
expressing	express	expressing
extreme	extrem	extreme
concerns	concern	concern
about	about	about
the	the	the
behavior	behavior	behavior
and	and	and
reaction	reaction	reaction
of	of	of
Donald	donald	Donald
Trump	trump	Trump
to	to	to
the	the	the
revelation	revel	revelation
that	that	that
hackers	hacker	hacker
under	under	under
the	the	the
employ	employ	employ
of	of	of
Russia	russia	Russia
stole	stole	stole
information	inform	information
from	from	from
Democrats	democrat	Democrats
and	and	and
passed	pass	passed
it	it	it
on	on	on
to	to	to
WikiLeaks	wikileak	WikiLeaks
in	in	in
an	an	an
attempt	attempt	attempt
to	to	to
influence	influenc	influence
the	the	the
result	result	result
of	of	of
the	the	the
election	elect	election
While	while	While
Donald	donald	Donald
Trump	trump	Trump
and	and	and
congressional	congression	congressional
Republicans	republican	Republicans
have	have	have
down	down	down
played	play	played
this	this	this
information	inform	information
veterans	veteran	veteran
are	are	are
now	now	now
pushing	push	pushing
back	back	back
Retired	retir	Retired
Major	major	Major
General	general	General
Paul	paul	Paul
D	d	D
Eaton	eaton	Eaton
senior	senior	senior
adviser	advis	adviser
to	to	to
VoteVets	votevet	VoteVets
org	org	org
has	has	ha
released	releas	released
a	a	a
statement	statement	statement
blasting	blast	blasting
the	the	the
Trump	trump	Trump
Republican	republican	Republican
reaction	reaction	reaction
to	to	to
this	this	this
dangerous	danger	dangerous
moment	moment	moment
When	when	When
you	you	you
see	see	see
a	a	a
President	presid	President
-elect	-elect	-elect
of	of	of
the	the	the
United	unit	United
States	state	States
so	so	so
enamored	enamor	enamored
by	by	by
the	the	the
Russian	russian	Russian
regime	regim	regime
as	as	a
well	well	well
as	as	a
are	are	are
his	his	his
National	nation	National
Security	secur	Security
Adviser	advis	Adviser
and	and	and
potential	potenti	potential
Secretary	secretari	Secretary
of	of	of
State	state	State
and	and	and
then	then	then
find	find	find
out	out	out
the	the	the
Russian	russian	Russian
government	govern	government
interfered	interf	interfered
in	in	in
our	our	our
election	elect	election
to	to	to
help	help	help
that	that	that
side	side	side
it	it	it
is	is	is
cause	caus	cause
for	for	for
alarm	alarm	alarm
We	we	We
join	join	join
Senator	senat	Senator
Wyden	wyden	Wyden
and	and	and
other	other	other
Intelligence	intellig	Intelligence
Committee	committe	Committee
members	member	member
in	in	in
calling	call	calling
for	for	for
materials	materi	material
on	on	on
Russian	russian	Russian
hacking	hack	hacking
that	that	that
can	can	can
be	be	be
declassified	declassifi	declassified
to	to	to
be	be	be
immediately	immedi	immediately
released	releas	released
to	to	to
the	the	the
public	public	public
We	we	We
also	also	also
join	join	join
the	the	the
group	group	group
of	of	of
10	10	10
electoral	elector	electoral
college	colleg	college
members	member	member
that	that	that
recently	recent	recently
asked	ask	asked
for	for	for
all	all	all
materials	materi	material
to	to	to
be	be	be
turned	turn	turned
over	over	over
to	to	to
them	them	them
on	on	on
this	this	this
matter	matter	matter
We	we	We
do	do	do
not	not	not
need	need	need
an	an	an
investigation	investig	investigation
to	to	to
tell	tell	tell
us	us	u
what	what	what
evidence	evid	evidence
and	and	and
information	inform	information
the	the	the
CIA	cia	CIA
found	found	found
The	the	The
American	american	American
people	peopl	people
deserve	deserv	deserve
to	to	to
see	see	see
those	those	those
materials	materi	material
right	right	right
now	now	now
General	general	General
Eaton	eaton	Eaton
also	also	also
asks	ask	asks
Did	did	Did
anyone	anyon	anyone
in	in	in
the	the	the
Trump	trump	Trump
campaign	campaign	campaign
or	or	or
anyone	anyon	anyone
connected	connect	connected
to	to	to
the	the	the
campaign	campaign	campaign
know	know	know
about	about	about
this	this	this
plot	plot	plot
The	the	The
Russian	russian	Russian
campaign	campaign	campaign
to	to	to
manipulate	manipul	manipulate
the	the	the
outcome	outcom	outcome
of	of	of
the	the	the
2016	2016	2016
election	elect	election
continues	continu	continues
to	to	to
induce	induc	induce
fear	fear	fear
in	in	in
millions	million	million
of	of	of
Americans	american	Americans
and	and	and
it	it	it
is	is	is
very	veri	very
telling	tell	telling
that	that	that
veterans	veteran	veteran
are	are	are
now	now	now
among	among	among
those	those	those
expressing	express	expressing
concern	concern	concern
about	about	about
the	the	the
actions	action	action
of	of	of
Russia	russia	Russia
Putin	putin	Putin
and	and	and
Trump	trump	Trump
in	in	in
such	such	such
dire	dire	dire
terms	term	term
Congressional	congression	Congressional
Republicans	republican	Republicans
fresh	fresh	fresh
off	off	off
of	of	of
the	the	the
partisan	partisan	partisan
Benghazi	benghazi	Benghazi
investigation	investig	investigation
largely	larg	largely
whipped	whip	whipped
up	up	up
to	to	to
attack	attack	attack
Hillary	hillari	Hillary
Clinton	clinton	Clinton
have	have	have
slow	slow	slow
-walked	-walk	-walked
their	their	their
responses	respons	response
to	to	to
Russian	russian	Russian
hacking	hack	hacking
with	with	with
some	some	some
actively	activ	actively
opposing	oppos	opposing
any	ani	any
sort	sort	sort
of	of	of
investigation	investig	investigation
that	that	that
could	could	could
harm	harm	harm
Trump	trump	Trump
s	s	s
public	public	public
image	imag	image
Featured	featur	Featured
image	imag	image
via	via	via
YouTube	youtub	YouTube
