Token	Stem	Lemma
An	an	An
employee	employe	employee
of	of	of
the	the	the
Columbus	columbus	Columbus
City	citi	City
School	school	School
system	system	system
made	made	made
a	a	a
post	post	post
to	to	to
Facebook	facebook	Facebook
on	on	on
Thursday	thursday	Thursday
where	where	where
they	they	they
called	call	called
for	for	for
a	a	a
Boston	boston	Boston
Marathon	marathon	Marathon
like	like	like
attack	attack	attack
at	at	at
a	a	a
local	local	local
Columbus	columbus	Columbus
City	citi	City
LGBTQ	lgbtq	LGBTQ
pride	pride	pride
festival	festiv	festival
The	the	The
poster	poster	poster
wrote	wrote	wrote
on	on	on
the	the	the
event	event	event
s	s	s
official	offici	official
page	page	page
I	i	I
hope	hope	hope
this	this	this
event	event	event
turns	turn	turn
out	out	out
like	like	like
the	the	the
Boston	boston	Boston
Marathon	marathon	Marathon
a	a	a
few	few	few
year	year	year
s	s	s
sic	sic	sic
back	back	back
All	all	All
LGBTQ	lgbtq	LGBTQ
people	peopl	people
should	should	should
be	be	be
killed	kill	killed
or	or	or
at	at	at
least	least	least
relocated	reloc	relocated
Both	both	Both
the	the	the
local	local	local
police	polic	police
and	and	and
Homeland	homeland	Homeland
have	have	have
been	been	been
made	made	made
aware	awar	aware
of	of	of
the	the	the
threat	threat	threat
and	and	and
are	are	are
looking	look	looking
into	into	into
the	the	the
matter	matter	matter
A	a	A
local	local	local
NBC	nbc	NBC
affiliate	affili	affiliate
contacted	contact	contacted
the	the	the
individual	individu	individual
who	who	who
made	made	made
the	the	the
post	post	post
and	and	and
questioned	question	questioned
his	his	his
motivations	motiv	motivation
The	the	The
individual	individu	individual
refused	refus	refused
to	to	to
say	say	say
why	whi	why
he	he	he
posted	post	posted
the	the	the
hateful	hate	hateful
message	messag	message
and	and	and
responded	respond	responded
that	that	that
they	they	they
did	did	did
not	not	not
have	have	have
anything	anyth	anything
to	to	to
say	say	say
about	about	about
the	the	the
matter	matter	matter
The	the	The
school	school	school
district	district	district
quickly	quick	quickly
responded	respond	responded
to	to	to
the	the	the
news	news	news
by	by	by
issuing	issu	issuing
a	a	a
statement	statement	statement
where	where	where
they	they	they
called	call	called
the	the	the
comments	comment	comment
inappropriate	inappropri	inappropriate
The	the	The
school	school	school
district	district	district
released	releas	released
a	a	a
statement	statement	statement
the	the	the
next	next	next
day	day	day
where	where	where
they	they	they
announced	announc	announced
that	that	that
the	the	the
poster	poster	poster
was	was	wa
being	be	being
terminated	termin	terminated
from	from	from
his	his	his
position	posit	position
I	i	I
can	can	can
share	share	share
that	that	that
the	the	the
District	district	District
is	is	is
working	work	working
toward	toward	toward
his	his	his
termination	termin	termination
More	more	More
importantly	import	importantly
we	we	we
are	are	are
gearing	gear	gearing
up	up	up
for	for	for
an	an	an
even	even	even
larger	larger	larger
contingent	conting	contingent
of	of	of
teachers	teacher	teacher
staff	staff	staff
students	student	student
families	famili	family
and	and	and
allies	alli	ally
planning	plan	planning
to	to	to
march	march	march
together	togeth	together
at	at	at
tomorrow	tomorrow	tomorrow
s	s	s
Pride	pride	Pride
Parade	parad	Parade
We	we	We
are	are	are
expecting	expect	expecting
well	well	well
over	over	over
400	400	400
people	peopl	people
upward	upward	upward
of	of	of
500	500	500
now	now	now
as	as	a
people	peopl	people
positively	posit	positively
respond	respond	respond
to	to	to
the	the	the
immediate	immedi	immediate
actions	action	action
we	we	we
took	took	took
as	as	a
a	a	a
District	district	District
following	follow	following
this	this	this
employee	employe	employee
s	s	s
unacceptable	unaccept	unacceptable
actions	action	action
the	the	the
statement	statement	statement
reads	read	read
Despite	despit	Despite
recent	recent	recent
legal	legal	legal
gains	gain	gain
such	such	such
as	as	a
the	the	the
SCOTUS	scotus	SCOTUS
decision	decis	decision
that	that	that
made	made	made
marriage	marriag	marriage
equality	equal	equality
the	the	the
law	law	law
of	of	of
the	the	the
land	land	land
hate	hate	hate
crimes	crime	crime
that	that	that
target	target	target
LGBTQ	lgbtq	LGBTQ
individuals	individu	individual
have	have	have
been	been	been
on	on	on
the	the	the
rise	rise	rise
In	in	In
fact	fact	fact
2016	2016	2016
was	was	wa
declared	declar	declared
the	the	the
deadliest	deadliest	deadliest
year	year	year
on	on	on
record	record	record
for	for	for
LGBTQ	lgbtq	LGBTQ
people	peopl	people
according	accord	according
to	to	to
data	data	data
that	that	that
was	was	wa
compiled	compil	compiled
by	by	by
analysts	analyst	analyst
The	the	The
report	report	report
also	also	also
cited	cite	cited
the	the	the
recent	recent	recent
political	polit	political
climate	climat	climate
as	as	a
a	a	a
major	major	major
contributing	contribut	contributing
factor	factor	factor
in	in	in
the	the	the
rise	rise	rise
When	when	When
Republicans	republican	Republicans
are	are	are
in	in	in
charge	charg	charge
the	the	the
queer	queer	queer
community	communiti	community
also	also	also
suffers	suffer	suffers
heavily	heavili	heavily
You	you	You
can	can	can
watch	watch	watch
a	a	a
video	video	video
report	report	report
on	on	on
the	the	the
story	stori	story
below	below	below
in	in	in
full	full	full
Featured	featur	Featured
Image	imag	Image
Photo	photo	Photo
by	by	by
Chelsea	chelsea	Chelsea
Guglielmino	guglielmino	Guglielmino
Getty	getti	Getty
Images	imag	Images
with	with	with
NBC	nbc	NBC
4	4	4
Video	video	Video
screenshot	screenshot	screenshot
added	ad	added
