Token	Stem	Lemma
Wow	wow	Wow
The	the	The
left	left	left
-leaning	-lean	-leaning
Washington	washington	Washington
Post	post	Post
just	just	just
broke	broke	broke
this	this	this
big	big	big
story	stori	story
Clinton	clinton	Clinton
Corruption	corrupt	Corruption
WaPo	wapo	WaPo
reports	report	report
DNC	dnc	DNC
Clinton	clinton	Clinton
paid	paid	paid
for	for	for
debunked	debunk	debunked
Trump	trump	Trump
Dossier	dossier	Dossier
Russia	russia	Russia
collusion	collus	collusion
was	was	wa
with	with	with
Dems	dem	Dems
in	in	in
2016	2016	2016
election	elect	election
#MAGA	#maga	#MAGA
#DTS	#dts	#DTS
pic.twitter.com/4OnuUx01lB	pic.twitter.com/4onuux01lb	pic.twitter.com/4OnuUx01lB
Lou	lou	Lou
Dobbs	dobb	Dobbs
@LouDobbs	@loudobb	@LouDobbs
October	octob	October
25	25	25
2017The	2017the	2017The
Washington	washington	Washington
Post	post	Post
just	just	just
revealed	reveal	revealed
The	the	The
Hillary	hillari	Hillary
Clinton	clinton	Clinton
campaign	campaign	campaign
and	and	and
the	the	the
Democratic	democrat	Democratic
National	nation	National
Committee	committe	Committee
helped	help	helped
fund	fund	fund
research	research	research
that	that	that
resulted	result	resulted
in	in	in
a	a	a
now	now	now
-famous	-famous	-famous
dossier	dossier	dossier
containing	contain	containing
allegations	alleg	allegation
about	about	about
President	presid	President
Trump	trump	Trump
s	s	s
connections	connect	connection
to	to	to
Russia	russia	Russia
and	and	and
possible	possibl	possible
coordination	coordin	coordination
between	between	between
his	his	his
campaign	campaign	campaign
and	and	and
the	the	the
Kremlin	kremlin	Kremlin
people	peopl	people
familiar	familiar	familiar
with	with	with
the	the	the
matter	matter	matter
said	said	said
Marc	marc	Marc
E	e	E
Elias	elia	Elias
a	a	a
lawyer	lawyer	lawyer
representing	repres	representing
the	the	the
Clinton	clinton	Clinton
campaign	campaign	campaign
and	and	and
the	the	the
DNC	dnc	DNC
retained	retain	retained
Fusion	fusion	Fusion
GPS	gps	GPS
a	a	a
Washington	washington	Washington
firm	firm	firm
to	to	to
conduct	conduct	conduct
the	the	the
research	research	research
After	after	After
that	that	that
Fusion	fusion	Fusion
GPS	gps	GPS
hired	hire	hired
dossier	dossier	dossier
author	author	author
Christopher	christoph	Christopher
Steele	steel	Steele
a	a	a
former	former	former
British	british	British
intelligence	intellig	intelligence
officer	offic	officer
with	with	with
ties	tie	tie
to	to	to
the	the	the
FBI	fbi	FBI
and	and	and
the	the	the
U	u	U
S	s	S
intelligence	intellig	intelligence
community	communiti	community
according	accord	according
to	to	to
those	those	those
people	peopl	people
who	who	who
spoke	spoke	spoke
on	on	on
the	the	the
condition	condit	condition
of	of	of
anonymity	anonym	anonymity
UNKNOWN	unknown	UNKNOWN
REPUBLICAN	republican	REPUBLICAN
CLIENT	client	CLIENT
Elias	elia	Elias
and	and	and
his	his	his
law	law	law
firm	firm	firm
Perkins	perkin	Perkins
Coie	coie	Coie
retained	retain	retained
the	the	the
company	compani	company
in	in	in
April	april	April
2016	2016	2016
on	on	on
behalf	behalf	behalf
of	of	of
the	the	the
Clinton	clinton	Clinton
campaign	campaign	campaign
and	and	and
the	the	the
DNC	dnc	DNC
Before	befor	Before
that	that	that
agreement	agreement	agreement
Fusion	fusion	Fusion
GPS	gps	GPS
s	s	s
research	research	research
into	into	into
Trump	trump	Trump
was	was	wa
funded	fund	funded
by	by	by
an	an	an
unknown	unknown	unknown
Republican	republican	Republican
client	client	client
during	dure	during
the	the	the
GOP	gop	GOP
primary	primari	primary
The	the	The
Clinton	clinton	Clinton
campaign	campaign	campaign
and	and	and
the	the	the
DNC	dnc	DNC
through	through	through
the	the	the
law	law	law
firm	firm	firm
continued	continu	continued
to	to	to
fund	fund	fund
Fusion	fusion	Fusion
GPS	gps	GPS
s	s	s
research	research	research
through	through	through
the	the	the
end	end	end
of	of	of
October	octob	October
2016	2016	2016
days	day	day
before	befor	before
Election	elect	Election
Day	day	Day
Fusion	fusion	Fusion
GPS	gps	GPS
gave	gave	gave
Steele	steel	Steele
s	s	s
reports	report	report
and	and	and
other	other	other
research	research	research
documents	document	document
to	to	to
Elias	elia	Elias
the	the	the
people	peopl	people
familiar	familiar	familiar
with	with	with
the	the	the
matter	matter	matter
said	said	said
It	it	It
is	is	is
unclear	unclear	unclear
how	how	how
or	or	or
how	how	how
much	much	much
of	of	of
that	that	that
information	inform	information
was	was	wa
shared	share	shared
with	with	with
the	the	the
campaign	campaign	campaign
and	and	and
the	the	the
DNC	dnc	DNC
and	and	and
who	who	who
in	in	in
those	those	those
organizations	organ	organization
was	was	wa
aware	awar	aware
of	of	of
the	the	the
roles	role	role
of	of	of
Fusion	fusion	Fusion
GPS	gps	GPS
and	and	and
Steele	steel	Steele
One	one	One
person	person	person
close	close	close
to	to	to
the	the	the
matter	matter	matter
said	said	said
