Token	Stem	Lemma
Countdown	countdown	Countdown
until	until	until
Obama	obama	Obama
is	is	is
OUT	out	OUT
OF	of	OF
OFFICE	offic	OFFICE
347	347	347
days	day	day
8	8	8
hours	hour	hour
29	29	29
minutes	minut	minute
30	30	30
secondsPresident	secondspresid	secondsPresident
Vladimir	vladimir	Vladimir
Putin	putin	Putin
said	said	said
on	on	on
Thursday	thursday	Thursday
that	that	that
Russia	russia	Russia
had	had	had
given	given	given
prior	prior	prior
information	inform	information
to	to	to
the	the	the
United	unit	United
States	state	States
of	of	of
the	the	the
flight	flight	flight
path	path	path
of	of	of
the	the	the
plane	plane	plane
downed	down	downed
by	by	by
Turkey	turkey	Turkey
on	on	on
the	the	the
Syrian	syrian	Syrian
border	border	border
The	the	The
American	american	American
side	side	side
which	which	which
leads	lead	lead
the	the	the
coalition	coalit	coalition
that	that	that
Turkey	turkey	Turkey
belongs	belong	belongs
to	to	to
knew	knew	knew
about	about	about
the	the	the
location	locat	location
and	and	and
time	time	time
of	of	of
our	our	our
planes	plane	plane
flights	flight	flight
and	and	and
we	we	we
were	were	were
hit	hit	hit
exactly	exact	exactly
there	there	there
and	and	and
at	at	at
that	that	that
time	time	time
Putin	putin	Putin
said	said	said
at	at	at
a	a	a
joint	joint	joint
press	press	press
conference	confer	conference
with	with	with
French	french	French
counterpart	counterpart	counterpart
Francois	francoi	Francois
Hollande	holland	Hollande
in	in	in
the	the	the
Kremlin	kremlin	Kremlin
Putin	putin	Putin
said	said	said
the	the	the
Russians	russian	Russians
had	had	had
given	given	given
prior	prior	prior
information	inform	information
to	to	to
the	the	the
U	u	U
S	s	S
of	of	of
the	the	the
flight	flight	flight
path	path	path
of	of	of
the	the	the
plane	plane	plane
but	but	but
the	the	the
U	u	U
S	s	S
had	had	had
leaked	leak	leaked
the	the	the
information	inform	information
to	to	to
Turkey	turkey	Turkey
Ahead	ahead	Ahead
of	of	of
the	the	the
Hollande	holland	Hollande
talks	talk	talk
Putin	putin	Putin
and	and	and
Turkish	turkish	Turkish
President	presid	President
Recep	recep	Recep
Tayyip	tayyip	Tayyip
Erdogan	erdogan	Erdogan
traded	trade	traded
barbs	barb	barb
with	with	with
the	the	the
Russian	russian	Russian
leader	leader	leader
saying	say	saying
he	he	he
was	was	wa
waiting	wait	waiting
for	for	for
an	an	an
apology	apolog	apology
and	and	and
Erdogan	erdogan	Erdogan
ruling	rule	ruling
out	out	out
any	ani	any
such	such	such
move	move	move
President	presid	President
Recep	recep	Recep
Tayyip	tayyip	Tayyip
Erdogan	erdogan	Erdogan
says	say	say
Turkey	turkey	Turkey
s	s	s
right	right	right
to	to	to
protect	protect	protect
its	it	it
borders	border	border
must	must	must
be	be	be
respected	respect	respected
after	after	after
the	the	the
military	militari	military
shot	shot	shot
down	down	down
a	a	a
Russian	russian	Russian
plane	plane	plane
on	on	on
the	the	the
Syrian	syrian	Syrian
border	border	border
for	for	for
allegedly	alleg	allegedly
violating	violat	violating
its	it	it
airspace	airspac	airspace
Putin	putin	Putin
on	on	on
Thursday	thursday	Thursday
dismissed	dismiss	dismissed
as	as	a
rubbish	rubbish	rubbish
Turkey	turkey	Turkey
s	s	s
claim	claim	claim
that	that	that
it	it	it
would	would	would
not	not	not
have	have	have
shot	shot	shot
down	down	down
the	the	the
jet	jet	jet
if	if	if
it	it	it
had	had	had
known	known	known
it	it	it
was	was	wa
Russian	russian	Russian
They	they	They
our	our	our
planes	plane	plane
have	have	have
identification	identif	identification
signs	sign	sign
and	and	and
these	these	these
are	are	are
well	well	well
visible	visibl	visible
Putin	putin	Putin
said	said	said
Instead	instead	Instead
of	of	of
ensuring	ensur	ensuring
this	this	this
never	never	never
happens	happen	happens
again	again	again
we	we	we
are	are	are
hearing	hear	hearing
unintelligible	unintellig	unintelligible
explanations	explan	explanation
and	and	and
statements	statement	statement
that	that	that
there	there	there
is	is	is
nothing	noth	nothing
to	to	to
apologise	apologis	apologise
about	about	about
Putin	putin	Putin
has	has	ha
also	also	also
accused	accus	accused
Turkey	turkey	Turkey
of	of	of
buying	buy	buying
oil	oil	oil
from	from	from
the	the	the
Islamic	islam	Islamic
State	state	State
jihadist	jihadist	jihadist
group	group	group
whose	whose	whose
financing	financ	financing
heavily	heavili	heavily
relies	reli	relies
on	on	on
the	the	the
sale	sale	sale
of	of	of
energy	energi	energy
resources	resourc	resource
Putin	putin	Putin
said	said	said
there	there	there
was	was	wa
no	no	no
doubt	doubt	doubt
that	that	that
oil	oil	oil
from	from	from
terrorist	terrorist	terrorist
-controlled	-control	-controlled
territory	territori	territory
in	in	in
Syria	syria	Syria
was	was	wa
making	make	making
its	it	it
way	way	way
across	across	across
the	the	the
border	border	border
into	into	into
Turkey	turkey	Turkey
We	we	We
see	see	see
from	from	from
the	the	the
sky	sky	sky
where	where	where
these	these	these
vehicles	vehicl	vehicle
carrying	carri	carrying
oil	oil	oil
are	are	are
going	go	going
Putin	putin	Putin
said	said	said
They	they	They
are	are	are
going	go	going
to	to	to
Turkey	turkey	Turkey
day	day	day
and	and	and
night	night	night
These	these	These
barrels	barrel	barrel
are	are	are
not	not	not
only	onli	only
carrying	carri	carrying
oil	oil	oil
but	but	but
also	also	also
the	the	the
blood	blood	blood
of	of	of
our	our	our
citizens	citizen	citizen
because	becaus	because
with	with	with
this	this	this
money	money	money
terrorists	terrorist	terrorist
buy	buy	buy
weapons	weapon	weapon
and	and	and
ammunition	ammunit	ammunition
and	and	and
then	then	then
organise	organis	organise
bloody	bloodi	bloody
attacks	attack	attack
he	he	he
added	ad	added
Via	via	Via
Yahoo	yahoo	Yahoo
