Token	Stem	Lemma
Despite	despit	Despite
all	all	all
the	the	the
problems	problem	problem
plaguing	plagu	plaguing
Donald	donald	Donald
Trump	trump	Trump
over	over	over
his	his	his
failed	fail	failed
Trump	trump	Trump
University	univers	University
he	he	he
says	say	say
he	he	he
plans	plan	plan
to	to	to
reopen	reopen	reopen
it	it	it
after	after	after
the	the	the
lawsuit	lawsuit	lawsuit
is	is	is
over	over	over
He	he	He
believes	believ	belief
that	that	that
he	he	he
ll	ll	ll
win	win	win
the	the	the
case	case	case
or	or	or
that	that	that
it	it	it
ll	ll	ll
be	be	be
dismissed	dismiss	dismissed
or	or	or
otherwise	otherwis	otherwise
disposed	dispos	disposed
of	of	of
despite	despit	despite
overwhelming	overwhelm	overwhelming
evidence	evid	evidence
that	that	that
the	the	the
whole	whole	whole
scam	scam	scam
was	was	wa
just	just	just
that	that	that
a	a	a
complete	complet	complete
fraud	fraud	fraud
On	on	On
Trump	trump	Trump
s	s	s
warped	warp	warped
planet	planet	planet
this	this	this
whole	whole	whole
thing	thing	thing
just	just	just
makes	make	make
Trump	trump	Trump
U	u	U
a	a	a
pile	pile	pile
of	of	of
gold	gold	gold
That	that	That
s	s	s
not	not	not
all	all	all
though	though	though
Not	not	Not
only	onli	only
did	did	did
he	he	he
say	say	say
he	he	he
s	s	s
planning	plan	planning
to	to	to
reopen	reopen	reopen
it	it	it
after	after	after
the	the	the
suit	suit	suit
he	he	he
also	also	also
plans	plan	plan
to	to	to
be	be	be
president	presid	president
After	after	After
the	the	the
litigation	litig	litigation
is	is	is
disposed	dispos	disposed
of	of	of
and	and	and
the	the	the
case	case	case
won	won	won
I	i	I
have	have	have
instructed	instruct	instructed
my	my	my
execs	exec	exec
to	to	to
open	open	open
Trump	trump	Trump
U	u	U
so	so	so
much	much	much
interest	interest	interest
in	in	in
it	it	it
I	i	I
will	will	will
be	be	be
pres	pres	pres
Donald	donald	Donald
J	j	J
Trump	trump	Trump
@realDonaldTrump	@realdonaldtrump	@realDonaldTrump
June	june	June
2	2	2
2016Trump	2016trump	2016Trump
U	u	U
closed	close	closed
in	in	in
2010	2010	2010
because	becaus	because
they	they	they
couldn	couldn	couldn
t	t	t
afford	afford	afford
to	to	to
stay	stay	stay
open	open	open
with	with	with
so	so	so
few	few	few
students	student	student
enrolling	enrol	enrolling
in	in	in
its	it	it
35	35	35
000	000	000
Gold	gold	Gold
program	program	program
A	a	A
former	former	former
employee	employe	employee
told	told	told
CBS	cbs	CBS
News	news	News
that	that	that
the	the	the
program	program	program
was	was	wa
run	run	run
into	into	into
the	the	the
ground	ground	ground
but	but	but
Trump	trump	Trump
says	say	say
there	there	there
s	s	s
tons	ton	ton
of	of	of
interest	interest	interest
in	in	in
it	it	it
now	now	now
Even	even	Even
if	if	if
that	that	that
s	s	s
true	true	true
the	the	the
man	man	man
is	is	is
an	an	an
unethical	uneth	unethical
profiteer	profit	profiteer
who	who	who
will	will	will
likely	like	likely
do	do	do
the	the	the
same	same	same
thing	thing	thing
again	again	again
New	new	New
York	york	York
s	s	s
attorney	attorney	attorney
general	general	general
has	has	ha
been	been	been
investigating	investig	investigating
Trump	trump	Trump
U	u	U
for	for	for
fraud	fraud	fraud
for	for	for
a	a	a
long	long	long
time	time	time
and	and	and
he	he	he
says	say	say
that	that	that
Trump	trump	Trump
knew	knew	knew
it	it	it
was	was	wa
a	a	a
fraud	fraud	fraud
For	for	For
instance	instanc	instance
he	he	he
claimed	claim	claimed
in	in	in
video	video	video
tapes	tape	tape
that	that	that
he	he	he
handpicked	handpick	handpicked
instructors	instructor	instructor
but	but	but
later	later	later
testified	testifi	testified
under	under	under
oath	oath	oath
that	that	that
he	he	he
never	never	never
met	met	met
the	the	the
instructors	instructor	instructor
meaning	mean	meaning
they	they	they
weren	weren	weren
t	t	t
handpicked	handpick	handpicked
nor	nor	nor
were	were	were
they	they	they
experts	expert	expert
Internal	intern	Internal
documents	document	document
also	also	also
show	show	show
how	how	how
Trump	trump	Trump
U	u	U
pushed	push	pushed
students	student	student
through	through	through
increasingly	increas	increasingly
expensive	expens	expensive
courses	cours	course
without	without	without
really	realli	really
teaching	teach	teaching
them	them	them
any	ani	any
of	of	of
the	the	the
real	real	real
estate	estat	estate
mogul	mogul	mogul
s	s	s
secrets	secret	secret
Students	student	Students
were	were	were
left	left	left
with	with	with
heavy	heavi	heavy
debt	debt	debt
and	and	and
little	littl	little
hope	hope	hope
of	of	of
making	make	making
their	their	their
dreams	dream	dream
of	of	of
wealth	wealth	wealth
come	come	come
true	true	true
Trump	trump	Trump
fancies	fanci	fancy
himself	himself	himself
a	a	a
master	master	master
negotiator	negoti	negotiator
and	and	and
keeps	keep	keep
saying	say	saying
that	that	that
s	s	s
why	whi	why
he	he	he
ll	ll	ll
be	be	be
a	a	a
great	great	great
president	presid	president
He	he	He
s	s	s
making	make	making
people	peopl	people
think	think	think
he	he	he
can	can	can
negotiate	negoti	negotiate
us	us	u
out	out	out
of	of	of
whatever	whatev	whatever
rut	rut	rut
conservatives	conserv	conservative
think	think	think
we	we	we
re	re	re
in	in	in
However	howev	However
he	he	he
wields	wield	wields
lawsuits	lawsuit	lawsuit
as	as	a
one	one	one
of	of	of
his	his	his
prime	prime	prime
negotiating	negoti	negotiating
tools	tool	tool
which	which	which
very	veri	very
likely	like	likely
wasn	wasn	wasn
t	t	t
taught	taught	taught
in	in	in
his	his	his
courses	cours	course
He	he	He
and	and	and
his	his	his
organization	organ	organization
just	just	just
fleeced	fleec	fleeced
students	student	student
for	for	for
all	all	all
