21st	21st	21st
Century	centuri	Century
Wire	wire	Wire
says	say	say
It	it	It
was	was	wa
a	a	a
major	major	major
scandal	scandal	scandal
that	that	that
broke	broke	broke
out	out	out
in	in	in
2009	2009	2009
.	.	.
Academi	academi	Academi
,	,	,
formerly	former	formerly
known	known	known
as	as	a
Blackwater	blackwat	Blackwater
,	,	,
was	was	wa
accused	accus	accused
of	of	of
murdering	murder	murdering
civilians	civilian	civilian
and	and	and
smuggling	smuggl	smuggling
weapons	weapon	weapon
in	in	in
Middle	middl	Middle
East	east	East
ops	op	ops
.	.	.
Further	further	Further
to	to	to
the	the	the
prosecution	prosecut	prosecution
of	of	of
four	four	four
Blackwater	blackwat	Blackwater
employees	employe	employee
five	five	five
years	year	year
later	later	later
,	,	,
guilty	guilti	guilty
of	of	of
killing	kill	killing
17	17	17
Iraqi	iraqi	Iraqi
civilians	civilian	civilian
in	in	in
Baghdad	baghdad	Baghdad
during	dure	during
one	one	one
spate	spate	spate
of	of	of
violence	violenc	violence
,	,	,
there	there	there
has	has	ha
been	been	been
a	a	a
historical	histor	historical
boom	boom	boom
of	of	of
private	privat	private
contractors	contractor	contractor
occurring	occur	occurring
since	sinc	since
Iraq	iraq	Iraq
and	and	and
Afghanistan	afghanistan	Afghanistan
incursions	incurs	incursion
began	began	began
.	.	.
More	more	More
on	on	on
this	this	this
report	report	report
from	from	from
New	new	New
Eastern	eastern	Eastern
Outlook	outlook	Outlook
Martin	martin	Martin
Berger	berger	Berger
New	new	New
Eastern	eastern	Eastern
OutlookThe	outlookth	OutlookThe
unpunished	unpunish	unpunished
slaughter	slaughter	slaughter
of	of	of
thousands	thousand	thousand
of	of	of
civilians	civilian	civilian
in	in	in
Iraq	iraq	Iraq
,	,	,
Syria	syria	Syria
,	,	,
and	and	and
Afghanistan	afghanistan	Afghanistan
carried	carri	carried
out	out	out
by	by	by
the	the	the
US	us	US
over	over	over
the	the	the
course	cours	course
of	of	of
the	the	the
last	last	last
decade	decad	decade
is	is	is
now	now	now
being	be	being
gradually	gradual	gradually
replaced	replac	replaced
by	by	by
new	new	new
types	type	type
of	of	of
crimes	crime	crime
committed	commit	committed
by	by	by
Washington	washington	Washington
s	s	s
henchmen	henchmen	henchman
in	in	in
the	the	the
course	cours	course
of	of	of
its	it	it
ongoing	ongo	ongoing
instances	instanc	instance
of	of	of
armed	arm	armed
aggression	aggress	aggression
against	against	against
sovereign	sovereign	sovereign
states	state	state
.	.	.
As	as	As
it	it	it
s	s	s
been	been	been
reported	report	reported
by	by	by
Bloomberg	bloomberg	Bloomberg
with	with	with
a	a	a
special	special	special
reference	refer	reference
to	to	to
AP	ap	AP
,	,	,
a	a	a
well	well	well
-known	-known	-known
American	american	American
contractor	contractor	contractor
firm	firm	firm
Sallyport	sallyport	Sallyport
Global	global	Global
has	has	ha
recently	recent	recently
been	been	been
engaged	engag	engaged
in	in	in
a	a	a
number	number	number
of	of	of
illegal	illeg	illegal
operations	oper	operation
in	in	in
Baghdad	baghdad	Baghdad
s	s	s
vicinity	vicin	vicinity
.	.	.
According	accord	According
to	to	to
the	the	the
report	report	report
,	,	,
its	it	it
employees	employe	employee
would	would	would
get	get	get
engaged	engag	engaged
in	in	in
alcohol	alcohol	alcohol
smuggling	smuggl	smuggling
and	and	and
slave	slave	slave
trade	trade	trade
.	.	.
It	it	It
s	s	s
curious	curious	curious
that	that	that
Sallyport	sallyport	Sallyport
Global	global	Global
s	s	s
staff	staff	staff
would	would	would
overload	overload	overload
cargo	cargo	cargo
planes	plane	plane
with	with	with
illegal	illeg	illegal
alcohol	alcohol	alcohol
so	so	so
hard	hard	hard
that	that	that
they	they	they
could	could	could
barely	bare	barely
fly	fli	fly
,	,	,
while	while	while
stealing	steal	stealing
generators	generat	generator
and	and	and
armored	armor	armored
off	off	off
-road	-road	-road
vehicles	vehicl	vehicle
from	from	from
the	the	the
Balad	balad	Balad
air	air	air
base	base	base
that	that	that
they	they	they
were	were	were
dispatched	dispatch	dispatched
to	to	to
protect	protect	protect
.	.	.
Bloomberg	bloomberg	Bloomberg
would	would	would
note	note	note
that	that	that
some	some	some
of	of	of
company	compani	company
s	s	s
employees	employe	employee
were	were	were
also	also	also
involved	involv	involved
in	in	in
selling	sell	selling
local	local	local
residents	resid	resident
to	to	to
sex	sex	sex
slavery	slaveri	slavery
.	.	.
Meanwhile	meanwhil	Meanwhile
,	,	,
it	it	it
is	is	is
a	a	a
well	well	well
-known	-known	-known
fact	fact	fact
that	that	that
Sallyport	sallyport	Sallyport
Global	global	Global
received	receiv	received
686	686	686
million	million	million
dollars	dollar	dollar
from	from	from
the	the	the
US	us	US
government	govern	government
to	to	to
fulfill	fulfil	fulfill
a	a	a
number	number	number
of	of	of
missions	mission	mission
in	in	in
the	the	the
best	best	best
interests	interest	interest
of	of	of
the	the	the
American	american	American
people	peopl	people
.	.	.
Or	or	Or
at	at	at
least	least	least
it	it	it
was	was	wa
supposed	suppos	supposed
to	to	to
.	.	.
One	one	One
could	could	could
also	also	also
recall	recal	recall
a	a	a
major	major	major
scandal	scandal	scandal
that	that	that
broke	broke	broke
out	out	out
back	back	back
in	in	in
2009	2009	2009
,	,	,
when	when	when
a	a	a
military	militari	military
contractor	contractor	contractor
firm	firm	firm
Academi	academi	Academi
that	that	that
was	was	wa
called	call	called
Blackwater	blackwat	Blackwater
back	back	back
in	in	in
the	the	the
day	day	day
was	was	wa
accused	accus	accused
of	of	of
murdering	murder	murdering
civilians	civilian	civilian
and	and	and
smuggling	smuggl	smuggling
weapons	weapon	weapon
.	.	.
Five	five	Five
years	year	year
later	later	later
the	the	the
jury	juri	jury
in	in	in
the	the	the
state	state	state
of	of	of
Washington	washington	Washington
found	found	found
four	four	four
employees	employe	employee
of	of	of
the	the	the
Blackwater	blackwat	Blackwater
private	privat	private
company	compani	company
guilty	guilti	guilty
of	of	of
killing	kill	killing
17	17	17
Iraqi	iraqi	Iraqi
civilians	civilian	civilian
in	in	in
Baghdad	baghdad	Baghdad
in	in	in
just	just	just
one	one	one
instance	instanc	instance
of	of	of
violence	violenc	violence
.	.	.
After	after	After
this	this	this
attack	attack	attack
Iraqi	iraqi	Iraqi
authorities	author	authority
demanded	demand	demanded
that	that	that
Blackwater	blackwat	Blackwater
paid	paid	paid
8	8	8
million	million	million
dollars	dollar	dollar
in	in	in
compensation	compens	compensation
to	to	to
each	each	each
of	of	of
the	the	the
17	17	17
families	famili	family
whose	whose	whose
relatives	relat	relative
were	were	were
murdered	murder	murdered
in	in	in
the	the	the
raid	raid	raid
that	that	that
its	it	it
employers	employ	employer
conducted	conduct	conducted
.	.	.
Additionally	addit	Additionally
,	,	,
local	local	local
authorities	author	authority
demanded	demand	demanded
that	that	that
a	a	a
total	total	total
of	of	of
250	250	250
both	both	both
former	former	former
and	and	and
acting	act	acting
employees	employe	employee
of	of	of
Blackwater	blackwat	Blackwater
would	would	would
leave	leav	leave
Iraq	iraq	Iraq
within	within	within
a	a	a
week	week	week
after	after	after
the	the	the
tragic	tragic	tragic
event	event	event
.	.	.
As	as	As
soon	soon	soon
as	as	a
the	the	the
US	us	US
military	militari	military
operations	oper	operation
in	in	in
Iraq	iraq	Iraq
and	and	and
Afghanistan	afghanistan	Afghanistan
began	began	began
,	,	,
along	along	along
with	with	with
an	an	an
number	number	number
of	of	of
other	other	other
military	militari	military
interventions	intervent	intervention
across	across	across
the	the	the
globe	globe	globe
,	,	,
the	the	the
number	number	number
of	of	of
private	privat	private
companies	compani	company
involved	involv	involved
in	in	in
providing	provid	providing
so	so	so
-called	-call	-called
security	secur	security
services	servic	service
to	to	to
the	the	the
Pentagon	pentagon	Pentagon
started	start	started
booming	boom	booming
.	.	.
In	in	In
the	the	the
absence	absenc	absence
of	of	of
any	ani	any
independent	independ	independent
audit	audit	audit
,	,	,
the	the	the
actual	actual	actual
number	number	number
of	of	of
military	militari	military
contractors	contractor	contractor
deployed	deploy	deployed
in	in	in
Iraq	iraq	Iraq
,	,	,
Afghanistan	afghanistan	Afghanistan
,	,	,
Syria	syria	Syria
and	and	and
other	other	other
countries	countri	country
can	can	can
only	onli	only
be	be	be
guessed	guess	guessed
,	,	,
since	sinc	since
the	the	the
official	offici	official
evaluation	evalu	evaluation
provided	provid	provided
by	by	by
the	the	the
Pentagon	pentagon	Pentagon
is	is	is
pretty	pretti	pretty
misleading	mislead	misleading
.	.	.
The	the	The
tangled	tangl	tangled
web	web	web
of	of	of
contractors	contractor	contractor
and	and	and
subcontractors	subcontractor	subcontractor
and	and	and
the	the	the
lack	lack	lack
of	of	of
any	ani	any
comprehensive	comprehens	comprehensive
control	control	control
led	led	led
to	to	to
the	the	the
situation	situat	situation
when	when	when
even	even	even
the	the	the
top	top	top
US	us	US
officials	offici	official
had	had	had
no	no	no
real	real	real
information	inform	information
on	on	on
the	the	the
actual	actual	actual
of	of	of
number	number	number
of	of	of
US	us	US
contractors	contractor	contractor
deployed	deploy	deployed
in	in	in
a	a	a
particular	particular	particular
country	countri	country
.	.	.
Thus	thus	Thus
,	,	,
when	when	when
the	the	the
Congress	congress	Congress
demanded	demand	demanded
the	the	the
Interim	interim	Interim
Coalition	coalit	Coalition
Administration	administr	Administration
ICA	ica	ICA
of	of	of
Iraq	iraq	Iraq
to	to	to
provide	provid	provide
it	it	it
with	with	with
the	the	the
exact	exact	exact
number	number	number
of	of	of
military	militari	military
contractors	contractor	contractor
deployed	deploy	deployed
in	in	in
the	the	the
country	countri	country
back	back	back
in	in	in
2004	2004	2004
,	,	,
it	it	it
took	took	took
the	the	the
latter	latter	latter
quite	quit	quite
a	a	a
lot	lot	lot
of	of	of
time	time	time
to	to	to
draft	draft	draft
a	a	a
list	list	list
of	of	of
60	60	60
firms	firm	firm
employing	employ	employing
a	a	a
total	total	total
of	of	of
20	20	20
,	,	,
000	000	000
people	peopl	people
.	.	.
However	howev	However
,	,	,
six	six	six
year	year	year
later	later	later
the	the	the
number	number	number
of	of	of
people	peopl	people
employed	employ	employed
by	by	by
the	the	the
Pentagon	pentagon	Pentagon
,	,	,
the	the	the
State	state	State
Department	depart	Department
and	and	and
the	the	the
United	unit	United
States	state	States
Agency	agenc	Agency
for	for	for
International	intern	International
Development	develop	Development
to	to	to
carry	carri	carry
out	out	out
security	secur	security
related	relat	related
missions	mission	mission
in	in	in
Iraq	iraq	Iraq
and	and	and
Afghanistan	afghanistan	Afghanistan
exceeded	exceed	exceeded
260	260	260
,	,	,
000	000	000
people	peopl	people
with	with	with
only	onli	only
every	everi	every
fourth	fourth	fourth
contractor	contractor	contractor
being	be	being
an	an	an
American	american	American
citizen	citizen	citizen
.	.	.
At	at	At
times	time	time
,	,	,
the	the	the
number	number	number
of	of	of
contractors	contractor	contractor
deployed	deploy	deployed
exceeded	exceed	exceeded
the	the	the
total	total	total
number	number	number
of	of	of
troops	troop	troop
US	us	US
Armed	arm	Armed
Forces	forc	Forces
had	had	had
in	in	in
these	these	these
two	two	two
countries	countri	country
.	.	.
Private	privat	Private
military	militari	military
firms	firm	firm
carry	carri	carry
out	out	out
a	a	a
wide	wide	wide
range	rang	range
of	of	of
missions	mission	mission
in	in	in
the	the	the
areas	area	area
controlled	control	controlled
by	by	by
the	the	the
US	us	US
military	militari	military
personnel	personnel	personnel
,	,	,
such	such	such
as	as	a
the	the	the
participation	particip	participation
in	in	in
actual	actual	actual
combat	combat	combat
engagements	engag	engagement
,	,	,
reconnaissance	reconnaiss	reconnaissance
missions	mission	mission
,	,	,
special	special	special
operations	oper	operation
,	,	,
carrying	carri	carrying
out	out	out
security	secur	security
tasks	task	task
and	and	and
logistical	logist	logistical
support	support	support
.	.	.
They	they	They
have	have	have
also	also	also
been	been	been
training	train	training
