Token	Stem	Lemma
This	this	This
is	is	is
what	what	what
mob	mob	mob
rule	rule	rule
does	doe	doe
It	it	It
s	s	s
lawless	lawless	lawless
idiots	idiot	idiot
who	who	who
decided	decid	decided
to	to	to
vandalize	vandal	vandalize
and	and	and
tear	tear	tear
down	down	down
a	a	a
Peace	peac	Peace
Monument	monument	Monument
in	in	in
Atlanta	atlanta	Atlanta
Has	has	Has
it	it	it
come	come	come
to	to	to
this	this	this
Where	where	Where
does	doe	doe
this	this	this
end	end	end
THE	the	THE
PARAGRAPH	paragraph	PARAGRAPH
BELOW	below	BELOW
FROM	from	FROM
THE	the	THE
AJC	ajc	AJC
IS	is	IS
THE	the	THE
MOST	most	MOST
DISTURBING	disturb	DISTURBING
A	a	A
protester	protest	protester
was	was	wa
hurt	hurt	hurt
by	by	by
metal	metal	metal
falling	fall	falling
from	from	from
the	the	the
edifice	edific	edifice
as	as	a
the	the	the
group	group	group
tried	tri	tried
to	to	to
tear	tear	tear
it	it	it
down	down	down
AJC	ajc	AJC
photographer	photograph	photographer
John	john	John
Spink	spink	Spink
reported	report	reported
Sunday	sunday	Sunday
night	night	night
Tensions	tension	Tensions
rose	rose	rose
as	as	a
the	the	the
lone	lone	lone
policeman	policeman	policeman
on	on	on
the	the	the
scene	scene	scene
was	was	wa
surrounded	surround	surrounded
by	by	by
black	black	black
-clad	-clad	-clad
Antifa	antifa	Antifa
protesters	protest	protester
shouting	shout	shouting
pig	pig	pig
Black	black	Black
Lives	live	Lives
Matter	matter	Matter
protesters	protest	protester
put	put	put
themselves	themselv	themselves
between	between	between
the	the	the
police	polic	police
officer	offic	officer
and	and	and
the	the	the
Antifa	antifa	Antifa
crowd	crowd	crowd
and	and	and
the	the	the
gathering	gather	gathering
soon	soon	soon
dispersed	dispers	dispersed
Protesters	protest	Protesters
vandalized	vandal	vandalized
and	and	and
attempted	attempt	attempted
to	to	to
take	take	take
down	down	down
the	the	the
Peace	peac	Peace
Monument	monument	Monument
in	in	in
Piedmont	piedmont	Piedmont
Park	park	Park
in	in	in
Atlanta	atlanta	Atlanta
on	on	on
Sunday	sunday	Sunday
mistaking	mistak	mistaking
it	it	it
for	for	for
a	a	a
pro	pro	pro
-Confederate	-confeder	-Confederate
statue	statu	statue
The	the	The
protesters	protest	protester
were	were	were
marching	march	marching
in	in	in
response	respons	response
to	to	to
the	the	the
violent	violent	violent
protests	protest	protest
in	in	in
Charlottesville	charlottesvill	Charlottesville
Virginia	virginia	Virginia
on	on	on
Saturday	saturday	Saturday
where	where	where
one	one	one
woman	woman	woman
died	die	died
after	after	after
being	be	being
deliberately	deliber	deliberately
hit	hit	hit
by	by	by
a	a	a
car	car	car
and	and	and
two	two	two
law	law	law
enforcement	enforc	enforcement
personnel	personnel	personnel
were	were	were
killed	kill	killed
when	when	when
the	the	the
helicopter	helicopt	helicopter
they	they	they
were	were	were
in	in	in
crashed	crash	crashed
The	the	The
Atlanta	atlanta	Atlanta
march	march	march
traveled	travel	traveled
from	from	from
Woodruff	woodruff	Woodruff
Park	park	Park
to	to	to
Piedmont	piedmont	Piedmont
Park	park	Park
Sunday	sunday	Sunday
where	where	where
some	some	some
damaged	damag	damaged
the	the	the
Peace	peac	Peace
Monument	monument	Monument
erected	erect	erected
in	in	in
1911	1911	1911
a	a	a
blog	blog	blog
on	on	on
the	the	the
Atlanta	atlanta	Atlanta
Journal	journal	Journal
-Constitution	-constitut	-Constitution
website	websit	website
said	said	said
The	the	The
sculpture	sculptur	sculpture
features	featur	feature
an	an	an
angel	angel	angel
standing	stand	standing
above	abov	above
a	a	a
Confederate	confeder	Confederate
soldier	soldier	soldier
guiding	guid	guiding
him	him	him
to	to	to
lay	lay	lay
down	down	down
his	his	his
weapon	weapon	weapon
But	but	But
the	the	the
memorial	memori	memorial
attacked	attack	attacked
by	by	by
protesters	protest	protester
some	some	some
dressed	dress	dressed
in	in	in
black	black	black
and	and	and
wearing	wear	wearing
masks	mask	mask
was	was	wa
erected	erect	erected
to	to	to
encourage	encourag	encourage
healing	heal	healing
and	and	and
reconciliation	reconcili	reconciliation
ATLANTA	atlanta	ATLANTA
HISTORY	histori	HISTORY
BUFF	buff	BUFF
FILLS	fill	FILLS
US	us	US
IN	in	IN
These	these	These
guys	guy	guy
realized	realiz	realized
a	a	a
national	nation	national
healing	heal	healing
needed	need	needed
to	to	to
take	take	take
place	place	place
said	said	said
Kennedy	kennedi	Kennedy
a	a	a
history	histori	history
buff	buff	buff
who	who	who
keeps	keep	keep
the	the	the
three	three	three
-volume	-volum	-volume
set	set	set
The	the	The
Chronicles	chronicl	Chronicles
of	of	of
the	the	the
Old	old	Old
Guard	guard	Guard
on	on	on
his	his	his
bookshelf	bookshelf	bookshelf
They	they	They
organized	organ	organized
a	a	a
peace	peac	peace
tour	tour	tour
of	of	of
the	the	the
North	north	North
which	which	which
is	is	is
really	realli	really
remarkable	remark	remarkable
These	these	These
were	were	were
guys	guy	guy
who	who	who
fought	fought	fought
in	in	in
the	the	the
Civil	civil	Civil
War	war	War
against	against	against
Union	union	Union
troops	troop	troop
They	they	They
would	would	would
go	go	go
meet	meet	meet
with	with	with
Union	union	Union
soldiers	soldier	soldier
and	and	and
began	began	began
to	to	to
repair	repair	repair
those	those	those
fissures	fissur	fissure
the	the	the
war	war	war
created	creat	created
It	it	It
speaks	speak	speaks
to	to	to
what	what	what
we	we	we
call	call	call
the	the	the
Atlanta	atlanta	Atlanta
spirit	spirit	spirit
Read	read	Read
more	more	more
Breitbart	breitbart	Breitbart
