Donald	donald	Donald
Trump	trump	Trump
does	doe	doe
not	not	not
care	care	care
about	about	about
Jewish	jewish	Jewish
people	peopl	people
.	.	.

If	if	If
he	he	he
did	did	did
,	,	,
he	he	he
would	would	would
have	have	have
strongly	strong	strongly
condemned	condemn	condemned
anti	anti	anti
-Semitism	-semit	-Semitism
long	long	long
ago	ago	ago
instead	instead	instead
of	of	of
pandering	pander	pandering
to	to	to
groups	group	group
that	that	that
commit	commit	commit
it	it	it
.	.	.
In	in	In
cities	citi	city
across	across	across
the	the	the
country	countri	country
on	on	on
Monday	monday	Monday
,	,	,
Jewish	jewish	Jewish
community	communiti	community
centers	center	center
were	were	were
evacuated	evacu	evacuated
after	after	after
receiving	receiv	receiving
bomb	bomb	bomb
threats	threat	threat
.	.	.
This	this	This
is	is	is
yet	yet	yet
another	anoth	another
escalation	escal	escalation
of	of	of
the	the	the
attack	attack	attack
on	on	on
Jewish	jewish	Jewish
people	peopl	people
in	in	in
America	america	America
since	sinc	since
Trump	trump	Trump
was	was	wa
elected	elect	elected
in	in	in
November	novemb	November
.	.	.

Hate	hate	Hate
crimes	crime	crime
are	are	are
on	on	on
the	the	the
rise	rise	rise
,	,	,
and	and	and
so	so	so
is	is	is
anti	anti	anti
-Semitism	-semit	-Semitism
.	.	.

Trump	trump	Trump
has	has	ha
been	been	been
repeatedly	repeat	repeatedly
called	call	called
upon	upon	upon
to	to	to
condemn	condemn	condemn
anti	anti	anti
-Semitism	-semit	-Semitism
but	but	but
he	he	he
has	has	ha
refused	refus	refused
to	to	to
do	do	do
so	so	so
or	or	or
only	onli	only
weakly	weak	weakly
does	doe	doe
so	so	so
because	becaus	because
he	he	he
would	would	would
lose	lose	lose
his	his	his
supporters	support	supporter
on	on	on
the	the	the
extreme	extrem	extreme
right	right	right
-wing	-wing	-wing
.	.	.
On	on	On
Tuesday	tuesday	Tuesday
,	,	,
a	a	a
full	full	full
day	day	day
after	after	after
the	the	the
bomb	bomb	bomb
threats	threat	threat
,	,	,
Trump	trump	Trump
finally	final	finally
made	made	made
a	a	a
short	short	short
statement	statement	statement
pathetically	pathet	pathetically
denouncing	denounc	denouncing
anti	anti	anti
-Semitism	-semit	-Semitism
.	.	.

The	the	The
anti	anti	anti
-Semitic	-semit	-Semitic
threats	threat	threat
targeting	target	targeting
our	our	our
Jewish	jewish	Jewish
community	communiti	community
and	and	and
community	communiti	community
centers	center	center
are	are	are
horrible	horribl	horrible
and	and	and
are	are	are
painful	pain	painful
and	and	and
a	a	a
very	veri	very
sad	sad	sad
reminder	remind	reminder
of	of	of
the	the	the
work	work	work
that	that	that
still	still	still
must	must	must
be	be	be
done	done	done
to	to	to
root	root	root
out	out	out
hate	hate	hate
and	and	and
prejudice	prejudic	prejudice
and	and	and
evil	evil	evil
,	,	,
Trump	trump	Trump
said	said	said
.	.	.
Of	of	Of
course	cours	course
,	,	,
Trump	trump	Trump
has	has	ha
contributed	contribut	contributed
to	to	to
this	this	this
hate	hate	hate
by	by	by
ignoring	ignor	ignoring
it	it	it
and	and	and
has	has	ha
insulted	insult	insulted
Jews	jew	Jews
ever	ever	ever
since	sinc	since
taking	take	taking
office	offic	office
a	a	a
month	month	month
ago	ago	ago
.	.	.
Shortly	short	Shortly
after	after	after
Trump	trump	Trump
s	s	s
late	late	late
statement	statement	statement
,	,	,
Anne	ann	Anne
Frank	frank	Frank
Center	center	Center
for	for	for
Mutual	mutual	Mutual
Respect	respect	Respect
Executive	execut	Executive
Director	director	Director
Steven	steven	Steven
Goldstein	goldstein	Goldstein
scolded	scold	scolded
Trump	trump	Trump
in	in	in
a	a	a
statement	statement	statement
.	.	.

The	the	The
President	presid	President
s	s	s
sudden	sudden	sudden
acknowledgement	acknowledg	acknowledgement
is	is	is
a	a	a
Band	band	Band
-Aid	-aid	-Aid
on	on	on
the	the	the
cancer	cancer	cancer
of	of	of
anti	anti	anti
-Semitism	-semit	-Semitism
,	,	,
he	he	he
began	began	began
.	.	.

His	his	His
statement	statement	statement
today	today	today
is	is	is
a	a	a
pathetic	pathet	pathetic
asterisk	asterisk	asterisk
of	of	of
condescension	condescens	condescension
after	after	after
weeks	week	week
in	in	in
which	which	which
he	he	he
and	and	and
his	his	his
staff	staff	staff
have	have	have
committed	commit	committed
grotesque	grotesqu	grotesque
acts	act	act
and	and	and
omissions	omiss	omission
reflecting	reflect	reflecting
anti	anti	anti
-Semitism	-semit	-Semitism
,	,	,
yet	yet	yet
day	day	day
after	after	after
day	day	day
have	have	have
refused	refus	refused
to	to	to
apologize	apolog	apologize
and	and	and
correct	correct	correct
the	the	the
record	record	record
.	.	.

Make	make	Make
no	no	no
mistake	mistak	mistake
The	the	The
Antisemitism	antisemit	Antisemitism
coming	come	coming
out	out	out
of	of	of
this	this	this
Administration	administr	Administration
is	is	is
the	the	the
worst	worst	worst
we	we	we
have	have	have
ever	ever	ever
seen	seen	seen
from	from	from
any	ani	any
Administration	administr	Administration
.	.	.
The	the	The
White	white	White
House	hous	House
repeatedly	repeat	repeatedly
refused	refus	refused
to	to	to
mention	mention	mention
Jews	jew	Jews
in	in	in
its	it	it
Holocaust	holocaust	Holocaust
remembrance	remembr	remembrance
,	,	,
and	and	and
had	had	had
the	the	the
audacity	audac	audacity
to	to	to
take	take	take
offense	offens	offense
when	when	when
the	the	the
world	world	world
pointed	point	pointed
out	out	out
the	the	the
ramifications	ramif	ramification
of	of	of
Holocaust	holocaust	Holocaust
denial	denial	denial
.	.	.

And	and	And
it	it	it
was	was	wa
only	onli	only
yesterday	yesterday	yesterday
,	,	,
President	presid	President
s	s	s
Day	day	Day
,	,	,
that	that	that
Jewish	jewish	Jewish
Community	communiti	Community
Centers	center	Centers
across	across	across
the	the	the
nation	nation	nation
received	receiv	received
bomb	bomb	bomb
threats	threat	threat
,	,	,
and	and	and
the	the	the
President	presid	President
said	said	said
absolutely	absolut	absolutely
nothing	noth	nothing
.	.	.
When	when	When
President	presid	President
Trump	trump	Trump
responds	respond	responds
to	to	to
anti	anti	anti
-Semitic	-semit	-Semitic
proactively	proactiv	proactively
and	and	and
in	in	in
real	real	real
time	time	time
,	,	,
and	and	and
without	without	without
pleas	plea	plea
and	and	and
pressure	pressur	pressure
,	,	,
that	that	that
s	s	s
when	when	when
we	we	we
ll	ll	ll
be	be	be
able	abl	able
to	to	to
say	say	say
this	this	this
President	presid	President
has	has	ha
turned	turn	turned
a	a	a
corner	corner	corner
.	.	.

This	this	This
is	is	is
not	not	not
that	that	that
moment	moment	moment
.	.	.

.	.	.
@POTUS	@potus	@POTUS
@realDonaldTrump	@realdonaldtrump	@realDonaldTrump
do	do	do
not	not	not
make	make	make
us	us	u
Jews	jew	Jews
settle	settl	settle
for	for	for
crumbs	crumb	crumb
of	of	of
condescension	condescens	condescension
.	.	.

What	what	What
are	are	are
you	you	you
going	go	going
to	to	to
do	do	do
about	about	about
#Antsemitism	#antsemit	#Antsemitism
in	in	in
@WhiteHouse	@whitehous	@WhiteHouse
pic.twitter.com/95Z5GP1OBc	pic.twitter.com/95z5gp1obc	pic.twitter.com/95Z5GP1OBc
AnneFrankCenter	annefrankcent	AnneFrankCenter
US	us	US
@AnneFrankCenter	@annefrankcent	@AnneFrankCenter
February	februari	February
21	21	21
,	,	,
2017Trump	2017trump	2017Trump
s	s	s
campaign	campaign	campaign
was	was	wa
heavily	heavili	heavily
supported	support	supported
by	by	by
Nazis	nazi	Nazis
and	and	and
Trump	trump	Trump
even	even	even
hired	hire	hired
a	a	a
Nazi	nazi	Nazi
by	by	by
making	make	making
Steve	steve	Steve
Bannon	bannon	Bannon
his	his	his
top	top	top
adviser	advis	adviser
.	.	.

So	so	So
while	while	while
Trump	trump	Trump
s	s	s
statement	statement	statement
on	on	on
Tuesday	tuesday	Tuesday
is	is	is
a	a	a
start	start	start
,	,	,
it	it	it
s	s	s
not	not	not
