Token	Stem	Lemma
A	a	A
former	former	former
FBI	fbi	FBI
informant	inform	informant
who	who	who
blew	blew	blew
the	the	the
whistle	whistl	whistle
on	on	on
a	a	a
high	high	high
-profile	-profil	-profile
bribery	briberi	bribery
case	case	case
involving	involv	involving
a	a	a
Russian	russian	Russian
energy	energi	energy
company	compani	company
was	was	wa
intimidated	intimid	intimidated
by	by	by
Obama	obama	Obama
administration	administr	administration
lawyers	lawyer	lawyer
into	into	into
dropping	drop	dropping
a	a	a
civil	civil	civil
suit	suit	suit
against	against	against
the	the	the
government	govern	government
last	last	last
year	year	year
his	his	his
attorney	attorney	attorney
says	say	say
WATCH	watch	WATCH
@BillHemmer	@billhemm	@BillHemmer
s	s	s
full	full	full
interview	interview	interview
w	w	w
Victoria	victoria	Victoria
Toensing	toens	Toensing
the	the	the
attorney	attorney	attorney
for	for	for
@FBI	@fbi	@FBI
informant	inform	informant
allegedly	alleg	allegedly
threatened	threaten	threatened
by	by	by
the	the	the
Obama	obama	Obama
Administration	administr	Administration
pic.twitter.com/MkBlH7Ilq0	pic.twitter.com/mkblh7ilq0	pic.twitter.com/MkBlH7Ilq0
Fox	fox	Fox
News	news	News
@FoxNews	@foxnew	@FoxNews
October	octob	October
27	27	27
2017Victoria	2017victoria	2017Victoria
Toensing	toens	Toensing
spoke	spoke	spoke
to	to	to
Bill	bill	Bill
Hemmer	hemmer	Hemmer
This	this	This
Morning	morn	Morning
regarding	regard	regarding
threats	threat	threat
to	to	to
the	the	the
FBI	fbi	FBI
informant	inform	informant
from	from	from
Obama	obama	Obama
s	s	s
DOJ	doj	DOJ
President	presid	President
Obama	obama	Obama
thought	thought	thought
it	it	it
was	was	wa
just	just	just
okay	okay	okay
to	to	to
threaten	threaten	threaten
a	a	a
witness	wit	witness
who	who	who
wanted	want	wanted
to	to	to
give	give	give
information	inform	information
about	about	about
corruption	corrupt	corruption
Fox	fox	Fox
News	news	News
Updated	updat	Updated
LIBERTY	liberti	LIBERTY
AND	and	AND
REPUTATION	reput	REPUTATION
IN	in	IN
JEOPARDY	jeopardi	JEOPARDY
Victoria	victoria	Victoria
Toensing	toens	Toensing
the	the	the
lawyer	lawyer	lawyer
for	for	for
the	the	the
informant	inform	informant
told	told	told
The	the	The
Daily	daili	Daily
Caller	caller	Caller
s	s	s
Vince	vinc	Vince
Coglianese	coglianes	Coglianese
that	that	that
Obama	obama	Obama
Justice	justic	Justice
Department	depart	Department
lawyers	lawyer	lawyer
told	told	told
her	her	her
client	client	client
that	that	that
his	his	his
reputation	reput	reputation
and	and	and
liberty	liberti	liberty
was	was	wa
in	in	in
jeopardy	jeopardi	jeopardy
if	if	if
he	he	he
did	did	did
not	not	not
drop	drop	drop
a	a	a
lawsuit	lawsuit	lawsuit
against	against	against
the	the	the
government	govern	government
On	on	On
Wednesday	wednesday	Wednesday
the	the	the
Trump	trump	Trump
Justice	justic	Justice
Department	depart	Department
released	releas	released
the	the	the
informant	inform	informant
from	from	from
a	a	a
confidentiality	confidenti	confidentiality
agreement	agreement	agreement
clearing	clear	clearing
the	the	the
way	way	way
for	for	for
him	him	him
to	to	to
testify	testifi	testify
before	befor	before
several	sever	several
congressional	congression	congressional
committees	committe	committee
about	about	about
his	his	his
undercover	undercov	undercover
work	work	work
at	at	at
Uranium	uranium	Uranium
One	one	One
a	a	a
Canada	canada	Canada
-based	-base	-based
energy	energi	energy
company	compani	company
that	that	that
has	has	ha
ties	tie	tie
to	to	to
Bill	bill	Bill
and	and	and
Hillary	hillari	Hillary
Clinton	clinton	Clinton
and	and	and
their	their	their
family	famili	family
foundation	foundat	foundation
In	in	In
2010	2010	2010
the	the	the
Committee	committe	Committee
on	on	on
Foreign	foreign	Foreign
Investment	invest	Investment
in	in	in
the	the	the
United	unit	United
States	state	States
CFIUS	cfius	CFIUS
an	an	an
inter	inter	inter
-agency	-agenc	-agency
governmental	government	governmental
committee	committe	committee
that	that	that
reviews	review	review
applications	applic	application
for	for	for
foreign	foreign	foreign
purchases	purchas	purchase
of	of	of
companies	compani	company
granted	grant	granted
the	the	the
Russia	russia	Russia
-owned	-own	-owned
energy	energi	energy
company	compani	company
Rosatom	rosatom	Rosatom
the	the	the
right	right	right
to	to	to
purchase	purchas	purchase
Uranium	uranium	Uranium
One	one	One
Via	via	Via
Daily	daili	Daily
Caller	caller	Caller
