Token	Stem	Lemma
Because	becaus	Because
only	onli	only
a	a	a
Right	right	Right
Wing	wing	Wing
Nut	nut	Nut
believes	believ	belief
if	if	if
you	you	you
re	re	re
paying	pay	paying
a	a	a
fortune	fortun	fortune
to	to	to
attend	attend	attend
college	colleg	college
you	you	you
should	should	should
get	get	get
an	an	an
actual	actual	actual
education	educ	education
The	the	The
guiding	guid	guiding
principle	principl	principle
of	of	of
the	the	the
University	univers	University
of	of	of
Wisconsin	wisconsin	Wisconsin
is	is	is
the	the	the
Wisconsin	wisconsin	Wisconsin
Idea	idea	Idea
a	a	a
concept	concept	concept
first	first	first
outlined	outlin	outlined
in	in	in
1904	1904	1904
by	by	by
then	then	then
-UW	-uw	-UW
President	presid	President
Charles	charl	Charles
Van	van	Van
Hise	hise	Hise
who	who	who
declared	declar	declared
I	i	I
shall	shall	shall
never	never	never
be	be	be
content	content	content
until	until	until
the	the	the
beneficent	benefic	beneficent
influence	influenc	influence
of	of	of
the	the	the
University	univers	University
reaches	reach	reach
every	everi	every
home	home	home
in	in	in
the	the	the
state	state	state
With	with	With
the	the	the
rise	rise	rise
of	of	of
the	the	the
Progressive	progress	Progressive
Movement	movement	Movement
which	which	which
pioneered	pioneer	pioneered
populist	populist	populist
and	and	and
socialist	socialist	socialist
reforms	reform	reform
the	the	the
UW	uw	UW
came	came	came
to	to	to
view	view	view
the	the	the
Wisconsin	wisconsin	Wisconsin
Idea	idea	Idea
as	as	a
a	a	a
mandate	mandat	mandate
to	to	to
use	use	use
its	it	it
research	research	research
powers	power	power
to	to	to
influence	influenc	influence
and	and	and
direct	direct	direct
government	govern	government
policy	polici	policy
Today	today	Today
the	the	the
university	univers	university
proclaims	proclaim	proclaims
The	the	The
Wisconsin	wisconsin	Wisconsin
Idea	idea	Idea
is	is	is
the	the	the
principle	principl	principle
that	that	that
the	the	the
university	univers	university
should	should	should
improve	improv	improve
people	peopl	people
s	s	s
lives	live	life
beyond	beyond	beyond
the	the	the
classroom	classroom	classroom
It	it	It
spans	span	span
UW	uw	UW
Madison	madison	Madison
s	s	s
teaching	teach	teaching
research	research	research
outreach	outreach	outreach
and	and	and
public	public	public
service	servic	service
With	with	With
higher	higher	higher
education	educ	education
costs	cost	cost
skyrocketing	skyrocket	skyrocketing
and	and	and
student	student	student
loan	loan	loan
debt	debt	debt
hanging	hang	hanging
over	over	over
graduates	graduat	graduate
for	for	for
decades	decad	decade
after	after	after
college	colleg	college
Media	media	Media
Trackers	tracker	Trackers
is	is	is
launching	launch	launching
a	a	a
weekly	week	weekly
feature	featur	feature
that	that	that
looks	look	look
at	at	at
individual	individu	individual
University	univers	University
of	of	of
Wisconsin	wisconsin	Wisconsin
professors	professor	professor
and	and	and
measures	measur	measure
their	their	their
area	area	area
of	of	of
research	research	research
and	and	and
the	the	the
classes	class	class
they	they	they
teach	teach	teach
against	against	against
the	the	the
standard	standard	standard
of	of	of
the	the	the
Wisconsin	wisconsin	Wisconsin
Idea	idea	Idea
Prof	prof	Prof
Karma	karma	Karma
R	r	R
Chavez	chavez	Chavez
is	is	is
an	an	an
associate	associ	associate
professor	professor	professor
at	at	at
UW	uw	UW
-Madison	-madison	-Madison
s	s	s
Department	depart	Department
of	of	of
Communication	communic	Communication
Arts	art	Arts
According	accord	According
to	to	to
a	a	a
UW	uw	UW
employee	employe	employee
salary	salari	salary
database	databas	database
maintained	maintain	maintained
by	by	by
the	the	the
Wisconsin	wisconsin	Wisconsin
State	state	State
Journal	journal	Journal
Chavez	chavez	Chavez
made	made	made
87	87	87
224	224	224
during	dure	during
the	the	the
2014	2014	2014
-2015	-2015	-2015
fiscal	fiscal	fiscal
year	year	year
and	and	and
has	has	ha
achieved	achiev	achieved
tenure	tenur	tenure
at	at	at
the	the	the
school	school	school
Chavez	chavez	Chavez
teaches	teach	teach
seven	seven	seven
different	differ	different
courses	cours	course
ranging	rang	ranging
from	from	from
Queer	queer	Queer
Theory	theori	Theory
CA	ca	CA
969	969	969
to	to	to
Queer	queer	Queer
Migrations	migrat	Migrations
CA	ca	CA
610	610	610
and	and	and
Rhetoric	rhetor	Rhetoric
and	and	and
Queer	queer	Queer
Theory	theori	Theory
also	also	also
CA	ca	CA
610	610	610
Chavez	chavez	Chavez
takes	take	take
pride	pride	pride
in	in	in
her	her	her
work	work	work
co	co	co
-founding	-found	-founding
of	of	of
the	the	the
Queer	queer	Queer
Migration	migrat	Migration
Research	research	Research
Network	network	Network
and	and	and
the	the	the
UW	uw	UW
s	s	s
Comparative	compar	Comparative
US	us	US
Studies	studi	Studies
CUSS	cuss	CUSS
group	group	group
I	i	I
work	work	work
with	with	with
various	various	various
grassroots	grassroot	grassroots
social	social	social
justice	justic	justice
organizations	organ	organization
and	and	and
collectives	collect	collective
claims	claim	claim
on	on	on
her	her	her
official	offici	official
UW	uw	UW
biography	biographi	biography
The	the	The
Queer	queer	Queer
Migration	migrat	Migration
Research	research	Research
Network	network	Network
describes	describ	describes
what	what	what
it	it	it
does	doe	doe
as	as	a
Queer	queer	Queer
migration	migrat	migration
scholarship	scholarship	scholarship
critically	critic	critically
explores	explor	explores
how	how	how
sexual	sexual	sexual
and	and	and
gender	gender	gender
normativities	normat	normativities
shape	shape	shape
regulate	regul	regulate
and	and	and
contest	contest	contest
contemporary	contemporari	contemporary
international	intern	international
migration	migrat	migration
processes	process	process
that	that	that
stem	stem	stem
from	from	from
histories	histori	history
of	of	of
colonialism	coloni	colonialism
global	global	global
capitalism	capit	capitalism
genocide	genocid	genocide
slavery	slaveri	slavery
and	and	and
racialized	racial	racialized
patriarchy	patriarchi	patriarchy
In	in	In
a	a	a
2012	2012	2012
essay	essay	essay
Chavez	chavez	Chavez
argued	argu	argued
that	that	that
academics	academ	academic
and	and	and
the	the	the
media	media	medium
should	should	should
work	work	work
together	togeth	together
to	to	to
eliminate	elimin	eliminate
references	refer	reference
to	to	to
border	border	border
security	secur	security
when	when	when
discussing	discuss	discussing
the	the	the
southern	southern	southern
border	border	border
in	in	in
the	the	the
context	context	context
of	of	of
the	the	the
immigration	immigr	immigration
debate	debat	debate
and	and	and
instead	instead	instead
talk	talk	talk
about	about	about
border	border	border
militarization	militar	militarization
Chavez	chavez	Chavez
claims	claim	claim
in	in	in
her	her	her
piece	piec	piece
that	that	that
President	presid	President
Reagan	reagan	Reagan
s	s	s
administration	administr	administration
was	was	wa
most	most	most
responsible	respons	responsible
for	for	for
rolling	roll	rolling
out	out	out
the	the	the
immense	immens	immense
infrastructure	infrastructur	infrastructure
that	that	that
would	would	would
lead	lead	lead
to	to	to
the	the	the
most	most	most
drastic	drastic	drastic
border	border	border
militarization	militar	militarization
She	she	She
further	further	further
claimed	claim	claimed
that	that	that
border	border	border
security	secur	security
efforts	effort	effort
use	use	use
military	militari	military
