Shawn	shawn	Shawn
Helton	helton	Helton
21st	21st	21st
Century	centuri	Century
WireEarlier	wireearli	WireEarlier
this	this	this
week	week	week
Apple	appl	Apple
CEO	ceo	CEO
Tim	tim	Tim
Cook	cook	Cook
publicly	public	publicly
rejected	reject	rejected
an	an	an
unprecedented	unpreced	unprecedented
US	us	US
Federal	feder	Federal
Court	court	Court
order	order	order
that	that	that
would	would	would
force	forc	force
the	the	the
company	compani	company
to	to	to
decrypt	decrypt	decrypt
an	an	an
iPhone	iphon	iPhone
linked	link	linked
to	to	to
one	one	one
of	of	of
the	the	the
San	san	San
Bernardino	bernardino	Bernardino
shooters	shooter	shooter
a	a	a
move	move	move
that	that	that
would	would	would
have	have	have
vast	vast	vast
implications	implic	implication
PRIVACY	privaci	PRIVACY
PROTECTION	protect	PROTECTION
Apple	appl	Apple
CEO	ceo	CEO
Tim	tim	Tim
Cook	cook	Cook
challenges	challeng	challenge
FBI	fbi	FBI
court	court	court
order	order	order
to	to	to
unlock	unlock	unlock
private	privat	private
data	data	data
of	of	of
users	user	user
Image	imag	Image
Source	sourc	Source
Iphoneitalia	iphoneitalia	Iphoneitalia
Breaching	breach	Breaching
Public	public	Public
Privacy	privaci	Privacy
In	in	In
a	a	a
published	publish	published
open	open	open
letter	letter	letter
entitled	entitl	entitled
,	,	,
A	a	A
Message	messag	Message
to	to	to
Our	our	Our
Customers	custom	Customers
,	,	,
Apple	appl	Apple
CEO	ceo	CEO
Tim	tim	Tim
Cook	cook	Cook
strikingly	strike	strikingly
opposed	oppos	opposed
a	a	a
recent	recent	recent
federal	feder	federal
court	court	court
ruling	rule	ruling
that	that	that
would	would	would
unlock	unlock	unlock
a	a	a
phone	phone	phone
that	that	that
s	s	s
been	been	been
connected	connect	connected
to	to	to
the	the	the
San	san	San
Bernardino	bernardino	Bernardino
Mass	mass	Mass
Shooting	shoot	Shooting
case	case	case
.	.	.
The	the	The
FBI	fbi	FBI
ruling	rule	ruling
stipulates	stipul	stipulates
that	that	that
Apple	appl	Apple
must	must	must
provide	provid	provide
access	access	access
for	for	for
one	one	one
time	time	time
only	onli	only
.	.	.
However	howev	However
,	,	,
cyber	cyber	cyber
security	secur	security
experts	expert	expert
and	and	and
technology	technolog	technology
companies	compani	company
insist	insist	insist
this	this	this
is	is	is
a	a	a
virtual	virtual	virtual
impossibility	imposs	impossibility
and	and	and
a	a	a
guarantee	guarante	guarantee
that	that	that
cannot	cannot	cannot
be	be	be
made	made	made
.	.	.
In	in	In
theory	theori	theory
,	,	,
the	the	the
decryption	decrypt	decryption
of	of	of
the	the	the
phone	phone	phone
would	would	would
be	be	be
opened	open	opened
via	via	via
a	a	a
newly	newli	newly
created	creat	created
operating	oper	operating
system	system	system
that	that	that
would	would	would
give	give	give
the	the	the
FBI	fbi	FBI
a	a	a
backdoor	backdoor	backdoor
into	into	into
the	the	the
device	devic	device
.	.	.
But	but	But
according	accord	according
to	to	to
many	mani	many
skeptics	skeptic	skeptic
,	,	,
this	this	this
type	type	type
of	of	of
backdoor	backdoor	backdoor
feature	featur	feature
could	could	could
set	set	set
a	a	a
very	veri	very
dangerous	danger	dangerous
precedent	preced	precedent
,	,	,
while	while	while
possibly	possibl	possibly
making	make	making
it	it	it
much	much	much
easier	easier	easier
for	for	for
invaders	invad	invader
either	either	either
government	govern	government
,	,	,
or	or	or
hacker	hacker	hacker
mining	mine	mining
for	for	for
data	data	data
well	well	well
into	into	into
the	the	the
future	futur	future
.	.	.
In	in	In
addition	addit	addition
,	,	,
the	the	the
new	new	new
iOS	io	iOS
not	not	not
yet	yet	yet
in	in	in
existence	exist	existence
proposed	propos	proposed
in	in	in
the	the	the
wake	wake	wake
of	of	of
the	the	the
San	san	San
Bernardino	bernardino	Bernardino
shooting	shoot	shooting
would	would	would
give	give	give
US	us	US
law	law	law
enforcement	enforc	enforcement
agencies	agenc	agency
broader	broader	broader
access	access	access
to	to	to
consumer	consum	consumer
communications	communic	communication
and	and	and
other	other	other
private	privat	private
information	inform	information
according	accord	according
to	to	to
many	mani	many
in	in	in
the	the	the
tech	tech	tech
industry	industri	industry
.	.	.
This	this	This
reality	realiti	reality
was	was	wa
confirmed	confirm	confirmed
by	by	by
Apple	appl	Apple
s	s	s
chief	chief	chief
executive	execut	executive
Cook	cook	Cook
,	,	,
who	who	who
outlined	outlin	outlined
the	the	the
staggering	stagger	staggering
privacy	privaci	privacy
implications	implic	implication
this	this	this
past	past	past
Tuesday	tuesday	Tuesday
The	the	The
FBI	fbi	FBI
wants	want	want
us	us	u
to	to	to
make	make	make
a	a	a
new	new	new
version	version	version
of	of	of
the	the	the
iPhone	iphon	iPhone
operating	oper	operating
system	system	system
,	,	,
circumventing	circumv	circumventing
several	sever	several
important	import	important
security	secur	security
features	featur	feature
,	,	,
and	and	and
install	instal	install
it	it	it
on	on	on
an	an	an
iPhone	iphon	iPhone
recovered	recov	recovered
during	dure	during
the	the	the
investigation	investig	investigation
.	.	.
In	in	In
the	the	the
wrong	wrong	wrong
hands	hand	hand
,	,	,
this	this	this
software	softwar	software
which	which	which
does	doe	doe
not	not	not
exist	exist	exist
today	today	today
would	would	would
have	have	have
the	the	the
potential	potenti	potential
to	to	to
unlock	unlock	unlock
any	ani	any
iPhone	iphon	iPhone
in	in	in
someone	someon	someone
s	s	s
physical	physic	physical
possession	possess	possession
.	.	.
In	in	In
essence	essenc	essence
,	,	,
the	the	the
FBI	fbi	FBI
s	s	s
court	court	court
order	order	order
demand	demand	demand
appears	appear	appears
to	to	to
bypass	bypass	bypass
basic	basic	basic
privacy	privaci	privacy
rights	right	right
,	,	,
and	and	and
when	when	when
seen	seen	seen
in	in	in
a	a	a
bigger	bigger	bigger
picture	pictur	picture
outside	outsid	outside
of	of	of
the	the	the
San	san	San
Bernardino	bernardino	Bernardino
case	case	case
,	,	,
it	it	it
could	could	could
be	be	be
viewed	view	viewed
as	as	a
a	a	a
violation	violat	violation
of	of	of
the	the	the
public	public	public
s	s	s
4th	4th	4th
Amendment	amend	Amendment
.	.	.
Challenging	challeng	Challenging
The	the	The
RulingOver	rulingov	RulingOver
the	the	the
past	past	past
48	48	48
hours	hour	hour
,	,	,
there	there	there
s	s	s
been	been	been
a	a	a
social	social	social
media	media	medium
frenzy	frenzi	frenzy
,	,	,
as	as	a
Facebook	facebook	Facebook
,	,	,
Twitter	twitter	Twitter
and	and	and
Google	googl	Google
have	have	have
all	all	all
expressed	express	expressed
their	their	their
support	support	support
for	for	for
Apple	appl	Apple
s	s	s
court	court	court
battle	battl	battle
with	with	with
federal	feder	federal
authorities	author	authority
.	.	.
This	this	This
has	has	ha
also	also	also
included	includ	included
the	the	the
often	often	often
entertaining	entertain	entertaining
if	if	if
not	not	not
perplexing	perplex	perplexing
,	,	,
self	self	self
-proclaimed	-proclaim	-proclaimed
cybersecurity	cybersecur	cybersecurity
legend	legend	legend
John	john	John
McAfee	mcafe	McAfee
of	of	of
McAfee	mcafe	McAfee
Inc	inc	Inc
.	.	.
,	,	,
who	who	who
wrote	wrote	wrote
an	an	an
op	op	op
-ed	-ed	-ed
published	publish	published
with	with	with
Business	busi	Business
Insider	insid	Insider
,	,	,
that	that	that
dissects	dissect	dissects
the	the	the
potential	potenti	potential
fallout	fallout	fallout
of	of	of
the	the	the
federal	feder	federal
court	court	court
ruling	rule	ruling
in	in	in
similar	similar	similar
fashion	fashion	fashion
to	to	to
that	that	that
of	of	of
Cook	cook	Cook
.	.	.
Here	here	Here
s	s	s
some	some	some
of	of	of
what	what	what
the	the	the
controversial	controversi	controversial
cyber	cyber	cyber
guru	guru	guru
turned	turn	turned
libertarian	libertarian	libertarian
presidential	presidenti	presidential
hopeful	hope	hopeful
had	had	had
to	to	to
say	say	say
about	about	about
the	the	the
dire	dire	dire
security	secur	security
circumstances	circumst	circumstance
facing	face	facing
Apple	appl	Apple
and	and	and
the	the	the
world	world	world
at	at	at
large	larg	large
Using	use	Using
an	an	an
obscure	obscur	obscure
law	law	law
,	,	,
written	written	written
in	in	in
1789	1789	1789
the	the	the
All	all	All
Writs	writ	Writs
