Token	Stem	Lemma
Donald	donald	Donald
Trump	trump	Trump
has	has	ha
been	been	been
tweeting	tweet	tweeting
all	all	all
day	day	day
and	and	and
his	his	his
latest	latest	latest
is	is	is
triggering	trigger	triggering
a	a	a
needless	needless	needle
fight	fight	fight
with	with	with
one	one	one
of	of	of
America	america	America
s	s	s
largest	largest	largest
trade	trade	trade
partners	partner	partner
Naturally	natur	Naturally
it	it	it
s	s	s
based	base	based
on	on	on
complete	complet	complete
lies	lie	lie
For	for	For
reasons	reason	reason
known	known	known
only	onli	only
to	to	to
Trump	trump	Trump
and	and	and
his	his	his
staff	staff	staff
the	the	the
president	presid	president
has	has	ha
avoided	avoid	avoided
doing	do	doing
any	ani	any
actual	actual	actual
work	work	work
today	today	today
and	and	and
has	has	ha
instead	instead	instead
opted	opt	opted
to	to	to
rant	rant	rant
about	about	about
various	various	various
things	thing	thing
that	that	that
come	come	come
into	into	into
his	his	his
head	head	head
On	on	On
Twitter	twitter	Twitter
Trump	trump	Trump
has	has	ha
bashed	bash	bashed
Democrats	democrat	Democrats
admitted	admit	admitted
he	he	he
never	never	never
had	had	had
tapes	tape	tape
of	of	of
his	his	his
conversations	convers	conversation
with	with	with
James	jame	James
Comey	comey	Comey
and	and	and
finally	final	finally
turned	turn	turned
to	to	to
Mexico	mexico	Mexico
The	the	The
country	countri	country
has	has	ha
been	been	been
suffering	suffer	suffering
horrific	horrif	horrific
violence	violenc	violence
due	due	due
to	to	to
a	a	a
on	on	on
-going	-go	-going
drug	drug	drug
war	war	war
Like	like	Like
his	his	his
behavior	behavior	behavior
towards	toward	towards
London	london	London
Trump	trump	Trump
decided	decid	decided
to	to	to
exploit	exploit	exploit
the	the	the
tragedy	tragedi	tragedy
to	to	to
cynically	cynic	cynically
push	push	push
for	for	for
his	his	his
bigoted	bigot	bigoted
policies	polici	policy
in	in	in
America	america	America
And	and	And
like	like	like
London	london	London
he	he	he
did	did	did
so	so	so
by	by	by
lying	lie	lying
With	with	With
no	no	no
source	sourc	source
Trump	trump	Trump
announced	announc	announced
that	that	that
Mexico	mexico	Mexico
s	s	s
homicide	homicid	homicide
rate	rate	rate
was	was	wa
second	second	second
only	onli	only
to	to	to
Syria	syria	Syria
His	his	His
information	inform	information
appears	appear	appears
to	to	to
come	come	come
from	from	from
a	a	a
shoddy	shoddi	shoddy
study	studi	study
released	releas	released
in	in	in
May	may	May
and	and	and
promoted	promot	promoted
by	by	by
CNN	cnn	CNN
which	which	which
Trump	trump	Trump
claims	claim	claim
not	not	not
to	to	to
watch	watch	watch
that	that	that
claimed	claim	claimed
Mexico	mexico	Mexico
was	was	wa
second	second	second
-deadliest	-deadliest	-deadliest
country	countri	country
in	in	in
2016	2016	2016
Mexico	mexico	Mexico
s	s	s
violent	violent	violent
drug	drug	drug
war	war	war
had	had	had
indeed	inde	indeed
been	been	been
horrific	horrif	horrific
and	and	and
the	the	the
number	number	number
of	of	of
dead	dead	dead
is	is	is
staggering	stagger	staggering
But	but	But
is	is	is
it	it	it
truly	truli	truly
the	the	the
second	second	second
most	most	most
violent	violent	violent
place	place	place
in	in	in
the	the	the
world	world	world
Almost	almost	Almost
immediately	immedi	immediately
the	the	the
details	detail	detail
of	of	of
the	the	the
study	studi	study
started	start	started
to	to	to
unravel	unravel	unravel
In	in	In
May	may	May
the	the	the
Washington	washington	Washington
Post	post	Post
took	took	took
a	a	a
hard	hard	hard
look	look	look
at	at	at
the	the	the
information	inform	information
and	and	and
concluded	conclud	concluded
it	it	it
didn	didn	didn
t	t	t
hold	hold	hold
up	up	up
to	to	to
scrutiny	scrutini	scrutiny
For	for	For
one	one	one
thing	thing	thing
in	in	in
terms	term	term
of	of	of
both	both	both
population	popul	population
and	and	and
raw	raw	raw
numbers	number	number
many	mani	many
countries	countri	country
are	are	are
more	more	more
deadly	dead	deadly
than	than	than
Mexico	mexico	Mexico
The	the	The
study	studi	study
appears	appear	appears
to	to	to
arrive	arriv	arrive
at	at	at
its	it	it
findings	find	finding
by	by	by
labeling	label	labeling
Mexico	mexico	Mexico
a	a	a
conflict	conflict	conflict
area	area	area
and	and	and
counts	count	count
the	the	the
number	number	number
of	of	of
killed	kill	killed
in	in	in
that	that	that
conflict	conflict	conflict
as	as	a
compared	compar	compared
to	to	to
other	other	other
nations	nation	nation
Obviously	obvious	Obviously
most	most	most
nations	nation	nation
aren	aren	aren
t	t	t
currently	current	currently
facing	face	facing
civil	civil	civil
wars	war	war
or	or	or
strife	strife	strife
so	so	so
they	they	they
aren	aren	aren
t	t	t
counted	count	counted
even	even	even
when	when	when
they	they	they
actually	actual	actually
have	have	have
more	more	more
homicides	homicid	homicide
But	but	But
Mexico	mexico	Mexico
isn	isn	isn
t	t	t
undergoing	undergo	undergoing
a	a	a
civil	civil	civil
war	war	war
and	and	and
in	in	in
fact	fact	fact
large	larg	large
sections	section	section
of	of	of
the	the	the
country	countri	country
have	have	have
very	veri	very
little	littl	little
contact	contact	contact
with	with	with
the	the	the
drug	drug	drug
war	war	war
happening	happen	happening
in	in	in
specific	specif	specific
hot	hot	hot
spots	spot	spot
It	it	It
