Token	Stem	Lemma
Donald	donald	Donald
Trump	trump	Trump
is	is	is
moving	move	moving
the	the	the
United	unit	United
States	state	States
closer	closer	closer
to	to	to
a	a	a
war	war	war
with	with	with
China	china	China
over	over	over
some	some	some
tiny	tini	tiny
islands	island	island
The	the	The
relationship	relationship	relationship
between	between	between
the	the	the
United	unit	United
States	state	States
has	has	ha
been	been	been
cordial	cordial	cordial
and	and	and
peaceful	peac	peaceful
for	for	for
decades	decad	decade
now	now	now
but	but	but
Trump	trump	Trump
plans	plan	plan
to	to	to
change	chang	change
all	all	all
that	that	that
For	for	For
someone	someon	someone
who	who	who
claims	claim	claim
that	that	that
our	our	our
military	militari	military
is	is	is
depleted	deplet	depleted
Trump	trump	Trump
sure	sure	sure
has	has	ha
no	no	no
problem	problem	problem
putting	put	putting
our	our	our
country	countri	country
on	on	on
the	the	the
brink	brink	brink
of	of	of
war	war	war
China	china	China
is	is	is
currently	current	currently
making	make	making
claims	claim	claim
to	to	to
islands	island	island
in	in	in
the	the	the
South	south	South
China	china	China
Sea	sea	Sea
which	which	which
is	is	is
an	an	an
international	intern	international
body	bodi	body
of	of	of
water	water	water
The	the	The
matter	matter	matter
could	could	could
probably	probabl	probably
be	be	be
settled	settl	settled
through	through	through
diplomacy	diplomaci	diplomacy
but	but	but
Trump	trump	Trump
has	has	ha
chosen	chosen	chosen
to	to	to
bully	bulli	bully
China	china	China
instead	instead	instead
And	and	And
he	he	he
is	is	is
inviting	invit	inviting
a	a	a
catastrophic	catastroph	catastrophic
war	war	war
in	in	in
the	the	the
process	process	process
According	accord	According
to	to	to
Reuters	reuter	Reuters
The	the	The
comments	comment	comment
at	at	at
a	a	a
briefing	brief	briefing
from	from	from
White	white	White
House	hous	House
spokesman	spokesman	spokesman
Sean	sean	Sean
Spicer	spicer	Spicer
signaled	signal	signaled
a	a	a
sharp	sharp	sharp
departure	departur	departure
from	from	from
years	year	year
of	of	of
cautious	cautious	cautious
U	u	U
S	s	S
handling	handl	handling
of	of	of
China	china	China
s	s	s
assertive	assert	assertive
pursuit	pursuit	pursuit
of	of	of
territory	territori	territory
claims	claim	claim
in	in	in
Asia	asia	Asia
just	just	just
days	day	day
after	after	after
Trump	trump	Trump
took	took	took
office	offic	office
on	on	on
Friday	friday	Friday
The	the	The
U	u	U
S	s	S
is	is	is
going	go	going
to	to	to
make	make	make
sure	sure	sure
that	that	that
we	we	we
protect	protect	protect
our	our	our
interests	interest	interest
there	there	there
Spicer	spicer	Spicer
said	said	said
when	when	when
asked	ask	asked
if	if	if
Trump	trump	Trump
agreed	agre	agreed
with	with	with
comments	comment	comment
by	by	by
his	his	his
Secretary	secretari	Secretary
of	of	of
State	state	State
nominee	nomine	nominee
Rex	rex	Rex
Tillerson	tillerson	Tillerson
on	on	on
Jan	jan	Jan
11	11	11
that	that	that
China	china	China
should	should	should
not	not	not
be	be	be
allowed	allow	allowed
access	access	access
to	to	to
islands	island	island
it	it	it
has	has	ha
built	built	built
in	in	in
the	the	the
contested	contest	contested
South	south	South
China	china	China
Sea	sea	Sea
It	it	It
s	s	s
a	a	a
question	question	question
of	of	of
if	if	if
those	those	those
islands	island	island
are	are	are
in	in	in
fact	fact	fact
in	in	in
international	intern	international
waters	water	water
and	and	and
not	not	not
part	part	part
of	of	of
China	china	China
proper	proper	proper
then	then	then
yeah	yeah	yeah
we	we	we
re	re	re
going	go	going
to	to	to
make	make	make
sure	sure	sure
that	that	that
we	we	we
defend	defend	defend
international	intern	international
territories	territori	territory
from	from	from
being	be	being
taken	taken	taken
over	over	over
by	by	by
one	one	one
country	countri	country
he	he	he
said	said	said
Tillerson	tillerson	Tillerson
s	s	s
remarks	remark	remark
at	at	at
his	his	his
Senate	senat	Senate
confirmation	confirm	confirmation
hearing	hear	hearing
prompted	prompt	prompted
Chinese	chines	Chinese
state	state	state
media	media	medium
to	to	to
say	say	say
the	the	the
United	unit	United
States	state	States
would	would	would
need	need	need
to	to	to
wage	wage	wage
war	war	war
to	to	to
bar	bar	bar
China	china	China
s	s	s
access	access	access
to	to	to
the	the	the
islands	island	island
where	where	where
it	it	it
has	has	ha
built	built	built
military	militari	military
-length	-length	-length
air	air	air
strips	strip	strip
and	and	and
installed	instal	installed
weapons	weapon	weapon
systems	system	system
The	the	The
strong	strong	strong
language	languag	language
suggests	suggest	suggests
Trump	trump	Trump
is	is	is
considering	consid	considering
military	militari	military
action	action	action
or	or	or
a	a	a
naval	naval	naval
blockade	blockad	blockade
to	to	to
keep	keep	keep
the	the	the
islands	island	island
out	out	out
of	of	of
Chinese	chines	Chinese
hands	hand	hand
but	but	but
even	even	even
Chinese	chines	Chinese
state	state	state
media	media	medium
has	has	ha
warned	warn	warned
that	that	that
such	such	such
action	action	action
would	would	would
lead	lead	lead
to	to	to
war	war	war
between	between	between
the	the	the
two	two	two
nations	nation	nation
And	and	And
that	that	that
would	would	would
be	be	be
a	a	a
catastrophe	catastroph	catastrophe
Not	not	Not
only	onli	only
would	would	would
this	this	this
be	be	be
a	a	a
war	war	war
between	between	between
two	two	two
nuclear	nuclear	nuclear
powers	power	power
