Token	Stem	Lemma
With	with	With
Trump	trump	Trump
in	in	in
the	the	the
White	white	White
House	hous	House
former	former	former
CBS	cbs	CBS
Evening	even	Evening
News	news	News
anchor	anchor	anchor
Dan	dan	Dan
Rather	rather	Rather
has	has	ha
an	an	an
awful	aw	awful
lot	lot	lot
to	to	to
say	say	say
probably	probabl	probably
because	becaus	because
he	he	he
s	s	s
been	been	been
around	around	around
the	the	the
political	polit	political
block	block	block
a	a	a
couple	coupl	couple
thousand	thousand	thousand
times	time	time
and	and	and
Trump	trump	Trump
is	is	is
a	a	a
dangerous	danger	dangerous
buffoon	buffoon	buffoon
the	the	the
likes	like	like
of	of	of
which	which	which
we	we	we
ve	ve	ve
never	never	never
seen	seen	seen
He	he	He
doesn	doesn	doesn
t	t	t
comment	comment	comment
on	on	on
everything	everyth	everything
and	and	and
he	he	he
apparently	appar	apparently
didn	didn	didn
t	t	t
want	want	want
to	to	to
comment	comment	comment
on	on	on
Trump	trump	Trump
s	s	s
idea	idea	idea
that	that	that
Andrew	andrew	Andrew
Jackson	jackson	Jackson
was	was	wa
angry	angri	angry
about	about	about
the	the	the
Civil	civil	Civil
War	war	War
But	but	But
he	he	he
sees	see	see
something	someth	something
in	in	in
that	that	that
absurdity	absurd	absurdity
that	that	that
he	he	he
felt	felt	felt
he	he	he
needed	need	needed
to	to	to
point	point	point
out	out	out
According	accord	According
to	to	to
his	his	his
Facebook	facebook	Facebook
post	post	post
on	on	on
the	the	the
topic	topic	topic
the	the	the
sheer	sheer	sheer
craziness	crazi	craziness
of	of	of
this	this	this
obsession	obsess	obsession
by	by	by
Donald	donald	Donald
Trump	trump	Trump
with	with	with
Andrew	andrew	Andrew
Jackson	jackson	Jackson
and	and	and
the	the	the
Civil	civil	Civil
War	war	War
is	is	is
a	a	a
carnival	carniv	carnival
act	act	act
unlike	unlik	unlike
anything	anyth	anything
I	i	I
have	have	have
ever	ever	ever
seen	seen	seen
at	at	at
the	the	the
White	white	White
House	hous	House
These	these	These
are	are	are
the	the	the
rantings	rant	ranting
of	of	of
someone	someon	someone
who	who	who
really	realli	really
should	should	should
be	be	be
focused	focus	focused
on	on	on
the	the	the
job	job	job
of	of	of
governing	govern	governing
Should	should	Should
we	we	we
not	not	not
conclude	conclud	conclude
that	that	that
he	he	he
approaches	approach	approach
policy	polici	policy
decisions	decis	decision
with	with	with
the	the	the
same	same	same
half	half	half
-baked	-bake	-baked
conspiracies	conspiraci	conspiracy
with	with	with
which	which	which
he	he	he
apparently	appar	apparently
approaches	approach	approach
history	histori	history
Trump	trump	Trump
at	at	at
the	the	the
very	veri	very
least	least	least
has	has	ha
been	been	been
approaching	approach	approaching
his	his	his
presidency	presid	presidency
with	with	with
the	the	the
grand	grand	grand
level	level	level
of	of	of
ignorance	ignor	ignorance
with	with	with
which	which	which
he	he	he
approaches	approach	approach
history	histori	history
He	he	He
recently	recent	recently
told	told	told
Reuters	reuter	Reuters
that	that	that
he	he	he
didn	didn	didn
t	t	t
think	think	think
being	be	being
the	the	the
president	presid	president
would	would	would
be	be	be
so	so	so
hard	hard	hard
He	he	He
also	also	also
said	said	said
that	that	that
nobody	nobodi	nobody
knew	knew	knew
healthcare	healthcar	healthcare
could	could	could
be	be	be
so	so	so
complicated	complic	complicated
Sure	sure	Sure
Trump	trump	Trump
The	the	The
only	onli	only
people	peopl	people
who	who	who
did	did	did
know	know	know
are	are	are
well	well	well
pretty	pretti	pretty
much	much	much
everyone	everyon	everyone
with	with	with
the	the	the
most	most	most
basic	basic	basic
understanding	understand	understanding
of	of	of
our	our	our
current	current	current
political	polit	political
situation	situat	situation
That	that	That
isn	isn	isn
t	t	t
all	all	all
Rather	rather	Rather
blasted	blast	blasted
Trump	trump	Trump
about	about	about
He	he	He
also	also	also
dropped	drop	dropped
this	this	this
truth	truth	truth
bomb	bomb	bomb
with	with	with
hell	hell	hell
of	of	of
a	a	a
burn	burn	burn
at	at	at
the	the	the
end	end	end
on	on	on
Trump	trump	Trump
To	to	To
be	be	be
President	presid	President
of	of	of
the	the	the
United	unit	United
States	state	States
is	is	is
to	to	to
part	part	part
of	of	of
the	the	the
great	great	great
American	american	American
story	stori	story
To	to	To
not	not	not
understand	understand	understand
that	that	that
story	stori	story
is	is	is
to	to	to
not	not	not
understand	understand	understand
the	the	the
presidency	presid	presidency
Maybe	mayb	Maybe
Frederick	frederick	Frederick
Douglass	douglass	Douglass
can	can	can
give	give	give
Mr	mr	Mr
Trump	trump	Trump
some	some	some
advice	advic	advice
Apparently	appar	Apparently
he	he	he
s	s	s
an	an	an
example	exampl	example
of	of	of
somebody	somebodi	somebody
who	who	who
s	s	s
done	done	done
an	an	an
amazing	amaz	amazing
job	job	job
and	and	and
is	is	is
getting	get	getting
recognized	recogn	recognized
more	more	more
and	and	and
more	more	more
This	this	This
post	post	post
was	was	wa
shared	share	shared
nearly	near	nearly
18	18	18
000	000	000
times	time	time
in	in	in
five	five	five
hours	hour	hour
and	and	and
garnered	garner	garnered
70	70	70
000	000	000
reactions	reaction	reaction
in	in	in
that	that	that
same	same	same
time	time	time
Read	read	Read
it	it	it
below	below	below
Featured	featur	Featured
image	imag	image
by	by	by
Kirk	kirk	Kirk
Irwin	irwin	Irwin
via	via	via
Getty	getti	Getty
Images	imag	Images
for	for	for
SiriusXM	siriusxm	SiriusXM
