Token	Stem	Lemma
Two	two	Two
hypocrite	hypocrit	hypocrite
climate	climat	climate
change	chang	change
freaks	freak	freak
decided	decid	decided
to	to	to
pontificate	pontif	pontificate
to	to	to
a	a	a
packed	pack	packed
house	hous	house
at	at	at
Yale	yale	Yale
Both	both	Both
John	john	John
Kerry	kerri	Kerry
and	and	and
Leo	leo	Leo
DeCaprio	decaprio	DeCaprio
love	love	love
to	to	to
hear	hear	hear
themselves	themselv	themselves
talk	talk	talk
so	so	so
this	this	this
had	had	had
to	to	to
be	be	be
a	a	a
snoozefest	snoozefest	snoozefest
The	the	The
most	most	most
ironic	iron	ironic
thing	thing	thing
about	about	about
the	the	the
preaching	preach	preaching
on	on	on
global	global	global
warming	warm	warming
coming	come	coming
from	from	from
these	these	these
two	two	two
men	men	men
is	is	is
that	that	that
they	they	they
have	have	have
HUGE	huge	HUGE
carbon	carbon	carbon
footprints	footprint	footprint
Does	doe	Does
Leo	leo	Leo
not	not	not
understand	understand	understand
that	that	that
we	we	we
know	know	know
he	he	he
travels	travel	travel
by	by	by
private	privat	private
jet	jet	jet
and	and	and
big	big	big
yacht	yacht	yacht
What	what	What
a	a	a
joke	joke	joke
These	these	These
two	two	two
blow	blow	blow
hard	hard	hard
limousine	limousin	limousine
liberals	liber	liberal
are	are	are
why	whi	why
Trump	trump	Trump
won	won	won
At	at	At
a	a	a
Yale	yale	Yale
University	univers	University
talk	talk	talk
hosted	host	hosted
by	by	by
former	former	former
U	u	U
S	s	S
Secretary	secretari	Secretary
of	of	of
State	state	State
John	john	John
Kerry	kerri	Kerry
Leonardo	leonardo	Leonardo
DiCaprio	dicaprio	DiCaprio
says	say	say
that	that	that
politicians	politician	politician
who	who	who
do	do	do
not	not	not
believe	believ	believe
in	in	in
the	the	the
facts	fact	fact
and	and	and
truth	truth	truth
of	of	of
climate	climat	climate
change	chang	change
should	should	should
not	not	not
be	be	be
in	in	in
office	offic	office
The	the	The
New	new	New
Haven	haven	Haven
Register	regist	Register
spoke	spoke	spoke
glowingly	glow	glowingly
of	of	of
the	the	the
overflow	overflow	overflow
crowd	crowd	crowd
and	and	and
the	the	the
mission	mission	mission
the	the	the
planet	planet	planet
s	s	s
future	futur	future
is	is	is
at	at	at
risk	risk	risk
Actor	actor	Actor
Leonardo	leonardo	Leonardo
DiCaprio	dicaprio	DiCaprio
and	and	and
former	former	former
Secretary	secretari	Secretary
of	of	of
State	state	State
John	john	John
Kerry	kerri	Kerry
Tuesday	tuesday	Tuesday
urged	urg	urged
Yale	yale	Yale
students	student	student
to	to	to
become	becom	become
a	a	a
political	polit	political
force	forc	force
to	to	to
fight	fight	fight
global	global	global
warming	warm	warming
because	becaus	because
the	the	the
planet	planet	planet
s	s	s
future	futur	future
is	is	is
at	at	at
risk	risk	risk
The	the	The
popular	popular	popular
actor	actor	actor
was	was	wa
joined	join	joined
on	on	on
the	the	the
stage	stage	stage
at	at	at
Woolsey	woolsey	Woolsey
Hall	hall	Hall
by	by	by
Kerry	kerri	Kerry
the	the	the
2004	2004	2004
Democratic	democrat	Democratic
presidential	presidenti	presidential
nominee	nomine	nominee
who	who	who
lost	lost	lost
to	to	to
incumbent	incumb	incumbent
President	presid	President
George	georg	George
W	w	W
Bush	bush	Bush
but	but	but
was	was	wa
Secretary	secretari	Secretary
of	of	of
State	state	State
from	from	from
2013	2013	2013
-2017	-2017	-2017
An	an	An
enthusiastic	enthusiast	enthusiastic
crowd	crowd	crowd
filled	fill	filled
the	the	the
2	2	2
650	650	650
seats	seat	seat
of	of	of
the	the	the
old	old	old
hall	hall	hall
including	includ	including
the	the	the
balconies	balconi	balcony
The	the	The
event	event	event
climaxed	climax	climaxed
a	a	a
two	two	two
-day	-day	-day
climate	climat	climate
change	chang	change
conference	confer	conference
hosted	host	hosted
by	by	by
the	the	the
Kerry	kerri	Kerry
Initiative	initi	Initiative
that	that	that
addresses	address	address
global	global	global
challenges	challeng	challenge
DeCaprio	decaprio	DeCaprio
donated	donat	donated
20	20	20
million	million	million
to	to	to
the	the	the
cause	caus	cause
Leonardo	leonardo	Leonardo
DiCaprio	dicaprio	DiCaprio
just	just	just
donated	donat	donated
a	a	a
20	20	20
million	million	million
grant	grant	grant
to	to	to
help	help	help
combat	combat	combat
climate	climat	climate
change	chang	change
Tuesday	tuesday	Tuesday
evening	even	evening
during	dure	during
the	the	the
speech	speech	speech
at	at	at
Yale	yale	Yale
University	univers	University
We	we	We
must	must	must
demand	demand	demand
that	that	that
politicians	politician	politician
accept	accept	accept
climate	climat	climate
science	scienc	science
and	and	and
make	make	make
bold	bold	bold
commitments	commit	commitment
before	befor	before
it	it	it
is	is	is
too	too	too
late	late	late
I	i	I
still	still	still
believe	believ	believe
that	that	that
the	the	the
United	unit	United
States	state	States
has	has	ha
the	the	the
potential	potenti	potential
to	to	to
lead	lead	lead
the	the	the
world	world	world
on	on	on
this	this	this
issue	issu	issue
DiCaprio	dicaprio	DiCaprio
said	said	said
We	we	We
can	can	can
only	onli	only
hope	hope	hope
that	that	that
the	the	the
President	presid	President
begins	begin	begin
to	to	to
see	see	see
it	it	it
too	too	too
before	befor	before
it	it	it
is	is	is
too	too	too
late	late	late
