Token	Stem	Lemma
In	in	In
1992	1992	1992
the	the	the
Vatican	vatican	Vatican
under	under	under
Pope	pope	Pope
John	john	John
Paul	paul	Paul
II	ii	II
published	publish	published
the	the	the
Catechism	catech	Catechism
of	of	of
the	the	the
Catholic	cathol	Catholic
Church	church	Church
which	which	which
stated	state	stated
among	among	among
many	mani	many
other	other	other
things	thing	thing
that	that	that
homosexual	homosexu	homosexual
tendencies	tendenc	tendency
are	are	are
objectively	object	objectively
disordered	disord	disordered
One	one	One
of	of	of
the	the	the
principal	princip	principal
theologians	theologian	theologian
who	who	who
shaped	shape	shaped
the	the	the
document	document	document
was	was	wa
Cardinal	cardin	Cardinal
Joseph	joseph	Joseph
Ratzinger	ratzing	Ratzinger
who	who	who
would	would	would
succeed	succeed	succeed
John	john	John
Paul	paul	Paul
II	ii	II
as	as	a
Pope	pope	Pope
Benedict	benedict	Benedict
XVI	xvi	XVI
He	he	He
too	too	too
would	would	would
take	take	take
a	a	a
hard	hard	hard
-line	-line	-line
stance	stanc	stance
against	against	against
homosexuality	homosexu	homosexuality
Two	two	Two
decades	decad	decade
later	later	later
Pope	pope	Pope
Francis	franci	Francis
has	has	ha
signaled	signal	signaled
what	what	what
many	mani	many
believe	believ	believe
to	to	to
be	be	be
a	a	a
softening	soften	softening
on	on	on
the	the	the
matter	matter	matter
In	in	In
2013	2013	2013
when	when	when
asked	ask	asked
about	about	about
gay	gay	gay
priests	priest	priest
he	he	he
famously	famous	famously
replied	repli	replied
Who	who	Who
am	am	am
I	i	I
to	to	to
judge	judg	judge
He	he	He
has	has	ha
continued	continu	continued
to	to	to
call	call	call
for	for	for
the	the	the
Catholic	cathol	Catholic
Church	church	Church
to	to	to
treat	treat	treat
LGBT	lgbt	LGBT
people	peopl	people
with	with	with
dignity	digniti	dignity
and	and	and
respect	respect	respect
and	and	and
to	to	to
fight	fight	fight
discrimination	discrimin	discrimination
against	against	against
sexual	sexual	sexual
minorities	minor	minority
RNSFrom	rnsfrom	RNSFrom
the	the	the
Milwaukee	milwauke	Milwaukee
Journal	journal	Journal
Sentinel	sentinel	Sentinel
The	the	The
Rev	rev	Rev
Gregory	gregori	Gregory
Greiten	greiten	Greiten
told	told	told
his	his	his
congregation	congreg	congregation
Sunday	sunday	Sunday
I	i	I
am	am	am
Greg	greg	Greg
I	i	I
am	am	am
a	a	a
Roman	roman	Roman
Catholic	cathol	Catholic
priest	priest	priest
And	and	And
yes	yes	yes
I	i	I
am	am	am
gay	gay	gay
The	the	The
priest	priest	priest
in	in	in
the	the	the
Milwaukee	milwauke	Milwaukee
Archdiocese	archdioces	Archdiocese
serves	serv	serf
as	as	a
the	the	the
pastor	pastor	pastor
of	of	of
St	st	St
Bernadette	bernadett	Bernadette
Parish	parish	Parish
On	on	On
Monday	monday	Monday
he	he	he
came	came	came
out	out	out
to	to	to
the	the	the
rest	rest	rest
of	of	of
the	the	the
world	world	world
with	with	with
a	a	a
column	column	column
in	in	in
the	the	the
National	nation	National
Catholic	cathol	Catholic
Reporter	report	Reporter
He	he	He
received	receiv	received
a	a	a
standing	stand	standing
ovation	ovat	ovation
from	from	from
his	his	his
parishioners	parishion	parishioner
when	when	when
he	he	he
made	made	made
his	his	his
announcement	announc	announcement
before	befor	before
the	the	the
column	column	column
s	s	s
publication	public	publication
Greiten	greiten	Greiten
said	said	said
he	he	he
was	was	wa
breaking	break	breaking
the	the	the
silence	silenc	silence
of	of	of
gay	gay	gay
men	men	men
in	in	in
the	the	the
clergy	clergi	clergy
so	so	so
he	he	he
could	could	could
reclaim	reclaim	reclaim
his	his	his
own	own	own
voice	voic	voice
While	while	While
it	it	it
is	is	is
established	establish	established
that	that	that
there	there	there
are	are	are
gay	gay	gay
men	men	men
who	who	who
serve	serv	serve
as	as	a
priests	priest	priest
it	it	it
is	is	is
rare	rare	rare
for	for	for
a	a	a
priest	priest	priest
to	to	to
come	come	come
out	out	out
to	to	to
his	his	his
congregation	congreg	congregation
in	in	in
this	this	this
way	way	way
Greiten	greiten	Greiten
shares	share	share
an	an	an
estimate	estim	estimate
in	in	in
his	his	his
article	articl	article
that	that	that
there	there	there
are	are	are
between	between	between
8	8	8
554	554	554
and	and	and
21	21	21
571	571	571
gay	gay	gay
Catholic	cathol	Catholic
priests	priest	priest
in	in	in
the	the	the
United	unit	United
States	state	States
from	from	from
The	the	The
Changing	chang	Changing
Face	face	Face
of	of	of
the	the	the
Priesthood	priesthood	Priesthood
Church	church	Church
theology	theolog	theology
teaches	teach	teach
that	that	that
acting	act	acting
upon	upon	upon
homosexuality	homosexu	homosexuality
is	is	is
a	a	a
sin	sin	sin
In	in	In
announcing	announc	announcing
his	his	his
identity	ident	identity
as	as	a
a	a	a
gay	gay	gay
man	man	man
Greiten	greiten	Greiten
chastised	chastis	chastised
the	the	the
Catholic	cathol	Catholic
Church	church	Church
for	for	for
its	it	it
stance	stanc	stance
on	on	on
homosexuality	homosexu	homosexuality
He	he	He
wrote	wrote	wrote
By	by	By
choosing	choos	choosing
to	to	to
enforce	enforc	enforce
silence	silenc	silence
the	the	the
institutional	institut	institutional
church	church	church
pretends	pretend	pretend
that	that	that
gay	gay	gay
priests	priest	priest
and	and	and
religious	religi	religious
do	do	do
not	not	not
really	realli	really
exist	exist	exist
Because	becaus	Because
of	of	of
this	this	this
there	there	there
are	are	are
no	no	no
authentic	authent	authentic
role	role	role
models	model	model
of	of	of
healthy	healthi	healthy
well	well	well
-balanced	-balanc	-balanced
gay	gay	gay
celibate	celib	celibate
priests	priest	priest
to	to	to
be	be	be
an	an	an
example	exampl	example
for	for	for
those	those	those
young	young	young
and	and	and
old	old	old
who	who	who
are	are	are
struggling	struggl	struggling
to	to	to
come	come	come
to	to	to
terms	term	term
with	with	with
their	their	their
sexual	sexual	sexual
orientation	orient	orientation
This	this	This
only	onli	only
perpetuates	perpetu	perpetuates
the	the	the
toxic	toxic	toxic
shaming	shame	shaming
and	and	and
systemic	system	systemic
secrecy	secreci	secrecy
NYP	nyp	NYP
-Greiten	-greiten	-Greiten
wrote	wrote	wrote
that	that	that
has	has	ha
decided	decid	decided
to	to	to
stand	stand	stand
with	with	with
the	the	the
few	few	few
courageous	courag	courageous
priests	priest	priest
who	who	who
have	have	have
taken	taken	taken
the	the	the
risk	risk	risk
to	to	to
come	come	come
out	out	out
of	of	of
the	the	the
shadows	shadow	shadow
and	and	and
have	have	have
chosen	chosen	chosen
to	to	to
live	live	live
in	in	in
truth	truth	truth
and	and	and
authenticity	authent	authenticity
The	the	The
church	church	church
s	s	s
silent	silent	silent
stance	stanc	stance
on	on	on
gay	gay	gay
priests	priest	priest
perpetuates	perpetu	perpetuates
toxic	toxic	toxic
shaming	shame	shaming
and	and	and
systematic	systemat	systematic
secrecy	secreci	secrecy
Greiten	greiten	Greiten
wrote	wrote	wrote
The	the	The
church	church	church
needs	need	need
healthy	healthi	healthy
role	role	role
models	model	model
for	for	for
priests	priest	priest
who	who	who
are	are	are
struggling	struggl	struggling
to	to	to
come	come	come
to	to	to
terms	term	term
with	with	with
their	their	their
sexual	sexual	sexual
orientation	orient	orientation
he	he	he
said	said	said
Greiten	greiten	Greiten
met	met	met
with	with	with
Milwaukee	milwauke	Milwaukee
Archbishop	archbishop	Archbishop
Jerome	jerom	Jerome
Listecki	listecki	Listecki
before	befor	before
coming	come	coming
out	out	out
according	accord	according
to	to	to
an	an	an
archdiocese	archdioces	archdiocese
spokeswoman	spokeswoman	spokeswoman
We	we	We
support	support	support
Father	father	Father
Greiten	greiten	Greiten
in	in	in
his	his	his
own	own	own
personal	person	personal
journey	journey	journey
and	and	and
telling	tell	telling
his	his	his
story	stori	story
of	of	of
coming	come	coming
to	to	to
understand	understand	understand
and	and	and
live	live	live
with	with	with
his	his	his
sexual	sexual	sexual
orientation	orient	orientation
Listecki	listecki	Listecki
said	said	said
in	in	in
a	a	a
statement	statement	statement
Monday	monday	Monday
As	as	As
the	the	the
Church	church	Church
teaches	teach	teach
those	those	those
with	with	with
same	same	same
-sex	-sex	-sex
attraction	attract	attraction
must	must	must
be	be	be
treated	treat	treated
with	with	with
understanding	understand	understanding
and	and	and
compassion	compass	compassion
