Token	Stem	Lemma
The	the	The
United	unit	United
States	state	States
just	just	just
experienced	experienc	experienced
its	it	it
worst	worst	worst
mass	mass	mass
shooting	shoot	shooting
in	in	in
history	histori	history
Fifty	fifti	Fifty
members	member	member
of	of	of
the	the	the
LGBT	lgbt	LGBT
community	communiti	community
were	were	were
gunned	gun	gunned
down	down	down
in	in	in
a	a	a
gay	gay	gay
nightclub	nightclub	nightclub
in	in	in
Orland0	orland0	Orland0
Florida	florida	Florida
while	while	while
53	53	53
more	more	more
were	were	were
taken	taken	taken
to	to	to
the	the	the
hospital	hospit	hospital
many	mani	many
with	with	with
life	life	life
threatening	threaten	threatening
injuries	injuri	injury
The	the	The
assailant	assail	assailant
a	a	a
Muslim	muslim	Muslim
man	man	man
yielding	yield	yielding
an	an	an
AR	ar	AR
-15	-15	-15
assault	assault	assault
rifle	rifl	rifle
was	was	wa
allegedly	alleg	allegedly
according	accord	according
to	to	to
his	his	his
father	father	father
incensed	incens	incensed
after	after	after
seeing	see	seeing
two	two	two
men	men	men
kiss	kiss	kiss
and	and	and
a	a	a
rage	rage	rage
brewed	brew	brewed
inside	insid	inside
him	him	him
And	and	And
now	now	now
that	that	that
the	the	the
carnage	carnag	carnage
is	is	is
over	over	over
millions	million	million
have	have	have
offered	offer	offered
their	their	their
thoughts	thought	thought
and	and	and
prayers	prayer	prayer
Included	includ	Included
in	in	in
those	those	those
thoughts	thought	thought
and	and	and
prayers	prayer	prayer
are	are	are
the	the	the
phony	phoni	phony
and	and	and
hackneyed	hackney	hackneyed
prayers	prayer	prayer
from	from	from
the	the	the
very	veri	very
people	peopl	people
who	who	who
99	99	99
percent	percent	percent
of	of	of
the	the	the
time	time	time
side	side	side
with	with	with
guns	gun	gun
over	over	over
people	peopl	people
s	s	s
lives	live	life
Republicans	republican	Republicans
From	from	From
Senators	senat	Senators
to	to	to
Governors	governor	Governors
to	to	to
members	member	member
of	of	of
the	the	the
House	hous	House
the	the	the
same	same	same
people	peopl	people
who	who	who
voted	vote	voted
against	against	against
LGBT	lgbt	LGBT
equality	equal	equality
and	and	and
for	for	for
near	near	near
total	total	total
gun	gun	gun
rights	right	right
Republicans	republican	Republicans
offered	offer	offered
their	their	their
thoughts	thought	thought
to	to	to
the	the	the
victims	victim	victim
and	and	and
their	their	their
families	famili	family
But	but	But
the	the	the
deputy	deputi	deputy
director	director	director
of	of	of
the	the	the
Center	center	Center
for	for	for
American	american	American
Progress	progress	Progress
Action	action	Action
Fund	fund	Fund
Igor	igor	Igor
Volsky	volski	Volsky
reminded	remind	reminded
the	the	the
people	peopl	people
why	whi	why
the	the	the
GOP	gop	GOP
s	s	s
thoughts	thought	thought
and	and	and
prayers	prayer	prayer
are	are	are
just	just	just
that	that	that
and	and	and
nothing	noth	nothing
else	els	else
We	we	We
pray	pray	pray
you	you	you
will	will	will
have	have	have
the	the	the
courage	courag	courage
to	to	to
stand	stand	stand
up	up	up
to	to	to
@NRA	@nra	@NRA
and	and	and
start	start	start
national	nation	national
conversation	convers	conversation
about	about	about
limiting	limit	limiting
access	access	access
to	to	to
guns	gun	gun
https://t.co/aEq1YJw3pd	https://t.co/aeq1yjw3pd	https://t.co/aEq1YJw3pd
igorvolsky	igorvolski	igorvolsky
@igorvolsky	@igorvolski	@igorvolsky
June	june	June
12	12	12
2016	2016	2016
Sen	sen	Sen
@TomCottonAR	@tomcottonar	@TomCottonAR
received	receiv	received
2	2	2
581	581	581
794	794	794
in	in	in
expenditures	expenditur	expenditure
from	from	from
NRA	nra	NRA
so	so	so
he	he	he
voted	vote	voted
against	against	against
closing	close	closing
terror	terror	terror
gap	gap	gap
back	back	back
in	in	in
Dec	dec	Dec
https://t.co/XEOVJHjL5d	https://t.co/xeovjhjl5d	https://t.co/XEOVJHjL5d
igorvolsky	igorvolski	igorvolsky
@igorvolsky	@igorvolski	@igorvolsky
June	june	June
12	12	12
2016	2016	2016
@SenCapito	@sencapito	@SenCapito
go	go	go
94	94	94
261	261	261
in	in	in
expenditures	expenditur	expenditure
from	from	from
@NRA	@nra	@NRA
so	so	so
she	she	she
voted	vote	voted
against	against	against
bill	bill	bill
denying	deni	denying
guns	gun	gun
to	to	to
people	peopl	people
on	on	on
terror	terror	terror
list	list	list
https://t.co/YalqnQ5w7R	https://t.co/yalqnq5w7r	https://t.co/YalqnQ5w7R
igorvolsky	igorvolski	igorvolsky
@igorvolsky	@igorvolski	@igorvolsky
June	june	June
12	12	12
2016	2016	2016
@NRA	@nra	@NRA
dumped	dump	dumped
922K	922k	922K
into	into	into
McConnell	mcconnel	McConnell
s	s	s
re	re	re
-elect	-elect	-elect
so	so	so
he	he	he
voted	vote	voted
against	against	against
stopping	stop	stopping
people	peopl	people
on	on	on
terror	terror	terror
list	list	list
from	from	from
buying	buy	buying
guns	gun	gun
https://t.co/W9dVwBZ959	https://t.co/w9dvwbz959	https://t.co/W9dVwBZ959
igorvolsky	igorvolski	igorvolsky
@igorvolsky	@igorvolski	@igorvolsky
June	june	June
12	12	12
2016Terrorists	2016terrorist	2016Terrorists
urge	urg	urge
followers	follow	follower
to	to	to
buy	buy	buy
guns	gun	gun
in	in	in
US	us	US
https://t.co/VlFf7wX2TA	https://t.co/vlff7wx2ta	https://t.co/VlFf7wX2TA
@JerryMoran	@jerrymoran	@JerryMoran
voted	vote	voted
2keep	2keep	2keep
FBI	fbi	FBI
from	from	from
stopping	stop	stopping
them	them	them
https://t.co/URFLZ3Nkh6	https://t.co/urflz3nkh6	https://t.co/URFLZ3Nkh6
igorvolsky	igorvolski	igorvolsky
@igorvolsky	@igorvolski	@igorvolsky
June	june	June
12	12	12
2016	2016	2016
@SenBobCorker	@senbobcork	@SenBobCorker
received	receiv	received
5	5	5
929	929	929
in	in	in
expenditures	expenditur	expenditure
from	from	from
@NRA	@nra	@NRA
and	and	and
in	in	in
Dec	dec	Dec
voted	vote	voted
against	against	against
bill	bill	bill
to	to	to
deny	deni	deny
terrorists	terrorist	terrorist
guns	gun	gun
https://t.co/RrJvEyYgy9	https://t.co/rrjveyygy9	https://t.co/RrJvEyYgy9
igorvolsky	igorvolski	igorvolsky
@igorvolsky	@igorvolski	@igorvolsky
June	june	June
12	12	12
2016Heartbreaking	2016heartbreak	2016Heartbreaking
that	that	that
you	you	you
took	took	took
7	7	7
500	500	500
from	from	from
@NRA	@nra	@NRA
and	and	and
now	now	now
won	won	won
t	t	t
stand	stand	stand
up	up	up
to	to	to
their	their	their
opposition	opposit	opposition
of	of	of
all	all	all
sensible	sensibl	sensible
gun	gun	gun
laws	law	law
https://t.co/w1rXF7O0tN	https://t.co/w1rxf7o0tn	https://t.co/w1rXF7O0tN
igorvolsky	igorvolski	igorvolsky
@igorvolsky	@igorvolski	@igorvolsky
June	june	June
12	12	12
2016	2016	2016
@SenPatRoberts	@senpatrobert	@SenPatRoberts
got	got	got
322	322	322
453	453	453
in	in	in
expenditures	expenditur	expenditure
from	from	from
@NRA	@nra	@NRA
so	so	so
his	his	his
response	respons	response
to	to	to
biggest	biggest	biggest
mass	mass	mass
shooting	shoot	shooting
will	will	will
be	be	be
this	this	this
tweet	tweet	tweet
https://t.co/sYx4C8UqbS	https://t.co/syx4c8uqb	https://t.co/sYx4C8UqbS
igorvolsky	igorvolski	igorvolsky
@igorvolsky	@igorvolski	@igorvolsky
June	june	June
12	12	12
2016	2016	2016
@RepReneeEllmers	@repreneeellm	@RepReneeEllmers
got	got	got
2K	2k	2K
from	from	from
@NRA	@nra	@NRA
during	dure	during
2014	2014	2014
election	elect	election
cycle	cycl	cycle
to	to	to
reduce	reduc	reduce
gun	gun	gun
violence	violenc	violence
using	use	using
her	her	her
#ThoughtsAndPrayers	#thoughtsandpray	#ThoughtsAndPrayers
https://t.co/vkm28hnJdL	https://t.co/vkm28hnjdl	https://t.co/vkm28hnJdL
igorvolsky	igorvolski	igorvolsky
@igorvolsky	@igorvolski	@igorvolsky
June	june	June
12	12	12
2016	2016	2016
Also	also	Also
devastating	devast	devastating
you	you	you
took	took	took
26K	26k	26K
in	in	in
contributions	contribut	contribution
from	from	from
pro	pro	pro
-gun	-gun	-gun
groups	group	group
now	now	now
won	won	won
t	t	t
do	do	do
anything	anyth	anything
to	to	to
prevent	prevent	prevent
un	un	un
violence	violenc	violence
https://t.co/h7iB7XG0Na	https://t.co/h7ib7xg0na	https://t.co/h7iB7XG0Na
igorvolsky	igorvolski	igorvolsky
@igorvolsky	@igorvolski	@igorvolsky
June	june	June
12	12	12
2016	2016	2016
@KellyAyotte	@kellyayott	@KellyAyotte
voted	vote	voted
against	against	against
expanding	expand	expanding
background	background	background
checks	check	check
after	after	after
Newtown	newtown	Newtown
Now	now	Now
she	she	she
s	s	s
back	back	back
to	to	to
just	just	just
thinking	think	thinking
praying	pray	praying
https://t.co/7ofKPwholg	https://t.co/7ofkpwholg	https://t.co/7ofKPwholg
igorvolsky	igorvolski	igorvolsky
@igorvolsky	@igorvolski	@igorvolsky
June	june	June
12	12	12
2016	2016	2016
Sen	sen	Sen
@JohnCornyn	@johncornyn	@JohnCornyn
got	got	got
15	15	15
909	909	909
in	in	in
expenditures	expenditur	expenditure
from	from	from
@NRA	@nra	@NRA
so	so	so
voted	vote	voted
against	against	against
measure	measur	measure
restricting	restrict	restricting
guns	gun	gun
to	to	to
terrorists	terrorist	terrorist
in	in	in
Dec	dec	Dec
https://t.co/3ObobdOMKT	https://t.co/3obobdomkt	https://t.co/3ObobdOMKT
igorvolsky	igorvolski	igorvolsky
@igorvolsky	@igorvolski	@igorvolsky
June	june	June
12	12	12
2016	2016	2016
No	no	No
one	one	one
is	is	is
believing	believ	believing
the	the	the
GOP	gop	GOP
or	or	or
their	their	their
crocodile	crocodil	crocodile
tears	tear	tear
Thoughts	thought	Thoughts
and	and	and
prayers	prayer	prayer
mean	mean	mean
nothing	noth	nothing
if	if	if
you	you	you
aren	aren	aren
t	t	t
willing	will	willing
to	to	to
change	chang	change
the	the	the
system	system	system
Senate	senat	Senate
Republicans	republican	Republicans
allowed	allow	allowed
people	peopl	people
on	on	on
terrorist	terrorist	terrorist
watchlists	watchlist	watchlists
to	to	to
have	have	have
guns	gun	gun
The	the	The
Orlando	orlando	Orlando
shooter	shooter	shooter
was	was	wa
on	on	on
such	such	such
a	a	a
list	list	list
Republicans	republican	Republicans
cannot	cannot	cannot
be	be	be
taken	taken	taken
seriously	serious	seriously
and	and	and
their	their	their
thoughts	thought	thought
are	are	are
empty	empti	empty
and	and	and
their	their	their
prayers	prayer	prayer
mean	mean	mean
nothing	noth	nothing
Featured	featur	Featured
image	imag	image
via	via	via
Ethan	ethan	Ethan
Miller	miller	Miller
Getty	getti	Getty
Images	imag	Images
