Donald	donald	Donald
Trump	trump	Trump
just	just	just
got	got	got
owned	own	owned
.	.	.
On	on	On
Monday	monday	Monday
,	,	,
the	the	the
Congressional	congression	Congressional
Budget	budget	Budget
Office	offic	Office
graded	grade	graded
the	the	the
GOP	gop	GOP
healthcare	healthcar	healthcare
bill	bill	bill
that	that	that
they	they	they
dubiously	dubious	dubiously
named	name	named
the	the	the
American	american	American
Healthcare	healthcar	Healthcare
Act	act	Act
.	.	.

And	and	And
the	the	the
results	result	result
were	were	were
not	not	not
good	good	good
at	at	at
all	all	all
.	.	.
Despite	despit	Despite
Trump	trump	Trump
calling	call	calling
the	the	the
bill	bill	bill
wonderful	wonder	wonderful
and	and	and
claiming	claim	claiming
that	that	that
everybody	everybodi	everybody
in	in	in
America	america	America
will	will	will
have	have	have
health	health	health
insurance	insur	insurance
coverage	coverag	coverage
,	,	,
the	the	the
CBO	cbo	CBO
pointed	point	pointed
out	out	out
that	that	that
the	the	the
bill	bill	bill
would	would	would
cause	caus	cause
24	24	24
million	million	million
Americans	american	Americans
to	to	to
lose	lose	lose
their	their	their
healthcare	healthcar	healthcare
and	and	and
would	would	would
make	make	make
the	the	the
price	price	price
of	of	of
healthcare	healthcar	healthcare
skyrocket	skyrocket	skyrocket
.	.	.
Of	of	Of
course	cours	course
,	,	,
Trump	trump	Trump
administration	administr	administration
officials	offici	official
immediately	immedi	immediately
attacked	attack	attacked
the	the	the
CBO	cbo	CBO
report	report	report
.	.	.

We	we	We
disagree	disagre	disagree
strenuously	strenuous	strenuously
with	with	with
the	the	the
report	report	report
that	that	that
was	was	wa
put	put	put
out	out	out
,	,	,
Health	health	Health
and	and	and
Human	human	Human
Services	servic	Services
Secretary	secretari	Secretary
Tom	tom	Tom
Price	price	Price
said	said	said
.	.	.

It	it	It
s	s	s
just	just	just
not	not	not
believable	believ	believable
,	,	,
is	is	is
what	what	what
we	we	we
would	would	would
suggest	suggest	suggest
,	,	,
Price	price	Price
continued	continu	continued
,	,	,
insisting	insist	insisting
that	that	that
the	the	the
GOP	gop	GOP
healthcare	healthcar	healthcare
plan	plan	plan
will	will	will
cover	cover	cover
more	more	more
people	peopl	people
and	and	and
make	make	make
healthcare	healthcar	healthcare
more	more	more
affordable	afford	affordable
.	.	.
Trump	trump	Trump
s	s	s
Office	offic	Office
of	of	of
Management	manag	Management
and	and	and
Budget	budget	Budget
Director	director	Director
Mick	mick	Mick
Mulvaney	mulvaney	Mulvaney
also	also	also
dismissed	dismiss	dismissed
the	the	the
report	report	report
and	and	and
attacked	attack	attacked
the	the	the
CBO	cbo	CBO
.	.	.

This	this	This
is	is	is
exactly	exact	exactly
what	what	what
we	we	we
thought	thought	thought
the	the	the
CBO	cbo	CBO
would	would	would
come	come	come
forth	forth	forth
with	with	with
,	,	,
he	he	he
said	said	said
.	.	.

They	they	They
re	re	re
terrible	terribl	terrible
at	at	at
counting	count	counting
coverage	coverag	coverage
.	.	.

The	the	The
CBO	cbo	CBO
report	report	report
is	is	is
full	full	full
of	of	of
errors	error	error
not	not	not
errors	error	error
,	,	,
they	they	they
re	re	re
just	just	just
bad	bad	bad
assumptions	assumpt	assumption
like	like	like
that	that	that
.	.	.

It	it	It
s	s	s
the	the	the
only	onli	only
way	way	way
you	you	you
can	can	can
get	get	get
to	to	to
these	these	these
bizarre	bizarr	bizarre
numbers	number	number
.	.	.

The	the	The
reaction	reaction	reaction
from	from	from
Trump	trump	Trump
s	s	s
administration	administr	administration
was	was	wa
predictable	predict	predictable
,	,	,
and	and	and
Oxford	oxford	Oxford
Fellow	fellow	Fellow
Brian	brian	Brian
Klaas	klaa	Klaas
brilliantly	brilliant	brilliantly
prepared	prepar	prepared
for	for	for
it	it	it
by	by	by
pointing	point	pointing
out	out	out
at	at	at
least	least	least
13	13	13
instances	instanc	instance
where	where	where
Trump	trump	Trump
used	use	used
CBO	cbo	CBO
reports	report	report
to	to	to
attack	attack	attack
President	presid	President
Obama	obama	Obama
.	.	.
Trump	trump	Trump
s	s	s
team	team	team
will	will	will
try	tri	try
to	to	to
discredit	discredit	discredit
the	the	the
CBO	cbo	CBO
assessment	assess	assessment
of	of	of
its	it	it
health	health	health
care	care	care
bill	bill	bill
this	this	this
week	week	week
.	.	.
Here	here	Here
are	are	are
13x	13x	13x
he	he	he
used	use	used
CBO	cbo	CBO
estimates	estim	estimate
to	to	to
attack	attack	attack
Obama	obama	Obama
pic.twitter.com/bAEyxubnXv	pic.twitter.com/baeyxubnxv	pic.twitter.com/bAEyxubnXv
Brian	brian	Brian
Klaas	klaa	Klaas
@brianklaas	@brianklaa	@brianklaas
March	march	March
13	13	13
,	,	,
2017You	2017you	2017You
know	know	know
,	,	,
because	becaus	because
Trump	trump	Trump
is	is	is
a	a	a
hypocrite	hypocrit	hypocrite
.	.	.
And	and	And
Trump	trump	Trump
can	can	can
t	t	t
say	say	say
that	that	that
the	the	the
CBO	cbo	CBO
is	is	is
wrong	wrong	wrong
just	just	just
because	becaus	because
it	it	it
gave	gave	gave
him	him	him
a	a	a
report	report	report
he	he	he
doesn	doesn	doesn
t	t	t
like	like	like
.	.	.
As	as	As
it	it	it
turns	turn	turn
out	out	out
,	,	,
Trump	trump	Trump
s	s	s
Health	health	Health
and	and	and
Human	human	Human
Services	servic	Services
Secretary	secretari	Secretary
Tom	tom	Tom
Price	price	Price
and	and	and
his	his	his
Republican	republican	Republican
colleagues	colleagu	colleague
in	in	in
Congress	congress	Congress
picked	pick	picked
the	the	the
official	offici	official
who	who	who
currently	current	currently
runs	run	run
the	the	the
Congressional	congression	Congressional
Budget	budget	Budget
Office	offic	Office
.	.	.
The	the	The
CBO	cbo	CBO
is	is	is
the	the	the
trusted	trust	trusted
expert	expert	expert
;	;	;
it	it	it
is	is	is
led	led	led
by	by	by
a	a	a
Republican	republican	Republican
.	.	.

Price	price	Price
helped	help	helped
pick	pick	pick
the	the	the
director	director	director
.	.	.

And	and	And
Trump	trump	Trump
used	use	used
CBO	cbo	CBO
stats	stat	stats
13x	13x	13x
to	to	to
attack	attack	attack
Obama	obama	Obama
.	.	.

https://t.co/QMdy3fLEfq	https://t.co/qmdy3flefq	https://t.co/QMdy3fLEfq
