Token	Stem	Lemma
Who	who	Who
s	s	s
Ready	readi	Ready
For	for	For
Hillary	hillari	Hillary
Among	among	Among
the	the	the
thousands	thousand	thousand
more	more	more
Hillary	hillari	Hillary
Clinton	clinton	Clinton
s	s	s
emails	email	email
that	that	that
have	have	have
been	been	been
released	releas	released
are	are	are
ones	one	one
exchanged	exchang	exchanged
with	with	with
her	her	her
top	top	top
aide	aid	aide
that	that	that
may	may	may
just	just	just
add	add	add
to	to	to
the	the	the
dilemma	dilemma	dilemma
facing	face	facing
the	the	the
2016	2016	2016
Democratic	democrat	Democratic
Presidential	presidenti	Presidential
candidate	candid	candidate
Among	among	Among
the	the	the
latest	latest	latest
batch	batch	batch
are	are	are
emails	email	email
from	from	from
her	her	her
adviser	advis	adviser
Sidney	sidney	Sidney
Blumenthal	blumenth	Blumenthal
On	on	On
December	decemb	December
6	6	6
2010	2010	2010
he	he	he
sent	sent	sent
her	her	her
an	an	an
email	email	email
including	includ	including
a	a	a
link	link	link
to	to	to
a	a	a
news	news	news
story	stori	story
with	with	with
the	the	the
headline	headlin	headline
U	u	U
S	s	S
Orders	order	Orders
Diplomats	diplomat	Diplomats
to	to	to
Stop	stop	Stop
Telling	tell	Telling
Truth	truth	Truth
Clinton	clinton	Clinton
replies	repli	reply
Sounds	sound	Sounds
like	like	like
a	a	a
good	good	good
idea	idea	idea
The	the	The
emails	email	email
also	also	also
reveal	reveal	reveal
that	that	that
Blumenthal	blumenth	Blumenthal
felt	felt	felt
the	the	the
former	former	former
Secretary	secretari	Secretary
of	of	of
State	state	State
was	was	wa
vindicated	vindic	vindicated
over	over	over
the	the	the
Libyan	libyan	Libyan
uprising	upris	uprising
even	even	even
though	though	though
the	the	the
Benghazi	benghazi	Benghazi
scandal	scandal	scandal
was	was	wa
still	still	still
to	to	to
come	come	come
Blumenthal	blumenth	Blumenthal
told	told	told
her	her	her
in	in	in
August	august	August
2011	2011	2011
she	she	she
had	had	had
to	to	to
go	go	go
on	on	on
camera	camera	camera
to	to	to
announce	announc	announce
the	the	the
successful	success	successful
strategy	strategi	strategy
when	when	when
rebels	rebel	rebel
took	took	took
control	control	control
of	of	of
the	the	the
country	countri	country
He	he	He
told	told	told
her	her	her
to	to	to
speak	speak	speak
to	to	to
the	the	the
media	media	medium
even	even	even
if	if	if
it	it	it
meant	meant	meant
giving	give	giving
a	a	a
speech	speech	speech
from	from	from
the	the	the
driveway	driveway	driveway
of	of	of
her	her	her
holiday	holiday	holiday
home	home	home
in	in	in
The	the	The
Hamptons	hampton	Hamptons
Blumenthal	blumenth	Blumenthal
wrote	wrote	wrote
First	first	First
brava	brava	brava
This	this	This
is	is	is
a	a	a
historic	histor	historic
moment	moment	moment
and	and	and
you	you	you
will	will	will
be	be	be
credited	credit	credited
for	for	for
realizing	realiz	realizing
it	it	it
When	when	When
Qaddafi	qaddafi	Qaddafi
himself	himself	himself
is	is	is
finally	final	finally
removed	remov	removed
you	you	you
should	should	should
of	of	of
course	cours	course
make	make	make
a	a	a
public	public	public
statement	statement	statement
before	befor	before
the	the	the
cameras	camera	camera
wherever	wherev	wherever
you	you	you
are	are	are
even	even	even
in	in	in
the	the	the
driveway	driveway	driveway
of	of	of
your	your	your
vacation	vacat	vacation
house	hous	house
You	you	You
must	must	must
go	go	go
on	on	on
camera	camera	camera
You	you	You
must	must	must
establish	establish	establish
yourself	yourself	yourself
in	in	in
the	the	the
historical	histor	historical
record	record	record
at	at	at
this	this	this
moment	moment	moment
The	the	The
most	most	most
important	import	important
phrase	phrase	phrase
is	is	is
successful	success	successful
strategy	strategi	strategy
But	but	But
in	in	in
hindsight	hindsight	hindsight
such	such	such
vindication	vindic	vindication
never	never	never
materialized	materi	materialized
In	in	In
fact	fact	fact
Benghazi	benghazi	Benghazi
has	has	ha
become	becom	become
the	the	the
second	second	second
biggest	biggest	biggest
headache	headach	headache
for	for	for
Hillary	hillari	Hillary
Clinton	clinton	Clinton
after	after	after
Servergate	serverg	Servergate
Over	over	Over
the	the	the
following	follow	following
months	month	month
after	after	after
that	that	that
email	email	email
exchange	exchang	exchange
Libya	libya	Libya
slid	slid	slid
into	into	into
civil	civil	civil
war	war	war
and	and	and
a	a	a
year	year	year
later	later	later
US	us	US
ambassador	ambassador	ambassador
Chris	chris	Chris
Stevens	steven	Stevens
and	and	and
three	three	three
other	other	other
Americans	american	Americans
were	were	were
killed	kill	killed
when	when	when
the	the	the
American	american	American
embassy	embassi	embassy
in	in	in
Benghazi	benghazi	Benghazi
was	was	wa
overrun	overrun	overrun
by	by	by
militants	milit	militant
The	the	The
ensuing	ensu	ensuing
scandal	scandal	scandal
has	has	ha
been	been	been
an	an	an
albatross	albatross	albatross
for	for	for
the	the	the
candidate	candid	candidate
Clinton	clinton	Clinton
was	was	wa
forced	forc	forced
to	to	to
testify	testifi	testify
before	befor	before
a	a	a
House	hous	House
Committee	committe	Committee
investigating	investig	investigating
the	the	the
terror	terror	terror
attack	attack	attack
that	that	that
killed	kill	killed
ambassador	ambassador	ambassador
Stevens	steven	Stevens
and	and	and
could	could	could
still	still	still
be	be	be
recalled	recal	recalled
to	to	to
face	face	face
more	more	more
questions	question	question
Meanwhile	meanwhil	Meanwhile
Libya	libya	Libya
has	has	ha
become	becom	become
what	what	what
the	the	the
State	state	State
Department	depart	Department
has	has	ha
called	call	called
a	a	a
safe	safe	safe
haven	haven	haven
for	for	for
terrorists	terrorist	terrorist
and	and	and
a	a	a
main	main	main
launching	launch	launching
point	point	point
for	for	for
people	peopl	people
smugglers	smuggler	smuggler
sending	send	sending
migrants	migrant	migrant
to	to	to
Europe	europ	Europe
Via	via	Via
Daily	daili	Daily
Mail	mail	Mail
