Token	Stem	Lemma
About	about	About
2	2	2
000	000	000
of	of	of
the	the	the
emails	email	email
I	i	I
got	got	got
were	were	were
of	of	of
support	support	support
There	there	There
were	were	were
four	four	four
hateful	hate	hateful
so	so	so
that	that	that
s	s	s
not	not	not
even	even	even
1	1	1
percent	percent	percent
Compare	compar	Compare
that	that	that
the	the	the
the	the	the
hateful	hate	hateful
onslaught	onslaught	onslaught
of	of	of
messages	messag	message
that	that	that
Memories	memori	Memories
Pizza	pizza	Pizza
in	in	in
Indiana	indiana	Indiana
got	got	got
from	from	from
the	the	the
left	left	left
after	after	after
only	onli	only
answered	answer	answered
a	a	a
hypothetical	hypothet	hypothetical
question	question	question
about	about	about
gay	gay	gay
marriage	marriag	marriage
They	they	They
were	were	were
forced	forc	forced
to	to	to
close	close	close
down	down	down
after	after	after
death	death	death
threats	threat	threat
from	from	from
the	the	the
Gay	gay	Gay
Mafia	mafia	Mafia
yet	yet	yet
the	the	the
media	media	medium
never	never	never
bothered	bother	bothered
to	to	to
report	report	report
the	the	the
truth	truth	truth
about	about	about
this	this	this
business	busi	business
who	who	who
never	never	never
refused	refus	refused
service	servic	service
to	to	to
anyone	anyon	anyone
based	base	based
on	on	on
their	their	their
sexual	sexual	sexual
orientation	orient	orientation
We	we	We
ll	ll	ll
tell	tell	tell
you	you	you
about	about	about
this	this	this
story	stori	story
because	becaus	because
you	you	you
will	will	will
likely	like	likely
not	not	not
hear	hear	hear
about	about	about
it	it	it
in	in	in
the	the	the
mainstream	mainstream	mainstream
media	media	medium
Just	just	Just
try	tri	try
however	howev	however
to	to	to
refuse	refus	refuse
to	to	to
make	make	make
a	a	a
cake	cake	cake
for	for	for
a	a	a
gay	gay	gay
couple	coupl	couple
and	and	and
the	the	the
media	media	medium
will	will	will
descend	descend	descend
like	like	like
buzzards	buzzard	buzzard
on	on	on
a	a	a
fresh	fresh	fresh
carcass	carcass	carcass
The	the	The
Colorado	colorado	Colorado
Civil	civil	Civil
Rights	right	Rights
Division	divis	Division
has	has	ha
ruled	rule	ruled
that	that	that
a	a	a
baker	baker	baker
who	who	who
refused	refus	refused
to	to	to
make	make	make
cakes	cake	cake
with	with	with
anti	anti	anti
-gay	-gay	-gay
messages	messag	message
did	did	did
not	not	not
discriminate	discrimin	discriminate
Marjorie	marjori	Marjorie
Silva	silva	Silva
owner	owner	owner
of	of	of
Azucar	azucar	Azucar
Bakery	bakeri	Bakery
in	in	in
Denver	denver	Denver
says	say	say
she	she	she
got	got	got
the	the	the
news	news	news
on	on	on
Friday	friday	Friday
but	but	but
knows	know	know
that	that	that
Bill	bill	Bill
Jack	jack	Jack
a	a	a
Christian	christian	Christian
from	from	from
Castle	castl	Castle
Rock	rock	Rock
Colo	colo	Colo
will	will	will
likely	like	likely
appeal	appeal	appeal
the	the	the
decision	decis	decision
I	i	I
m	m	m
happy	happi	happy
that	that	that
we	we	we
were	were	were
not	not	not
just	just	just
morally	moral	morally
right	right	right
but	but	but
legally	legal	legally
right	right	right
she	she	she
said	said	said
in	in	in
an	an	an
interview	interview	interview
with	with	with
Yahoo	yahoo	Yahoo
News	news	News
Hopefully	hope	Hopefully
this	this	this
will	will	will
lead	lead	lead
to	to	to
a	a	a
better	better	better
world	world	world
where	where	where
we	we	we
are	are	are
friendly	friend	friendly
to	to	to
each	each	each
other	other	other
In	in	In
March	march	March
2014	2014	2014
Jack	jack	Jack
asked	ask	asked
Silva	silva	Silva
to	to	to
make	make	make
him	him	him
a	a	a
Bible	bibl	Bible
-shaped	-shape	-shaped
cake	cake	cake
with	with	with
anti	anti	anti
-gay	-gay	-gay
messages	messag	message
such	such	such
as	as	a
Homosexuality	homosexu	Homosexuality
is	is	is
a	a	a
detestable	detest	detestable
sin	sin	sin
Leviticus	leviticus	Leviticus
18	18	18
22	22	22
He	he	He
also	also	also
wanted	want	wanted
the	the	the
cake	cake	cake
to	to	to
include	includ	include
two	two	two
men	men	men
holding	hold	holding
hands	hand	hand
with	with	with
a	a	a
large	larg	large
X	x	X
over	over	over
them	them	them
She	she	She
agreed	agre	agreed
to	to	to
make	make	make
the	the	the
dessert	dessert	dessert
in	in	in
the	the	the
shape	shape	shape
of	of	of
a	a	a
book	book	book
but	but	but
declined	declin	declined
to	to	to
include	includ	include
the	the	the
hateful	hate	hateful
content	content	content
Silva	silva	Silva
has	has	ha
been	been	been
inundated	inund	inundated
with	with	with
messages	messag	message
of	of	of
support	support	support
from	from	from
LGBT	lgbt	LGBT
people	peopl	people
and	and	and
their	their	their
allies	alli	ally
since	sinc	since
refusing	refus	refusing
to	to	to
reproduce	reproduc	reproduce
the	the	the
homophobic	homophob	homophobic
messages	messag	message
About	about	About
2	2	2
000	000	000
of	of	of
the	the	the
emails	email	email
I	i	I
got	got	got
were	were	were
of	of	of
support	support	support
There	there	There
were	were	were
four	four	four
hateful	hate	hateful
so	so	so
that	that	that
s	s	s
not	not	not
even	even	even
1	1	1
percent	percent	percent
So	so	So
it	it	it
looks	look	look
like	like	like
humanity	human	humanity
is	is	is
going	go	going
in	in	in
the	the	the
right	right	right
direction	direct	direction
and	and	and
things	thing	thing
are	are	are
changing	chang	changing
for	for	for
good	good	good
she	she	she
said	said	said
Via	via	Via
Yahoo	yahoo	Yahoo
News	news	News
