These	these	These
social	social	social
justice	justic	justice
warriors	warrior	warrior
always	alway	always
think	think	think
they	they	they
know	know	know
what	what	what
s	s	s
best	best	best
for	for	for
you	you	you
and	and	and
everyone	everyon	everyone
else	els	else
.	.	.

Social	social	Social
justice	justic	justice
is	is	is
socialism	social	socialism
so	so	so
perhaps	perhap	perhaps
the	the	the
White	white	White
House	hous	House
press	press	press
is	is	is
correct	correct	correct
.	.	.

It	it	It
s	s	s
easy	easi	easy
to	to	to
spread	spread	spread
the	the	the
wealth	wealth	wealth
with	with	with
other	other	other
people	peopl	people
s	s	s
money	money	money
Pope	pope	Pope
Francis	franci	Francis
and	and	and
President	presid	President
Obama	obama	Obama
have	have	have
both	both	both
dedicated	dedic	dedicated
their	their	their
lives	live	life
to	to	to
helping	help	helping
the	the	the
less	less	le
fortunate	fortun	fortunate
,	,	,
and	and	and
that	that	that
commonality	common	commonality
will	will	will
be	be	be
central	central	central
to	to	to
their	their	their
meeting	meet	meeting
Wednesday	wednesday	Wednesday
during	dure	during
the	the	the
pope	pope	pope
s	s	s
first	first	first
visit	visit	visit
to	to	to
the	the	the
United	unit	United
States	state	States
,	,	,
a	a	a
White	white	White
House	hous	House
spokesman	spokesman	spokesman
said	said	said
hours	hour	hour
before	befor	before
Obama	obama	Obama
left	left	left
to	to	to
greet	greet	greet
the	the	the
pontiff	pontiff	pontiff
as	as	a
he	he	he
landed	land	landed
at	at	at
Andrews	andrew	Andrews
Air	air	Air
Force	forc	Force
Base	base	Base
Tuesday	tuesday	Tuesday
afternoon	afternoon	afternoon
.	.	.

Both	both	Both
men	men	men
have	have	have
talked	talk	talked
,	,	,
quite	quit	quite
publicly	public	publicly
,	,	,
about	about	about
their	their	their
commitment	commit	commitment
to	to	to
social	social	social
justice	justic	justice
,	,	,
White	white	White
House	hous	House
spokesman	spokesman	spokesman
Josh	josh	Josh
Earnest	earnest	Earnest
said	said	said
in	in	in
previewing	preview	previewing
their	their	their
Oval	oval	Oval
Office	offic	Office
meeting	meet	meeting
scheduled	schedul	scheduled
for	for	for
Wednesday	wednesday	Wednesday
morning	morn	morning
.	.	.

And	and	And
both	both	both
men	men	men
have	have	have
dedicated	dedic	dedicated
their	their	their
,	,	,
not	not	not
just	just	just
their	their	their
careers	career	career
,	,	,
but	but	but
their	their	their
lives	live	life
,	,	,
to	to	to
that	that	that
effort	effort	effort
.	.	.

Certainly	certain	Certainly
the	the	the
kind	kind	kind
of	of	of
commitment	commit	commitment
that	that	that
we	we	we
ve	ve	ve
seen	seen	seen
from	from	from
Pope	pope	Pope
Francis	franci	Francis
is	is	is
unique	uniqu	unique
and	and	and
singular	singular	singular
,	,	,
Earnest	earnest	Earnest
allowed	allow	allowed
but	but	but
I	i	I
think	think	think
the	the	the
values	valu	value
that	that	that
both	both	both
men	men	men
live	live	live
out	out	out
have	have	have
some	some	some
common	common	common
ground	ground	ground
.	.	.

Earnest	earnest	Earnest
talked	talk	talked
about	about	about
how	how	how
Obama	obama	Obama
turned	turn	turned
down	down	down
high	high	high
-paying	-pay	-paying
jobs	job	job
upon	upon	upon
graduating	graduat	graduating
law	law	law
school	school	school
to	to	to
instead	instead	instead
work	work	work
in	in	in
Chicago	chicago	Chicago
s	s	s
poor	poor	poor
South	south	South
Side	side	Side
,	,	,
and	and	and
how	how	how
Francis	franci	Francis
is	is	is
known	known	known
for	for	for
advocating	advoc	advocating
on	on	on
behalf	behalf	behalf
of	of	of
impoverished	impoverish	impoverished
communities	communiti	community
in	in	in
his	his	his
home	home	home
country	countri	country
of	of	of
Argentina	argentina	Argentina
before	befor	before
ascending	ascend	ascending
through	through	through
the	the	the
Roman	roman	Roman
Catholic	cathol	Catholic
Church	church	Church
s	s	s
ranks	rank	rank
.	.	.
Via	via	Via
Gateway	gateway	Gateway
Pundit	pundit	Pundit

