Token	Stem	Lemma
Debbie	debbi	Debbie
Wasserman	wasserman	Wasserman
-Schultz	-schultz	-Schultz
hasn	hasn	hasn
t	t	t
exactly	exact	exactly
been	been	been
kind	kind	kind
to	to	to
the	the	the
Bernie	berni	Bernie
Sanders	sander	Sanders
campaign	campaign	campaign
As	as	As
Chairperson	chairperson	Chairperson
of	of	of
the	the	the
Democratic	democrat	Democratic
National	nation	National
Committee	committe	Committee
Wasserman	wasserman	Wasserman
-Schultz	-schultz	-Schultz
has	has	ha
a	a	a
duty	duti	duty
to	to	to
see	see	see
that	that	that
the	the	the
party	parti	party
s	s	s
primaries	primari	primary
are	are	are
fair	fair	fair
and	and	and
just	just	just
and	and	and
that	that	that
the	the	the
candidates	candid	candidate
are	are	are
treated	treat	treated
equally	equal	equally
The	the	The
Sanders	sander	Sanders
campaign	campaign	campaign
has	has	ha
long	long	long
complained	complain	complained
that	that	that
they	they	they
have	have	have
been	been	been
treated	treat	treated
anything	anyth	anything
but	but	but
Many	mani	Many
of	of	of
the	the	the
rules	rule	rule
the	the	the
Sanders	sander	Sanders
campaign	campaign	campaign
doesn	doesn	doesn
t	t	t
like	like	like
aren	aren	aren
t	t	t
new	new	new
and	and	and
certainly	certain	certainly
shouldn	shouldn	shouldn
t	t	t
have	have	have
come	come	come
as	as	a
a	a	a
shock	shock	shock
such	such	such
as	as	a
the	the	the
use	use	use
of	of	of
superdelegates	superdeleg	superdelegates
and	and	and
closed	close	closed
primaries	primari	primary
in	in	in
states	state	state
like	like	like
New	new	New
York	york	York
but	but	but
there	there	there
have	have	have
been	been	been
other	other	other
things	thing	thing
the	the	the
campaign	campaign	campaign
harped	harp	harped
on	on	on
that	that	that
were	were	were
met	met	met
with	with	with
a	a	a
brick	brick	brick
wall	wall	wall
such	such	such
as	as	a
the	the	the
debate	debat	debate
issue	issu	issue
It	it	It
was	was	wa
almost	almost	almost
as	as	a
if	if	if
the	the	the
DNC	dnc	DNC
didn	didn	didn
t	t	t
want	want	want
anyone	anyon	anyone
to	to	to
watch	watch	watch
they	they	they
were	were	were
scheduled	schedul	scheduled
so	so	so
poorly	poor	poorly
At	at	At
a	a	a
time	time	time
when	when	when
people	peopl	people
were	were	were
tuning	tune	tuning
in	in	in
to	to	to
watch	watch	watch
the	the	the
Republicans	republican	Republicans
tear	tear	tear
beach	beach	beach
other	other	other
to	to	to
pieces	piec	piece
in	in	in
primetime	primetim	primetime
the	the	the
Democrats	democrat	Democrats
looked	look	looked
like	like	like
they	they	they
were	were	were
almost	almost	almost
hiding	hide	hiding
their	their	their
candidates	candid	candidate
scheduling	schedul	scheduling
debates	debat	debate
on	on	on
Saturday	saturday	Saturday
nights	night	night
during	dure	during
college	colleg	college
and	and	and
pro	pro	pro
football	footbal	football
s	s	s
playoff	playoff	playoff
season	season	season
The	the	The
campaign	campaign	campaign
has	has	ha
little	littl	little
recourse	recours	recourse
as	as	a
they	they	they
are	are	are
