Token	Stem	Lemma
Jeffrey	jeffrey	Jeffrey
Toobin	toobin	Toobin
chimes	chime	chime
in	in	in
to	to	to
protect	protect	protect
Hillary	hillari	Hillary
Clinton	clinton	Clinton
and	and	and
it	it	it
is	is	is
in	in	in
very	veri	very
poor	poor	poor
taste	tast	taste
but	but	but
mostly	most	mostly
untrue	untru	untrue
The	the	The
reason	reason	reason
Mr	mr	Mr
Toobin	toobin	Toobin
s	s	s
claim	claim	claim
is	is	is
untrue	untru	untrue
is	is	is
that	that	that
Amb	amb	Amb
Stevens	steven	Stevens
asked	ask	asked
for	for	for
more	more	more
security	secur	security
600	600	600
times	time	time
He	he	He
knew	knew	knew
the	the	the
dangers	danger	danger
but	but	but
was	was	wa
not	not	not
putting	put	putting
anyone	anyon	anyone
at	at	at
risk	risk	risk
it	it	it
was	was	wa
the	the	the
State	state	State
Department	depart	Department
that	that	that
failed	fail	failed
him	him	him
by	by	by
not	not	not
adding	ad	adding
more	more	more
security	secur	security
During	dure	During
one	one	one
of	of	of
the	the	the
breaks	break	break
in	in	in
Hillary	hillari	Hillary
Clinton	clinton	Clinton
s	s	s
testimony	testimoni	testimony
on	on	on
Benghazi	benghazi	Benghazi
Jeffrey	jeffrey	Jeffrey
Toobin	toobin	Toobin
insinuated	insinu	insinuated
that	that	that
Ambassador	ambassador	Ambassador
Chris	chris	Chris
Stevens	steven	Stevens
purposely	purpos	purposely
put	put	put
himself	himself	himself
in	in	in
harm	harm	harm
s	s	s
way	way	way
Stevens	steven	Stevens
travelled	travel	travelled
to	to	to
Benghazi	benghazi	Benghazi
from	from	from
Tripoli	tripoli	Tripoli
on	on	on
September	septemb	September
10	10	10
2012	2012	2012
and	and	and
planned	plan	planned
to	to	to
stay	stay	stay
until	until	until
September	septemb	September
14	14	14
2012	2012	2012
Stevens	steven	Stevens
only	onli	only
had	had	had
two	two	two
Diplomatic	diplomat	Diplomatic
Security	secur	Security
personnel	personnel	personnel
with	with	with
him	him	him
Committee	committe	Committee
member	member	member
Rep	rep	Rep
Lynn	lynn	Lynn
Westmoreland	westmoreland	Westmoreland
R	r	R
-Ga	-ga	-Ga
said	said	said
that	that	that
Stevens	steven	Stevens
had	had	had
asked	ask	asked
Clinton	clinton	Clinton
and	and	and
her	her	her
State	state	State
Department	depart	Department
multiple	multipl	multiple
times	time	time
for	for	for
extra	extra	extra
protection	protect	protection
Clinton	clinton	Clinton
said	said	said
that	that	that
Stevens	steven	Stevens
did	did	did
not	not	not
have	have	have
her	her	her
personal	person	personal
email	email	email
account	account	account
but	but	but
had	had	had
the	the	the
means	mean	mean
to	to	to
call	call	call
or	or	or
email	email	email
any	ani	any
relevant	relev	relevant
person	person	person
at	at	at
the	the	the
State	state	State
Department	depart	Department
He	he	He
had	had	had
the	the	the
email	email	email
and	and	and
he	he	he
had	had	had
the	the	the
direct	direct	direct
line	line	line
of	of	of
everybody	everybodi	everybody
that	that	that
he	he	he
worked	work	worked
with	with	with
for	for	for
years	year	year
He	he	He
had	had	had
been	been	been
posted	post	posted
with	with	with
officials	offici	official
in	in	in
the	the	the
State	state	State
Department	depart	Department
They	they	They
had	had	had
gone	gone	gone
through	through	through
difficult	difficult	difficult
challenging	challeng	challenging
dangerous	danger	dangerous
assignments	assign	assignment
together	togeth	together
He	he	He
was	was	wa
in	in	in
constant	constant	constant
contact	contact	contact
with	with	with
people	peopl	people
Yes	yes	Yes
he	he	he
and	and	and
the	the	the
people	peopl	people
working	work	working
for	for	for
him	him	him
asked	ask	asked
for	for	for
more	more	more
security	secur	security
Some	some	Some
of	of	of
those	those	those
requests	request	request
were	were	were
approved	approv	approved
others	other	others
were	were	were
not	not	not
Clinton	clinton	Clinton
said	said	said
Toobin	toobin	Toobin
said	said	said
to	to	to
CNN	cnn	CNN
s	s	s
Wolf	wolf	Wolf
Blitzer	blitzer	Blitzer
that	that	that
Stevens	steven	Stevens
purposely	purpos	purposely
put	put	put
himself	himself	himself
and	and	and
the	the	the
security	secur	security
team	team	team
in	in	in
dangerous	danger	dangerous
situation	situat	situation
Yes	yes	Yes
Mr	mr	Mr
Toobin	toobin	Toobin
blaming	blame	blaming
the	the	the
victim	victim	victim
is	is	is
in	in	in
very	veri	very
poor	poor	poor
taste	tast	taste
