Token	Stem	Lemma
Republicans	republican	Republicans
are	are	are
apparently	appar	apparently
hell	hell	hell
-bent	-bent	-bent
on	on	on
destroying	destroy	destroying
public	public	public
education	educ	education
any	ani	any
way	way	way
they	they	they
can	can	can
The	the	The
Senate	senat	Senate
confirmed	confirm	confirmed
Betsy	betsi	Betsy
DeVos	devo	DeVos
as	as	a
secretary	secretari	secretary
of	of	of
education	educ	education
in	in	in
a	a	a
51	51	51
-50	-50	-50
vote	vote	vote
on	on	on
Tuesday	tuesday	Tuesday
And	and	And
as	as	a
if	if	if
that	that	that
weren	weren	weren
t	t	t
enough	enough	enough
a	a	a
GOP	gop	GOP
representative	repres	representative
introduced	introduc	introduced
a	a	a
bill	bill	bill
to	to	to
do	do	do
away	away	away
with	with	with
the	the	the
Department	depart	Department
of	of	of
Education	educ	Education
entirely	entir	entirely
Kentucky	kentucki	Kentucky
Rep	rep	Rep
Thomas	thoma	Thomas
Massie	massi	Massie
introduced	introduc	introduced
the	the	the
one	one	one
-page	-page	-page
bill	bill	bill
which	which	which
states	state	state
that	that	that
the	the	the
Department	depart	Department
of	of	of
Education	educ	Education
would	would	would
terminate	termin	terminate
on	on	on
Dec	dec	Dec
31	31	31
2018	2018	2018
Now	now	Now
to	to	to
be	be	be
honest	honest	honest
I	i	I
could	could	could
understand	understand	understand
if	if	if
this	this	this
were	were	were
a	a	a
panicked	panick	panicked
knee	knee	knee
-jerk	-jerk	-jerk
reaction	reaction	reaction
to	to	to
DeVos	devo	DeVos
confirmation	confirm	confirmation
Kind	kind	Kind
of	of	of
a	a	a
smoosh	smoosh	smoosh
it	it	it
before	befor	before
it	it	it
lays	lay	lay
eggs	egg	egg
response	respons	response
It	it	It
wouldn	wouldn	wouldn
t	t	t
make	make	make
it	it	it
a	a	a
good	good	good
idea	idea	idea
but	but	but
it	it	it
would	would	would
be	be	be
understandable	understand	understandable
Sadly	sad	Sadly
that	that	that
doesn	doesn	doesn
t	t	t
appear	appear	appear
to	to	to
be	be	be
the	the	the
case	case	case
at	at	at
all	all	all
Massie	massi	Massie
wants	want	want
to	to	to
eliminate	elimin	eliminate
the	the	the
agency	agenc	agency
which	which	which
has	has	ha
been	been	been
in	in	in
place	place	place
since	sinc	since
1980	1980	1980
because	becaus	because
he	he	he
just	just	just
doesn	doesn	doesn
t	t	t
think	think	think
the	the	the
federal	feder	federal
government	govern	government
should	should	should
be	be	be
in	in	in
charge	charg	charge
of	of	of
education	educ	education
Instead	instead	Instead
he	he	he
thinks	think	think
the	the	the
issue	issu	issue
would	would	would
best	best	best
be	be	be
left	left	left
to	to	to
states	state	state
and	and	and
local	local	local
municipalities	municip	municipality
Insert	insert	Insert
eye	eye	eye
roll	roll	roll
here	here	here
Unelected	unelect	Unelected
bureaucrats	bureaucrat	bureaucrat
in	in	in
Washington	washington	Washington
D	d	D
C	c	C
should	should	should
not	not	not
be	be	be
in	in	in
charge	charg	charge
of	of	of
our	our	our
children	children	child
s	s	s
intellectual	intellectu	intellectual
and	and	and
moral	moral	moral
development	develop	development
States	state	States
and	and	and
local	local	local
communities	communiti	community
are	are	are
best	best	best
positioned	posit	positioned
to	to	to
shape	shape	shape
curricula	curricula	curriculum
that	that	that
meet	meet	meet
the	the	the
needs	need	need
of	of	of
their	their	their
students	student	student
Massie	massi	Massie
said	said	said
in	in	in
a	a	a
statement	statement	statement
Massie	massi	Massie
isn	isn	isn
t	t	t
alone	alon	alone
on	on	on
this	this	this
one	one	one
as	as	a
seven	seven	seven
other	other	other
Republicans	republican	Republicans
have	have	have
also	also	also
signed	sign	signed
onto	onto	onto
his	his	his
bill	bill	bill
House	hous	House
Oversight	oversight	Oversight
Committee	committe	Committee
Chairman	chairman	Chairman
Jason	jason	Jason
Chaffetz	chaffetz	Chaffetz
Utah	utah	Utah
and	and	and
Reps	rep	Reps
Justin	justin	Justin
Amash	amash	Amash
Mich	mich	Mich
Andy	andi	Andy
Biggs	bigg	Biggs
Ariz	ariz	Ariz
Matt	matt	Matt
Gaetz	gaetz	Gaetz
Fla	fla	Fla
Jody	jodi	Jody
Hice	hice	Hice
Ga	ga	Ga
Walter	walter	Walter
Jones	jone	Jones
N	n	N
C	c	C
and	and	and
Ra	ra	Ra
l	l	l
Labrador	labrador	Labrador
Idaho	idaho	Idaho
The	the	The
bill	bill	bill
was	was	wa
introduced	introduc	introduced
shortly	short	shortly
after	after	after
Vice	vice	Vice
President	presid	President
Mike	mike	Mike
Pence	penc	Pence
cast	cast	cast
his	his	his
tie	tie	tie
-breaking	-break	-breaking
to	to	to
confirm	confirm	confirm
DeVos	devo	DeVos
All	all	All
Democrats	democrat	Democrats
voted	vote	voted
against	against	against
her	her	her
and	and	and
two	two	two
Republicans	republican	Republicans
Sens	sen	Sens
Susan	susan	Susan
Collins	collin	Collins
Maine	main	Maine
and	and	and
Lisa	lisa	Lisa
Murkowski	murkowski	Murkowski
Alaska	alaska	Alaska
broke	broke	broke
ranks	rank	rank
with	with	with
their	their	their
party	parti	party
and	and	and
opposed	oppos	opposed
her	her	her
confirmation	confirm	confirmation
as	as	a
well	well	well
Unfortunately	unfortun	Unfortunately
it	it	it
was	was	wa
not	not	not
enough	enough	enough
to	to	to
keep	keep	keep
this	this	this
blithering	blither	blithering
idiot	idiot	idiot
from	from	from
being	be	being
confirmed	confirm	confirmed
as	as	a
education	educ	education
secretary	secretari	secretary
Unfortunately	unfortun	Unfortunately
it	it	it
was	was	wa
not	not	not
enough	enough	enough
to	to	to
keep	keep	keep
this	this	this
blithering	blither	blithering
idiot	idiot	idiot
from	from	from
being	be	being
confirmed	confirm	confirmed
as	as	a
education	educ	education
secretary	secretari	secretary
And	and	And
now	now	now
Republicans	republican	Republicans
are	are	are
trying	tri	trying
to	to	to
sabotage	sabotag	sabotage
public	public	public
education	educ	education
by	by	by
abolishing	abolish	abolishing
the	the	the
Department	depart	Department
of	of	of
Education	educ	Education
entirely	entir	entirely
Lovely	love	Lovely
Read	read	Read
more	more	more
Featured	featur	Featured
image	imag	image
via	via	via
T	t	T
J	j	J
Kirkpatrick	kirkpatrick	Kirkpatrick
Getty	getti	Getty
Images	imag	Images
