Token	Stem	Lemma
Fantastic	fantast	Fantastic
testimony	testimoni	testimony
on	on	on
the	the	the
disastrous	disastr	disastrous
results	result	result
of	of	of
illegal	illeg	illegal
immigration	immigr	immigration
on	on	on
the	the	the
black	black	black
community	communiti	community
FLASHBACK	flashback	FLASHBACK
Obama	obama	Obama
wrote	wrote	wrote
in	in	in
2006	2006	2006
that	that	that
Illegal	illeg	Illegal
Immigration	immigr	Immigration
HURTS	hurt	HURTS
Blue	blue	Blue
-Collar	-collar	-Collar
Americans	american	Americans
and	and	and
STRAINS	strain	STRAINS
Welfare	welfar	Welfare
pic.twitter.com/wpvnqFgIQ9	pic.twitter.com/wpvnqfgiq9	pic.twitter.com/wpvnqFgIQ9
NumbersUSA	numbersusa	NumbersUSA
@NumbersUSA	@numbersusa	@NumbersUSA
March	march	March
20	20	20
2016	2016	2016
