Donald	donald	Donald
Trump	trump	Trump
supporters	support	supporter
often	often	often
say	say	say
that	that	that
they	they	they
are	are	are
voting	vote	voting
for	for	for
the	the	the
bombastic	bombast	bombastic
self	self	self
-proclaimed	-proclaim	-proclaimed
billionaire	billionair	billionaire
because	becaus	because
he	he	he
s	s	s
a	a	a
job	job	job
creator	creator	creator
.	.	.
Perhaps	perhap	Perhaps
he	he	he
is	is	is
a	a	a
job	job	job
creator	creator	creator
,	,	,
but	but	but
many	mani	many
of	of	of
his	his	his
employees	employe	employee
think	think	think
he	he	he
s	s	s
a	a	a
horrible	horribl	horrible
boss	boss	bos
and	and	and
a	a	a
few	few	few
brave	brave	brave
women	women	woman
are	are	are
appearing	appear	appearing
on	on	on
a	a	a
video	video	video
to	to	to
tell	tell	tell
the	the	the
nation	nation	nation
all	all	all
about	about	about
it	it	it
.	.	.
Celia	celia	Celia
Vargas	varga	Vargas
is	is	is
an	an	an
immigrant	immigr	immigrant
from	from	from
El	el	El
Salvador	salvador	Salvador
.	.	.
Trump	trump	Trump
supporters	support	supporter
would	would	would
likely	like	likely
hate	hate	hate
her	her	her
.	.	.
Trump	trump	Trump
rails	rail	rail
about	about	about
people	peopl	people
like	like	like
Vargas	varga	Vargas
on	on	on
the	the	the
campaign	campaign	campaign
trial	trial	trial
.	.	.
She	she	She
crossed	cross	crossed
the	the	the
Mexican	mexican	Mexican
border	border	border
and	and	and
arrived	arriv	arrived
in	in	in
the	the	the
United	unit	United
States	state	States
during	dure	during
the	the	the
Reagan	reagan	Reagan
administration	administr	administration
,	,	,
in	in	in
1981	1981	1981
.	.	.
She	she	She
remained	remain	remained
an	an	an
undocumented	undocu	undocumented
worker	worker	worker
until	until	until
1986	1986	1986
,	,	,
when	when	when
Reagan	reagan	Reagan
gave	gave	gave
her	her	her
and	and	and
others	other	others
like	like	like
her	her	her
amnesty	amnesti	amnesty
.	.	.
Now	now	Now
,	,	,
she	she	she
s	s	s
an	an	an
employee	employe	employee
of	of	of
Trump	trump	Trump
s	s	s
Vegas	vega	Vegas
Strip	strip	Strip
hotel	hotel	hotel
and	and	and
she	she	she
can	can	can
t	t	t
stand	stand	stand
her	her	her
boss	boss	bos
.	.	.
She	she	She
ll	ll	ll
be	be	be
voting	vote	voting
for	for	for
