After	after	After
being	be	being
embarrassed	embarrass	embarrassed
on	on	on
live	live	live
television	televis	television
Saturday	saturday	Saturday
night	night	night
when	when	when
John	john	John
Dickerson	dickerson	Dickerson
fact	fact	fact
-checked	-check	-checked
his	his	his
lie	lie	lie
about	about	about
Supreme	suprem	Supreme
Court	court	Court
history	histori	history
,	,	,
Ted	ted	Ted
Cruz	cruz	Cruz
showed	show	showed
no	no	no
shame	shame	shame
as	as	a
he	he	he
repeated	repeat	repeated
the	the	the
same	same	same
line	line	line
on	on	on
Sunday	sunday	Sunday
.	.	.
The	the	The
GOP	gop	GOP
Debate	debat	Debate
started	start	started
off	off	off
on	on	on
Saturday	saturday	Saturday
night	night	night
with	with	with
Dickerson	dickerson	Dickerson
asked	ask	asked
Cruz	cruz	Cruz
about	about	about
whether	whether	whether
or	or	or
not	not	not
President	presid	President
Obama	obama	Obama
should	should	should
be	be	be
able	abl	able
to	to	to
name	name	name
a	a	a
successor	successor	successor
to	to	to
Supreme	suprem	Supreme
Court	court	Court
Justice	justic	Justice
Antonin	antonin	Antonin
Scalia	scalia	Scalia
,	,	,
who	who	who
died	die	died
earlier	earlier	earlier
that	that	that
day	day	day
.	.	.
Cruz	cruz	Cruz
claimed	claim	claimed
that	that	that
a	a	a
Supreme	suprem	Supreme
Court	court	Court
nominee	nomine	nominee
named	name	named
by	by	by
a	a	a
lame	lame	lame
duck	duck	duck
president	presid	president
has	has	ha
not	not	not
been	been	been
confirmed	confirm	confirmed
by	by	by
the	the	the
Senate	senat	Senate
in	in	in
80	80	80
years	year	year
.	.	.

Dickerson	dickerson	Dickerson
,	,	,
however	howev	however
,	,	,
pointed	point	pointed
out	out	out
that	that	that
former	former	former
President	presid	President
Ronald	ronald	Ronald
Reagan	reagan	Reagan
s	s	s
nomination	nomin	nomination
of	of	of
Justice	justic	Justice
Anthony	anthoni	Anthony
Kennedy	kennedi	Kennedy
to	to	to
the	the	the
bench	bench	bench
in	in	in
1987	1987	1987
was	was	wa
confirmed	confirm	confirmed
by	by	by
the	the	the
Senate	senat	Senate
in	in	in
1988	1988	1988
,	,	,
the	the	the
final	final	final
year	year	year
of	of	of
Reagan	reagan	Reagan
s	s	s
presidency	presid	presidency
.	.	.

Thus	thus	Thus
,	,	,
Dickerson	dickerson	Dickerson
caught	caught	caught
Cruz	cruz	Cruz
lying	lie	lying
,	,	,
which	which	which
stunned	stun	stunned
the	the	the
candidate	candid	candidate
into	into	into
silence	silenc	silence
as	as	a
the	the	the
crowd	crowd	crowd
booed	boo	booed
the	the	the
moderator	moder	moderator
for	for	for
bringing	bring	bringing
up	up	up
pesky	peski	pesky
facts	fact	fact
.	.	.
During	dure	During
an	an	an
appearance	appear	appearance
on	on	on
ABC	abc	ABC
s	s	s
This	this	This
Week	week	Week
,	,	,
the	the	the
Texas	texa	Texas
Senator	senat	Senator
told	told	told
George	georg	George
Stephanopoulos	stephanopoulo	Stephanopoulos
the	the	the
very	veri	very
same	same	same
lie	lie	lie
and	and	and
then	then	then
blamed	blame	blamed
Democrats	democrat	Democrats
as	as	a
the	the	the
reason	reason	reason
why	whi	why
Kennedy	kennedi	Kennedy
was	was	wa
only	onli	only
confirmed	confirm	confirmed
in	in	in
1988	1988	1988
,	,	,
claiming	claim	claiming
that	that	that
it	it	it
would	would	would
never	never	never
have	have	have
happened	happen	happened
if	if	if
they	they	they
had	had	had
just	just	just
automatically	automat	automatically
confirmed	confirm	confirmed
universally	univers	universally
despised	despis	despised
nominee	nomine	nominee
Robert	robert	Robert
Bork	bork	Bork
instead	instead	instead
of	of	of
rejecting	reject	rejecting
him	him	him
and	and	and
his	his	his
extremism	extrem	extremism
.	.	.

George	georg	George
,	,	,
the	the	the
Senate	senat	Senate
has	has	ha
not	not	not
confirmed	confirm	confirmed
a	a	a
nominee	nomine	nominee
that	that	that
was	was	wa
named	name	named
in	in	in
the	the	the
final	final	final
year	year	year
,	,	,
an	an	an
election	elect	election
year	year	year
,	,	,
in	in	in
80	80	80
years	year	year
.	.	.

This	this	This
is	is	is
a	a	a
lame	lame	lame
duck	duck	duck
president	presid	president
.	.	.

And	and	And
,	,	,
by	by	by
the	the	the
way	way	way
,	,	,
the	the	the
only	onli	only
reason	reason	reason
Anthony	anthoni	Anthony
Kennedy	kennedi	Kennedy
was	was	wa
nominated	nomin	nominated
that	that	that
late	late	late
is	is	is
that	that	that
Democrats	democrat	Democrats
in	in	in
the	the	the
Senate	senat	Senate
had	had	had
gone	gone	gone
after	after	after
and	and	and
defeated	defeat	defeated
two	two	two
previous	previous	previous
nominees	nomine	nominee
,	,	,
Robert	robert	Robert
Bork	bork	Bork
,	,	,
which	which	which
set	set	set
a	a	a
new	new	new
standard	standard	standard
for	for	for
partisan	partisan	partisan
attacks	attack	attack
on	on	on
a	a	a
nominee	nomine	nominee
,	,	,
and	and	and
Doug	doug	Doug
Ginsburg	ginsburg	Ginsburg
.	.	.

So	so	So
it	it	it
was	was	wa
the	the	the
Democrats	democrat	Democrats
that	that	that
had	had	had
dragged	drag	dragged
it	it	it
out	out	out
for	for	for
many	mani	many
months	month	month
to	to	to
make	make	make
it	it	it
that	that	that
late	late	late
.	.	.

And	and	And
right	right	right
now	now	now
,	,	,
the	the	the
court	court	court
is	is	is
exquisitely	exquisit	exquisitely
balanced	balanc	balanced
.	.	.

The	the	The
fact	fact	fact
is	is	is
,	,	,
however	howev	however
,	,	,
that	that	that
there	there	there
is	is	is
a	a	a
process	process	process
to	to	to
Supreme	suprem	Supreme
Court	court	Court
nominations	nomin	nomination
and	and	and
confirmations	confirm	confirmation
.	.	.

Many	mani	Many
presidents	presid	president
have	have	have
had	had	had
their	their	their
nominees	nomine	nominee
rejected	reject	rejected
by	by	by
the	the	the
Senate	senat	Senate
,	,	,
so	so	so
it	it	it
s	s	s
not	not	not
like	like	like
Reagan	reagan	Reagan
was	was	wa
the	the	the
first	first	first
to	to	to
have	have	have
a	a	a
nominee	nomine	nominee
fail	fail	fail
to	to	to
be	be	be
confirmed	confirm	confirmed
.	.	.

The	the	The
bottom	bottom	bottom
line	line	line
is	is	is
that	that	that
Cruz	cruz	Cruz
is	is	is
still	still	still
