Token	Stem	Lemma
I	i	I
can	can	can
only	onli	only
imagine	imagin	imagine
that	that	that
the	the	the
stack	stack	stack
of	of	of
resumes	resum	resume
on	on	on
Donald	donald	Donald
Trump	trump	Trump
s	s	s
desk	desk	desk
is	is	is
full	full	full
of	of	of
spelling	spell	spelling
errors	error	error
which	which	which
to	to	to
the	the	the
most	most	most
anti	anti	anti
-intellectual	-intellectu	-intellectual
administration	administr	administration
in	in	in
recent	recent	recent
American	american	American
history	histori	history
is	is	is
certainly	certain	certainly
not	not	not
a	a	a
disqualifier	disqualifi	disqualifier
at	at	at
least	least	least
if	if	if
we	we	we
judge	judg	judge
by	by	by
the	the	the
communications	communic	communication
coming	come	coming
from	from	from
the	the	the
White	white	White
House	hous	House
over	over	over
the	the	the
last	last	last
three	three	three
weeks	week	week
The	the	The
horrendous	horrend	horrendous
spelling	spell	spelling
came	came	came
early	earli	early
During	dure	During
the	the	the
campaign	campaign	campaign
Trump	trump	Trump
regularly	regular	regularly
misspelled	misspel	misspelled
words	word	word
on	on	on
his	his	his
tweets	tweet	tweet
That	that	That
hasn	hasn	hasn
t	t	t
changed	chang	changed
Shortly	short	Shortly
before	befor	before
Trump	trump	Trump
s	s	s
inauguration	inaugur	inauguration
he	he	he
tweeted	tweet	tweeted
about	about	about
China	china	China
and	and	and
managed	manag	managed
to	to	to
misspell	misspel	misspell
the	the	the
word	word	word
unprecedented	unpreced	unprecedented
He	he	He
eventually	eventu	eventually
fixed	fix	fixed
it	it	it
but	but	but
it	it	it
took	took	took
nearly	near	nearly
an	an	an
hour	hour	hour
and	and	and
a	a	a
half	half	half
More	more	More
recently	recent	recently
though	though	though
Trump	trump	Trump
s	s	s
education	educ	education
secretary	secretari	secretary
Betsy	betsi	Betsy
DeVos	devo	DeVos
tweeted	tweet	tweeted
about	about	about
W	w	W
E	e	E
B	b	B
Du	du	Du
Bois	boi	Bois
but	but	but
instead	instead	instead
of	of	of
spelling	spell	spelling
it	it	it
the	the	the
way	way	way
the	the	the
Civil	civil	Civil
Rights	right	Rights
Leader	leader	Leader
and	and	and
founder	founder	founder
of	of	of
the	the	the
NAACP	naacp	NAACP
did	did	did
her	her	her
tweet	tweet	tweet
which	which	which
happened	happen	happened
to	to	to
fall	fall	fall
during	dure	during
Black	black	Black
History	histori	History
Month	month	Month
spelled	spell	spelled
his	his	his
name	name	name
DeBois	deboi	DeBois
The	the	The
department	depart	department
fairly	fair	fairly
quickly	quick	quickly
apologized	apolog	apologized
but	but	but
not	not	not
without	without	without
misspelling	misspel	misspelling
apologies	apolog	apology
Yes	yes	Yes
that	that	that
came	came	came
from	from	from
the	the	the
department	depart	department
in	in	in
charge	charg	charge
of	of	of
educating	educ	educating
our	our	our
children	children	child
In	in	In
another	anoth	another
embarrassing	embarrass	embarrassing
misspelling	misspel	misspelling
this	this	this
one	one	one
a	a	a
bit	bit	bit
more	more	more
tactile	tactil	tactile
than	than	than
a	a	a
tweet	tweet	tweet
Trump	trump	Trump
s	s	s
inaugural	inaugur	inaugural
poster	poster	poster
also	also	also
has	has	ha
a	a	a
misspelling	misspel	misspelling
President	presid	President
Trump	trump	Trump
s	s	s
official	offici	official
inauguration	inaugur	inauguration
portrait	portrait	portrait
offered	offer	offered
by	by	by
the	the	the
Library	librari	Library
of	of	of
Congress	congress	Congress
had	had	had
a	a	a
glaring	glare	glaring
typo	typo	typo
on	on	on
it	it	it
social	social	social
media	media	medium
users	user	user
pointed	point	pointed
out	out	out
