21st	21st	21st
Century	centuri	Century
Wire	wire	Wire
asks	ask	asks
Will	will	Will
this	this	this
be	be	be
the	the	the
beginning	begin	beginning
of	of	of
the	the	the
end	end	end
for	for	for
John	john	John
McCain	mccain	McCain
s	s	s
re	re	re
-election	-elect	-election
campaign	campaign	campaign
?	?	?

BUSTED	bust	BUSTED
The	the	The
police	polic	police
raid	raid	raid
in	in	in
Phoenix	phoenix	Phoenix
that	that	that
targeted	target	targeted
a	a	a
McCain	mccain	McCain
fundraiser	fundrais	fundraiser
.	.	.

Photo	photo	Photo
link	link	link
scoopnest	scoopnest	scoopnest
Earlier	earlier	Earlier
the	the	the
week	week	week
,	,	,
US	us	US
Senator	senat	Senator
John	john	John
McCain	mccain	McCain
s	s	s
campaign	campaign	campaign
fundraiser	fundrais	fundraiser
Emily	emili	Emily
Pitha	pitha	Pitha
was	was	wa
arrested	arrest	arrested
at	at	at
her	her	her
Phoenix	phoenix	Phoenix
residence	resid	residence
by	by	by
Maricopa	maricopa	Maricopa
County	counti	County
sheriff	sheriff	sheriff
s	s	s
deputies	deputi	deputy
after	after	after
an	an	an
operational	oper	operational
meth	meth	meth
lab	lab	lab
was	was	wa
discovered	discov	discovered
on	on	on
the	the	the
premises	premis	premise
by	by	by
authorities	author	authority
.	.	.
Pitha	pitha	Pitha
,	,	,
an	an	an
independent	independ	independent
consultant	consult	consultant
at	at	at
the	the	the
political	polit	political
organization	organ	organization
LovasCo	lovasco	LovasCo
Consulting	consult	Consulting
Group	group	Group
has	has	ha
been	been	been
involved	involv	involved
in	in	in
Arizona	arizona	Arizona
political	polit	political
fundraising	fundrais	fundraising
for	for	for
nearly	near	nearly
3	3	3
years	year	year
according	accord	according
to	to	to
her	her	her
Linkedin	linkedin	Linkedin
profile	profil	profile
.	.	.
The	the	The
LovasCo	lovasco	LovasCo
Consulting	consult	Consulting
Group	group	Group
is	is	is
operated	oper	operated
by	by	by
Corinne	corinn	Corinne
Lovas	lova	Lovas
,	,	,
wife	wife	wife
of	of	of
Arizona	arizona	Arizona
Representative	repres	Representative
Phil	phil	Phil
Lovas	lova	Lovas
.	.	.

McCain	mccain	McCain
s	s	s
re	re	re
-election	-elect	-election
campaign	campaign	campaign
parted	part	parted
ties	tie	tie
with	with	with
Pitha	pitha	Pitha
after	after	after
her	her	her
arrest	arrest	arrest
but	but	but
said	said	said
it	it	it
will	will	will
continue	continu	continue
to	to	to
work	work	work
with	with	with
LovasCo	lovasco	LovasCo
.	.	.
FUNDRAISER	fundrais	FUNDRAISER
TO	to	TO
FELON	felon	FELON
?	?	?

Emily	emili	Emily
Pitha	pitha	Pitha
,	,	,
McCain	mccain	McCain
s	s	s
campaign	campaign	campaign
fundraiser	fundrais	fundraiser
seen	seen	seen
here	here	here
in	in	in
an	an	an
image	imag	image
from	from	from
LinkedIn	linkedin	LinkedIn
.	.	.
Photo	photo	Photo
link	link	link
phoenixnewtimes	phoenixnewtim	phoenixnewtimes
Dirty	dirti	Dirty
MoneyPitha	moneypitha	MoneyPitha
,	,	,
34	34	34
,	,	,
along	along	along
with	with	with
her	her	her
boyfriend	boyfriend	boyfriend
,	,	,
Christopher	christoph	Christopher
Hustrulid	hustrulid	Hustrulid
,	,	,
36	36	36
,	,	,
face	face	face
a	a	a
host	host	host
of	of	of
felony	feloni	felony
drug	drug	drug
charges	charg	charge
after	after	after
authorities	author	authority
were	were	were
tipped	tip	tipped
off	off	off
by	by	by
package	packag	package
that	that	that
arrived	arriv	arrived
at	at	at
her	her	her
residence	resid	residence
from	from	from
the	the	the
Netherlands	netherland	Netherlands
containing	contain	containing
250	250	250
grams	gram	gram
of	of	of
MDMA	mdma	MDMA
.	.	.
The	the	The
Phoenix	phoenix	Phoenix
New	new	New
Times	time	Times
recently	recent	recently
reported	report	reported
that	that	that
the	the	the
couple	coupl	couple
s	s	s
Phoenix	phoenix	Phoenix
home	home	home
turned	turn	turned
up	up	up
a	a	a
large	larg	large
quantity	quantiti	quantity
of	of	of
contraband	contraband	contraband
and	and	and
evidence	evid	evidence
of	of	of
drug	drug	drug
dealing	deal	dealing
.	.	.

The	the	The
New	new	New
Times	time	Times
also	also	also
stated	state	stated
in	in	in
an	an	an
ironic	iron	ironic
twist	twist	twist
that	that	that
The	the	The
top	top	top
Republican	republican	Republican
fundraising	fundrais	fundraising
company	compani	company
that	that	that
employed	employ	employed
drug	drug	drug
-bust	-bust	-bust
suspect	suspect	suspect
Emily	emili	Emily
Pitha	pitha	Pitha
also	also	also
raised	rais	raised
money	money	money
for	for	for
Arizonans	arizonan	Arizonans
for	for	for
Responsible	respons	Responsible
Drug	drug	Drug
Policy	polici	Policy
,	,	,
an	an	an
anti	anti	anti
-marijuana-legalization	-marijuana-leg	-marijuana-legalization
group	group	group
.	.	.

Prior	prior	Prior
to	to	to
Pitha	pitha	Pitha
serving	serv	serving
as	as	a
a	a	a
constituent	constitu	constituent
service	servic	service
representative	repres	representative
for	for	for
former	former	former
Senator	senat	Senator
Jon	jon	Jon
Kyl	kyl	Kyl
,	,	,
Senator	senat	Senator
Jeff	jeff	Jeff
Flake	flake	Flake
,	,	,
she	she	she
recently	recent	recently
worked	work	worked
as	as	a
a	a	a
logistics	logist	logistics
manager	manag	manager
for	for	for
former	former	former
Ambassador	ambassador	Ambassador
Barbara	barbara	Barbara
Barrett	barrett	Barrett
in	in	in
2013	2013	2013
,	,	,
according	accord	according
to	to	to
her	her	her
LinkedIn	linkedin	LinkedIn
profile	profil	profile
.	.	.
Barrett	barrett	Barrett
is	is	is
chairman	chairman	chairman
of	of	of
the	the	the
Aerospace	aerospac	Aerospace
Corporation	corpor	Corporation
and	and	and
served	serv	served
as	as	a
the	the	the
US	us	US
Ambassador	ambassador	Ambassador
to	to	to
Finland	finland	Finland
from	from	from
2008	2008	2008
-2009	-2009	-2009
.	.	.

Aerospace	aerospac	Aerospace
has	has	ha
direct	direct	direct
ties	tie	tie
to	to	to
the	the	the
Senate	senat	Senate
Armed	arm	Armed
Services	servic	Services
Committee	committe	Committee
with	with	with
some	some	some
of	of	of
its	it	it
former	former	former
board	board	board
members	member	member
serving	serv	serving
as	as	a
counsel	counsel	counsel
for	for	for
the	the	the
CIA	cia	CIA
,	,	,
Department	depart	Department
of	of	of
Defense	defens	Defense
and	and	and
Department	depart	Department
of	of	of
State	state	State
.	.	.

US	us	US
Senator	senat	Senator
John	john	John
McCain	mccain	McCain
curently	curent	curently
serves	serv	serf
as	as	a
Chairman	chairman	Chairman
for	for	for
the	the	the
Senate	senat	Senate
Armed	arm	Armed
Services	servic	Services
Committee	committe	Committee
.	.	.

BREAKING	break	BREAKING
BAD	bad	BAD
Emily	emili	Emily
Pitha	pitha	Pitha
with	with	with
boyfriend	boyfriend	boyfriend
Christopher	christoph	Christopher
Hustrulid	hustrulid	Hustrulid
arrested	arrest	arrested
after	after	after
being	be	being
implicated	implic	implicated
in	in	in
multiple	multipl	multiple
drug	drug	drug
related	relat	related
charges	charg	charge
.	.	.

Photo	photo	Photo
link	link	link
phoenixnewtimes	phoenixnewtim	phoenixnewtimes
Political	polit	Political
PlagueOver	plagueov	PlagueOver
the	the	the
past	past	past
few	few	few
years	year	year
,	,	,
21WIRE	21wire	21WIRE
has	has	ha
outlined	outlin	outlined
a	a	a
virtual	virtual	virtual
wrap	wrap	wrap
sheet	sheet	sheet
of	of	of
items	item	item
that	that	that
have	have	have
led	led	led
to	to	to
McCain	mccain	McCain
s	s	s
fall	fall	fall
from	from	from
grace	grace	grace
on	on	on
the	the	the
political	polit	political
scene	scene	scene
.	.	.

Most	most	Most
notably	notabl	notably
,	,	,
in	in	in
May	may	May
of	of	of
2013	2013	2013
,	,	,
Senator	senat	Senator
McCain	mccain	McCain
illegally	illeg	illegally
entered	enter	entered
into	into	into
northern	northern	northern
Syria	syria	Syria
to	to	to
meet	meet	meet
with	with	with
known	known	known
members	member	member
of	of	of
terrorist	terrorist	terrorist
factions	faction	faction
while	while	while
claiming	claim	claiming
that	that	that
they	they	they
were	were	were
moderate	moder	moderate
rebels	rebel	rebel
not	not	not
connected	connect	connected
to	to	to
extremist	extremist	extremist
fighting	fight	fighting
groups	group	group
.	.	.
Following	follow	Following
this	this	this
trip	trip	trip
,	,	,
the	the	the
false	fals	false
chemical	chemic	chemical
weapons	weapon	weapon
allegations	alleg	allegation
implicating	implic	implicating
Syria	syria	Syria
s	s	s
Assad	assad	Assad
soon	soon	soon
appeared	appear	appeared
on	on	on
the	the	the
scene	scene	scene
just	just	just
months	month	month
after	after	after
McCain	mccain	McCain
s	s	s
planned	plan	planned
visit	visit	visit
.	.	.
McCain	mccain	McCain
later	later	later
met	met	met
with	with	with
NeoNazi	neonazi	NeoNazi
fascist	fascist	fascist
leaders	leader	leader
in	in	in
Kiev	kiev	Kiev
,	,	,
a	a	a
few	few	few
short	short	short
months	month	month
before	befor	before
Maidan	maidan	Maidan
Square	squar	Square
melted	melt	melted
down	down	down
and	and	and
the	the	the
West	west	West
s	s	s
regime	regim	regime
change	chang	change
took	took	took
shape	shape	shape
in	in	in
the	the	the
Ukraine	ukrain	Ukraine
.	.	.
In	in	In
the	the	the
face	face	face
of	of	of
all	all	all
this	this	this
,	,	,
McCain	mccain	McCain
,	,	,
chairman	chairman	chairman
of	of	of
the	the	the
Senate	senat	Senate
Armed	arm	Armed
Services	servic	Services
Committee	committe	Committee
continues	continu	continues
to	to	to
be	be	be
hawkish	hawkish	hawkish
on	on	on
Syria	syria	Syria
and	and	and
calling	call	calling
for	for	for
more	more	more
than	than	than
the	the	the
250	250	250
troops	troop	troop
recently	recent	recently
deployed	deploy	deployed
to	to	to
Syria	syria	Syria
.	.	.
Will	will	Will
authorities	author	authority
account	account	account
for	for	for
all	all	all
of	of	of
the	the	the
funds	fund	fund
raised	rais	raised
by	by	by
Pitha	pitha	Pitha
and	and	and
look	look	look
at	at	at
how	how	how
they	they	they
were	were	were
appropriated	appropri	appropriated
?	?	?
McCain	mccain	McCain
s	s	s
political	polit	political
career	career	career
has	has	ha
been	been	been
plagued	plagu	plagued
by	by	by
a	a	a
series	seri	series
of	of	of
blunders	blunder	blunder
and	and	and
scandals	scandal	scandal
one	one	one
wonders	wonder	wonder
if	if	if
his	his	his
campaign	campaign	campaign
will	will	will
be	be	be
derailed	derail	derailed
by	by	by
the	the	the
charges	charg	charge
against	against	against
his	his	his
former	former	former
fundraiser	fundrais	fundraiser
or	or	or
will	will	will
this	this	this
inconvenient	inconveni	inconvenient
truth	truth	truth
get	get	get
swept	swept	swept
under	under	under
the	the	the
rug	rug	rug
?	?	?
Read	read	Read
more	more	more
from	from	from
Sputnik	sputnik	Sputnik
below	below	below
SCANDAL	scandal	SCANDAL
US	us	US
Senator	senat	Senator
John	john	John
McCain	mccain	McCain
Photo	photo	Photo
link	link	link
beforeitsnews	beforeitsnew	beforeitsnews
.	.	.
com	com	com
SputnikIs	sputniki	SputnikIs
the	the	the
beleaguered	beleagu	beleaguered
US	us	US
Senator	senat	Senator
s	s	s
reelection	reelect	reelection
bid	bid	bid
taking	take	taking
a	a	a
page	page	page
from	from	from
the	the	the
hit	hit	hit
series	seri	series
Breaking	break	Breaking
Bad	bad	Bad
in	in	in
a	a	a
desperate	desper	desperate
attempt	attempt	attempt
to	to	to
appeal	appeal	appeal
to	to	to
young	young	young
voters	voter	voter
?	?	?

On	on	On
Tuesday	tuesday	Tuesday
,	,	,
34	34	34
-year-old	-year-old	-year-old
Emily	emili	Emily
Pitha	pitha	Pitha
was	was	wa
arrested	arrest	arrested
for	for	for
narcotics	narcot	narcotic
distribution	distribut	distribution
and	and	and
manufacturing	manufactur	manufacturing
when	when	when
