Token	Stem	Lemma
Since	sinc	Since
Donald	donald	Donald
Trump	trump	Trump
can	can	can
t	t	t
figure	figur	figure
out	out	out
why	whi	why
he	he	he
s	s	s
trailing	trail	trailing
Hillary	hillari	Hillary
so	so	so
badly	bad	badly
everywhere	everywher	everywhere
it	it	it
counts	count	count
he	he	he
s	s	s
decided	decid	decided
his	his	his
campaign	campaign	campaign
staff	staff	staff
is	is	is
the	the	the
problem	problem	problem
As	as	As
such	such	such
he	he	he
s	s	s
shaking	shake	shaking
things	thing	thing
up	up	up
reducing	reduc	reducing
the	the	the
role	role	role
of	of	of
his	his	his
current	current	current
campaign	campaign	campaign
chairman	chairman	chairman
Paul	paul	Paul
Manafort	manafort	Manafort
and	and	and
appointing	appoint	appointing
someone	someon	someone
new	new	new
to	to	to
run	run	run
things	thing	thing
The	the	The
new	new	new
campaign	campaign	campaign
chief	chief	chief
Stephen	stephen	Stephen
Bannon	bannon	Bannon
of	of	of
Breitbart	breitbart	Breitbart
Yes	yes	Yes
that	that	that
Breitbart	breitbart	Breitbart
The	the	The
same	same	same
Breitbart	breitbart	Breitbart
that	that	that
peddles	peddl	peddles
conspiracy	conspiraci	conspiracy
theories	theori	theory
to	to	to
white	white	white
supremacists	supremacist	supremacist
The	the	The
one	one	one
that	that	that
set	set	set
out	out	out
to	to	to
prove	prove	prove
the	the	the
polls	poll	poll
are	are	are
all	all	all
rigged	rig	rigged
only	onli	only
to	to	to
prove	prove	prove
that	that	that
they	they	they
re	re	re
all	all	all
correct	correct	correct
instead	instead	instead
And	and	And
the	the	the
one	one	one
the	the	the
Southern	southern	Southern
Poverty	poverti	Poverty
Law	law	Law
Center	center	Center
says	say	say
is	is	is
now	now	now
the	the	the
news	news	news
arm	arm	arm
of	of	of
the	the	the
alt	alt	alt
-right	-right	-right
read	read	read
extreme	extrem	extreme
right	right	right
movement	movement	movement
Trump	trump	Trump
s	s	s
thinking	think	thinking
goes	goe	go
something	someth	something
like	like	like
this	this	this
He	he	He
can	can	can
only	onli	only
win	win	win
with	with	with
people	peopl	people
who	who	who
share	share	share
his	his	his
delusional	delusion	delusional
frame	frame	frame
of	of	of
mind	mind	mind
so	so	so
that	that	that
s	s	s
who	who	who
he	he	he
ll	ll	ll
surround	surround	surround
himself	himself	himself
with	with	with
now	now	now
He	he	He
s	s	s
also	also	also
got	got	got
a	a	a
GOP	gop	GOP
pollster	pollster	pollster
Kellyanne	kellyann	Kellyanne
Conway	conway	Conway
as	as	a
campaign	campaign	campaign
manager	manag	manager
and	and	and
he	he	he
believes	believ	belief
they	they	they
ll	ll	ll
be	be	be
able	abl	able
to	to	to
turn	turn	turn
his	his	his
campaign	campaign	campaign
around	around	around
for	for	for
him	him	him
I	i	I
have	have	have
known	known	known
Steve	steve	Steve
and	and	and
Kellyanne	kellyann	Kellyanne
both	both	both
for	for	for
many	mani	many
years	year	year
They	they	They
are	are	are
extremely	extrem	extremely
capable	capabl	capable
highly	high	highly
qualified	qualifi	qualified
people	peopl	people
who	who	who
love	love	love
to	to	to
win	win	win
and	and	and
know	know	know
how	how	how
to	to	to
win	win	win
I	i	I
believe	believ	believe
we	we	we
re	re	re
adding	ad	adding
some	some	some
of	of	of
the	the	the
best	best	best
talents	talent	talent
in	in	in
politics	polit	politics
with	with	with
the	the	the
experience	experi	experience
and	and	and
expertise	expertis	expertise
needed	need	needed
to	to	to
defeat	defeat	defeat
Hillary	hillari	Hillary
Clinton	clinton	Clinton
in	in	in
November	novemb	November
and	and	and
continue	continu	continue
to	to	to
share	share	share
my	my	my
message	messag	message
and	and	and
vision	vision	vision
to	to	to
Make	make	Make
America	america	America
Great	great	Great
Again	again	Again
Hey	hey	Hey
being	be	being
outrageous	outrag	outrageous
and	and	and
horrible	horribl	horrible
made	made	made
him	him	him
win	win	win
the	the	the
primaries	primari	primary
so	so	so
it	it	it
