SO	so	SO
YOUR	your	YOUR
HUSBAND	husband	HUSBAND
TURNS	turn	TURNS
69	69	69
If	if	If
he	he	he
s	s	s
Bill	bill	Bill
Clinton	clinton	Clinton
he	he	he
gets	get	get
heckled	heckl	heckled
by	by	by
a	a	a
bunch	bunch	bunch
of	of	of
kids	kid	kid
on	on	on
the	the	the
golf	golf	golf
course	cours	course
and	and	and
your	your	your
spouse	spous	spouse
doesn	doesn	doesn
t	t	t
show	show	show
for	for	for
the	the	the
celebration	celebr	celebration
.	.	.

KARMABill	karmabil	KARMABill
Clinton	clinton	Clinton
was	was	wa
heckled	heckl	heckled
by	by	by
kids	kid	kid
for	for	for
taking	take	taking
too	too	too
long	long	long
between	between	between
shots	shot	shot
at	at	at
his	his	his
golf	golf	golf
-filled	-fill	-filled
69th	69th	69th
birthday	birthday	birthday
.	.	.
The	the	The
ex	ex	ex
-president	-presid	-president
,	,	,
who	who	who
has	has	ha
started	start	started
his	his	his
two	two	two
-week	-week	-week
vacation	vacat	vacation
in	in	in
the	the	the
Hamptons	hampton	Hamptons
without	without	without
wife	wife	wife
Hillary	hillari	Hillary
,	,	,
who	who	who
s	s	s
on	on	on
the	the	the
campaign	campaign	campaign
trail	trail	trail
,	,	,
sported	sport	sported
neon	neon	neon
pink	pink	pink
sneakers	sneaker	sneaker
and	and	and
a	a	a
matching	match	matching
hat	hat	hat
at	at	at
Montauk	montauk	Montauk
Downs	down	Downs
State	state	State
Park	park	Park
golf	golf	golf
course	cours	course
Tuesday	tuesday	Tuesday
.	.	.

He	he	He
also	also	also
played	play	played
a	a	a
round	round	round
of	of	of
mini	mini	mini
-golf	-golf	-golf
at	at	at
Puff	puff	Puff
n	n	n
Putt	putt	Putt
with	with	with
his	his	his
niece	niec	niece
and	and	and
nephew	nephew	nephew
,	,	,
who	who	who
looked	look	looked
around	around	around
8	8	8
and	and	and
10	10	10
.	.	.
Although	although	Although
they	they	they
had	had	had
a	a	a
lot	lot	lot
of	of	of
Secret	secret	Secret
Service	servic	Service
in	in	in
tow	tow	tow
,	,	,
Clinton	clinton	Clinton
took	took	took
the	the	the
time	time	time
to	to	to
talk	talk	talk
to	to	to
a	a	a
vet	vet	vet
and	and	and
his	his	his
children	children	child
,	,	,
ages	age	age
4	4	4
,	,	,
9	9	9
and	and	and
11	11	11
.	.	.

But	but	But
One	one	One
of	of	of
the	the	the
little	littl	little
kids	kid	kid
didn	didn	didn
t	t	t
know	know	know
who	who	who
Clinton	clinton	Clinton
was	was	wa
and	and	and
got	got	got
impatient	impati	impatient
with	with	with
his	his	his
chat	chat	chat
,	,	,
saying	say	saying
,	,	,
Come	come	Come
on	on	on
,	,	,
it	it	it
s	s	s
your	your	your
turn	turn	turn
.	.	.

He	he	He
played	play	played
two	two	two
holes	hole	hole
with	with	with
them	them	them
and	and	and
took	took	took
photos	photo	photo
.	.	.

Via	via	Via
NYP69TH	nyp69th	NYP69TH
BIRTHDAY	birthday	BIRTHDAY
ATTENDED	attend	ATTENDED
BY	by	BY
EVERYONE	everyon	EVERYONE
BUT	but	BUT
HILLARYBill	hillarybil	HILLARYBill
Clinton	clinton	Clinton
celebrated	celebr	celebrated
his	his	his
69th	69th	69th
birthday	birthday	birthday
in	in	in
East	east	East
Hampton	hampton	Hampton
Tuesday	tuesday	Tuesday
.	.	.

The	the	The
former	former	former
president	presid	president
hit	hit	hit
beachy	beachi	beachy
Mexican	mexican	Mexican
joint	joint	joint
Blue	blue	Blue
Parrot	parrot	Parrot
with	with	with
10	10	10
guests	guest	guest
,	,	,
including	includ	including
rocker	rocker	rocker
Jon	jon	Jon
Bon	bon	Bon
Jovi	jovi	Jovi
,	,	,
and	and	and
other	other	other
friends	friend	friend
,	,	,
who	who	who
were	were	were
seated	seat	seated
at	at	at
a	a	a
long	long	long
table	tabl	table
among	among	among
other	other	other
diners	diner	diner
.	.	.

While	while	While
Hillary	hillari	Hillary
was	was	wa
busy	busi	busy
campaigning	campaign	campaigning
and	and	and
daughter	daughter	daughter
Chelsea	chelsea	Chelsea
is	is	is
in	in	in
Sardinia	sardinia	Sardinia
,	,	,
Italy	itali	Italy
,	,	,
with	with	with
husband	husband	husband
Marc	marc	Marc
Mezvinsky	mezvinski	Mezvinsky
,	,	,
spies	spi	spy
say	say	say
extended	extend	extended
family	famili	family
attended	attend	attended
the	the	the
bash	bash	bash
.	.	.

Clinton	clinton	Clinton
,	,	,
who	who	who
ended	end	ended
his	his	his
diet	diet	diet
of	of	of
McDonald	mcdonald	McDonald
s	s	s
and	and	and
proclaimed	proclaim	proclaimed
himself	himself	himself
a	a	a
vegan	vegan	vegan
a	a	a
few	few	few
years	year	year
ago	ago	ago
,	,	,
stuck	stuck	stuck
to	to	to
healthier	healthier	healthier
salads	salad	salad
and	and	and
vegetables	veget	vegetable
,	,	,
says	say	say
a	a	a
spy	spi	spy
.	.	.

It	it	It
looked	look	looked
like	like	like
a	a	a
cozy	cozi	cozy
,	,	,
happy	happi	happy
night	night	night
.	.	.

Bon	bon	Bon
Jovi	jovi	Jovi
is	is	is
an	an	an
investor	investor	investor
in	in	in
the	the	the
restaurant	restaur	restaurant
,	,	,
along	along	along
with	with	with
Ren	ren	Ren
e	e	e
Zellweger	zellweg	Zellweger
,	,	,
Larry	larri	Larry
Gagosian	gagosian	Gagosian
and	and	and
Ronald	ronald	Ronald
Perelman	perelman	Perelman
.	.	.

