Token	Stem	Lemma
It	it	It
s	s	s
no	no	no
secret	secret	secret
that	that	that
German	german	German
Chancellor	chancellor	Chancellor
Angela	angela	Angela
Merkel	merkel	Merkel
is	is	is
no	no	no
fan	fan	fan
of	of	of
Donald	donald	Donald
Trump	trump	Trump
They	they	They
had	had	had
a	a	a
frosty	frosti	frosty
visit	visit	visit
when	when	when
she	she	she
visited	visit	visited
the	the	the
United	unit	United
States	state	States
He	he	He
infamously	infam	infamously
refused	refus	refused
to	to	to
shake	shake	shake
her	her	her
hand	hand	hand
for	for	for
the	the	the
cameras	camera	camera
as	as	a
is	is	is
customary	customari	customary
in	in	in
the	the	the
Oval	oval	Oval
Office	offic	Office
and	and	and
even	even	even
reportedly	report	reportedly
presented	present	presented
her	her	her
with	with	with
some	some	some
kind	kind	kind
of	of	of
bogus	bogus	bogus
bill	bill	bill
for	for	for
supposed	suppos	supposed
expenses	expens	expense
with	with	with
regards	regard	regard
to	to	to
financial	financi	financial
obligations	oblig	obligation
to	to	to
the	the	the
North	north	North
Atlantic	atlant	Atlantic
Treaty	treati	Treaty
Organization	organ	Organization
NATO	nato	NATO
Combine	combin	Combine
that	that	that
with	with	with
the	the	the
fact	fact	fact
that	that	that
Trump	trump	Trump
publicly	public	publicly
scolded	scold	scolded
our	our	our
fellow	fellow	fellow
NATO	nato	NATO
member	member	member
nations	nation	nation
at	at	at
the	the	the
summit	summit	summit
in	in	in
Brussels	brussel	Brussels
and	and	and
you	you	you
have	have	have
a	a	a
recipe	recip	recipe
for	for	for
Chancellor	chancellor	Chancellor
Merkel	merkel	Merkel
coming	come	coming
to	to	to
a	a	a
very	veri	very
grave	grave	grave
conclusion	conclus	conclusion
The	the	The
United	unit	United
States	state	States
of	of	of
America	america	America
can	can	can
no	no	no
longer	longer	longer
be	be	be
trusted	trust	trusted
to	to	to
defend	defend	defend
its	it	it
NATO	nato	NATO
allies	alli	ally
and	and	and
support	support	support
Article	articl	Article
V	v	V
which	which	which
states	state	state
that	that	that
when	when	when
one	one	one
nation	nation	nation
is	is	is
attacked	attack	attacked
all	all	all
nations	nation	nation
are	are	are
attacked	attack	attacked
as	as	a
long	long	long
as	as	a
Donald	donald	Donald
Trump	trump	Trump
is	is	is
president	presid	president
This	this	This
is	is	is
an	an	an
especially	especi	especially
striking	strike	striking
blow	blow	blow
since	sinc	since
the	the	the
only	onli	only
time	time	time
Article	articl	Article
V	v	V
of	of	of
NATO	nato	NATO
has	has	ha
been	been	been
invoked	invok	invoked
is	is	is
when	when	when
the	the	the
U	u	U
S	s	S
was	was	wa
attacked	attack	attacked
on	on	on
September	septemb	September
11	11	11
2001	2001	2001
With	with	With
all	all	all
of	of	of
this	this	this
in	in	in
mind	mind	mind
Merkel	merkel	Merkel
has	has	ha
made	made	made
a	a	a
stunning	stun	stunning
and	and	and
historic	histor	historic
statement	statement	statement
to	to	to
her	her	her
fellow	fellow	fellow
member	member	member
nations	nation	nation
of	of	of
the	the	the
European	european	European
Union	union	Union
Thanks	thank	Thanks
to	to	to
Trump	trump	Trump
America	america	America
is	is	is
not	not	not
to	to	to
be	be	be
relied	reli	relied
on	on	on
any	ani	any
longer	longer	longer
Merkel	merkel	Merkel
said	said	said
of	of	of
Trump	trump	Trump
s	s	s
America	america	America
The	the	The
times	time	time
in	in	in
which	which	which
we	we	we
could	could	could
completely	complet	completely
depend	depend	depend
on	on	on
others	other	others
are	are	are
on	on	on
the	the	the
way	way	way
out	out	out
I	i	I
ve	ve	ve
experienced	experienc	experienced
that	that	that
in	in	in
the	the	the
last	last	last
few	few	few
days	day	day
We	we	We
Europeans	european	Europeans
truly	truli	truly
have	have	have
to	to	to
take	take	take
our	our	our
fate	fate	fate
into	into	into
our	our	our
own	own	own
hands	hand	hand
Merkel	merkel	Merkel
had	had	had
the	the	the
same	same	same
advice	advic	advice
regarding	regard	regarding
Great	great	Great
Britain	britain	Britain
though	though	though
with	with	with
less	less	le
harsh	harsh	harsh
words	word	word
She	she	She
still	still	still
insists	insist	insists
that	that	that
respectful	respect	respectful
relationships	relationship	relationship
with	with	with
Britain	britain	Britain
and	and	and
America	america	America
will	will	will
be	be	be
maintained	maintain	maintained
but	but	but
told	told	told
the	the	the
remaining	remain	remaining
European	european	European
Union	union	Union
nations	nation	nation
we	we	we
have	have	have
to	to	to
fight	fight	fight
for	for	for
our	our	our
own	own	own
destiny	destini	destiny
Another	anoth	Another
warning	warn	warning
came	came	came
as	as	a
a	a	a
result	result	result
of	of	of
Trump	trump	Trump
s	s	s
refusal	refus	refusal
to	to	to
commit	commit	commit
to	to	to
the	the	the
Paris	pari	Paris
Climate	climat	Climate
Agreement	agreement	Agreement
at	at	at
the	the	the
G7	g7	G7
Summit	summit	Summit
All	all	All
of	of	of
the	the	the
other	other	other
six	six	six
member	member	member
nations	nation	nation
of	of	of
the	the	the
agreement	agreement	agreement
reaffirmed	reaffirm	reaffirmed
their	their	their
commitment	commit	commitment
to	to	to
addressing	address	addressing
the	the	the
problem	problem	problem
of	of	of
climate	climat	climate
change	chang	change
but	but	but
Trump	trump	Trump
and	and	and
thus	thus	thus
the	the	the
United	unit	United
States	state	States
did	did	did
not	not	not
Merkel	merkel	Merkel
said	said	said
that	that	that
this	this	this
is	is	is
a	a	a
very	veri	very
difficult	difficult	difficult
not	not	not
to	to	to
say	say	say
very	veri	very
unsatisfactory	unsatisfactori	unsatisfactory
development	develop	development
and	and	and
a	a	a
six	six	six
against	against	against
one	one	one
dialogue	dialogu	dialogue
with	with	with
regards	regard	regard
to	to	to
a	a	a
grave	grave	grave
world	world	world
matter	matter	matter
A	a	A
matter	matter	matter
that	that	that
by	by	by
the	the	the
way	way	way
Trump	trump	Trump
has	has	ha
previously	previous	previously
called	call	called
a	a	a
hoax	hoax	hoax
Here	here	Here
is	is	is
the	the	the
tweet	tweet	tweet
that	that	that
confirms	confirm	confirms
his	his	his
crazy	crazi	crazy
views	view	view
there	there	there
The	the	The
concept	concept	concept
of	of	of
global	global	global
warming	warm	warming
was	was	wa
created	creat	created
by	by	by
and	and	and
for	for	for
the	the	the
Chinese	chines	Chinese
in	in	in
order	order	order
to	to	to
make	make	make
U	u	U
S	s	S
manufacturing	manufactur	manufacturing
non	non	non
-competitive	-competit	-competitive
Donald	donald	Donald
J	j	J
Trump	trump	Trump
@realDonaldTrump	@realdonaldtrump	@realDonaldTrump
November	novemb	November
6	6	6
2012In	2012in	2012In
short	short	short
with	with	with
Donald	donald	Donald
Trump	trump	Trump
as	as	a
president	presid	president
the	the	the
United	unit	United
States	state	States
of	of	of
America	america	America
is	is	is
no	no	no
longer	longer	longer
the	the	the
leader	leader	leader
of	of	of
the	the	the
free	free	free
world	world	world
Germany	germani	Germany
is	is	is
Hopefully	hope	Hopefully
Merkel	merkel	Merkel
gets	get	get
re	re	re
-elected	-elect	-elected
and	and	and
can	can	can
diminish	diminish	diminish
Trump	trump	Trump
s	s	s
power	power	power
on	on	on
the	the	the
world	world	world
stage	stage	stage
until	until	until
he	he	he
is	is	is
either	either	either
impeached	impeach	impeached
and	and	and
removed	remov	removed
from	from	from
office	offic	office
resigns	resign	resigns
or	or	or
his	his	his
term	term	term
ends	end	end
The	the	The
fate	fate	fate
of	of	of
the	the	the
free	free	free
world	world	world
depends	depend	depends
on	on	on
it	it	it
Featured	featur	Featured
image	imag	image
via	via	via
Justin	justin	Justin
Sullivan	sullivan	Sullivan
Getty	getti	Getty
Images	imag	Images
