Token	Stem	Lemma
21st	21st	21st
Century	centuri	Century
Wire	wire	Wire
says	say	say
Trump	trump	Trump
has	has	ha
begun	begun	begun
his	his	his
war	war	war
on	on	on
Hillary	hillari	Hillary
Today	today	Today
Donald	donald	Donald
Trump	trump	Trump
presented	present	presented
a	a	a
full	full	full
length	length	length
speech	speech	speech
attacking	attack	attacking
Hillary	hillari	Hillary
Clinton	clinton	Clinton
Trump	trump	Trump
called	call	called
on	on	on
Sanders	sander	Sanders
supporters	support	supporter
to	to	to
join	join	join
in	in	in
supporting	support	supporting
him	him	him
saying	say	saying
that	that	that
he	he	he
too	too	too
is	is	is
interested	interest	interested
in	in	in
removing	remov	removing
special	special	special
interests	interest	interest
from	from	from
American	american	American
politics	polit	politics
and	and	and
is	is	is
also	also	also
not	not	not
a	a	a
political	polit	political
insider	insid	insider
The	the	The
presidential	presidenti	presidential
candidate	candid	candidate
went	went	went
on	on	on
to	to	to
attack	attack	attack
Hillary	hillari	Hillary
for	for	for
making	make	making
speeches	speech	speech
to	to	to
banking	bank	banking
elites	elit	elite
and	and	and
refusing	refus	refusing
to	to	to
release	releas	release
their	their	their
content	content	content
for	for	for
public	public	public
critique	critiqu	critique
In	in	In
what	what	what
may	may	may
be	be	be
shocking	shock	shocking
to	to	to
some	some	some
Trump	trump	Trump
also	also	also
advocated	advoc	advocated
a	a	a
policy	polici	policy
of	of	of
protectionism	protection	protectionism
through	through	through
trade	trade	trade
tariffs	tariff	tariff
to	to	to
protect	protect	protect
American	american	American
jobs	job	job
and	and	and
industry	industri	industry
while	while	while
savaging	savag	savaging
Hillary	hillari	Hillary
for	for	for
being	be	being
a	a	a
massive	massiv	massive
promoter	promot	promoter
of	of	of
free	free	free
trade	trade	trade
deals	deal	deal
Here	here	Here
are	are	are
some	some	some
of	of	of
Trump	trump	Trump
s	s	s
striking	strike	striking
lines	line	line
from	from	from
the	the	the
speech	speech	speech
which	which	which
you	you	you
can	can	can
watch	watch	watch
in	in	in
full	full	full
below	below	below
Hillary	hillari	Hillary
Clinton	clinton	Clinton
has	has	ha
perfected	perfect	perfected
the	the	the
politics	polit	politics
of	of	of
personal	person	personal
profit	profit	profit
and	and	and
even	even	even
theft	theft	theft
We	we	We
got	got	got
here	here	here
because	becaus	because
we	we	we
switched	switch	switched
from	from	from
a	a	a
policy	polici	policy
of	of	of
Americanism	american	Americanism
to	to	to
a	a	a
policy	polici	policy
of	of	of
globalism	global	globalism
focusing	focus	focusing
on	on	on
how	how	how
to	to	to
make	make	make
money	money	money
for	for	for
large	larg	large
corporations	corpor	corporation
She	she	She
believes	believ	belief
she	she	she
is	is	is
entitled	entitl	entitled
to	to	to
the	the	the
office	offic	office
She	she	She
gets	get	get
rich	rich	rich
making	make	making
you	you	you
poor	poor	poor
It	it	It
s	s	s
not	not	not
just	just	just
our	our	our
economy	economi	economy
that	that	that
s	s	s
been	been	been
corrupted	corrupt	corrupted
but	but	but
our	our	our
foreign	foreign	foreign
policy	polici	policy
too	too	too
The	the	The
Hillary	hillari	Hillary
Clinton	clinton	Clinton
foreign	foreign	foreign
policy	polici	policy
has	has	ha
cost	cost	cost
America	america	America
thousands	thousand	thousand
of	of	of
lives	live	life
trillions	trillion	trillion
of	of	of
dollars	dollar	dollar
and	and	and
unleashed	unleash	unleashed
ISIS	isi	ISIS
across	across	across
the	the	the
world	world	world
Her	her	Her
decisions	decis	decision
spread	spread	spread
death	death	death
destruction	destruct	destruction
and	and	and
terrorism	terror	terrorism
everywhere	everywher	everywhere
she	she	she
touched	touch	touched
In	in	In
2009	2009	2009
before	befor	before
Hillary	hillari	Hillary
Clinton	clinton	Clinton
was	was	wa
sworn	sworn	sworn
in	in	in
it	it	it
was	was	wa
a	a	a
different	differ	different
world	world	world
Libya	libya	Libya
was	was	wa
cooperating	cooper	cooperating
Iraq	iraq	Iraq
was	was	wa
seeing	see	seeing
a	a	a
reduction	reduct	reduction
in	in	in
violence	violenc	violence
Syria	syria	Syria
was	was	wa
under	under	under
control	control	control
ISIS	isi	ISIS
wasn	wasn	wasn
t	t	t
even	even	even
on	on	on
the	the	the
map	map	map
https://youtu.be/xUW2-MUonbo?t=35m6s	https://youtu.be/xuw2-muonbo?t=35m6	https://youtu.be/xUW2-MUonbo?t=35m6s
Get	get	Get
10	10	10
off	off	off
a	a	a
21WIRE	21wire	21WIRE
TV	tv	TV
membership	membership	membership
package	packag	package
today	today	today
using	use	using
promo	promo	promo
code	code	code
STU21WIRETVEVERYTHING	stu21wiretveveryth	STU21WIRETVEVERYTHING
ON	on	ON
ELECTION	elect	ELECTION
2016	2016	2016
21st	21st	21st
Century	centuri	Century
Wire	wire	Wire
Election	elect	Election
Files	file	Files
