After	after	After
they	they	they
were	were	were
crushed	crush	crushed
in	in	in
the	the	the
2012	2012	2012
election	elect	election
,	,	,
Republicans	republican	Republicans
wrote	wrote	wrote
a	a	a
post	post	post
-mortem	-mortem	-mortem
document	document	document
that	that	that
advised	advis	advised
the	the	the
party	parti	party
to	to	to
reach	reach	reach
out	out	out
to	to	to
Latino	latino	Latino
voters	voter	voter
more	more	more
than	than	than
any	ani	any
other	other	other
group	group	group
if	if	if
they	they	they
wanted	want	wanted
to	to	to
be	be	be
a	a	a
viable	viabl	viable
political	polit	political
entity	entiti	entity
.	.	.
Romney	romney	Romney
lost	lost	lost
Latinos	latino	Latinos
by	by	by
44	44	44
,	,	,
an	an	an
increase	increas	increase
from	from	from
the	the	the
2008	2008	2008
margin	margin	margin
of	of	of
36	36	36
,	,	,
which	which	which
was	was	wa
a	a	a
huge	huge	huge
jump	jump	jump
from	from	from
John	john	John
Kerry	kerri	Kerry
s	s	s
advantage	advantag	advantage
with	with	with
those	those	those
voters	voter	voter
of	of	of
only	onli	only
9	9	9
in	in	in
2004	2004	2004
.	.	.
It	it	It
was	was	wa
a	a	a
disaster	disast	disaster
.	.	.
And	and	And
in	in	in
that	that	that
same	same	same
time	time	time
Latinos	latino	Latinos
have	have	have
gone	gone	gone
from	from	from
8	8	8
of	of	of
voters	voter	voter
to	to	to
10	10	10
of	of	of
voters	voter	voter
in	in	in
2012	2012	2012
,	,	,
and	and	and
that	that	that
is	is	is
expected	expect	expected
to	to	to
continue	continu	continue
rising	rise	rising
.	.	.
And	and	And
now	now	now
along	along	along
comes	come	come
Trump	trump	Trump
.	.	.
Thanks	thank	Thanks
to	to	to
his	his	his
blatantly	blatant	blatantly
racist	racist	racist
rhetoric	rhetor	rhetoric
and	and	and
attacks	attack	attack
on	on	on
Latinos	latino	Latinos
,	,	,
it	it	it
now	now	now
appears	appear	appears
that	that	that
Latino	latino	Latino
immigrants	immigr	immigrant
are	are	are
signing	sign	signing
up	up	up
to	to	to
become	becom	become
American	american	American
citizens	citizen	citizen
just	just	just
to	to	to
stick	stick	stick
it	it	it
to	to	to
the	the	the
current	current	current
Republican	republican	Republican
front	front	front
runner	runner	runner
.	.	.
Over	over	Over
all	all	all
,	,	,
naturalization	natur	naturalization
applications	applic	application
increased	increas	increased
by	by	by
11	11	11
percent	percent	percent
in	in	in
the	the	the
2015	2015	2015
fiscal	fiscal	fiscal
year	year	year
over	over	over
the	the	the
year	year	year
before	befor	before
,	,	,
and	and	and
jumped	jump	jumped
14	14	14
percent	percent	percent
during	dure	during
the	the	the
six	six	six
months	month	month
ending	end	ending
in	in	in
January	januari	January
,	,	,
according	accord	according
to	to	to
federal	feder	federal
figures	figur	figure
.	.	.
The	the	The
pace	pace	pace
is	is	is
picking	pick	picking
up	up	up
by	by	by
the	the	the
week	week	week
,	,	,
advocates	advoc	advocate
say	say	say
,	,	,
and	and	and
they	they	they
estimate	estim	estimate
applications	applic	application
could	could	could
approach	approach	approach
1	1	1
million	million	million
in	in	in
2016	2016	2016
,	,	,
about	about	about
200	200	200
,	,	,
000	000	000
more	more	more
than	than	than
the	the	the
average	averag	average
in	in	in
recent	recent	recent
years	year	year
.	.	.
While	while	While
naturalizations	natur	naturalization
generally	general	generally
rise	rise	rise
during	dure	during
presidential	presidenti	presidential
election	elect	election
years	year	year
,	,	,
Mr	mr	Mr
.	.	.
Trump	trump	Trump
provided	provid	provided
an	an	an
extra	extra	extra
boost	boost	boost
this	this	this
year	year	year
.	.	.
Trump	trump	Trump
started	start	started
his	his	his
campaign	campaign	campaign
by	by	by
calling	call	calling
Mexicans	mexican	Mexicans
drug	drug	drug
traffickers	traffick	trafficker
and	and	and
rapists	rapist	rapist
,	,	,
and	and	and
it	it	it
has	has	ha
only	onli	only
gotten	gotten	gotten
worse	wors	worse
as	as	a
the	the	the
national	nation	national
spotlight	spotlight	spotlight
has	has	ha
shone	shone	shone
on	on	on
his	his	his
campaign	campaign	campaign
.	.	.
He	he	He
s	s	s
gone	gone	gone
after	after	after
blacks	black	black
,	,	,
Muslims	muslim	Muslims
,	,	,
women	women	woman
,	,	,
and	and	and
Asians	asian	Asians
among	among	among
others	other	others
.	.	.
But	but	But
his	his	his
campaign	campaign	campaign
of	of	of
hate	hate	hate
against	against	against
Latinos	latino	Latinos
has	has	ha
been	been	been
non	non	non
-stop	-stop	-stop
,	,	,
even	even	even
targeting	target	targeting
the	the	the
current	current	current
and	and	and
former	former	former
presidents	presid	president
of	of	of
Mexico	mexico	Mexico
.	.	.
And	and	And
his	his	his
target	target	target
audience	audienc	audience
has	has	ha
responded	respond	responded
.	.	.
Trump	trump	Trump
fans	fan	fan
have	have	have
beaten	beaten	beaten
up	up	up
Latinos	latino	Latinos
,	,	,
while	while	while
citing	cite	citing
their	their	their
hero	hero	hero
for	for	for
their	their	their
motivation	motiv	motivation
,	,	,
as	as	a
children	children	child
have	have	have
begun	begun	begun
using	use	using
Trump	trump	Trump
s	s	s
rhetoric	rhetor	rhetoric
about	about	about
building	build	building
a	a	a
wall	wall	wall
on	on	on
the	the	the
southern	southern	southern
border	border	border
in	in	in
order	order	order
to	to	to
insult	insult	insult
Latino	latino	Latino
kids	kid	kid
.	.	.
The	the	The
Republicans	republican	Republicans
have	have	have
turned	turn	turned
a	a	a
blind	blind	blind
