Token	Stem	Lemma
Sounds	sound	Sounds
like	like	like
one	one	one
of	of	of
the	the	the
best	best	best
reasons	reason	reason
ever	ever	ever
TO	to	TO
vote	vote	vote
for	for	for
Trump	trump	Trump
A	a	A
Saudi	saudi	Saudi
prince	princ	prince
has	has	ha
urged	urg	urged
Americans	american	Americans
not	not	not
to	to	to
vote	vote	vote
for	for	for
Donald	donald	Donald
Trump	trump	Trump
in	in	in
the	the	the
upcoming	upcom	upcoming
general	general	general
election	elect	election
Turki	turki	Turki
al	al	al
-Faisal	-faisal	-Faisal
who	who	who
served	serv	served
as	as	a
Saudia	saudia	Saudia
Arabia	arabia	Arabia
s	s	s
ambassador	ambassador	ambassador
to	to	to
the	the	the
US	us	US
from	from	from
2005	2005	2005
to	to	to
2007	2007	2007
spoke	spoke	spoke
against	against	against
the	the	the
presumptive	presumpt	presumptive
Republican	republican	Republican
nominee	nomine	nominee
during	dure	during
a	a	a
foreign	foreign	foreign
policy	polici	policy
dinner	dinner	dinner
in	in	in
Washington	washington	Washington
DC	dc	DC
on	on	on
Thursday	thursday	Thursday
He	he	He
blasted	blast	blasted
Trump	trump	Trump
s	s	s
proposal	propos	proposal
to	to	to
ban	ban	ban
Muslims	muslim	Muslims
from	from	from
entering	enter	entering
the	the	the
US	us	US
which	which	which
the	the	the
billionaire	billionair	billionaire
first	first	first
formulated	formul	formulated
in	in	in
December	decemb	December
last	last	last
year	year	year
before	befor	before
renewing	renew	renewing
his	his	his
vow	vow	vow
on	on	on
Wednesday	wednesday	Wednesday
For	for	For
the	the	the
life	life	life
of	of	of
me	me	me
I	i	I
cannot	cannot	cannot
believe	believ	believe
that	that	that
a	a	a
country	countri	country
like	like	like
the	the	the
United	unit	United
States	state	States
can	can	can
afford	afford	afford
to	to	to
have	have	have
someone	someon	someone
as	as	a
president	presid	president
who	who	who
simply	simpli	simply
says	say	say
These	these	These
people	peopl	people
are	are	are
not	not	not
going	go	going
to	to	to
be	be	be
allowed	allow	allowed
to	to	to
come	come	come
to	to	to
the	the	the
United	unit	United
States	state	States
Turki	turki	Turki
said	said	said
according	accord	according
to	to	to
the	the	the
Huffington	huffington	Huffington
Post	post	Post
It	it	It
s	s	s
up	up	up
to	to	to
you	you	you
it	it	it
s	s	s
not	not	not
up	up	up
to	to	to
me	me	me
Turki	turki	Turki
added	ad	added
I	i	I
just	just	just
hope	hope	hope
you	you	you
as	as	a
American	american	American
citizens	citizen	citizen
will	will	will
make	make	make
the	the	the
right	right	right
choice	choic	choice
in	in	in
November	novemb	November
This	this	This
plea	plea	plea
to	to	to
NOT	not	NOT
vote	vote	vote
for	for	for
Trump	trump	Trump
should	should	should
come	come	come
as	as	a
no	no	no
surprise	surpris	surprise
since	sinc	since
Saudi	saudi	Saudi
Arabia	arabia	Arabia
has	has	ha
donated	donat	donated
up	up	up
to	to	to
50	50	50
million	million	million
to	to	to
the	the	the
Clinton	clinton	Clinton
FoundationWFB	foundationwfb	FoundationWFB
The	the	The
gulf	gulf	gulf
nations	nation	nation
represent	repres	represent
three	three	three
of	of	of
the	the	the
largest	largest	largest
donors	donor	donor
to	to	to
the	the	the
foundation	foundat	foundation
but	but	but
that	that	that
is	is	is
hardly	hard	hardly
the	the	the
extent	extent	extent
of	of	of
their	their	their
ties	tie	tie
to	to	to
the	the	the
Clintons	clinton	Clintons
Qatari	qatari	Qatari
UAE	uae	UAE
and	and	and
Saudi	saudi	Saudi
firms	firm	firm
paid	paid	paid
Bill	bill	Bill
Clinton	clinton	Clinton
millions	million	million
of	of	of
dollars	dollar	dollar
for	for	for
speeches	speech	speech
during	dure	during
the	the	the
time	time	time
Hillary	hillari	Hillary
served	serv	served
as	as	a
secretary	secretari	secretary
of	of	of
state	state	state
when	when	when
she	she	she
also	also	also
approved	approv	approved
weapons	weapon	weapon
deals	deal	deal
with	with	with
all	all	all
three	three	three
countries	countri	country
worth	worth	worth
billions	billion	billion
of	of	of
dollars	dollar	dollar
to	to	to
U	u	U
S	s	S
defense	defens	defense
firms	firm	firm
many	mani	many
of	of	of
which	which	which
are	are	are
also	also	also
Clinton	clinton	Clinton
Foundation	foundat	Foundation
donors	donor	donor
Bill	bill	Bill
Clinton	clinton	Clinton
has	has	ha
praised	prais	praised
the	the	the
Qataris	qatari	Qataris
as	as	a
intelligent	intellig	intelligent
forward	forward	forward
looking	look	looking
investment	invest	investment
partners	partner	partner
for	for	for
their	their	their
collaboration	collabor	collaboration
on	on	on
Clinton	clinton	Clinton
Foundation	foundat	Foundation
projects	project	project
One	one	One
of	of	of
Hillary	hillari	Hillary
s	s	s
top	top	top
advisers	advis	adviser
Cheryl	cheryl	Cheryl
Mills	mill	Mills
served	serv	served
on	on	on
the	the	the
board	board	board
of	of	of
the	the	the
New	new	New
York	york	York
University	univers	University
campus	campus	campus
in	in	in
Abu	abu	Abu
Dhabi	dhabi	Dhabi
Bill	bill	Bill
Clinton	clinton	Clinton
is	is	is
the	the	the
friend	friend	friend
and	and	and
former	former	former
classmate	classmat	classmate
of	of	of
Saudi	saudi	Saudi
Prince	princ	Prince
Turki	turki	Turki
bin	bin	bin
Faisal	faisal	Faisal
Al	al	Al
Saud	saud	Saud
who	who	who
recently	recent	recently
attended	attend	attended
a	a	a
lavish	lavish	lavish
Clinton	clinton	Clinton
Foundation	foundat	Foundation
conference	confer	conference
in	in	in
Marrakech	marrakech	Marrakech
hosted	host	hosted
by	by	by
the	the	the
King	king	King
of	of	of
Morocco	morocco	Morocco
The	the	The
Bill	bill	Bill
Clinton	clinton	Clinton
presidential	presidenti	presidential
library	librari	library
in	in	in
Little	littl	Little
Rock	rock	Rock
was	was	wa
funded	fund	funded
in	in	in
part	part	part
by	by	by
a	a	a
10	10	10
million	million	million
from	from	from
the	the	the
Saudi	saudi	Saudi
Royal	royal	Royal
family	famili	family
Turk	turk	Turk
who	who	who
went	went	went
to	to	to
Georgetown	georgetown	Georgetown
University	univers	University
in	in	in
Washington	washington	Washington
DC	dc	DC
isn	isn	isn
t	t	t
currently	current	currently
part	part	part
of	of	of
Saudia	saudia	Saudia
Arabia	arabia	Arabia
s	s	s
government	govern	government
but	but	but
serves	serv	serf
as	as	a
the	the	the
chairman	chairman	chairman
of	of	of
the	the	the
King	king	King
Faisal	faisal	Faisal
Center	center	Center
for	for	for
Research	research	Research
and	and	and
Islamic	islam	Islamic
Studies	studi	Studies
a	a	a
cultural	cultur	cultural
organization	organ	organization
that	that	that
conducts	conduct	conduct
research	research	research
in	in	in
politics	polit	politics
sociology	sociolog	sociology
and	and	and
heritage	heritag	heritage
h	h	h
t	t	t
Breitbart	breitbart	Breitbart
News	news	News
Via	via	Via
Daily	daili	Daily
Mail	mail	Mail
