Token	Stem	Lemma
The	the	The
Intellectual	intellectu	Intellectual
Froglegs	frogleg	Froglegs
videos	video	video
by	by	by
Joe	joe	Joe
Dan	dan	Dan
Gorman	gorman	Gorman
are	are	are
truly	truli	truly
a	a	a
gift	gift	gift
to	to	to
conservatives	conserv	conservative
in	in	in
America	america	America
Joe	joe	Joe
Dan	dan	Dan
uses	use	us
hard	hard	hard
-hitting	-hit	-hitting
brutally	brutal	brutally
honest	honest	honest
and	and	and
absolutely	absolut	absolutely
hysterical	hyster	hysterical
commentary	commentari	commentary
to	to	to
deliver	deliv	deliver
an	an	an
important	import	important
eye	eye	eye
-opening	-open	-opening
message	messag	message
to	to	to
the	the	the
masses	mass	mass
He	he	He
has	has	ha
the	the	the
ability	abil	ability
to	to	to
expose	expos	expose
the	the	the
Left	left	Left
and	and	and
the	the	the
idiocy	idioci	idiocy
of	of	of
those	those	those
who	who	who
support	support	support
their	their	their
policies	polici	policy
like	like	like
no	no	no
other	other	other
His	his	His
videos	video	video
are	are	are
usually	usual	usually
15	15	15
minutes	minut	minute
or	or	or
longer	longer	longer
but	but	but
the	the	the
two	two	two
most	most	most
common	common	common
remarks	remark	remark
we	we	we
receive	receiv	receive
from	from	from
viewers	viewer	viewer
who	who	who
have	have	have
watched	watch	watched
his	his	his
videos	video	video
on	on	on
our	our	our
100	100	100
Percent	percent	Percent
FED	fed	FED
UP	up	UP
Facebook	facebook	Facebook
page	page	page
are	are	are
Every	everi	Every
American	american	American
needs	need	need
to	to	to
see	see	see
this	this	this
video	video	video
and	and	and
It	it	It
was	was	wa
worth	worth	worth
watching	watch	watching
every	everi	every
minute	minut	minute
of	of	of
this	this	this
video	video	video
The	the	The
lines	line	line
have	have	have
been	been	been
drawn	drawn	drawn
there	there	there
is	is	is
a	a	a
segment	segment	segment
of	of	of
society	societi	society
that	that	that
no	no	no
matter	matter	matter
what	what	what
they	they	they
hate	hate	hate
Donald	donald	Donald
Trump	trump	Trump
and	and	and
the	the	the
notion	notion	notion
of	of	of
him	him	him
becoming	becom	becoming
president	presid	president
make	make	make
them	them	them
ill	ill	ill
To	to	To
them	them	them
I	i	I
dedicate	dedic	dedicate
this	this	this
video	video	video
Heh	heh	Heh
heh	heh	heh
heh	heh	heh
The	the	The
number	number	number
one	one	one
two	two	two
and	and	and
three	three	three
issues	issu	issue
are	are	are
the	the	the
border	border	border
the	the	the
economy	economi	economy
and	and	and
immigration	immigr	immigration
all	all	all
three	three	three
inextricably	inextric	inextricably
connected	connect	connected
And	and	And
America	america	America
wants	want	want
the	the	the
damn	damn	damn
wall	wall	wall
that	that	that
we	we	we
ve	ve	ve
been	been	been
promised	promis	promised
for	for	for
40	40	40
years	year	year
Trump	trump	Trump
will	will	will
deliver	deliv	deliver
The	the	The
haters	hater	hater
continue	continu	continue
to	to	to
claim	claim	claim
Trump	trump	Trump
is	is	is
no	no	no
conservative	conserv	conservative
but	but	but
his	his	his
policies	polici	policy
are	are	are
conservative	conserv	conservative
as	as	a
hell	hell	hell
which	which	which
leads	lead	lead
me	me	me
to	to	to
the	the	the
following	follow	following
conclusion	conclus	conclusion
Considering	consid	Considering
Trump	trump	Trump
s	s	s
undeniably	undeni	undeniably
conservative	conserv	conservative
policies	polici	policy
in	in	in
conjunction	conjunct	conjunction
with	with	with
his	his	his
unparalleled	unparallel	unparalleled
business	busi	business
successes	success	success
and	and	and
add	add	add
the	the	the
fact	fact	fact
that	that	that
he	he	he
has	has	ha
lived	live	lived
his	his	his
life	life	life
in	in	in
a	a	a
WILDLY	wild	WILDLY
liberal	liber	liberal
Manhattan	manhattan	Manhattan
I	i	I
conclude	conclud	conclude
that	that	that
Trump	trump	Trump
has	has	ha
always	alway	always
been	been	been
a	a	a
closet	closet	closet
conservative	conserv	conservative
A	a	A
businessman	businessman	businessman
has	has	ha
to	to	to
make	make	make
friends	friend	friend
to	to	to
succeed	succeed	succeed
We	we	We
d	d	d
like	like	like
to	to	to
thank	thank	thank
Intellectual	intellectu	Intellectual
Froglegs	frogleg	Froglegs
for	for	for
the	the	the
awesome	awesom	awesome
mention	mention	mention
in	in	in
his	his	his
latest	latest	latest
video	video	video
We	we	We
are	are	are
honored	honor	honored
to	to	to
be	be	be
associated	associ	associated
with	with	with
this	this	this
hard	hard	hard
working	work	working
smart	smart	smart
and	and	and
conservative	conserv	conservative
voice	voic	voice
for	for	for
conservatives	conserv	conservative
across	across	across
America	america	America
Please	pleas	Please
go	go	go
to	to	to
the	the	the
Intellectual	intellectu	Intellectual
Froglegs	frogleg	Froglegs
website	websit	website
to	to	to
view	view	view
more	more	more
of	of	of
Joe	joe	Joe
Dan	dan	Dan
s	s	s
quality	qualiti	quality
videos	video	video
Joe	joe	Joe
Dan	dan	Dan
Gorman	gorman	Gorman
is	is	is
the	the	the
creator	creator	creator
and	and	and
producer	produc	producer
of	of	of
Intellectual	intellectu	Intellectual
Frog	frog	Frog
Legs	leg	Legs
When	when	When
he	he	he
is	is	is
not	not	not
creating	creat	creating
and	and	and
producing	produc	producing
stuff	stuff	stuff
he	he	he
is	is	is
busy	busi	busy
eating	eat	eating
meat	meat	meat
playing	play	playing
guitar	guitar	guitar
and	and	and
defending	defend	defending
the	the	the
Constitution	constitut	Constitution
from	from	from
liberal	liber	liberal
zombies	zombi	zombie
Joe	joe	Joe
Dan	dan	Dan
is	is	is
only	onli	only
able	abl	able
to	to	to
continue	continu	continue
doing	do	doing
what	what	what
he	he	he
does	doe	doe
when	when	when
you	you	you
share	share	share
his	his	his
videos	video	video
PLEASE	pleas	PLEASE
HELP	help	HELP
Joe	joe	Joe
Dan	dan	Dan
in	in	in
his	his	his
attempt	attempt	attempt
to	to	to
cure	cure	cure
liberalism	liber	liberalism
by	by	by
donating	donat	donating
to	to	to
his	his	his
production	product	production
costs	cost	cost
by	by	by
clicking	click	clicking
HERE	here	HERE
