Token	Stem	Lemma
This	this	This
is	is	is
the	the	the
result	result	result
of	of	of
weak	weak	weak
leadership	leadership	leadership
in	in	in
the	the	the
White	white	White
House	hous	House
Watch	watch	Watch
for	for	for
a	a	a
copycat	copycat	copycat
lawsuit	lawsuit	lawsuit
to	to	to
be	be	be
filed	file	filed
against	against	against
Florida	florida	Florida
by	by	by
our	our	our
new	new	new
friends	friend	friend
in	in	in
Cuba	cuba	Cuba
in	in	in
5	5	5
4	4	4
3	3	3
2	2	2
1	1	1
The	the	The
Mexican	mexican	Mexican
government	govern	government
is	is	is
warning	warn	warning
that	that	that
Texas	texa	Texas
denial	denial	denial
of	of	of
birth	birth	birth
certificates	certif	certificate
for	for	for
U	u	U
S	s	S
children	children	child
born	born	born
here	here	here
to	to	to
undocumented	undocu	undocumented
immigrants	immigr	immigrant
stands	stand	stand
to	to	to
imperil	imperil	imperil
the	the	the
relationship	relationship	relationship
between	between	between
Mexico	mexico	Mexico
and	and	and
the	the	the
Lone	lone	Lone
Star	star	Star
State	state	State
The	the	The
concern	concern	concern
was	was	wa
raised	rais	raised
in	in	in
an	an	an
amicus	amicus	amicus
brief	brief	brief
filed	file	filed
Monday	monday	Monday
evening	even	evening
to	to	to
lend	lend	lend
support	support	support
to	to	to
immigrants	immigr	immigrant
parents	parent	parent
who	who	who
sued	su	sued
Texas	texa	Texas
after	after	after
being	be	being
denied	deni	denied
birth	birth	birth
certificates	certif	certificate
for	for	for
their	their	their
U	u	U
S	s	S
-born	-born	-born
children	children	child
even	even	even
after	after	after
showing	show	showing
their	their	their
matr	matr	matr
culas	cula	culas
the	the	the
ID	id	ID
cards	card	card
issued	issu	issued
by	by	by
the	the	the
Mexican	mexican	Mexican
Consulate	consul	Consulate
to	to	to
undocumented	undocu	undocumented
immigrants	immigr	immigrant
Mexico	mexico	Mexico
says	say	say
the	the	the
practice	practic	practice
stands	stand	stand
in	in	in
stark	stark	stark
contrast	contrast	contrast
to	to	to
the	the	the
historical	histor	historical
practice	practic	practice
among	among	among
countries	countri	country
to	to	to
accept	accept	accept
passports	passport	passport
or	or	or
other	other	other
forms	form	form
of	of	of
ID	id	ID
to	to	to
issue	issu	issue
birth	birth	birth
certificates	certif	certificate
It	it	It
not	not	not
only	onli	only
jeopardizes	jeopard	jeopardizes
their	their	their
