Token	Stem	Lemma
An	an	An
employee	employe	employee
of	of	of
Safeside	safesid	Safeside
Tactical	tactic	Tactical
in	in	in
Roanoke	roanok	Roanoke
Virginia	virginia	Virginia
accidentally	accident	accidentally
shot	shot	shot
herself	herself	herself
in	in	in
the	the	the
leg	leg	leg
on	on	on
Thursday	thursday	Thursday
May	may	May
6	6	6
during	dure	during
a	a	a
private	privat	private
event	event	event
being	be	being
held	held	held
inside	insid	inside
the	the	the
gun	gun	gun
store	store	store
According	accord	According
to	to	to
local	local	local
station	station	station
WDBJ7	wdbj7	WDBJ7
the	the	the
shooting	shoot	shooting
took	took	took
place	place	place
just	just	just
before	befor	before
noon	noon	noon
while	while	while
the	the	the
business	busi	business
was	was	wa
closed	close	closed
to	to	to
the	the	the
public	public	public
Roanoke	roanok	Roanoke
City	citi	City
Police	polic	Police
Department	depart	Department
and	and	and
Roanoke	roanok	Roanoke
Fire	fire	Fire
EMS	em	EMS
were	were	were
called	call	called
to	to	to
the	the	the
scene	scene	scene
The	the	The
shooting	shoot	shooting
victim	victim	victim
was	was	wa
transferred	transfer	transferred
to	to	to
Carilion	carilion	Carilion
Roanoke	roanok	Roanoke
Memorial	memori	Memorial
Hospital	hospit	Hospital
where	where	where
she	she	she
is	is	is
being	be	being
treated	treat	treated
for	for	for
non	non	non
life	life	life
-threatening	-threaten	-threatening
injuries	injuri	injury
According	accord	According
to	to	to
a	a	a
statement	statement	statement
released	releas	released
by	by	by
the	the	the
company	compani	company
the	the	the
injured	injur	injured
employee	employe	employee
works	work	work
in	in	in
an	an	an
administrative	administr	administrative
position	posit	position
The	the	The
company	compani	company
stated	state	stated
All	all	All
of	of	of
our	our	our
employees	employe	employee
undergo	undergo	undergo
required	requir	required
firearm	firearm	firearm
safety	safeti	safety
training	train	training
upon	upon	upon
hiring	hire	hiring
and	and	and
this	this	this
unfortunate	unfortun	unfortunate
incident	incid	incident
shows	show	show
that	that	that
even	even	even
experienced	experienc	experienced
firearm	firearm	firearm
owners	owner	owner
must	must	must
be	be	be
ever	ever	ever
-vigilant	-vigil	-vigilant
and	and	and
aware	awar	aware
of	of	of
the	the	the
responsibilities	respons	responsibility
associated	associ	associated
with	with	with
safe	safe	safe
handling	handl	handling
According	accord	According
to	to	to
the	the	the
NRA	nra	NRA
guns	gun	gun
make	make	make
for	for	for
a	a	a
safer	safer	safer
society	societi	society
Following	follow	Following
that	that	that
line	line	line
of	of	of
reasoning	reason	reasoning
a	a	a
gun	gun	gun
shop	shop	shop
should	should	should
be	be	be
the	the	the
safest	safest	safest
place	place	place
in	in	in
the	the	the
world	world	world
This	this	This
is	is	is
just	just	just
one	one	one
of	of	of
many	mani	many
incidents	incid	incident
where	where	where
people	peopl	people
have	have	have
been	been	been
accidentally	accident	accidentally
or	or	or
purposely	purpos	purposely
injured	injur	injured
by	by	by
a	a	a
firearm	firearm	firearm
while	while	while
surrounded	surround	surrounded
by	by	by
guns	gun	gun
On	on	On
January	januari	January
9	9	9
2015	2015	2015
for	for	for
example	exampl	example
four	four	four
people	peopl	people
were	were	were
shot	shot	shot
inside	insid	inside
a	a	a
gun	gun	gun
store	store	store
in	in	in
Shawnee	shawne	Shawnee
Kansas	kansa	Kansas
A	a	A
few	few	few
months	month	month
later	later	later
a	a	a
Fayetteville	fayettevill	Fayetteville
NC	nc	NC
man	man	man
shot	shot	shot
himself	himself	himself
in	in	in
the	the	the
leg	leg	leg
while	while	while
attending	attend	attending
a	a	a
gun	gun	gun
show	show	show
In	in	In
November	novemb	November
2015	2015	2015
two	two	two
men	men	men
were	were	were
shot	shot	shot
at	at	at
a	a	a
gun	gun	gun
show	show	show
in	in	in
Idaho	idaho	Idaho
when	when	when
a	a	a
vendor	vendor	vendor
accidentally	accident	accidentally
fired	fire	fired
a	a	a
rifle	rifl	rifle
In	in	In
January	januari	January
of	of	of
this	this	this
year	year	year
somewhere	somewher	somewhere
between	between	between
one	one	one
and	and	and
three	three	three
people	peopl	people
were	were	were
shot	shot	shot
at	at	at
a	a	a
gun	gun	gun
show	show	show
in	in	in
Ohio	ohio	Ohio
Authorities	author	Authorities
were	were	were
unable	unabl	unable
to	to	to
determine	determin	determine
the	the	the
exact	exact	exact
number	number	number
of	of	of
people	peopl	people
who	who	who
were	were	were
shot	shot	shot
at	at	at
that	that	that
event	event	event
Also	also	Also
in	in	in
January	januari	January
of	of	of
this	this	this
year	year	year
two	two	two
people	peopl	people
were	were	were
killed	kill	killed
and	and	and
two	two	two
others	other	others
injured	injur	injured
during	dure	during
a	a	a
father	father	father
-son	-son	-son
shootout	shootout	shootout
at	at	at
a	a	a
gun	gun	gun
store	store	store
in	in	in
Mississippi	mississippi	Mississippi
All	all	All
of	of	of
the	the	the
people	peopl	people
involved	involv	involved
in	in	in
these	these	these
shootings	shoot	shooting
were	were	were
surrounded	surround	surrounded
by	by	by
guns	gun	gun
when	when	when
they	they	they
were	were	were
injured	injur	injured
or	or	or
killed	kill	killed
Contrary	contrari	Contrary
to	to	to
what	what	what
the	the	the
NRA	nra	NRA
says	say	say
being	be	being
surrounded	surround	surrounded
by	by	by
guns	gun	gun
does	doe	doe
not	not	not
make	make	make
a	a	a
person	person	person
less	less	le
likely	like	likely
to	to	to
get	get	get
shot	shot	shot
In	in	In
fact	fact	fact
the	the	the
opposite	opposit	opposite
is	is	is
true	true	true
The	the	The
more	more	more
guns	gun	gun
that	that	that
people	peopl	people
have	have	have
access	access	access
to	to	to
the	the	the
greater	greater	greater
their	their	their
risk	risk	risk
of	of	of
being	be	being
injured	injur	injured
or	or	or
killed	kill	killed
by	by	by
one	one	one
Featured	featur	Featured
image	imag	image
via	via	via
Ratha	ratha	Ratha
Grimes	grime	Grimes
via	via	via
Flickr	flickr	Flickr
cc	cc	cc
2	2	2
0	0	0
