Token	Stem	Lemma
The	the	The
NRA	nra	NRA
has	has	ha
a	a	a
new	new	new
favorite	favorit	favorite
toy	toy	toy
but	but	but
there	there	there
are	are	are
no	no	no
bullets	bullet	bullet
involved	involv	involved
except	except	except
maybe	mayb	maybe
the	the	the
bullet	bullet	bullet
points	point	point
they	they	they
include	includ	include
in	in	in
their	their	their
scripts	script	script
Dana	dana	Dana
Loesch	loesch	Loesch
has	has	ha
transformed	transform	transformed
herself	herself	herself
from	from	from
useful	use	useful
Fox	fox	Fox
News	news	News
idiot	idiot	idiot
to	to	to
darling	darl	darling
of	of	of
the	the	the
Second	second	Second
Amendment	amend	Amendment
and	and	and
the	the	the
NRA	nra	NRA
is	is	is
more	more	more
than	than	than
happy	happi	happy
to	to	to
put	put	put
her	her	her
stern	stern	stern
but	but	but
beautiful	beauti	beautiful
face	face	face
on	on	on
camera	camera	camera
Earlier	earlier	Earlier
this	this	this
year	year	year
Loesch	loesch	Loesch
and	and	and
the	the	the
NRA	nra	NRA
put	put	put
out	out	out
a	a	a
video	video	video
recruiting	recruit	recruiting
ad	ad	ad
they	they	they
called	call	called
The	the	The
Clenched	clench	Clenched
Fist	fist	Fist
of	of	of
Truth	truth	Truth
It	it	It
accused	accus	accused
the	the	the
left	left	left
of	of	of
assassinating	assassin	assassinating
real	real	real
news	news	news
and	and	and
using	use	using
wedge	wedg	wedge
issues	issu	issue
like	like	like
homophobia	homophobia	homophobia
racism	racism	racism
and	and	and
sexism	sexism	sexism
to	to	to
stifle	stifl	stifle
the	the	the
views	view	view
of	of	of
conservative	conserv	conservative
Americans	american	Americans
In	in	In
the	the	the
video	video	video
schoolchildren	schoolchildren	schoolchildren
are	are	are
depicted	depict	depicted
on	on	on
a	a	a
playground	playground	playground
just	just	just
before	befor	before
Loesch	loesch	Loesch
says	say	say
they	they	they
re	re	re
being	be	being
indoctrinated	indoctrin	indoctrinated
to	to	to
believe	believ	believe
Trump	trump	Trump
is	is	is
another	anoth	another
Hitler	hitler	Hitler
In	in	In
short	short	short
it	it	it
s	s	s
disgusting	disgust	disgusting
Civil	civil	Civil
rights	right	right
activist	activist	activist
DeRay	deray	DeRay
McKesson	mckesson	McKesson
summed	sum	summed
it	it	it
up	up	up
This	this	This
NRA	nra	NRA
ad	ad	ad
is	is	is
an	an	an
open	open	open
call	call	call
to	to	to
violence	violenc	violence
to	to	to
protect	protect	protect
white	white	white
supremacy	supremaci	supremacy
If	if	If
I	i	I
made	made	made
a	a	a
video	video	video
like	like	like
this	this	this
I'd	i'd	I'd
be	be	be
in	in	in
jail	jail	jail
pic.twitter.com/LD65yMUMVn	pic.twitter.com/ld65ymumvn	pic.twitter.com/LD65yMUMVn
deray	deray	deray
mckesson	mckesson	mckesson
@deray	@deray	@deray
June	june	June
29	29	29
2017But	2017but	2017But
the	the	the
backlash	backlash	backlash
was	was	wa
short	short	short
-lived	-live	-lived
and	and	and
in	in	in
an	an	an
environment	environ	environment
as	as	a
rich	rich	rich
with	with	with
news	news	news
as	as	a
the	the	the
Trump	trump	Trump
era	era	era
it	it	it
was	was	wa
quickly	quick	quickly
forgotten	forgotten	forgotten
despite	despit	despite
its	it	it
gross	gross	gross
dangerous	danger	dangerous
message	messag	message
Now	now	Now
Dana	dana	Dana
and	and	and
the	the	the
NRA	nra	NRA
are	are	are
back	back	back
with	with	with
a	a	a
new	new	new
ad	ad	ad
equally	equal	equally
violent	violent	violent
this	this	this
time	time	time
aimed	aim	aimed
at	at	at
the	the	the
New	new	New
York	york	York
Times	time	Times
Loesch	loesch	Loesch
carefully	care	carefully
phrases	phrase	phrase
her	her	her
threats	threat	threat
as	as	a
a	a	a
shot	shot	shot
across	across	across
the	the	the
proverbial	proverbi	proverbial
bow	bow	bow
of	of	of
the	the	the
Times	time	Times
so	so	so
as	as	a
to	to	to
avoid	avoid	avoid
being	be	being
accused	accus	accused
of	of	of
outright	outright	outright
incitement	incit	incitement
But	but	But
the	the	the
accusations	accus	accusation
in	in	in
the	the	the
video	video	video
mirror	mirror	mirror
perfectly	perfect	perfectly
the	the	the
paranoia	paranoia	paranoia
suspicion	suspicion	suspicion
and	and	and
resentment	resent	resentment
of	of	of
Trump	trump	Trump
fans	fan	fan
who	who	who
want	want	want
to	to	to
believe	believ	believe
that	that	that
news	news	news
they	they	they
don	don	don
t	t	t
like	like	like
is	is	is
fake	fake	fake
And	and	And
the	the	the
final	final	final
phrase	phrase	phrase
in	in	in
the	the	the
video	video	video
We	we	We
re	re	re
coming	come	coming
for	for	for
you	you	you
is	is	is
as	as	a
menacing	menac	menacing
as	as	a
anything	anyth	anything
else	els	else
the	the	the
NRA	nra	NRA
has	has	ha
done	done	done
In	in	In
a	a	a
near	near	near
-derailing	-derail	-derailing
of	of	of
the	the	the
conversation	convers	conversation
a	a	a
few	few	few
pundits	pundit	pundit
misheard	misheard	misheard
Loesch	loesch	Loesch
s	s	s
use	use	use
of	of	of
the	the	the
word	word	word
Fisk	fisk	Fisk
a	a	a
verb	verb	verb
-ing	-ing	-ing
of	of	of
the	the	the
last	last	last
name	name	name
of	of	of
a	a	a
writer	writer	writer
considered	consid	considered
easily	easili	easily
debunked	debunk	debunked
by	by	by
right	right	right
-wingers	-winger	-wingers
who	who	who
disagree	disagre	disagree
with	with	with
him	him	him
thinking	think	thinking
instead	instead	instead
that	that	that
she	she	she
had	had	had
said	said	said
fist	fist	fist
If	if	If
that	that	that
seems	seem	seems
like	like	like
a	a	a
silly	silli	silly
thing	thing	thing
to	to	to
get	get	get
hung	hung	hung
up	up	up
on	on	on
the	the	the
context	context	context
clears	clear	clear
it	it	it
up	up	up
We	we	We
re	re	re
going	go	going
to	to	to
fisk	fisk	fisk
the	the	the
New	new	New
York	york	York
Times	time	Times
and	and	and
find	find	find
out	out	out
just	just	just
what	what	what
deep	deep	deep
rich	rich	rich
means	mean	mean
to	to	to
this	this	this
old	old	old
gray	gray	gray
hag	hag	hag
If	if	If
you	you	you
thought	thought	thought
that	that	that
said	said	said
fist	fist	fist
the	the	the
meaning	mean	meaning
is	is	is
changed	chang	changed
considerably	consider	considerably
Their	their	Their
mistake	mistak	mistake
wasn	wasn	wasn
t	t	t
just	just	just
one	one	one
of	of	of
hearing	hear	hearing
though	though	though
the	the	the
tweet	tweet	tweet
from	from	from
the	the	the
NRA	nra	NRA
accompanying	accompani	accompanying
the	the	the
video	video	video
uses	use	us
the	the	the
hashtag	hashtag	hashtag
#ClenchedFistOfTruth.	#clenchedfistoftruth.	#ClenchedFistOfTruth.
The	the	The
mistake	mistak	mistake
is	is	is
understandable	understand	understandable
Loesch	loesch	Loesch
didn	didn	didn
t	t	t
think	think	think
so	so	so
She	she	She
blew	blew	blew
up	up	up
at	at	at
a	a	a
few	few	few
notable	notabl	notable
tweeters	tweeter	tweeter
who	who	who
made	made	made
the	the	the
error	error	error
The	the	The
new	new	new
Orwellian	orwellian	Orwellian
video	video	video
says	say	say
in	in	in
part	part	part
We	we	We
ve	ve	ve
had	had	had
it	it	it
with	with	with
your	your	your
constant	constant	constant
protection	protect	protection
of	of	of
your	your	your
Democrat	democrat	Democrat
overlords	overlord	overlord
your	your	your
refusal	refus	refusal
to	to	to
acknowledge	acknowledg	acknowledge
any	ani	any
truth	truth	truth
that	that	that
upsets	upset	upset
the	the	the
fragile	fragil	fragile
construct	construct	construct
that	that	that
you	you	you
believe	believ	believe
is	is	is
real	real	real
life	life	life
Somebody	somebodi	Somebody
is	is	is
confused	confus	confused
about	about	about
what	what	what
s	s	s
real	real	real
and	and	and
what	what	what
s	s	s
not	not	not
and	and	and
it	it	it
s	s	s
not	not	not
the	the	the
New	new	New
York	york	York
Times	time	Times
Watch	watch	Watch
the	the	the
video	video	video
here	here	here
@DLoesch	@dloesch	@DLoesch
has	has	ha
a	a	a
message	messag	message
for	for	for
the	the	the
@nytimes	@nytim	@nytimes
We're	we'r	We're
