Token	Stem	Lemma
Thursday	thursday	Thursday
afternoon	afternoon	afternoon
the	the	the
US	us	US
Senate	senat	Senate
passed	pass	passed
new	new	new
sanctions	sanction	sanction
against	against	against
Russia	russia	Russia
with	with	with
a	a	a
vote	vote	vote
of	of	of
97	97	97
-2	-2	-2
Just	just	Just
two	two	two
Republicans	republican	Republicans
Rand	rand	Rand
Paul	paul	Paul
of	of	of
Kentucky	kentucki	Kentucky
and	and	and
Mike	mike	Mike
Lee	lee	Lee
of	of	of
Utah	utah	Utah
voted	vote	voted
against	against	against
the	the	the
bill	bill	bill
which	which	which
passed	pass	passed
the	the	the
House	hous	House
on	on	on
Tuesday	tuesday	Tuesday
with	with	with
a	a	a
similar	similar	similar
percentage	percentag	percentage
of	of	of
Yea	yea	Yea
votes	vote	vote
Both	both	Both
chambers	chamber	chamber
served	serv	served
up	up	up
a	a	a
veto	veto	veto
-proof	-proof	-proof
majority	major	majority
in	in	in
a	a	a
show	show	show
of	of	of
bipartisan	bipartisan	bipartisan
action	action	action
rarely	rare	rarely
seen	seen	seen
outside	outsid	outside
honorary	honorari	honorary
legislation	legisl	legislation
The	the	The
bill	bill	bill
provides	provid	provides
new	new	new
sanctions	sanction	sanction
for	for	for
Russia	russia	Russia
Iran	iran	Iran
and	and	and
North	north	North
Korea	korea	Korea
and	and	and
includes	includ	includes
a	a	a
stunning	stun	stunning
rebuke	rebuk	rebuke
to	to	to
the	the	the
president	presid	president
whose	whose	whose
power	power	power
is	is	is
stymied	stymi	stymied
by	by	by
the	the	the
language	languag	language
of	of	of
the	the	the
legislation	legisl	legislation
Congressional	congression	Congressional
approval	approv	approval
would	would	would
be	be	be
required	requir	required
for	for	for
the	the	the
president	presid	president
to	to	to
subsequently	subsequ	subsequently
lift	lift	lift
or	or	or
even	even	even
ease	eas	ease
any	ani	any
sanctions	sanction	sanction
The	the	The
measure	measur	measure
came	came	came
in	in	in
response	respons	response
to	to	to
Russian	russian	Russian
interference	interfer	interference
in	in	in
the	the	the
2016	2016	2016
election	elect	election
solidifying	solidifi	solidifying
the	the	the
consensus	consensus	consensus
among	among	among
literally	liter	literally
everyone	everyon	everyone
except	except	except
Donald	donald	Donald
Trump	trump	Trump
who	who	who
still	still	still
occasionally	occasion	occasionally
denies	deni	denies
interference	interfer	interference
altogether	altogeth	altogether
when	when	when
he	he	he
s	s	s
not	not	not
blaming	blame	blaming
Barack	barack	Barack
Obama	obama	Obama
for	for	for
not	not	not
doing	do	doing
anything	anyth	anything
about	about	about
it	it	it
Democratic	democrat	Democratic
Representative	repres	Representative
Ted	ted	Ted
Lieu	lieu	Lieu
who	who	who
has	has	ha
been	been	been
a	a	a
frequent	frequent	frequent
foil	foil	foil
for	for	for
Trump	trump	Trump
on	on	on
his	his	his
favorite	favorit	favorite
social	social	social
media	media	medium
platform	platform	platform
was	was	wa
on	on	on
Twitter	twitter	Twitter
in	in	in
a	a	a
heartbeat	heartbeat	heartbeat
after	after	after
passage	passag	passage
of	of	of
the	the	the
bill	bill	bill
As	as	As
a	a	a
Member	member	Member
of	of	of
the	the	the
House	hous	House
Foreign	foreign	Foreign
Affairs	affair	Affairs
Cmte	cmte	Cmte
I	i	I
know	know	know
this	this	this
sanctions	sanction	sanction
bill	bill	bill
is	is	is
a	a	a
great	great	great
deal	deal	deal
for	for	for
America	america	America
I	i	I
dare	dare	dare
@realDonaldTrump	@realdonaldtrump	@realDonaldTrump
to	to	to
veto	veto	veto
it	it	it
https://t.co/jIfrYbFMoJ	https://t.co/jifrybfmoj	https://t.co/jIfrYbFMoJ
Ted	ted	Ted
Lieu	lieu	Lieu
@tedlieu	@tedlieu	@tedlieu
July	juli	July
27	27	27
2017Daring	2017dare	2017Daring
Trump	trump	Trump
to	to	to
try	tri	try
and	and	and
test	test	test
his	his	his
