Token	Stem	Lemma
Candidate	candid	Candidate
Trump	trump	Trump
gave	gave	gave
a	a	a
great	great	great
speech	speech	speech
that	that	that
was	was	wa
about	about	about
reclaiming	reclaim	reclaiming
OUR	our	OUR
government	govern	government
We	we	We
feel	feel	feel
it	it	it
s	s	s
perfect	perfect	perfect
for	for	for
today	today	today
Independence	independ	Independence
Day	day	Day
This	this	This
is	is	is
not	not	not
simply	simpli	simply
another	anoth	another
4	4	4
-year	-year	-year
election	elect	election
This	this	This
is	is	is
a	a	a
crossroads	crossroad	crossroad
in	in	in
the	the	the
history	histori	history
of	of	of
our	our	our
civilization	civil	civilization
that	that	that
will	will	will
determine	determin	determine
whether	whether	whether
or	or	or
not	not	not
We	we	We
The	the	The
People	peopl	People
reclaim	reclaim	reclaim
control	control	control
over	over	over
our	our	our
government	govern	government
DJTTRANSCRIPT	djttranscript	DJTTRANSCRIPT
Our	our	Our
movement	movement	movement
is	is	is
about	about	about
replacing	replac	replacing
a	a	a
failed	fail	failed
and	and	and
corrupt	corrupt	corrupt
political	polit	political
establishment	establish	establishment
with	with	with
a	a	a
new	new	new
government	govern	government
controlled	control	controlled
by	by	by
you	you	you
the	the	the
American	american	American
People	peopl	People
There	there	There
is	is	is
nothing	noth	nothing
the	the	the
political	polit	political
establishment	establish	establishment
will	will	will
not	not	not
do	do	do
and	and	and
no	no	no
lie	lie	lie
they	they	they
will	will	will
not	not	not
tell	tell	tell
to	to	to
hold	hold	hold
on	on	on
to	to	to
their	their	their
prestige	prestig	prestige
and	and	and
power	power	power
at	at	at
your	your	your
expense	expens	expense
The	the	The
Washington	washington	Washington
establishment	establish	establishment
and	and	and
the	the	the
financial	financi	financial
and	and	and
media	media	medium
corporations	corpor	corporation
that	that	that
fund	fund	fund
it	it	it
exists	exist	exists
for	for	for
only	onli	only
one	one	one
reason	reason	reason
to	to	to
protect	protect	protect
and	and	and
enrich	enrich	enrich
itself	itself	itself
The	the	The
establishment	establish	establishment
has	has	ha
trillions	trillion	trillion
of	of	of
dollars	dollar	dollar
at	at	at
stake	stake	stake
in	in	in
this	this	this
election	elect	election
As	as	As
an	an	an
example	exampl	example
just	just	just
one	one	one
single	singl	single
trade	trade	trade
deal	deal	deal
they	they	they
d	d	d
like	like	like
to	to	to
pass	pass	pas
involves	involv	involves
trillions	trillion	trillion
of	of	of
dollars	dollar	dollar
controlled	control	controlled
by	by	by
many	mani	many
countries	countri	country
corporations	corpor	corporation
and	and	and
lobbyists	lobbyist	lobbyist
For	for	For
those	those	those
who	who	who
control	control	control
the	the	the
levers	lever	lever
of	of	of
power	power	power
in	in	in
Washington	washington	Washington
and	and	and
for	for	for
the	the	the
global	global	global
special	special	special
interests	interest	interest
they	they	they
partner	partner	partner
with	with	with
our	our	our
campaign	campaign	campaign
represents	repres	represents
an	an	an
existential	existenti	existential
threat	threat	threat
This	this	This
is	is	is
not	not	not
simply	simpli	simply
another	anoth	another
4	4	4
-year	-year	-year
election	elect	election
This	this	This
is	is	is
a	a	a
crossroads	crossroad	crossroad
in	in	in
the	the	the
history	histori	history
of	of	of
our	our	our
civilization	civil	civilization
that	that	that
will	will	will
determine	determin	determine
whether	whether	whether
or	or	or
not	not	not
We	we	We
The	the	The
People	peopl	People
reclaim	reclaim	reclaim
control	control	control
over	over	over
our	our	our
government	govern	government
The	the	The
political	polit	political
establishment	establish	establishment
that	that	that
is	is	is
trying	tri	trying
everything	everyth	everything
to	to	to
stop	stop	stop
us	us	u
is	is	is
the	the	the
same	same	same
group	group	group
responsible	respons	responsible
for	for	for
our	our	our
disastrous	disastr	disastrous
trade	trade	trade
deals	deal	deal
massive	massiv	massive
illegal	illeg	illegal
immigration	immigr	immigration
and	and	and
economic	econom	economic
and	and	and
foreign	foreign	foreign
policies	polici	policy
that	that	that
have	have	have
bled	bled	bled
this	this	this
country	countri	country
dry	dri	dry
The	the	The
political	polit	political
establishment	establish	establishment
has	has	ha
brought	brought	brought
about	about	about
the	the	the
