Token	Stem	Lemma
One	one	One
of	of	of
the	the	the
most	most	most
notorious	notori	notorious
Republican	republican	Republican
donors	donor	donor
over	over	over
the	the	the
last	last	last
40	40	40
years	year	year
has	has	ha
been	been	been
busted	bust	busted
for	for	for
tax	tax	tax
fraud	fraud	fraud
and	and	and
slapped	slap	slapped
with	with	with
a	a	a
hefty	hefti	hefty
penalty	penalti	penalty
Billionaire	billionair	Billionaire
businessman	businessman	businessman
Sam	sam	Sam
Wyly	wyli	Wyly
has	has	ha
been	been	been
a	a	a
Republican	republican	Republican
since	sinc	since
the	the	the
1960s	1960s	1960s
and	and	and
contributed	contribut	contributed
heavily	heavili	heavily
to	to	to
the	the	the
presidential	presidenti	presidential
campaigns	campaign	campaign
of	of	of
George	georg	George
H	h	H
W	w	W
Bush	bush	Bush
and	and	and
George	georg	George
W	w	W
Bush	bush	Bush
After	after	After
backing	back	backing
Bush	bush	Bush
41	41	41
in	in	in
1988	1988	1988
they	they	they
helped	help	helped
Bush	bush	Bush
43	43	43
build	build	build
his	his	his
own	own	own
political	polit	political
power	power	power
by	by	by
supporting	support	supporting
his	his	his
campaign	campaign	campaign
to	to	to
be	be	be
Texas	texa	Texas
Governor	governor	Governor
in	in	in
1994	1994	1994
and	and	and
contributed	contribut	contributed
to	to	to
his	his	his
presidential	presidenti	presidential
campaigns	campaign	campaign
in	in	in
2000	2000	2000
and	and	and
2004	2004	2004
Wyly	wyli	Wyly
even	even	even
contributed	contribut	contributed
to	to	to
the	the	the
Swift	swift	Swift
Boat	boat	Boat
campaign	campaign	campaign
that	that	that
slandered	slander	slandered
Democratic	democrat	Democratic
candidate	candid	candidate
John	john	John
Kerry	kerri	Kerry
s	s	s
service	servic	service
in	in	in
the	the	the
Vietnam	vietnam	Vietnam
War	war	War
In	in	In
short	short	short
Wyly	wyli	Wyly
is	is	is
one	one	one
of	of	of
the	the	the
reasons	reason	reason
why	whi	why
George	georg	George
W	w	W
Bush	bush	Bush
became	becam	became
president	presid	president
for	for	for
eight	eight	eight
years	year	year
and	and	and
why	whi	why
we	we	we
ended	end	ended
up	up	up
with	with	with
two	two	two
wars	war	war
in	in	in
the	the	the
Middle	middl	Middle
East	east	East
and	and	and
an	an	an
economic	econom	economic
collapse	collaps	collapse
Well	well	Well
karma	karma	karma
has	has	ha
finally	final	finally
caught	caught	caught
up	up	up
to	to	to
Wyly	wyli	Wyly
and	and	and
it	it	it
bit	bit	bit
him	him	him
right	right	right
on	on	on
the	the	the
ass	ass	as
As	as	As
it	it	it
turns	turn	turn
out	out	out
Wyly	wyli	Wyly
is	is	is
a	a	a
tax	tax	tax
dodger	dodger	dodger
who	who	who
shielded	shield	shielded
much	much	much
of	of	of
his	his	his
fortune	fortun	fortune
through	through	through
a	a	a
series	seri	series
of	of	of
trusts	trust	trust
in	in	in
the	the	the
Cayman	cayman	Cayman
Islands	island	Islands
to	to	to
hide	hide	hide
stock	stock	stock
sales	sale	sale
from	from	from
the	the	the
IRS	ir	IRS
for	for	for
more	more	more
than	than	than
ten	ten	ten
years	year	year
between	between	between
1992	1992	1992
and	and	and
2004	2004	2004
That	that	That
s	s	s
right	right	right
one	one	one
of	of	of
George	georg	George
W	w	W
Bush	bush	Bush
s	s	s
biggest	biggest	biggest
financial	financi	financial
supporters	support	supporter
was	was	wa
committing	commit	committing
tax	tax	tax
fraud	fraud	fraud
the	the	the
whole	whole	whole
time	time	time
while	while	while
he	he	he
simultaneously	simultan	simultaneously
gave	gave	gave
millions	million	million
of	of	of
dollars	dollar	dollar
to	to	to
Republican	republican	Republican
campaigns	campaign	campaign
And	and	And
a	a	a
federal	feder	federal
judge	judg	judge
smacked	smack	smacked
him	him	him
for	for	for
it	it	it
on	on	on
Monday	monday	Monday
According	accord	According
to	to	to
Reuters	reuter	Reuters
A	a	A
federal	feder	federal
bankruptcy	bankruptci	bankruptcy
judge	judg	judge
in	in	in
Texas	texa	Texas
on	on	on
Monday	monday	Monday
ordered	order	ordered
former	former	former
billionaire	billionair	billionaire
Sam	sam	Sam
Wyly	wyli	Wyly
to	to	to
pay	pay	pay
1	1	1
11	11	11
billion	billion	billion
in	in	in
back	back	back
taxes	tax	tax
interest	interest	interest
and	and	and
penalties	penalti	penalty
after	after	after
finding	find	finding
he	he	he
committed	commit	committed
tax	tax	tax
fraud	fraud	fraud
by	by	by
shielding	shield	shielding
much	much	much
of	of	of
his	his	his
family	famili	family
s	s	s
wealth	wealth	wealth
in	in	in
offshore	offshor	offshore
trusts	trust	trust
U	u	U
S	s	S
Bankruptcy	bankruptci	Bankruptcy
Judge	judg	Judge
Barbara	barbara	Barbara
Houser	houser	Houser
in	in	in
Dallas	dalla	Dallas
calculated	calcul	calculated
the	the	the
payout	payout	payout
after	after	after
ruling	rule	ruling
on	on	on
May	may	May
10	10	10
that	that	that
Wyly	wyli	Wyly
and	and	and
his	his	his
late	late	late
brother	brother	brother
Charles	charl	Charles
conducted	conduct	conducted
a	a	a
deceptive	decept	deceptive
and	and	and
fraudulent	fraudul	fraudulent
scheme	scheme	scheme
to	to	to
cheat	cheat	cheat
the	the	the
Internal	intern	Internal
Revenue	revenu	Revenue
Service	servic	Service
The	the	The
payout	payout	payout
includes	includ	includes
roughly	rough	roughly
135	135	135
5	5	5
million	million	million
of	of	of
taxes	tax	tax
402	402	402
1	1	1
million	million	million
of	of	of
interest	interest	interest
and	and	and
570	570	570
1	1	1
million	million	million
of	of	of
penalties	penalti	penalty
It	it	It
definitely	definit	definitely
makes	make	make
one	one	one
wonder	wonder	wonder
what	what	what
other	other	other
big	big	big
Republican	republican	Republican
donors	donor	donor
like	like	like
the	the	the
Koch	koch	Koch
brothers	brother	brother
have	have	have
been	been	been
hiding	hide	hiding
all	all	all
this	this	this
time	time	time
After	after	After
all	all	all
they	they	they
hate	hate	hate
the	the	the
federal	feder	federal
government	govern	government
so	so	so
much	much	much
that	that	that
they	they	they
are	are	are
buying	buy	buying
conservative	conserv	conservative
lawmakers	lawmak	lawmaker
to	to	to
destroy	destroy	destroy
it	it	it
from	from	from
within	within	within
and	and	and
the	the	the
IRS	ir	IRS
is	is	is
a	a	a
major	major	major
target	target	target
that	that	that
Republicans	republican	Republicans
have	have	have
been	been	been
particularly	particular	particularly
keen	keen	keen
on	on	on
eliminating	elimin	eliminating
Sam	sam	Sam
Wyly	wyli	Wyly
getting	get	getting
busted	bust	busted
for	for	for
tax	tax	tax
fraud	fraud	fraud
gives	give	give
a	a	a
little	littl	little
insight	insight	insight
into	into	into
why	whi	why
they	they	they
may	may	may
be	be	be
so	so	so
obsessed	obsess	obsessed
with	with	with
completing	complet	completing
that	that	that
goal	goal	goal
Featured	featur	Featured
image	imag	image
via	via	via
Twitter	twitter	Twitter
