Token	Stem	Lemma
When	when	When
Americans	american	Americans
heard	heard	heard
about	about	about
the	the	the
tragic	tragic	tragic
deaths	death	death
of	of	of
the	the	the
four	four	four
U	u	U
S	s	S
troops	troop	troop
killed	kill	killed
in	in	in
an	an	an
attack	attack	attack
by	by	by
Islamic	islam	Islamic
extremists	extremist	extremist
in	in	in
Niger	niger	Niger
on	on	on
October	octob	October
4	4	4
their	their	their
first	first	first
thought	thought	thought
for	for	for
most	most	most
of	of	of
us	us	u
was	was	wa
sadness	sad	sadness
for	for	for
the	the	the
families	famili	family
of	of	of
the	the	the
brave	brave	brave
troops	troop	troop
For	for	For
Democrat	democrat	Democrat
Congresswoman	congresswoman	Congresswoman
Frederica	frederica	Frederica
Wilson	wilson	Wilson
of	of	of
Florida	florida	Florida
her	her	her
first	first	first
thought	thought	thought
was	was	wa
how	how	how
she	she	she
could	could	could
use	use	use
a	a	a
condolence	condol	condolence
call	call	call
made	made	made
by	by	by
President	presid	President
Trump	trump	Trump
to	to	to
the	the	the
widow	widow	widow
of	of	of
Sgt	sgt	Sgt
La	la	La
David	david	David
Johnson	johnson	Johnson
as	as	a
a	a	a
way	way	way
to	to	to
harm	harm	harm
President	presid	President
Trump	trump	Trump
Unfortunately	unfortun	Unfortunately
for	for	for
the	the	the
other	other	other
3	3	3
families	famili	family
who	who	who
are	are	are
grieving	griev	grieving
the	the	the
unimaginable	unimagin	unimaginable
loss	loss	loss
of	of	of
their	their	their
loved	love	loved
ones	one	one
the	the	the
actions	action	action
of	of	of
the	the	the
selfish	selfish	selfish
partisan	partisan	partisan
politician	politician	politician
Frederica	frederica	Frederica
Wilson	wilson	Wilson
have	have	have
caused	caus	caused
a	a	a
media	media	medium
circus	circus	circus
that	that	that
is	is	is
laser	laser	laser
-focused	-focus	-focused
on	on	on
the	the	the
choice	choic	choice
of	of	of
words	word	word
President	presid	President
Trump	trump	Trump
used	use	used
in	in	in
his	his	his
call	call	call
to	to	to
the	the	the
widow	widow	widow
of	of	of
Sgt	sgt	Sgt
La	la	La
David	david	David
Johnson	johnson	Johnson
rather	rather	rather
than	than	than
the	the	the
loss	loss	loss
of	of	of
4	4	4
honorable	honor	honorable
men	men	men
who	who	who
sacrificed	sacrif	sacrificed
their	their	their
lives	live	life
for	for	for
our	our	our
country	countri	country
y	y	y
Rep	rep	Rep
Frederica	frederica	Frederica
Wilson	wilson	Wilson
who	who	who
was	was	wa
in	in	in
the	the	the
car	car	car
with	with	with
Johnson	johnson	Johnson
s	s	s
family	famili	family
said	said	said
that	that	that
Trump	trump	Trump
had	had	had
told	told	told
the	the	the
widow	widow	widow
You	you	You
know	know	know
that	that	that
this	this	this
could	could	could
happen	happen	happen
when	when	when
you	you	you
signed	sign	signed
up	up	up
for	for	for
it	it	it
but	but	but
it	it	it
still	still	still
hurts	hurt	hurt
Wilson	wilson	Wilson
claimed	claim	claimed
President	presid	President
Trump	trump	Trump
also	also	also
referred	refer	referred
to	to	to
Sgt	sgt	Sgt
Johnson	johnson	Johnson
as	as	a
your	your	your
guy	guy	guy
which	which	which
the	the	the
partisan	partisan	partisan
congresswoman	congresswoman	congresswoman
claimed	claim	claimed
was	was	wa
an	an	an
insensitive	insensit	insensitive
statement	statement	statement
President	presid	President
Trump	trump	Trump
Sarah	sarah	Sarah
Sanders	sander	Sanders
-Huckabee	-huckabe	-Huckabee
and	and	and
General	general	General
John	john	John
Kelly	kelli	Kelly
who	who	who
was	was	wa
in	in	in
the	the	the
room	room	room
when	when	when
Trump	trump	Trump
called	call	called
Johnson	johnson	Johnson
s	s	s
widow	widow	widow
Myeshia	myeshia	Myeshia
Johnson	johnson	Johnson
to	to	to
offer	offer	offer
his	his	his
condolences	condol	condolence
refuted	refut	refuted
the	the	the
claims	claim	claim
The	the	The
hullabaloo	hullabaloo	hullabaloo
surrounding	surround	surrounding
the	the	the
phone	phone	phone
call	call	call
President	presid	President
Trump	trump	Trump
made	made	made
to	to	to
Sgt	sgt	Sgt
Johnson	johnson	Johnson
s	s	s
widow	widow	widow
is	is	is
not	not	not
sitting	sit	sitting
well	well	well
with	with	with
the	the	the
father	father	father
of	of	of
Staff	staff	Staff
Sgt	sgt	Sgt
Dustin	dustin	Dustin
Wright	wright	Wright
a	a	a
green	green	green
beret	beret	beret
and	and	and
member	member	member
of	of	of
a	a	a
family	famili	family
with	with	with
a	a	a
long	long	long
history	histori	history
of	of	of
service	servic	service
to	to	to
our	our	our
U	u	U
S	s	S
military	militari	military
In	in	In
an	an	an
interview	interview	interview
with	with	with
Time	time	Time
Arnold	arnold	Arnold
Wright	wright	Wright
the	the	the
father	father	father
of	of	of
another	anoth	another
one	one	one
of	of	of
the	the	the
four	four	four
American	american	American
soldiers	soldier	soldier
killed	kill	killed
in	in	in
Niger	niger	Niger
said	said	said
Wednesday	wednesday	Wednesday
that	that	that
Trump	trump	Trump
was	was	wa
respectful	respect	respectful
when	when	when
he	he	he
called	call	called
with	with	with
his	his	his
condolences	condol	condolence
The	the	The
father	father	father
of	of	of
the	the	the
late	late	late
Staff	staff	Staff
Sgt	sgt	Sgt
Dustin	dustin	Dustin
Wright	wright	Wright
told	told	told
TIME	time	TIME
This	this	This
isn	isn	isn
t	t	t
about	about	about
Donald	donald	Donald
Trump	trump	Trump
and	and	and
this	this	this
isn	isn	isn
t	t	t
about	about	about
a	a	a
damn	damn	damn
phone	phone	phone
call	call	call
he	he	he
said	said	said
This	this	This
is	is	is
about	about	about
my	my	my
son	son	son
and	and	and
the	the	the
kind	kind	kind
of	of	of
man	man	man
he	he	he
was	was	wa
He	he	He
died	die	died
in	in	in
a	a	a
bad	bad	bad
situation	situat	situation
that	that	that
needs	need	need
to	to	to
be	be	be
changed	chang	changed
And	and	And
he	he	he
s	s	s
not	not	not
coming	come	coming
back	back	back
home	home	home
Arnold	arnold	Arnold
