Token	Stem	Lemma
Let	let	Let
s	s	s
just	just	just
put	put	put
it	it	it
this	this	this
way	way	way
if	if	if
world	world	world
leaders	leader	leader
really	realli	really
agree	agre	agree
with	with	with
Donald	donald	Donald
Trump	trump	Trump
they	they	they
have	have	have
a	a	a
lot	lot	lot
of	of	of
explaining	explain	explaining
to	to	to
do	do	do
in	in	in
their	their	their
home	home	home
countries	countri	country
Because	becaus	Because
a	a	a
massive	massiv	massive
global	global	global
survey	survey	survey
found	found	found
that	that	that
only	onli	only
TWO	two	TWO
nations	nation	nation
think	think	think
Trump	trump	Trump
is	is	is
doing	do	doing
a	a	a
good	good	good
job	job	job
During	dure	During
his	his	his
speech	speech	speech
to	to	to
the	the	the
United	unit	United
Nations	nation	Nations
General	general	General
Assembly	assembl	Assembly
this	this	this
week	week	week
Trump	trump	Trump
voiced	voic	voiced
his	his	his
disdain	disdain	disdain
for	for	for
the	the	the
United	unit	United
Nations	nation	Nations
accusing	accus	accusing
the	the	the
organization	organ	organization
of	of	of
being	be	being
a	a	a
mismanaged	mismanag	mismanaged
bureaucracy	bureaucraci	bureaucracy
and	and	and
threatened	threaten	threatened
to	to	to
pull	pull	pull
American	american	American
financial	financi	financial
and	and	and
military	militari	military
support	support	support
Trump	trump	Trump
also	also	also
threatened	threaten	threatened
war	war	war
with	with	with
North	north	North
Korea	korea	Korea
and	and	and
criticized	critic	criticized
the	the	the
Iran	iran	Iran
nuclear	nuclear	nuclear
deal	deal	deal
while	while	while
one	one	one
of	of	of
his	his	his
top	top	top
advisers	advis	adviser
told	told	told
climate	climat	climate
ministers	minist	minister
that	that	that
Trump	trump	Trump
is	is	is
still	still	still
withdrawing	withdraw	withdrawing
America	america	America
from	from	from
the	the	the
historic	histor	historic
Paris	pari	Paris
climate	climat	climate
agreement	agreement	agreement
Afterwards	afterward	Afterwards
Trump	trump	Trump
took	took	took
to	to	to
Twitter	twitter	Twitter
to	to	to
boast	boast	boast
about	about	about
his	his	his
speech	speech	speech
and	and	and
claimed	claim	claimed
that	that	that
those	those	those
in	in	in
attendance	attend	attendance
agreed	agre	agreed
with	with	with
most	most	most
or	or	or
all	all	all
of	of	of
what	what	what
he	he	he
said	said	said
A	a	A
great	great	great
and	and	and
important	import	important
day	day	day
at	at	at
the	the	the
United	unit	United
Nations	nation	Nations
Met	met	Met
with	with	with
leaders	leader	leader
of	of	of
many	mani	many
nations	nation	nation
who	who	who
agree	agre	agree
with	with	with
much	much	much
or	or	or
all	all	all
of	of	of
what	what	what
I	i	I
stated	state	stated
in	in	in
my	my	my
speech	speech	speech
Donald	donald	Donald
J	j	J
Trump	trump	Trump
@realDonaldTrump	@realdonaldtrump	@realDonaldTrump
September	septemb	September
20	20	20
2017In	2017in	2017In
fact	fact	fact
Trump	trump	Trump
received	receiv	received
tepid	tepid	tepid
clapping	clap	clapping
from	from	from
the	the	the
General	general	General
Assembly	assembl	Assembly
not	not	not
even	even	even
close	close	close
to	to	to
the	the	the
kind	kind	kind
of	of	of
thunderous	thunder	thunderous
applause	applaus	applause
President	presid	President
Obama	obama	Obama
received	receiv	received
when	when	when
he	he	he
spoke	spoke	spoke
before	befor	before
the	the	the
international	intern	international
peace	peac	peace
-keeping	-keep	-keeping
body	bodi	body
And	and	And
a	a	a
new	new	new
study	studi	study
of	of	of
global	global	global
surveys	survey	survey
reveals	reveal	reveals
that	that	that
most	most	most
nations	nation	nation
in	in	in
the	the	the
world	world	world
have	have	have
very	veri	very
little	littl	little
confidence	confid	confidence
in	in	in
Trump	trump	Trump
which	which	which
means	mean	mean
all	all	all
the	the	the
world	world	world
diplomats	diplomat	diplomat
who	who	who
supposedly	suppos	supposedly
agree	agre	agree
with	with	with
much	much	much
or	or	or
all	all	all
of	of	of
what	what	what
Trump	trump	Trump
said	said	said
can	can	can
expect	expect	expect
to	to	to
be	be	be
replaced	replac	replaced
In	in	In
