Token	Stem	Lemma
CNN	cnn	CNN
s	s	s
Brian	brian	Brian
Stelter	stelter	Stelter
called	call	called
out	out	out
Fox	fox	Fox
Friends	friend	Friends
for	for	for
doing	do	doing
a	a	a
disservice	disservic	disservice
to	to	to
viewers	viewer	viewer
but	but	but
his	his	his
reasoning	reason	reasoning
may	may	may
leave	leav	leave
you	you	you
scratching	scratch	scratching
your	your	your
head	head	head
In	in	In
fact	fact	fact
we	we	we
re	re	re
sure	sure	sure
it	it	it
will	will	will
leave	leav	leave
you	you	you
puzzled	puzzl	puzzled
As	as	As
you	you	you
probably	probabl	probably
know	know	know
it	it	it
was	was	wa
reported	report	reported
on	on	on
Thursday	thursday	Thursday
that	that	that
Trump	trump	Trump
s	s	s
approval	approv	approval
at	at	at
the	the	the
end	end	end
of	of	of
his	his	his
first	first	first
year	year	year
in	in	in
office	offic	office
is	is	is
on	on	on
par	par	par
with	with	with
Obama	obama	Obama
s	s	s
approval	approv	approval
rating	rate	rating
at	at	at
the	the	the
same	same	same
time	time	time
during	dure	during
his	his	his
presidency	presid	presidency
Daily	daili	Daily
Caller	caller	Caller
reports	report	report
Fox	fox	Fox
Friends	friend	Friends
shared	share	shared
this	this	this
fact	fact	fact
on	on	on
air	air	air
Friday	friday	Friday
morning	morn	morning
leading	lead	leading
the	the	the
president	presid	president
to	to	to
tweet	tweet	tweet
this	this	this
out	out	out
While	while	While
the	the	the
Fake	fake	Fake
News	news	News
loves	love	love
to	to	to
talk	talk	talk
about	about	about
my	my	my
so	so	so
-called	-call	-called
low	low	low
approval	approv	approval
rating	rate	rating
@foxandfriends	@foxandfriend	@foxandfriends
just	just	just
showed	show	showed
that	that	that
my	my	my
rating	rate	rating
on	on	on
Dec	dec	Dec
28	28	28
2017	2017	2017
was	was	wa
approximately	approxim	approximately
the	the	the
same	same	same
as	as	a
President	presid	President
Obama	obama	Obama
on	on	on
Dec	dec	Dec
28	28	28
2009	2009	2009
which	which	which
was	was	wa
47	47	47
and	and	and
this	this	this
despite	despit	despite
massive	massiv	massive
negative	negat	negative
Trump	trump	Trump
coverage	coverag	coverage
Russia	russia	Russia
hoax	hoax	hoax
Donald	donald	Donald
J	j	J
Trump	trump	Trump
@realDonaldTrump	@realdonaldtrump	@realDonaldTrump
December	decemb	December
29	29	29
2017Cue	2017cue	2017Cue
Brian	brian	Brian
Stelter	stelter	Stelter
According	accord	According
to	to	to
Stelter	stelter	Stelter
it	it	it
is	is	is
a	a	a
disservice	disservic	disservice
to	to	to
make	make	make
any	ani	any
comparisons	comparison	comparison
of	of	of
poll	poll	poll
numbers	number	number
that	that	that
are	are	are
favorable	favor	favorable
toward	toward	toward
Trump	trump	Trump
It	it	It
is	is	is
especially	especi	especially
bad	bad	bad
if	if	if
Trump	trump	Trump
signals	signal	signal
that	that	that
he	he	he
is	is	is
happy	happi	happy
with	with	with
what	what	what
has	has	ha
been	been	been
reported	report	reported
This	this	This
is	is	is
a	a	a
prime	prime	prime
example	exampl	example
of	of	of
how	how	how
Fox	fox	Fox
Friends	friend	Friends
does	doe	doe
a	a	a
disservice	disservic	disservice
to	to	to
viewers	viewer	viewer
Stelter	stelter	Stelter
tweeted	tweet	tweeted
This	this	This
is	is	is
a	a	a
prime	prime	prime
example	exampl	example
of	of	of
how	how	how
Fox	fox	Fox
Friends	friend	Friends
does	doe	doe
a	a	a
disservice	disservic	disservice
to	to	to
viewers	viewer	viewer
https://t.co/ErJBOTAHbo	https://t.co/erjbotahbo	https://t.co/ErJBOTAHbo
Brian	brian	Brian
Stelter	stelter	Stelter
@brianstelter	@brianstelt	@brianstelter
December	decemb	December
29	29	29
2017Let	2017let	2017Let
s	s	s
review	review	review
the	the	the
facts	fact	fact
On	on	On
Dec	dec	Dec
28	28	28
2009	2009	2009
according	accord	according
to	to	to
a	a	a
