Token	Stem	Lemma
Trump	trump	Trump
continued	continu	continued
to	to	to
claim	claim	claim
credit	credit	credit
for	for	for
things	thing	thing
with	with	with
which	which	which
he	he	he
had	had	had
little	littl	little
to	to	to
do	do	do
when	when	when
February	februari	February
s	s	s
jobs	job	job
report	report	report
came	came	came
out	out	out
earlier	earlier	earlier
today	today	today
and	and	and
Sean	sean	Sean
Spicer	spicer	Spicer
even	even	even
defended	defend	defended
him	him	him
to	to	to
a	a	a
press	press	press
that	that	that
wanted	want	wanted
to	to	to
know	know	know
why	whi	why
jobs	job	job
reports	report	report
are	are	are
suddenly	sudden	suddenly
authentic	authent	authentic
when	when	when
they	they	they
were	were	were
all	all	all
fake	fake	fake
under	under	under
Obama	obama	Obama
But	but	But
the	the	the
hypocrisy	hypocrisi	hypocrisy
doesn	doesn	doesn
t	t	t
end	end	end
there	there	there
apparently	appar	apparently
Kevin	kevin	Kevin
Brady	bradi	Brady
chairman	chairman	chairman
of	of	of
the	the	the
House	hous	House
Ways	way	Ways
and	and	and
Means	mean	Means
committee	committe	committee
issued	issu	issued
his	his	his
own	own	own
statement	statement	statement
on	on	on
the	the	the
jobs	job	job
report	report	report
and	and	and
in	in	in
doing	do	doing
so	so	so
he	he	he
brought	brought	brought
Republican	republican	Republican
hypocrisy	hypocrisi	hypocrisy
to	to	to
a	a	a
whole	whole	whole
new	new	new
level	level	level
The	the	The
February	februari	February
2016	2016	2016
jobs	job	job
report	report	report
which	which	which
of	of	of
course	cours	course
came	came	came
out	out	out
under	under	under
Obama	obama	Obama
showed	show	showed
242	242	242
000	000	000
new	new	new
jobs	job	job
Brady	bradi	Brady
said	said	said
While	while	While
it	it	it
s	s	s
good	good	good
news	news	news
that	that	that
more	more	more
Americans	american	Americans
have	have	have
joined	join	joined
the	the	the
labor	labor	labor
force	forc	force
it	it	it
s	s	s
disappointing	disappoint	disappointing
to	to	to
see	see	see
so	so	so
little	littl	little
growth	growth	growth
in	in	in
full	full	full
time	time	time
work	work	work
and	and	and
wages	wage	wage
One	one	One
year	year	year
later	later	later
we	we	we
have	have	have
a	a	a
jobs	job	job
report	report	report
that	that	that
says	say	say
238	238	238
000	000	000
new	new	new
jobs	job	job
were	were	were
created	creat	created
in	in	in
February	februari	February
Brady	bradi	Brady
said	said	said
This	this	This
is	is	is
a	a	a
great	great	great
report	report	report
The	the	The
fact	fact	fact
that	that	that
hundreds	hundr	hundred
of	of	of
thousands	thousand	thousand
more	more	more
people	peopl	people
found	found	found
new	new	new
jobs	job	job
last	last	last
month	month	month
is	is	is
a	a	a
good	good	good
sign	sign	sign
that	that	that
our	our	our
economy	economi	economy
is	is	is
moving	move	moving
in	in	in
the	the	the
right	right	right
direction	direct	direction
Isn	isn	Isn
t	t	t
238	238	238
000	000	000
less	less	le
than	than	than
242	242	242
000	000	000
Or	or	Or
is	is	is
there	there	there
some	some	some
kind	kind	kind
of	of	of
new	new	new
math	math	math
of	of	of
which	which	which
we	we	we
aren	aren	aren
t	t	t
yet	yet	yet
aware	awar	aware
Really	realli	Really
partisan	partisan	partisan
games	game	game
and	and	and
fuzzy	fuzzi	fuzzy
math	math	math
are	are	are
the	the	the
only	onli	only
explanation	explan	explanation
for	for	for
Brady	bradi	Brady
s	s	s
saying	say	saying
he	he	he
s	s	s
very	veri	very
pleased	pleas	pleased
about	about	about
last	last	last
month	month	month
s	s	s
jobs	job	job
report	report	report
it	it	it
s	s	s
obviously	obvious	obviously
because	becaus	because
there	there	there
s	s	s
a	a	a
Republican	republican	Republican
in	in	in
the	the	the
White	white	White
House	hous	House
and	and	and
Brady	bradi	Brady
wants	want	want
to	to	to
kiss	kiss	kiss
his	his	his
ass	ass	as
It	it	It
also	also	also
showcases	showcas	showcase
Republicans	republican	Republicans
insistence	insist	insistence
on	on	on
opposing	oppos	opposing
everything	everyth	everything
that	that	that
Obama	obama	Obama
ever	ever	ever
did	did	did
Brady	bradi	Brady
should	should	should
have	have	have
thought	thought	thought
this	this	this
out	out	out
a	a	a
little	littl	little
better	better	better
There	there	There
s	s	s
no	no	no
way	way	way
to	to	to
spin	spin	spin
the	the	the
difference	differ	difference
between	between	between
the	the	the
two	two	two
statements	statement	statement
as	as	a
anything	anyth	anything
other	other	other
than	than	than
sheer	sheer	sheer
GOP	gop	GOP
hypocrisy	hypocrisi	hypocrisy
Take	take	Take
a	a	a
look	look	look
at	at	at
both	both	both
full	full	full
statements	statement	statement
below	below	below
Kevin	kevin	Kevin
Brady	bradi	Brady
on	on	on
the	the	the
February	februari	February
2016	2016	2016
job	job	job
report	report	report
v	v	v
Kevin	kevin	Kevin
Brady	bradi	Brady
on	on	on
February	februari	February
2017	2017	2017
job	job	job
report	report	report
What	what	What
could	could	could
have	have	have
changed	chang	changed
pic.twitter.com/OrtMXrXqOC	pic.twitter.com/ortmxrxqoc	pic.twitter.com/OrtMXrXqOC
Sam	sam	Sam
Stein	stein	Stein
@samsteinhp	@samsteinhp	@samsteinhp
March	march	March
10	10	10
2017Featured	2017featur	2017Featured
image	imag	image
by	by	by
Mark	mark	Mark
Wilson	wilson	Wilson
via	via	via
Getty	getti	Getty
Images	imag	Images
