Token	Stem	Lemma
Has	has	Has
Obama	obama	Obama
sacrificed	sacrif	sacrificed
the	the	the
freedom	freedom	freedom
of	of	of
speech	speech	speech
we	we	we
enjoy	enjoy	enjoy
on	on	on
the	the	the
internet	internet	internet
as	as	a
a	a	a
way	way	way
to	to	to
boost	boost	boost
his	his	his
standing	stand	standing
with	with	with
foreign	foreign	foreign
dictators	dictat	dictator
as	as	a
he	he	he
campaigns	campaign	campaign
to	to	to
be	be	be
the	the	the
next	next	next
UN	un	UN
Secretary	secretari	Secretary
General	general	General
An	an	An
Obama	obama	Obama
-appointed	-appoint	-appointed
federal	feder	federal
judge	judg	judge
ruled	rule	ruled
Friday	friday	Friday
that	that	that
the	the	the
transfer	transfer	transfer
of	of	of
internet	internet	internet
domain	domain	domain
systems	system	system
oversight	oversight	oversight
to	to	to
an	an	an
international	intern	international
governing	govern	governing
body	bodi	body
can	can	can
move	move	move
forward	forward	forward
overruling	overrul	overruling
opposition	opposit	opposition
from	from	from
several	sever	several
state	state	state
attorneys	attorney	attorney
general	general	general
and	and	and
lawmakers	lawmak	lawmaker
Read	read	Read
more	more	more
Zero	zero	Zero
HedgeIn	hedgein	HedgeIn
their	their	their
lawsuit	lawsuit	lawsuit
the	the	the
attorneys	attorney	attorney
general	general	general
for	for	for
Arizona	arizona	Arizona
Oklahoma	oklahoma	Oklahoma
Nevada	nevada	Nevada
and	and	and
Texas	texa	Texas
contend	contend	contend
that	that	that
the	the	the
transition	transit	transition
lacking	lack	lacking
congressional	congression	congressional
approval	approv	approval
amounts	amount	amount
to	to	to
an	an	an
illegal	illeg	illegal
giveaway	giveaway	giveaway
of	of	of
U	u	U
S	s	S
government	govern	government
property	properti	property
They	they	They
also	also	also
express	express	express
fear	fear	fear
that	that	that
the	the	the
proposed	propos	proposed
new	new	new
steward	steward	steward
of	of	of
the	the	the
system	system	system
a	a	a
nonprofit	nonprofit	nonprofit
known	known	known
as	as	a
ICANN	icann	ICANN
would	would	would
be	be	be
so	so	so
unchecked	uncheck	unchecked
that	that	that
it	it	it
could	could	could
effectively	effect	effectively
enable	enabl	enable
or	or	or
prohibit	prohibit	prohibit
speech	speech	speech
on	on	on
the	the	the
Internet	internet	Internet
Read	read	Read
more	more	more
PoliticoSATURDAY	politicosaturday	PoliticoSATURDAY
THE	the	THE
US	us	US
HANDS	hand	HANDS
OVER	over	OVER
THE	the	THE
INTERNETWashington	internetwashington	INTERNETWashington
AFP	afp	AFP
The	the	The
US	us	US
government	govern	government
on	on	on
Saturday	saturday	Saturday
ended	end	ended
its	it	it
formal	formal	formal
oversight	oversight	oversight
role	role	role
over	over	over
the	the	the
internet	internet	internet
handing	hand	handing
over	over	over
management	manag	management
of	of	of
the	the	the
online	onlin	online
address	address	address
system	system	system
to	to	to
a	a	a
global	global	global
non	non	non
-profit	-profit	-profit
entity	entiti	entity
The	the	The
US	us	US
Commerce	commerc	Commerce
Department	depart	Department
announced	announc	announced
that	that	that
its	it	it
contract	contract	contract
had	had	had
expired	expir	expired
with	with	with
the	the	the
Internet	internet	Internet
Corporation	corpor	Corporation
for	for	for
Assigned	assign	Assigned
Names	name	Names
and	and	and
Numbers	number	Numbers
which	which	which
manages	manag	manages
the	the	the
internet	internet	internet
s	s	s
so	so	so
-called	-call	-called
root	root	root
zone	zone	zone
