Token	Stem	Lemma
Shawn	shawn	Shawn
Helton	helton	Helton
21st	21st	21st
Century	centuri	Century
WireThe	wireth	WireThe
1994	1994	1994
cult	cult	cult
film	film	film
Natural	natur	Natural
Born	born	Born
Killers	killer	Killers
is	is	is
an	an	an
examination	examin	examination
of	of	of
media	media	medium
manipulation	manipul	manipulation
archetypal	archetyp	archetypal
psychology	psycholog	psychology
and	and	and
the	the	the
violence	violenc	violence
embedded	embed	embedded
within	within	within
American	american	American
pop	pop	pop
culture	cultur	culture
Although	although	Although
it	it	it
s	s	s
been	been	been
more	more	more
than	than	than
two	two	two
decades	decad	decade
since	sinc	since
Natural	natur	Natural
Born	born	Born
Killers	killer	Killers
NBK	nbk	NBK
first	first	first
shocked	shock	shocked
viewers	viewer	viewer
with	with	with
its	it	it
adrenaline	adrenalin	adrenaline
fueled	fuel	fueled
brutality	brutal	brutality
biting	bite	biting
satire	satir	satire
and	and	and
darkly	dark	darkly
ironic	iron	ironic
media	media	medium
montages	montag	montage
the	the	the
enigmatic	enigmat	enigmatic
picture	pictur	picture
s	s	s
overall	overal	overall
depiction	depict	depiction
of	of	of
the	the	the
American	american	American
media	media	medium
complex	complex	complex
is	is	is
just	just	just
as	as	a
effective	effect	effective
today	today	today
CHAOS	chao	CHAOS
ROAD	road	ROAD
Mickey	mickey	Mickey
and	and	and
Mallory	mallori	Mallory
Knox	knox	Knox
are	are	are
depraved	deprav	depraved
icons	icon	icon
in	in	in
the	the	the
twisted	twist	twisted
world	world	world
of	of	of
NBK	nbk	NBK
Photo	photo	Photo
illustration	illustr	illustration
Shawn	shawn	Shawn
Helton	helton	Helton
On	on	On
the	the	the
film	film	film
s	s	s
jarring	jar	jarring
surface	surfac	surface
we	we	we
see	see	see
Micky	micki	Micky
portrayed	portray	portrayed
by	by	by
Woody	woodi	Woody
Harrelson	harrelson	Harrelson
and	and	and
Mallory	mallori	Mallory
Knox	knox	Knox
Juliet	juliet	Juliet
Lewis	lewi	Lewis
metaphorically	metaphor	metaphorically
reborn	reborn	reborn
from	from	from
their	their	their
violent	violent	violent
past	past	past
as	as	a
outlaw	outlaw	outlaw
-lovers	-lover	-lovers
embarking	embark	embarking
on	on	on
a	a	a
psychopathic	psychopath	psychopathic
cross	cross	cross
country	countri	country
murder	murder	murder
spree	spree	spree
but	but	but
as	as	a
well	well	well
come	come	come
to	to	to
find	find	find
out	out	out
there	there	there
s	s	s
much	much	much
more	more	more
to	to	to
this	this	this
psychologically	psycholog	psychologically
challenging	challeng	challenging
piece	piec	piece
of	of	of
cinema	cinema	cinema
Over	over	Over
the	the	the
years	year	year
NBK	nbk	NBK
has	has	ha
seen	seen	seen
comparisons	comparison	comparison
to	to	to
Hollywood	hollywood	Hollywood
crime	crime	crime
classics	classic	classic
such	such	such
as	as	a
the	the	the
Badlands	badland	Badlands
1973	1973	1973
Bonnie	bonni	Bonnie
and	and	and
Clyde	clyde	Clyde
1967	1967	1967
the	the	the
serial	serial	serial
killer	killer	killer
mockumentary	mockumentari	mockumentary
Man	man	Man
Bites	bite	Bites
Dog	dog	Dog
1992	1992	1992
as	as	a
well	well	well
as	as	a
the	the	the
dystopian	dystopian	dystopian
mind	mind	mind
-bender	-bender	-bender
A	a	A
Clockwork	clockwork	Clockwork
Orange	orang	Orange
1971	1971	1971
NBK	nbk	NBK
has	has	ha
also	also	also
been	been	been
thematically	themat	thematically
linked	link	linked
to	to	to
Network	network	Network
1976	1976	1976
another	anoth	another
motion	motion	motion
picture	pictur	picture
with	with	with
a	a	a
scathing	scath	scathing
appraisal	apprais	appraisal
of	of	of
mass	mass	mass
media	media	medium
as	as	a
well	well	well
as	as	a
the	the	the
1960	1960	1960
s	s	s
road	road	road
-film	-film	-film
Easy	easi	Easy
Rider	rider	Rider
1969	1969	1969
and	and	and
the	the	the
strikingly	strike	strikingly
similar	similar	similar
dark	dark	dark
thriller	thriller	thriller
Kalifornia	kalifornia	Kalifornia
1993	1993	1993
which	which	which
also	also	also
starred	star	starred
Juliet	juliet	Juliet
Lewis	lewi	Lewis
playing	play	playing
a	a	a
near	near	near
identical	ident	identical
role	role	role
In	in	In
many	mani	many
ways	way	way
much	much	much
of	of	of
the	the	the
media	media	medium
driven	driven	driven
subtext	subtext	subtext
of	of	of
NBK	nbk	NBK
has	has	ha
never	never	never
seemed	seem	seemed
more	more	more
relevant	relev	relevant
than	than	than
now	now	now
as	as	a
the	the	the
film	film	film
recognized	recogn	recognized
mass	mass	mass
media	media	medium
s	s	s
growing	grow	growing
obsession	obsess	obsession
with	with	with
violence	violenc	violence
and	and	and
trashy	trashi	trashy
entertainment	entertain	entertainment
all	all	all
at	at	at
once	onc	once
The	the	The
film	film	film
also	also	also
acknowledged	acknowledg	acknowledged
the	the	the
public	public	public
s	s	s
fixation	fixat	fixation
with	with	with
reality	realiti	reality
TV	tv	TV
in	in	in
all	all	all
of	of	of
its	it	it
incarnations	incarn	incarnation
perhaps	perhap	perhaps
envisaging	envisag	envisaging
the	the	the
multi	multi	multi
platform	platform	platform
information	inform	information
craze	craze	craze
in	in	in
the	the	the
age	age	age
of	of	of
social	social	social
media	media	medium
To	to	To
this	this	this
day	day	day
the	the	the
Oliver	oliv	Oliver
Stone	stone	Stone
directed	direct	directed
controversial	controversi	controversial
feature	featur	feature
Natural	natur	Natural
Born	born	Born
Killers	killer	Killers
Based	base	Based
on	on	on
a	a	a
story	stori	story
by	by	by
Quentin	quentin	Quentin
Tarantino	tarantino	Tarantino
remains	remain	remains
a	a	a
harsh	harsh	harsh
critique	critiqu	critique
of	of	of
American	american	American
media	media	medium
and	and	and
pop	pop	pop
culture	cultur	culture
as	as	a
it	it	it
casts	cast	cast
a	a	a
spotlight	spotlight	spotlight
on	on	on
the	the	the
lurid	lurid	lurid
agitprop	agitprop	agitprop
used	use	used
to	to	to
steer	steer	steer
public	public	public
perception	percept	perception
through	through	through
various	various	various
forms	form	form
of	of	of
infotainment	infotain	infotainment
Over	over	Over
the	the	the
course	cours	course
of	of	of
this	this	this
analysis	analysi	analysis
we	we	we
ll	ll	ll
explore	explor	explore
some	some	some
of	of	of
the	the	the
underlying	under	underlying
aspects	aspect	aspect
of	of	of
Natural	natur	Natural
Born	born	Born
Killers	killer	Killers
as	as	a
well	well	well
as	as	a
contextualize	contextu	contextualize
its	it	it
relation	relat	relation
to	to	to
real	real	real
-life	-life	-life
violence	violenc	violence
seen	seen	seen
in	in	in
the	the	the
modern	modern	modern
era	era	era
CULT	cult	CULT
OF	of	OF
PERSONALITY	person	PERSONALITY
Natural	natur	Natural
Born	born	Born
Killers	killer	Killers
reflects	reflect	reflects
the	the	the
heartless	heartless	heartless
transformation	transform	transformation
of	of	of
mass	mass	mass
media	media	medium
On	on	On
The	the	The
Road	road	Road
Tragedy	tragedi	Tragedy
SatireFrom	satirefrom	SatireFrom
the	the	the
outset	outset	outset
sight	sight	sight
sound	sound	sound
and	and	and
mood	mood	mood
take	take	take
precedence	preced	precedence
over	over	over
a	a	a
traditional	tradit	traditional
narrative	narrat	narrative
structure	structur	structure
throughout	throughout	throughout
NBK	nbk	NBK
The	the	The
film	film	film
begins	begin	begin
with	with	with
a	a	a
roadside	roadsid	roadside
montage	montag	montage
of	of	of
predatory	predatori	predatory
animals	anim	animal
coyote	coyot	coyote
eagle	eagl	eagle
rattlesnake	rattlesnak	rattlesnake
struggling	struggl	struggling
to	to	to
survive	surviv	survive
while	while	while
Leonard	leonard	Leonard
Cohen	cohen	Cohen
s	s	s
classic	classic	classic
song	song	song
Waiting	wait	Waiting
for	for	for
the	the	the
Miracle	miracl	Miracle
slowly	slowli	slowly
fades	fade	fade
in	in	in
creeping	creep	creeping
along	along	along
to	to	to
the	the	the
foreboding	forebod	foreboding
imagery	imageri	imagery
The	the	The
sequence	sequenc	sequence
subliminally	sublimin	subliminally
conjures	conjur	conjures
the	the	the
all	all	all
too	too	too
familiar	familiar	familiar
eugenics	eugen	eugenics
based	base	based
survival	surviv	survival
of	of	of
the	the	the
fittest	fittest	fittest
axiom	axiom	axiom
something	someth	something
which	which	which
