Token	Stem	Lemma
President	presid	President
Barack	barack	Barack
Obama	obama	Obama
accomplished	accomplish	accomplished
many	mani	many
great	great	great
things	thing	thing
in	in	in
his	his	his
8	8	8
years	year	year
as	as	a
President	presid	President
of	of	of
the	the	the
United	unit	United
States	state	States
and	and	and
he	he	he
undoubtedly	undoubt	undoubtedly
took	took	took
America	america	America
to	to	to
heights	height	height
greater	greater	greater
than	than	than
the	the	the
mess	mess	mess
he	he	he
inherited	inherit	inherited
when	when	when
he	he	he
first	first	first
came	came	came
into	into	into
office	offic	office
One	one	One
of	of	of
Obama	obama	Obama
s	s	s
most	most	most
notable	notabl	notable
presidential	presidenti	presidential
accomplishments	accomplish	accomplishment
was	was	wa
Obamacare	obamacar	Obamacare
also	also	also
know	know	know
as	as	a
the	the	the
Affordable	afford	Affordable
Care	care	Care
Act	act	Act
an	an	an
initiative	initi	initiative
that	that	that
gave	gave	gave
more	more	more
Americans	american	Americans
than	than	than
ever	ever	ever
access	access	access
to	to	to
affordable	afford	affordable
healthcare	healthcar	healthcare
that	that	that
they	they	they
may	may	may
not	not	not
have	have	have
been	been	been
eligible	elig	eligible
for	for	for
beforehand	beforehand	beforehand
Unfortunately	unfortun	Unfortunately
now	now	now
that	that	that
the	the	the
GOP	gop	GOP
has	has	ha
taken	taken	taken
back	back	back
control	control	control
of	of	of
Congress	congress	Congress
with	with	with
its	it	it
disastrous	disastr	disastrous
President	presid	President
-elect	-elect	-elect
Donald	donald	Donald
Trump	trump	Trump
the	the	the
Republican	republican	Republican
Party	parti	Party
is	is	is
making	make	making
moves	move	move
to	to	to
undo	undo	undo
all	all	all
of	of	of
Obama	obama	Obama
s	s	s
hard	hard	hard
work	work	work
starting	start	starting
with	with	with
health	health	health
care	care	care
Late	late	Late
on	on	on
Wednesday	wednesday	Wednesday
night	night	night
the	the	the
Senate	senat	Senate
made	made	made
a	a	a
disgustingly	disgust	disgustingly
sneaky	sneaki	sneaky
move	move	move
toward	toward	toward
repealing	repeal	repealing
the	the	the
Affordable	afford	Affordable
Care	care	Care
Act	act	Act
and	and	and
shot	shot	shot
down	down	down
proposed	propos	proposed
amendments	amend	amendment
to	to	to
protect	protect	protect
Americans	american	Americans
with	with	with
preexisting	preexist	preexisting
conditions	condit	condition
from	from	from
discrimination	discrimin	discrimination
and	and	and
losing	lose	losing
coverage	coverag	coverage
TwitterOn	twitteron	TwitterOn
Thursday	thursday	Thursday
morning	morn	morning
Americans	american	Americans
across	across	across
the	the	the
country	countri	country
woke	woke	woke
up	up	up
to	to	to
a	a	a
nightmare	nightmar	nightmare
Not	not	Not
only	onli	only
did	did	did
they	they	they
discover	discov	discover
that	that	that
the	the	the
Senate	senat	Senate
was	was	wa
making	make	making
fast	fast	fast
moves	move	move
to	to	to
gut	gut	gut
the	the	the
Affordable	afford	Affordable
Care	care	Care
Act	act	Act
but	but	but
many	mani	many
of	of	of
them	them	them
would	would	would
be	be	be
facing	face	facing
life	life	life
or	or	or
death	death	death
consequences	consequ	consequence
thanks	thank	thanks
to	to	to
the	the	the
Republican	republican	Republican
Party	parti	Party
s	s	s
agenda	agenda	agenda
As	as	As
one	one	one
woman	woman	woman
said	said	said
to	to	to
Rep	rep	Rep
Keith	keith	Keith
Ellison	ellison	Ellison
D	d	D
-MN	-mn	-MN
on	on	on
Twitter	twitter	Twitter
As	as	As
a	a	a
breast	breast	breast
cancer	cancer	cancer
survivor	survivor	survivor
this	this	this
is	is	is
a	a	a
death	death	death
sentence	sentenc	sentence
for	for	for
me	me	me
She	she	She
was	was	wa
far	far	far
from	from	from
alone	alon	alone
in	in	in
that	that	that
fear	fear	fear
Before	befor	Before
Republicans	republican	Republicans
knew	knew	knew
it	it	it
people	peopl	people
from	from	from
across	across	across
the	the	the
country	countri	country
were	were	were
using	use	using
the	the	the
hashtag	hashtag	hashtag
#SaveTheACA	#savetheaca	#SaveTheACA
to	to	to
vent	vent	vent
both	both	both
their	their	their
despair	despair	despair
and	and	and
desperation	desper	desperation
Many	mani	Many
of	of	of
them	them	them
are	are	are
fully	fulli	fully
aware	awar	aware
that	that	that
once	onc	once
the	the	the
ACA	aca	ACA
is	is	is
taken	taken	taken
away	away	away
they	they	they
will	will	will
die	die	die
and	and	and
the	the	the
GOP	gop	GOP
will	will	will
be	be	be
to	to	to
blame	blame	blame
The	the	The
GOP	gop	GOP
never	never	never
banked	bank	banked
on	on	on
this	this	this
kind	kind	kind
of	of	of
backlash	backlash	backlash
and	and	and
here	here	here
s	s	s
what	what	what
many	mani	many
Americans	american	Americans
had	had	had
to	to	to
say	say	say
TwitterTwitterTwitterTwitterTwitterTwitterTwitterTwitterTwitterCurrently	twittertwittertwittertwittertwittertwittertwittertwittertwittercurr	TwitterTwitterTwitterTwitterTwitterTwitterTwitterTwitterTwitterCurrently
the	the	the
GOP	gop	GOP
has	has	ha
no	no	no
reasonable	reason	reasonable
plan	plan	plan
to	to	to
replace	replac	replace
health	health	health
care	care	care
and	and	and
innocent	innoc	innocent
Americans	american	Americans
will	will	will
be	be	be
the	the	the
ones	one	one
to	to	to
suffer	suffer	suffer
Featured	featur	Featured
image	imag	image
via	via	via
Mark	mark	Mark
Wilson	wilson	Wilson
Getty	getti	Getty
Images	imag	Images
