Token	Stem	Lemma
There	there	There
never	never	never
seems	seem	seems
to	to	to
be	be	be
a	a	a
shortage	shortag	shortage
of	of	of
smug	smug	smug
know	know	know
-it	-it	-it
-all	-all	-all
self	self	self
-righteous	-righteous	-righteous
effeminate	effemin	effeminate
men	men	men
supporting	support	supporting
Queen	queen	Queen
Hillary	hillari	Hillary
Maybe	mayb	Maybe
that	that	that
s	s	s
why	whi	why
there	there	there
s	s	s
a	a	a
certain	certain	certain
amount	amount	amount
of	of	of
pleasure	pleasur	pleasure
Hillary	hillari	Hillary
s	s	s
every	everi	every
day	day	day
Americans	american	Americans
derive	deriv	derive
when	when	when
they	they	they
see	see	see
a	a	a
member	member	member
of	of	of
the	the	the
mainstream	mainstream	mainstream
media	media	medium
call	call	call
them	them	them
out	out	out
on	on	on
national	nation	national
t	t	t
v	v	v
Hillary	hillari	Hillary
Clinton	clinton	Clinton
campaign	campaign	campaign
manager	manag	manager
Robby	robbi	Robby
Mook	mook	Mook
said	said	said
a	a	a
federal	feder	federal
judge	judg	judge
s	s	s
ruling	rule	ruling
that	that	that
Clinton	clinton	Clinton
and	and	and
her	her	her
top	top	top
aides	aid	aide
should	should	should
be	be	be
questioned	question	questioned
under	under	under
oath	oath	oath
about	about	about
the	the	the
candidate	candid	candidate
s	s	s
private	privat	private
email	email	email
server	server	server
is	is	is
part	part	part
of	of	of
the	the	the
ring	ring	ring
wing	wing	wing
s	s	s
effort	effort	effort
to	to	to
hurt	hurt	hurt
her	her	her
chances	chanc	chance
of	of	of
becoming	becom	becoming
president	presid	president
he	he	he
was	was	wa
then	then	then
confronted	confront	confronted
with	with	with
an	an	an
inconvenient	inconveni	inconvenient
fact	fact	fact
Asked	ask	Asked
by	by	by
CNN	cnn	CNN
anchor	anchor	anchor
Jake	jake	Jake
Tapper	tapper	Tapper
about	about	about
the	the	the
latest	latest	latest
development	develop	development
in	in	in
the	the	the
months	month	month
-long	-long	-long
email	email	email
scandal	scandal	scandal
Mook	mook	Mook
tried	tri	tried
to	to	to
dismiss	dismiss	dismiss
the	the	the
judge	judg	judge
s	s	s
ruling	rule	ruling
as	as	a
a	a	a
right	right	right
-wing	-wing	-wing
group	group	group
s	s	s
attempt	attempt	attempt
to	to	to
hurt	hurt	hurt
Clinton	clinton	Clinton
s	s	s
chances	chanc	chance
of	of	of
becoming	becom	becoming
president	presid	president
Tapper	tapper	Tapper
was	was	wa
quick	quick	quick
to	to	to
point	point	point
out	out	out
that	that	that
Judge	judg	Judge
Emmett	emmett	Emmett
Sullivan	sullivan	Sullivan
who	who	who
sits	sit	sits
on	on	on
the	the	the
U	u	U
S	s	S
District	district	District
Court	court	Court
for	for	for
the	the	the
District	district	District
of	of	of
Columbia	columbia	Columbia
was	was	wa
appointed	appoint	appointed
by	by	by
Clinton	clinton	Clinton
s	s	s
own	own	own
husband	husband	husband
Bill	bill	Bill
Clinton	clinton	Clinton
It	it	It
s	s	s
the	the	the
judge	judg	judge
s	s	s
decision	decis	decision
to	to	to
make	make	make
Mook	mook	Mook
responded	respond	responded
My	my	My
point	point	point
is	is	is
this	this	this
was	was	wa
promulgated	promulg	promulgated
by	by	by
a	a	a
right	right	right
-wing	-wing	-wing
group	group	group
Indeed	inde	Indeed
Sullivan	sullivan	Sullivan
was	was	wa
appointed	appoint	appointed
to	to	to
his	his	his
current	current	current
position	posit	position
in	in	in
1994	1994	1994
by	by	by
then	then	then
-President	-presid	-President
Bill	bill	Bill
Clinton	clinton	Clinton
He	he	He
was	was	wa
previously	previous	previously
tapped	tap	tapped
in	in	in
1984	1984	1984
by	by	by
President	presid	President
Ronald	ronald	Ronald
Reagan	reagan	Reagan
to	to	to
serve	serv	serve
as	as	a
associate	associ	associate
judge	judg	judge
of	of	of
the	the	the
Superior	superior	Superior
Court	court	Court
of	of	of
the	the	the
District	district	District
of	of	of
Columbia	columbia	Columbia
In	in	In
1991	1991	1991
he	he	he
was	was	wa
appointed	appoint	appointed
by	by	by
President	presid	President
George	georg	George
H	h	H
W	w	W
Bush	bush	Bush
to	to	to
serve	serv	serve
as	as	a
associate	associ	associate
judge	judg	judge
of	of	of
the	the	the
District	district	District
of	of	of
Columbia	columbia	Columbia
Court	court	Court
of	of	of
Appeals	appeal	Appeals
before	befor	before
being	be	being
elevated	elev	elevated
to	to	to
his	his	his
current	current	current
job	job	job
Via	via	Via
The	the	The
Blazeh	blazeh	Blazeh
t	t	t
Weasel	weasel	Weasel
Zippers	zipper	Zippers
