Token	Stem	Lemma
If	if	If
there	there	there
s	s	s
one	one	one
thing	thing	thing
President	presid	President
Barack	barack	Barack
Obama	obama	Obama
isn	isn	isn
t	t	t
threatened	threaten	threatened
by	by	by
it	it	it
s	s	s
Donald	donald	Donald
Trump	trump	Trump
After	after	After
the	the	the
Brexit	brexit	Brexit
decision	decis	decision
in	in	in
which	which	which
the	the	the
United	unit	United
Kingdom	kingdom	Kingdom
voted	vote	voted
to	to	to
leave	leav	leave
the	the	the
European	european	European
Union	union	Union
many	mani	many
Americans	american	Americans
were	were	were
left	left	left
upset	upset	upset
and	and	and
afraid	afraid	afraid
that	that	that
what	what	what
had	had	had
happened	happen	happened
overseas	oversea	overseas
could	could	could
be	be	be
a	a	a
sign	sign	sign
that	that	that
Trump	trump	Trump
might	might	might
actually	actual	actually
win	win	win
the	the	the
election	elect	election
Trump	trump	Trump
himself	himself	himself
has	has	ha
definitely	definit	definitely
played	play	played
up	up	up
those	those	those
fears	fear	fear
in	in	in
his	his	his
statements	statement	statement
following	follow	following
the	the	the
decision	decis	decision
by	by	by
making	make	making
statements	statement	statement
such	such	such
as	as	a
I	i	I
really	realli	really
see	see	see
a	a	a
parallel	parallel	parallel
between	between	between
what	what	what
is	is	is
happening	happen	happening
here	here	here
and	and	and
in	in	in
the	the	the
U	u	U
S	s	S
and	and	and
voters	voter	voter
will	will	will
have	have	have
the	the	the
chance	chanc	chance
to	to	to
re	re	re
-declare	-declar	-declare
their	their	their
independence	independ	independence
in	in	in
November	novemb	November
Luckily	luckili	Luckily
Obama	obama	Obama
is	is	is
setting	set	setting
the	the	the
record	record	record
straight	straight	straight
In	in	In
an	an	an
interview	interview	interview
with	with	with
NPR	npr	NPR
s	s	s
Steve	steve	Steve
Inskeep	inskeep	Inskeep
it	it	it
was	was	wa
clear	clear	clear
that	that	that
Obama	obama	Obama
wanted	want	wanted
Americans	american	Americans
to	to	to
know	know	know
that	that	that
there	there	there
were	were	were
distinct	distinct	distinct
differences	differ	difference
between	between	between
America	america	America
and	and	and
Britain	britain	Britain
and	and	and
that	that	that
the	the	the
Brexit	brexit	Brexit
vote	vote	vote
wasn	wasn	wasn
t	t	t
a	a	a
warning	warn	warning
about	about	about
what	what	what
might	might	might
happen	happen	happen
in	in	in
November	novemb	November
In	in	In
fact	fact	fact
Obama	obama	Obama
was	was	wa
confident	confid	confident
enough	enough	enough
to	to	to
actually	actual	actually
laugh	laugh	laugh
when	when	when
Inskeep	inskeep	Inskeep
asked	ask	asked
him	him	him
about	about	about
Trump	trump	Trump
s	s	s
statement	statement	statement
that	that	that
Americans	american	Americans
will	will	will
be	be	be
able	abl	able
to	to	to
reject	reject	reject
the	the	the
global	global	global
elite	elit	elite
in	in	in
the	the	the
general	general	general
election	elect	election
Obama	obama	Obama
took	took	took
a	a	a
swipe	swipe	swipe
at	at	at
the	the	the
billionaire	billionair	billionaire
business	busi	business
mogul	mogul	mogul
Mr	mr	Mr
Trump	trump	Trump
embodies	embodi	embodies
global	global	global
elites	elit	elite
and	and	and
has	has	ha
taken	taken	taken
full	full	full
advantage	advantag	advantage
of	of	of
it	it	it
his	his	his
entire	entir	entire
life	life	life
So	so	So
he	he	he
s	s	s
hardly	hard	hardly
a	a	a
spokesperson	spokesperson	spokesperson
a	a	a
legitimate	legitim	legitimate
spokesperson	spokesperson	spokesperson
for	for	for
a	a	a
populist	populist	populist
surge	surg	surge
of	of	of
working	work	working
-class	-class	-class
people	peopl	people
on	on	on
either	either	either
side	side	side
of	of	of
the	the	the
Atlantic	atlant	Atlantic
Obama	obama	Obama
urged	urg	urged
Americans	american	Americans
to	to	to
stay	stay	stay
calm	calm	calm
saying	say	saying
that	that	that
he	he	he
didn	didn	didn
t	t	t
think	think	think
Brexit	brexit	Brexit
would	would	would
lead	lead	lead
to	to	to
any	ani	any
major	major	major
cataclysmic	cataclysm	cataclysmic
changes	chang	change
He	he	He
said	said	said
I	i	I
think	think	think
that	that	that
the	the	the
best	best	best
way	way	way
to	to	to
think	think	think
about	about	about
this	this	this
is	is	is
a	a	a
pause	paus	pause
button	button	button
has	has	ha
been	been	been
pressed	press	pressed
on	on	on
the	the	the
project	project	project
of	of	of
full	full	full
European	european	European
integration	integr	integration
I	i	I
would	would	would
not	not	not
overstate	overst	overstate
it	it	it
There	there	There
s	s	s
been	been	been
a	a	a
little	littl	little
bit	bit	bit
of	of	of
hysteria	hysteria	hysteria
post	post	post
-Brexit	-brexit	-Brexit
vote	vote	vote
as	as	a
if	if	if
somehow	somehow	somehow
NATO	nato	NATO
s	s	s
gone	gone	gone
the	the	the
trans	tran	trans
-Atlantic	-atlant	-Atlantic
alliance	allianc	alliance
is	is	is
dissolving	dissolv	dissolving
and	and	and
every	everi	every
country	countri	country
is	is	is
rushing	rush	rushing
off	off	off
to	to	to
its	it	it
own	own	own
corner	corner	corner
That	that	That
s	s	s
not	not	not
what	what	what
s	s	s
happening	happen	happening
Obama	obama	Obama
stated	state	stated
that	that	that
the	the	the
U	u	U
S	s	S
and	and	and
Europe	europ	Europe
still	still	still
have	have	have
similar	similar	similar
international	intern	international
interests	interest	interest
He	he	He
said	said	said
The	the	The
basic	basic	basic
core	core	core
values	valu	value
