Token	Stem	Lemma
WATCH	watch	WATCH
Susan	susan	Susan
Rice	rice	Rice
insists	insist	insists
I	i	I
leaked	leak	leaked
nothing	noth	nothing
to	to	to
nobody	nobodi	nobody
https://t.co/kAsbu4VJDN	https://t.co/kasbu4vjdn	https://t.co/kAsbu4VJDN
MSNBC	msnbc	MSNBC
@MSNBC	@msnbc	@MSNBC
April	april	April
4	4	4
2017	2017	2017
I	i	I
know	know	know
nothing	noth	nothing
about	about	about
this	this	this
I	i	I
was	was	wa
surprised	surpris	surprised
to	to	to
see	see	see
reports	report	report
from	from	from
Chairman	chairman	Chairman
Nunes	nune	Nunes
on	on	on
that	that	that
count	count	count
today	today	today
What	what	What
she	she	she
says	say	say
is	is	is
a	a	a
lie	lie	lie
but	but	but
who	who	who
is	is	is
surprised	surpris	surprised
by	by	by
this	this	this
We	we	We
know	know	know
that	that	that
Susan	susan	Susan
Rice	rice	Rice
lied	lie	lied
5	5	5
times	time	time
on	on	on
5	5	5
different	differ	different
morning	morn	morning
shows	show	show
the	the	the
morning	morn	morning
after	after	after
Benghazi	benghazi	Benghazi
Why	whi	Why
wouldn	wouldn	wouldn
t	t	t
she	she	she
try	tri	try
and	and	and
cover	cover	cover
this	this	this
spying	spi	spying
up	up	up
to	to	to
protect	protect	protect
herself	herself	herself
and	and	and
others	other	others
including	includ	including
Obama	obama	Obama
Susan	susan	Susan
Rice	rice	Rice
is	is	is
also	also	also
giving	give	giving
conflicting	conflict	conflicting
stories	stori	story
on	on	on
what	what	what
she	she	she
did	did	did
so	so	so
it	it	it
might	might	might
be	be	be
a	a	a
good	good	good
idea	idea	idea
for	for	for
her	her	her
to	to	to
lawyer	lawyer	lawyer
up	up	up
right	right	right
now	now	now
She	she	She
claimed	claim	claimed
ignorance	ignor	ignorance
of	of	of
the	the	the
unmasking	unmask	unmasking
and	and	and
spying	spi	spying
but	but	but
today	today	today
she	she	she
spoke	spoke	spoke
about	about	about
doing	do	doing
it	it	it
Yes	yes	Yes
red	red	red
flags	flag	flag
are	are	are
everywhere	everywher	everywhere
on	on	on
this	this	this
The	the	The
reality	realiti	reality
and	and	and
truth	truth	truth
is	is	is
this	this	this
was	was	wa
more	more	more
of	of	of
a	a	a
political	polit	political
attack	attack	attack
to	to	to
destabilize	destabil	destabilize
the	the	the
Trump	trump	Trump
presidency	presid	presidency
and	and	and
embarrass	embarrass	embarrass
him	him	him
Andrew	andrew	Andrew
McCarthy	mccarthi	McCarthy
said	said	said
it	it	it
best	best	best
The	the	The
national	nation	national
-security	-secur	-security
adviser	advis	adviser
is	is	is
not	not	not
an	an	an
investigator	investig	investigator
She	she	She
is	is	is
a	a	a
White	white	White
House	hous	House
staffer	staffer	staffer
The	the	The
president	presid	president
s	s	s
staff	staff	staff
is	is	is
a	a	a
consumer	consum	consumer
of	of	of
intelligence	intellig	intelligence
not	not	not
a	a	a
generator	generat	generator
or	or	or
collector	collector	collector
of	of	of
it	it	it
If	if	If
Susan	susan	Susan
Rice	rice	Rice
was	was	wa
unmasking	unmask	unmasking
Americans	american	Americans
it	it	it
was	was	wa
not	not	not
to	to	to
fulfill	fulfil	fulfill
an	an	an
intelligence	intellig	intelligence
need	need	need
based	base	based
on	on	on
American	american	American
interests	interest	interest
it	it	it
was	was	wa
to	to	to
fulfill	fulfil	fulfill
a	a	a
political	polit	political
desire	desir	desire
based	base	based
on	on	on
Democratic	democrat	Democratic
-party	-parti	-party
interests	interest	interest
The	the	The
bottom	bottom	bottom
line	line	line
is	is	is
that	that	that
laws	law	law
were	were	were
broken	broken	broken
when	when	when
the	the	the
names	name	name
were	were	were
unmasked	unmask	unmasked
Someone	someon	Someone
s	s	s
in	in	in
BIG	big	BIG
trouble	troubl	trouble
