Token	Stem	Lemma
Just	just	Just
two	two	two
weeks	week	week
after	after	after
Republicans	republican	Republicans
officially	offici	officially
named	name	named
Donald	donald	Donald
Trump	trump	Trump
as	as	a
their	their	their
nominee	nomine	nominee
they	they	they
are	are	are
already	alreadi	already
discussing	discuss	discussing
how	how	how
to	to	to
replace	replac	replace
him	him	him
Every	everi	Every
day	day	day
his	his	his
campaign	campaign	campaign
becomes	becom	becomes
even	even	even
more	more	more
of	of	of
a	a	a
disaster	disast	disaster
Hell	hell	Hell
on	on	on
just	just	just
Tuesday	tuesday	Tuesday
afternoon	afternoon	afternoon
he	he	he
managed	manag	managed
to	to	to
enrage	enrag	enrage
the	the	the
GOP	gop	GOP
by	by	by
refusing	refus	refusing
to	to	to
endorse	endors	endorse
Paul	paul	Paul
Ryan	ryan	Ryan
and	and	and
John	john	John
McCain	mccain	McCain
in	in	in
their	their	their
bids	bid	bid
for	for	for
reelection	reelect	reelection
continually	continu	continually
insulted	insult	insulted
the	the	the
family	famili	family
of	of	of
a	a	a
deceased	deceas	deceased
soldier	soldier	soldier
made	made	made
a	a	a
huge	huge	huge
joke	joke	joke
of	of	of
the	the	the
Purple	purpl	Purple
Heart	heart	Heart
and	and	and
kicked	kick	kicked
a	a	a
crying	cri	cry
baby	babi	baby
out	out	out
of	of	of
one	one	one
of	of	of
his	his	his
campaign	campaign	campaign
rallies	ralli	rally
According	accord	According
to	to	to
Jon	jon	Jon
Karl	karl	Karl
the	the	the
chief	chief	chief
White	white	White
House	hous	House
correspondent	correspond	correspondent
for	for	for
ABC	abc	ABC
News	news	News
GOP	gop	GOP
officials	offici	official
are	are	are
now	now	now
worrying	worri	worrying
that	that	that
Trump	trump	Trump
may	may	may
drop	drop	drop
out	out	out
of	of	of
the	the	the
race	race	race
and	and	and
are	are	are
trying	tri	trying
to	to	to
figure	figur	figure
out	out	out
how	how	how
to	to	to
go	go	go
about	about	about
replacing	replac	replacing
him	him	him
if	if	if
he	he	he
should	should	should
decide	decid	decide
to	to	to
quit	quit	quit
Karl	karl	Karl
reported	report	reported
This	this	This
is	is	is
absolutely	absolut	absolutely
unprecedented	unpreced	unprecedented
First	first	First
of	of	of
all	all	all
I	i	I
am	am	am
told	told	told
RNC	rnc	RNC
chairman	chairman	chairman
Reince	reinc	Reince
Priebus	priebus	Priebus
is	is	is
furious	furious	furious
that	that	that
he	he	he
has	has	ha
had	had	had
multiple	multipl	multiple
discussions	discuss	discussion
with	with	with
Trump	trump	Trump
telling	tell	telling
him	him	him
he	he	he
needs	need	need
to	to	to
drastically	drastic	drastically
change	chang	change
course	cours	course
But	but	But
here	here	here
s	s	s
the	the	the
news	news	news
I	i	I
am	am	am
told	told	told
senior	senior	senior
officials	offici	official
at	at	at
the	the	the
party	parti	party
are	are	are
actively	activ	actively
exploring	explor	exploring
what	what	what
would	would	would
happen	happen	happen
if	if	if
Trump	trump	Trump
dropped	drop	dropped
out	out	out
how	how	how
to	to	to
replace	replac	replace
him	him	him
on	on	on
the	the	the
ballot	ballot	ballot
Karl	karl	Karl
noted	note	noted
that	that	that
Trump	trump	Trump
cannot	cannot	cannot
be	be	be
forced	forc	forced
out	out	out
now	now	now
that	that	that
he	he	he
has	has	ha
been	been	been
officially	offici	officially
named	name	named
as	as	a
the	the	the
party	parti	party
s	s	s
nominee	nomine	nominee
but	but	but
he	he	he
could	could	could
solve	solv	solve
the	the	the
problem	problem	problem
for	for	for
them	them	them
by	by	by
dropping	drop	dropping
out	out	out
all	all	all
on	on	on
his	his	his
own	own	own
He	he	He
would	would	would
have	have	have
to	to	to
go	go	go
out	out	out
voluntarily	voluntarili	voluntarily
then	then	then
it	it	it
would	would	would
be	be	be
the	the	the
168	168	168
members	member	member
of	of	of
the	the	the
RNC	rnc	RNC
through	through	through
a	a	a
complicated	complic	complicated
process	process	process
that	that	that
would	would	would
pick	pick	pick
a	a	a
new	new	new
candidate	candid	candidate
