Token	Stem	Lemma
The	the	The
NAACP	naacp	NAACP
issued	issu	issued
a	a	a
statement	statement	statement
following	follow	following
the	the	the
firing	fire	firing
of	of	of
Steve	steve	Steve
Bannon	bannon	Bannon
Donald	donald	Donald
Trump	trump	Trump
s	s	s
racist	racist	racist
chief	chief	chief
strategist	strategist	strategist
on	on	on
Friday	friday	Friday
afternoon	afternoon	afternoon
The	the	The
organization	organ	organization
explained	explain	explained
that	that	that
while	while	while
they	they	they
are	are	are
certainly	certain	certainly
glad	glad	glad
to	to	to
see	see	see
Bannon	bannon	Bannon
go	go	go
it	it	it
doesn	doesn	doesn
t	t	t
change	chang	change
the	the	the
fact	fact	fact
that	that	that
the	the	the
sitting	sit	sitting
president	presid	president
is	is	is
still	still	still
a	a	a
raging	rage	raging
bigot	bigot	bigot
The	the	The
NAACP	naacp	NAACP
is	is	is
glad	glad	glad
to	to	to
see	see	see
Steve	steve	Steve
Bannon	bannon	Bannon
out	out	out
of	of	of
the	the	the
White	white	White
House	hous	House
Derrick	derrick	Derrick
Johnson	johnson	Johnson
the	the	the
group	group	group
s	s	s
interim	interim	interim
president	presid	president
and	and	and
CEO	ceo	CEO
said	said	said
in	in	in
a	a	a
statement	statement	statement
Ousting	oust	Ousting
one	one	one
key	key	key
staffer	staffer	staffer
however	howev	however
can	can	can
t	t	t
erase	eras	erase
the	the	the
words	word	word
used	use	used
by	by	by
President	presid	President
Trump	trump	Trump
this	this	this
week	week	week
in	in	in
defense	defens	defense
of	of	of
domestic	domest	domestic
terrorists	terrorist	terrorist
neo	neo	neo
-Nazis	-nazi	-Nazis
and	and	and
white	white	white
supremacists	supremacist	supremacist
President	presid	President
Trump	trump	Trump
provided	provid	provided
permission	permiss	permission
for	for	for
these	these	these
hate	hate	hate
groups	group	group
to	to	to
exist	exist	exist
Bannon	bannon	Bannon
left	left	left
his	his	his
job	job	job
at	at	at
the	the	the
right	right	right
-wing	-wing	-wing
propoganda	propoganda	propoganda
site	site	site
Breitbart	breitbart	Breitbart
News	news	News
to	to	to
sign	sign	sign
on	on	on
as	as	a
Trump	trump	Trump
s	s	s
campaign	campaign	campaign
manager	manag	manager
and	and	and
then	then	then
became	becam	became
the	the	the
alleged	alleg	alleged
president	presid	president
s	s	s
chief	chief	chief
strategist	strategist	strategist
following	follow	following
the	the	the
election	elect	election
As	as	As
a	a	a
well	well	well
known	known	known
racist	racist	racist
and	and	and
anti	anti	anti
-Semite	-semit	-Semite
Bannon	bannon	Bannon
was	was	wa
widely	wide	widely
accepted	accept	accepted
as	as	a
the	the	the
bigoted	bigot	bigoted
mastermind	mastermind	mastermind
behind	behind	behind
much	much	much
of	of	of
Trump	trump	Trump
s	s	s
most	most	most
racist	racist	racist
rhetoric	rhetor	rhetoric
and	and	and
policies	polici	policy
In	in	In
the	the	the
statement	statement	statement
the	the	the
NAACP	naacp	NAACP
also	also	also
called	call	called
on	on	on
Trump	trump	Trump
to	to	to
fire	fire	fire
the	the	the
rest	rest	rest
of	of	of
the	the	the
people	peopl	people
who	who	who
share	share	share
Steve	steve	Steve
Bannon	bannon	Bannon
s	s	s
poisonous	poison	poisonous
beliefs	belief	belief
including	includ	including
senior	senior	senior
policy	polici	policy
adviser	advis	adviser
Stephen	stephen	Stephen
Miller	miller	Miller
and	and	and
national	nation	national
security	secur	security
aide	aid	aide
Sebastian	sebastian	Sebastian
Gorka	gorka	Gorka
Bannon	bannon	Bannon
s	s	s
firing	fire	firing
came	came	came
after	after	after
racial	racial	racial
tensions	tension	tension
in	in	in
the	the	the
U	u	U
S	s	S
reached	reach	reached
a	a	a
fevered	fever	fevered
pitch	pitch	pitch
following	follow	following
the	the	the
white	white	white
supremacist	supremacist	supremacist
rally	ralli	rally
in	in	in
Charlottesville	charlottesvill	Charlottesville
Virginia	virginia	Virginia
that	that	that
left	left	left
a	a	a
counter	counter	counter
-protester	-protest	-protester
dead	dead	dead
Trump	trump	Trump
has	has	ha
repeatedly	repeat	repeatedly
failed	fail	failed
to	to	to
convincingly	convinc	convincingly
denounce	denounc	denounce
these	these	these
hate	hate	hate
groups	group	group
Instead	instead	Instead
he	he	he
has	has	ha
chosen	chosen	chosen
to	to	to
argue	argu	argue
that	that	that
both	both	both
sides	side	side
were	were	were
responsible	respons	responsible
for	for	for
the	the	the
violence	violenc	violence
and	and	and
accused	accus	accused
counter	counter	counter
-protesters	-protest	-protesters
of	of	of
violently	violent	violently
attacking	attack	attacking
the	the	the
poor	poor	poor
innocent	innoc	innocent
Nazis	nazi	Nazis
which	which	which
has	has	ha
lead	lead	lead
to	to	to
widespread	widespread	widespread
outrage	outrag	outrage
The	the	The
NAACP	naacp	NAACP
is	is	is
absolutely	absolut	absolutely
right	right	right
Bannon	bannon	Bannon
was	was	wa
just	just	just
one	one	one
of	of	of
many	mani	many
racists	racist	racist
in	in	in
Trump	trump	Trump
s	s	s
White	white	White
House	hous	House
and	and	and
his	his	his
departure	departur	departure
surely	sure	surely
doesn	doesn	doesn
t	t	t
fix	fix	fix
the	the	the
overall	overal	overall
problem	problem	problem
which	which	which
is	is	is
that	that	that
Trump	trump	Trump
himself	himself	himself
holds	hold	hold
these	these	these
same	same	same
bigoted	bigot	bigoted
beliefs	belief	belief
Featured	featur	Featured
image	imag	image
via	via	via
Zach	zach	Zach
Gibson	gibson	Gibson
Pool	pool	Pool
Getty	getti	Getty
Images	imag	Images
