Token	Stem	Lemma
Donald	donald	Donald
Trump	trump	Trump
has	has	ha
a	a	a
strategy	strategi	strategy
to	to	to
defeat	defeat	defeat
Hillary	hillari	Hillary
Clinton	clinton	Clinton
and	and	and
that	that	that
s	s	s
to	to	to
re	re	re
-litigate	-litig	-litigate
decades	decad	decade
of	of	of
anti	anti	anti
-Clinton	-clinton	-Clinton
conspiracy	conspiraci	conspiracy
theories	theori	theory
theories	theori	theory
that	that	that
should	should	should
have	have	have
been	been	been
put	put	put
to	to	to
bed	bed	bed
years	year	year
and	and	and
years	year	year
ago	ago	ago
The	the	The
ugliest	ugliest	ugliest
of	of	of
those	those	those
theories	theori	theory
is	is	is
that	that	that
Hillary	hillari	Hillary
Clinton	clinton	Clinton
had	had	had
her	her	her
friend	friend	friend
Vince	vinc	Vince
Foster	foster	Foster
murdered	murder	murdered
this	this	this
despite	despit	despite
the	the	the
fact	fact	fact
that	that	that
numerous	numer	numerous
investigators	investig	investigator
including	includ	including
Clinton	clinton	Clinton
attack	attack	attack
dog	dog	dog
Kenneth	kenneth	Kenneth
Starr	starr	Starr
have	have	have
said	said	said
that	that	that
Foster	foster	Foster
s	s	s
death	death	death
was	was	wa
suicide	suicid	suicide
and	and	and
now	now	now
his	his	his
sister	sister	sister
is	is	is
speaking	speak	speaking
out	out	out
Here	here	Here
s	s	s
more	more	more
on	on	on
Trump	trump	Trump
s	s	s
accusation	accus	accusation
In	in	In
an	an	an
Op	op	Op
-Ed	-ed	-Ed
in	in	in
the	the	the
Washington	washington	Washington
Post	post	Post
Sheila	sheila	Sheila
Foster	foster	Foster
Anthony	anthoni	Anthony
sister	sister	sister
of	of	of
Vince	vinc	Vince
Foster	foster	Foster
said	said	said
this	this	this
to	to	to
Trump	trump	Trump
It	it	It
is	is	is
beyond	beyond	beyond
contempt	contempt	contempt
that	that	that
a	a	a
politician	politician	politician
would	would	would
use	use	use
a	a	a
family	famili	family
tragedy	tragedi	tragedy
to	to	to
further	further	further
his	his	his
candidacy	candidaci	candidacy
but	but	but
such	such	such
is	is	is
the	the	the
character	charact	character
of	of	of
Donald	donald	Donald
Trump	trump	Trump
displayed	display	displayed
in	in	in
his	his	his
recent	recent	recent
comments	comment	comment
to	to	to
The	the	The
Washington	washington	Washington
Post	post	Post
In	in	In
this	this	this
interview	interview	interview
Trump	trump	Trump
cynically	cynic	cynically
crassly	crassli	crassly
and	and	and
recklessly	reckless	recklessly
insinuated	insinu	insinuated
that	that	that
my	my	my
brother	brother	brother
Vincent	vincent	Vincent
W	w	W
Foster	foster	Foster
Jr	jr	Jr
may	may	may
have	have	have
been	been	been
murdered	murder	murdered
because	becaus	because
he	he	he
had	had	had
intimate	intim	intimate
knowledge	knowledg	knowledge
of	of	of
what	what	what
was	was	wa
going	go	going
on	on	on
and	and	and
that	that	that
Hillary	hillari	Hillary
Clinton	clinton	Clinton
may	may	may
have	have	have
somehow	somehow	somehow
played	play	played
a	a	a
role	role	role
in	in	in
Vince	vinc	Vince
s	s	s
death	death	death
How	how	How
wrong	wrong	wrong
How	how	How
irresponsible	irrespons	irresponsible
How	how	How
cruel	cruel	cruel
Five	five	Five
investigations	investig	investigation
including	includ	including
by	by	by
independent	independ	independent
counsels	counsel	counsel
Robert	robert	Robert
B	b	B
Fiske	fisk	Fiske
Jr	jr	Jr
and	and	and
Kenneth	kenneth	Kenneth
Starr	starr	Starr
concluded	conclud	concluded
that	that	that
Vince	vinc	Vince
suffered	suffer	suffered
from	from	from
severe	sever	severe
depression	depress	depression
that	that	that
caused	caus	caused
him	him	him
to	to	to
be	be	be
unable	unabl	unable
to	to	to
sleep	sleep	sleep
unable	unabl	unable
to	to	to
work	work	work
unable	unabl	unable
to	to	to
think	think	think
straight	straight	straight
and	and	and
finally	final	finally
to	to	to
take	take	take
his	his	his
own	own	own
life	life	life
Anthony	anthoni	Anthony
goes	goe	go
on	on	on
to	to	to
say	say	say
that	that	that
she	she	she
and	and	and
her	her	her
brother	brother	brother
were	were	were
very	veri	very
close	close	close
and	and	and
that	that	that
he	he	he
called	call	called
her	her	her
a	a	a
few	few	few
days	day	day
before	befor	before
he	he	he
died	die	died
saying	say	saying
that	that	that
he	he	he
needed	need	needed
help	help	help
for	for	for
depression	depress	depression
She	she	She
found	found	found
three	three	three
psychiatrists	psychiatrist	psychiatrist
but	but	but
help	help	help
wasn	wasn	wasn
t	t	t
early	earli	early
enough	enough	enough
He	he	He
killed	kill	killed
himself	himself	himself
three	three	three
days	day	day
later	later	later
That	that	That
was	was	wa
only	onli	only
the	the	the
beginning	begin	beginning
of	of	of
her	her	her
nightmare	nightmar	nightmare
The	the	The
right	right	right
took	took	took
the	the	the
story	stori	story
of	of	of
Foster	foster	Foster
s	s	s
suicide	suicid	suicide
and	and	and
tried	tri	tried
desperately	desper	desperately
to	to	to
pin	pin	pin
it	it	it
and	and	and
everything	everyth	everything
else	els	else
on	on	on
the	the	the
Clintons	clinton	Clintons
These	these	These
outrageous	outrag	outrageous
suggestions	suggest	suggestion
have	have	have
caused	caus	caused
our	our	our
family	famili	family
untold	untold	untold
pain	pain	pain
